double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status
3181.801000,-0.052326,3.413318,-0.069039,-0.061565,-0.278098,-0.958578,-0.130823,0.954363,-0.268473,0.000000,1.000000,0.000000,0.570260,4.734614,-4.755000,0.135266,2,-0.353283,2.053850,-4.755000,2.719490,1
3272.702000,-0.052166,3.413217,-0.069860,-0.060662,-0.278615,-0.958485,-0.130975,0.954173,-0.269072,0.000000,1.000000,0.000000,0.570260,4.734614,-4.755000,0.135266,2,-0.348683,2.051327,-4.755000,2.720132,0
3363.601000,-0.051815,3.415189,-0.076757,-0.061668,-0.265775,-0.962061,-0.133819,0.957394,-0.255908,0.000000,1.000000,0.000000,0.570260,4.734614,-4.755000,0.135266,2,-0.351688,2.122797,-4.755000,2.666001,0
3454.511000,-0.027626,3.448427,-0.080604,-0.009553,-0.190348,-0.981670,-0.099662,0.977008,-0.188475,0.000000,1.000000,0.000000,0.570260,4.734614,-4.755000,0.135266,2,-0.073112,2.542050,-4.755000,2.245421,0
3545.433000,0.019365,3.548513,-0.094976,0.058668,-0.043141,-0.997345,-0.058543,0.997198,-0.046578,0.000000,1.000000,0.000000,0.570260,4.734614,-4.755000,0.135266,2,0.293486,3.346940,-4.755000,1.414334,0
3636.336000,0.032703,3.617759,-0.109660,0.083050,0.021544,-0.996312,-0.052554,0.998470,0.017209,0.000000,1.000000,0.000000,0.570260,4.734614,-4.755000,0.135266,2,0.419929,3.718207,-4.755000,1.026889,0
3727.252000,0.031232,3.655198,-0.113387,0.076718,0.062419,-0.995097,-0.062123,0.996399,0.057711,0.000000,1.000000,0.000000,0.570260,4.734614,-4.755000,0.135266,2,0.389081,3.946349,-4.755000,0.806354,0
3818.128000,0.042103,3.695010,-0.113620,0.089285,0.104885,-0.990468,-0.065934,0.992881,0.099196,0.000000,1.000000,0.000000,0.570260,4.734614,-4.755000,0.135266,2,0.460497,4.186504,-4.755000,0.554928,0
3909.053000,0.051335,3.729053,-0.116672,0.099673,0.143963,-0.984550,-0.057344,0.988665,0.138759,0.000000,1.000000,0.000000,0.570260,4.734614,-4.755000,0.135266,2,0.520908,4.407278,-4.755000,0.326920,0
3999.975000,0.059809,3.762843,-0.109059,0.108807,0.165462,-0.980196,-0.055587,0.985520,0.160190,0.000000,1.000000,0.000000,0.570260,4.734614,-4.755000,0.135266,2,0.575534,4.547100,-4.755000,0.185101,0
4090.836000,0.062002,3.773880,-0.108100,0.110356,0.178046,-0.977814,-0.050381,0.983561,0.173407,1.000000,0.000000,0.000000,0.570260,4.734614,-4.755000,0.135266,2,0.586453,4.620016,-4.755001,0.114230,0
4181.794000,0.061481,3.787271,-0.102416,0.107714,0.180041,-0.977744,-0.051547,0.983154,0.175359,1.000000,0.000000,0.000000,0.570260,4.734614,-4.755000,0.135266,2,0.574037,4.643995,-4.755000,0.089292,0
4272.709000,0.060676,3.793774,-0.098975,0.103811,0.184549,-0.977325,-0.054321,0.982220,0.179704,1.000000,0.000000,0.000000,0.570260,4.734614,-4.755000,0.135266,2,0.555239,4.672976,-4.755000,0.062110,0
4363.608000,0.067872,3.802294,-0.089832,0.105223,0.184201,-0.977240,-0.049574,0.982445,0.179844,1.000000,0.000000,0.000000,0.570260,4.734614,-4.755000,0.135266,2,0.570187,4.681635,-4.755000,0.052071,0
