time_stamp,trial_index,slot,mode,size_index,targetRadius,targetX,targetY,userX,userY,distance_from_center,elaspedTime,is_hit
1727,0,s0,M,2,L,0.000000,4.572674,0.027769,4.587329,0.031064,1727,1
3545,1,s8,M,2,L,-0.291500,1.799237,-0.307750,1.864477,0.065800,1818,1
5090,2,s1,M,2,L,0.570260,4.451462,0.490820,4.487333,0.087146,1545,1
6818,3,s9,M,2,L,-0.824097,2.036365,-0.791441,2.050779,0.035137,1727,1
8272,4,s2,M,2,L,1.041917,4.108783,1.026926,4.132384,0.027954,1454,1
9727,5,s10,M,2,L,-1.214200,2.469618,-1.192669,2.506238,0.041698,1454,1
11090,6,s3,M,2,L,1.333417,3.603890,1.319060,3.608944,0.014855,1363,1
12454,7,s11,M,2,L,-1.394357,3.024084,-1.343201,3.098186,0.089240,1363,1
13818,8,s4,M,2,L,1.394357,3.024084,1.386378,3.030568,0.010010,1363,1
15272,9,s12,M,2,L,-1.333417,3.603890,-1.304653,3.606445,0.028404,1454,1
16727,10,s5,M,2,L,1.214200,2.469618,1.269382,2.473271,0.053704,1454,1
18181,11,s13,M,2,L,-1.041917,4.108783,-1.041588,4.068322,0.040091,1454,1
20090,12,s6,M,2,L,0.824097,2.036365,0.762065,2.078940,0.073039,1909,1
21545,13,s14,M,2,L,-0.570260,4.451462,-0.607419,4.473915,0.042848,1454,1
23000,14,s7,M,2,L,0.291500,1.799237,0.266208,1.843684,0.049564,1454,1
24636,15,s0,M,2,L,0.000000,4.572674,-0.046317,4.531927,0.060868,1636,1
26000,16,s8,M,2,L,-0.291500,1.799237,-0.327681,1.914014,0.117777,1363,1
27363,17,s1,M,2,L,0.570260,4.451462,0.536623,4.491003,0.051808,1363,1
28727,18,s9,M,2,L,-0.824097,2.036365,-0.781235,2.081984,0.061088,1363,1
30090,19,s2,M,2,L,1.041917,4.108783,1.040371,4.166985,0.057677,1363,1
31363,20,s10,M,2,L,-1.214200,2.469618,-1.095328,2.513146,0.124071,1272,1
32636,21,s3,M,2,L,1.333417,3.603890,1.295881,3.578377,0.044006,1272,1
34090,22,s11,M,2,L,-1.394357,3.024084,-1.363343,3.010415,0.033433,1454,1
35363,23,s4,M,2,L,1.394357,3.024084,1.465172,3.026350,0.067959,1272,1
36818,24,s12,M,2,L,-1.333417,3.603890,-1.243870,3.585717,0.089863,1454,1
38090,25,s5,M,2,L,1.214200,2.469618,1.263954,2.483381,0.050527,1272,1
39545,26,s13,M,2,L,-1.041917,4.108783,-1.010947,4.064878,0.052810,1454,1
40909,27,s6,M,2,L,0.824097,2.036365,0.849408,2.049430,0.028422,1363,1
42000,28,s14,M,2,L,-0.570260,4.451462,-0.644411,4.594470,0.157227,1090,0
42727,28,s14,M,2,L,-0.570260,4.451462,-0.595325,4.376632,0.078057,1818,1
44000,29,s7,M,2,L,0.291500,1.799237,0.255334,1.864081,0.071981,1272,1
45454,30,s0,M,2,L,0.000000,4.572674,-0.001344,4.591254,0.018203,1454,1
47000,31,s8,M,2,L,-0.291500,1.799237,-0.287665,1.822699,0.022981,1545,1
48363,32,s1,M,2,L,0.570260,4.451462,0.561706,4.465646,0.016493,1363,1
49636,33,s9,M,2,L,-0.824097,2.036365,-0.800456,2.097709,0.064117,1272,1
50818,34,s2,M,2,L,1.041917,4.108783,0.967160,4.118135,0.073902,1181,1
52090,35,s10,M,2,L,-1.214200,2.469618,-1.252720,2.540903,0.080963,1272,1
53363,36,s3,M,2,L,1.333417,3.603890,1.332590,3.608000,0.004192,1272,1
54545,37,s11,M,2,L,-1.394357,3.024084,-1.362291,3.025891,0.031522,1181,1
55818,38,s4,M,2,L,1.394357,3.024084,1.387051,3.034209,0.012233,1272,1
57000,39,s12,M,2,L,-1.333417,3.603890,-1.313174,3.600237,0.020162,1181,1
58636,40,s5,M,2,L,1.214200,2.469618,1.238999,2.430466,0.044771,1636,1
59818,41,s13,M,2,L,-1.041917,4.108783,-0.982359,4.114975,0.059357,1181,1
61363,42,s6,M,2,L,0.824097,2.036365,0.825130,2.035531,0.001275,1545,1
62818,43,s14,M,2,L,-0.570260,4.451462,-0.540222,4.440031,0.031917,1454,1
64090,44,s7,M,2,L,0.291500,1.799237,0.235497,1.801430,0.055855,1272,1
65545,45,s0,M,2,L,0.000000,4.572674,-0.022061,4.542891,0.036478,1454,1
66909,46,s8,M,2,L,-0.291500,1.799237,-0.276000,1.834475,0.037434,1363,1
68090,47,s1,M,2,L,0.570260,4.451462,0.557111,4.425400,0.028524,1181,1
69454,48,s9,M,2,L,-0.824097,2.036365,-0.838519,2.058537,0.026242,1363,1
70727,49,s2,M,2,L,1.041917,4.108783,1.026977,4.016946,0.092058,1272,1
71909,50,s10,M,2,L,-1.214200,2.469618,-1.157659,2.521709,0.075204,1181,1
73090,51,s3,M,2,L,1.333417,3.603890,1.358124,3.610129,0.024507,1181,1
74272,52,s11,M,2,L,-1.394357,3.024084,-1.402419,3.022050,0.008129,1181,1
75636,53,s4,M,2,L,1.394357,3.024084,1.358984,3.054826,0.045493,1363,1
76818,54,s12,M,2,L,-1.333417,3.603890,-1.305483,3.591161,0.030191,1181,1
78363,55,s5,M,2,L,1.214200,2.469618,1.224245,2.487772,0.020747,1545,1
79545,56,s13,M,2,L,-1.041917,4.108783,-1.039553,4.077365,0.031265,1181,1
80909,57,s6,M,2,L,0.824097,2.036365,0.787187,2.038304,0.036279,1363,1
82363,58,s14,M,2,L,-0.570260,4.451462,-0.594598,4.449498,0.024396,1454,1
83727,59,s7,M,2,L,0.291500,1.799237,0.280665,1.807295,0.013144,1363,1
84909,60,s0,M,2,L,0.000000,4.572674,-0.025191,4.571429,0.025177,1181,1
86090,61,s8,M,2,L,-0.291500,1.799237,-0.297283,1.850463,0.049764,1181,1
87272,62,s1,M,2,L,0.570260,4.451462,0.577317,4.448443,0.007658,1181,1
88545,63,s9,M,2,L,-0.824097,2.036365,-0.825788,2.094467,0.056665,1272,1
89909,64,s2,M,2,L,1.041917,4.108783,1.036428,4.102238,0.008308,1363,1
91272,65,s10,M,2,L,-1.214200,2.469618,-1.191712,2.480588,0.024527,1363,1
92636,66,s3,M,2,L,1.333417,3.603890,1.354561,3.572192,0.037713,1363,1
93909,67,s11,M,2,L,-1.394357,3.024084,-1.388035,3.040457,0.017363,1272,1
