time_stamp,trial_index,slot,mode,size_index,targetRadius,targetX,targetY,userX,userY,distance_from_center,elaspedTime,is_hit
1327,0,s0,N,2,L,0.000000,4.636341,-0.004592,4.581926,0.053144,1327,1
3036,1,s8,N,2,L,-0.291500,1.862904,-0.284405,1.948052,0.083544,1709,1
4327,2,s1,N,2,L,0.570260,4.515129,0.539923,4.523199,0.031339,1290,1
5727,3,s9,N,2,L,-0.824097,2.100032,-0.815479,2.164380,0.063678,1399,1
6890,4,s2,N,2,L,1.041917,4.172450,1.043177,4.188882,0.016225,1163,1
8272,5,s10,N,2,L,-1.214200,2.533285,-1.169935,2.605341,0.082844,1381,1
9636,6,s3,N,2,L,1.333417,3.667557,1.313169,3.632936,0.039433,1363,1
10836,7,s11,N,2,L,-1.394357,3.087751,-1.359419,3.141668,0.063668,1199,1
12090,8,s4,N,2,L,1.394357,3.087751,1.365341,3.107223,0.034063,1254,1
13236,9,s12,N,2,L,-1.333417,3.667557,-1.306863,3.751769,0.088296,1145,1
14454,10,s5,N,2,L,1.214200,2.533285,1.148801,2.572420,0.073838,1218,1
15709,11,s13,N,2,L,-1.041917,4.172450,-1.046757,4.168458,0.006270,1254,1
16709,12,s6,N,2,L,0.824097,2.100032,0.815028,2.119537,0.020864,1000,1
17818,13,s14,N,2,L,-0.570260,4.515129,-0.540959,4.554518,0.048739,1109,1
19054,14,s7,N,2,L,0.291500,1.862904,0.346077,1.863763,0.054417,1236,1
20236,15,s0,N,2,L,0.000000,4.636341,-0.008444,4.625037,0.013872,1181,1
21400,16,s8,N,2,L,-0.291500,1.862904,-0.231022,1.885659,0.064247,1163,1
22581,17,s1,N,2,L,0.570260,4.515129,0.580908,4.495237,0.022420,1181,1
23654,18,s9,N,2,L,-0.824097,2.100032,-0.813273,2.110044,0.014374,1072,1
24690,19,s2,N,2,L,1.041917,4.172450,0.996906,4.171477,0.044151,1036,1
25909,20,s10,N,2,L,-1.214200,2.533285,-1.162882,2.548023,0.052103,1218,1
26909,21,s3,N,2,L,1.333417,3.667557,1.328960,3.647466,0.020457,999,1
27927,22,s11,N,2,L,-1.394357,3.087751,-1.420145,3.092773,0.025708,1018,1
29000,23,s4,N,2,L,1.394357,3.087751,1.406164,3.058642,0.031115,1072,1
29945,24,s12,N,2,L,-1.333417,3.667557,-1.315224,3.654009,0.022276,945,1
31545,25,s5,N,2,L,1.214200,2.533285,1.207375,2.633406,0.099400,1600,1
32727,26,s13,N,2,L,-1.041917,4.172450,-1.012143,4.168705,0.029581,1181,1
34054,27,s6,N,2,L,0.824097,2.100032,0.843663,2.110133,0.021994,1327,1
35054,28,s14,N,2,L,-0.570260,4.515129,-0.600043,4.536441,0.036016,999,1
36345,29,s7,N,2,L,0.291500,1.862904,0.340689,1.857829,0.049207,1290,1
37436,30,s0,N,2,L,0.000000,4.636341,0.013118,4.654299,0.021857,1090,1
38490,31,s8,N,2,L,-0.291500,1.862904,-0.325995,1.843576,0.039061,1054,1
39945,32,s1,N,2,L,0.570260,4.515129,0.568977,4.451528,0.062587,1454,1
41272,33,s9,N,2,L,-0.824097,2.100032,-0.806974,2.173166,0.073037,1327,1
42509,34,s2,N,2,L,1.041917,4.172450,1.016098,4.140049,0.040382,1236,1
43600,35,s10,N,2,L,-1.214200,2.533285,-1.301544,2.583230,0.100137,1090,1
44818,36,s3,N,2,L,1.333417,3.667557,1.329168,3.629302,0.038405,1218,1
45945,37,s11,N,2,L,-1.394357,3.087751,-1.372053,3.113096,0.033197,1127,1
46936,38,s4,N,2,L,1.394357,3.087751,1.290612,3.130461,0.108873,990,1
47918,39,s12,N,2,L,-1.333417,3.667557,-1.289184,3.648181,0.047417,981,1
49100,40,s5,N,2,L,1.214200,2.533285,1.170251,2.543316,0.043621,1181,1
50209,41,s13,N,2,L,-1.041917,4.172450,-1.036006,4.098758,0.073338,1109,1
51245,42,s6,N,2,L,0.824097,2.100032,0.813468,2.097489,0.010867,1036,1
52390,43,s14,N,2,L,-0.570260,4.515129,-0.553607,4.457180,0.059305,1145,1
53390,44,s7,N,2,L,0.291500,1.862904,0.328904,1.935239,0.080079,1000,1
54445,45,s0,N,2,L,0.000000,4.636341,-0.008958,4.576272,0.059617,1054,1
55518,46,s8,N,2,L,-0.291500,1.862904,-0.258841,1.847224,0.036070,1072,1
56609,47,s1,N,2,L,0.570260,4.515129,0.541664,4.493622,0.035031,1090,1
57790,48,s9,N,2,L,-0.824097,2.100032,-0.799589,2.163229,0.065734,1181,1
58827,49,s2,N,2,L,1.041917,4.172450,1.013662,4.186090,0.031105,1036,1
59881,50,s10,N,2,L,-1.214200,2.533285,-1.234410,2.566106,0.038515,1054,1
61027,51,s3,N,2,L,1.333417,3.667557,1.266935,3.590852,0.100037,1145,1
62300,52,s11,N,2,L,-1.394357,3.087751,-1.319147,3.088347,0.073678,1272,1
63536,53,s4,N,2,L,1.394357,3.087751,1.338140,3.080840,0.054948,1236,1
64754,54,s12,N,2,L,-1.333417,3.667557,-1.294620,3.624219,0.057555,1218,1
65918,55,s5,N,2,L,1.214200,2.533285,1.222122,2.486721,0.046326,1163,1
67063,56,s13,N,2,L,-1.041917,4.172450,-1.004699,4.177855,0.037263,1145,1
68136,57,s6,N,2,L,0.824097,2.100032,0.875835,2.097814,0.050959,1072,1
69354,58,s14,N,2,L,-0.570260,4.515129,-0.588551,4.433888,0.082499,1218,1
70518,59,s7,N,2,L,0.291500,1.862904,0.297875,1.894468,0.031327,1163,1
71663,60,s0,N,2,L,0.000000,4.636341,0.034096,4.599030,0.050189,1145,1
72790,61,s8,N,2,L,-0.291500,1.862904,-0.280242,1.876657,0.017353,1127,1
73990,62,s1,N,2,L,0.570260,4.515129,0.568772,4.533668,0.018353,1200,1
75136,63,s9,N,2,L,-0.824097,2.100032,-0.811791,2.103821,0.012691,1145,1
76209,64,s2,N,2,L,1.041917,4.172450,1.037356,4.243366,0.070621,1072,1
77390,65,s10,N,2,L,-1.214200,2.533285,-1.204309,2.546066,0.015725,1181,1
