double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status,t_slot,mode,scale_char
18.211000,-0.070307,3.234190,0.025869,0.029410,-0.022252,-0.999320,0.010092,0.999708,-0.021963,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.070394,3.127734,-4.755000,1.509828,0,s0,N,L
36.397000,-0.070459,3.234025,0.025839,0.028576,-0.023145,-0.999324,0.010106,0.999687,-0.022864,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.066251,3.123299,-4.755000,1.514042,0,s0,N,L
54.576000,-0.070654,3.234021,0.025833,0.027757,-0.023172,-0.999346,0.008712,0.999699,-0.022939,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.062137,3.123165,-4.755000,1.514004,0,s0,N,L
72.711000,-0.070751,3.235918,0.025863,0.027877,-0.022002,-0.999369,0.005097,0.999748,-0.021868,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.062612,3.130663,-4.755000,1.506576,0,s0,N,L
90.941000,-0.070553,3.238173,0.025918,0.029294,-0.020302,-0.999365,0.003213,0.999790,-0.020216,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.069590,3.141051,-4.755000,1.496558,0,s0,N,L
109.141000,-0.070233,3.242829,0.026020,0.031409,-0.017189,-0.999359,0.001197,0.999852,-0.017160,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.080028,3.160596,-4.755000,1.477650,0,s0,N,L
127.270000,-0.065605,3.244069,0.026120,0.033462,-0.014134,-0.999340,-0.001933,0.999897,-0.014206,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.094488,3.176449,-4.755000,1.462753,0,s0,N,L
145.451000,-0.065482,3.244450,0.024634,0.034515,-0.012050,-0.999331,-0.004073,0.999918,-0.012198,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.099599,3.186816,-4.755000,1.452792,0,s0,N,L
163.642000,-0.065194,3.244922,0.020844,0.036280,-0.009472,-0.999297,-0.005125,0.999940,-0.009664,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.108194,3.199655,-4.755000,1.440648,0,s0,N,L
181.928000,-0.064715,3.245368,0.018714,0.038687,-0.007031,-0.999227,-0.003917,0.999967,-0.007188,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.120109,3.211776,-4.755000,1.429544,0,s0,N,L
200.062000,-0.064241,3.245768,0.017694,0.041077,-0.004851,-0.999144,-0.002770,0.999984,-0.004969,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.131975,3.222594,-4.755000,1.419841,0,s0,N,L
218.208000,-0.064038,3.247416,0.017737,0.042226,-0.003789,-0.999101,-0.002984,0.999988,-0.003918,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.137678,3.229317,-4.755000,1.413700,0,s0,N,L
236.360000,-0.064031,3.249933,0.017785,0.042654,-0.002280,-0.999087,-0.005179,0.999984,-0.002503,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.139731,3.239043,-4.755000,1.404237,0,s0,N,L
254.595000,-0.063959,3.251643,0.017832,0.043367,-0.000932,-0.999059,-0.006930,0.999975,-0.001234,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.143219,3.247191,-4.755001,1.396493,0,s0,N,L
272.777000,-0.063960,3.252428,0.017846,0.043363,-0.000522,-0.999059,-0.006947,0.999976,-0.000824,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.143198,3.249933,-4.755000,1.393766,0,s0,N,L
290.934000,-0.065088,3.255115,0.017885,0.044156,0.000470,-0.999025,-0.006572,0.999979,0.000180,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.145868,3.257359,-4.755001,1.386663,0,s0,N,L
309.111000,-0.065873,3.256872,0.018614,0.044156,0.000470,-0.999025,-0.006572,0.999979,0.000180,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.145114,3.259116,-4.755000,1.384837,0,s0,N,L
327.275000,-0.066315,3.257967,0.019676,0.044153,0.000748,-0.999024,-0.006585,0.999978,0.000457,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.144707,3.261541,-4.755000,1.382385,0,s0,N,L
345.459000,-0.066707,3.259114,0.020923,0.044151,0.000988,-0.999025,-0.006595,0.999978,0.000698,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.144359,3.263839,-4.755000,1.380063,0,s0,N,L
363.652000,-0.066707,3.259114,0.020923,0.044151,0.000988,-0.999025,-0.006595,0.999978,0.000698,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.144359,3.263839,-4.755000,1.380063,0,s0,N,L
381.826000,-0.066707,3.259114,0.020923,0.044151,0.000988,-0.999025,-0.006595,0.999978,0.000698,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.144359,3.263839,-4.755000,1.380063,0,s0,N,L
400.018000,-0.066692,3.259114,0.020924,0.044151,0.000988,-0.999024,-0.006132,0.999981,0.000718,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.144374,3.263839,-4.755000,1.380065,0,s0,N,L
418.211000,-0.066686,3.259114,0.020924,0.044151,0.000988,-0.999024,-0.005941,0.999982,0.000727,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.144380,3.263839,-4.755000,1.380066,0,s0,N,L
436.378000,-0.066793,3.259113,0.020919,0.043562,0.000983,-0.999050,-0.005934,0.999982,0.000726,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.141456,3.263814,-4.755000,1.379789,0,s0,N,L
454.542000,-0.067044,3.259111,0.020908,0.042150,0.000972,-0.999111,-0.005727,0.999984,0.000732,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.134438,3.263758,-4.755000,1.379144,0,s0,N,L
472.740000,-0.067114,3.258739,0.020017,0.041492,0.001107,-0.999138,-0.004193,0.999991,0.000933,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.131180,3.264027,-4.755001,1.378564,0,s0,N,L
490.932000,-0.066440,3.257814,0.019115,0.041399,0.003209,-0.999138,-0.000389,0.999995,0.003196,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.131374,3.273149,-4.755000,1.369507,0,s0,N,L
509.102000,-0.064959,3.258459,0.019239,0.041660,0.006738,-0.999109,0.001684,0.999975,0.006814,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.134112,3.290658,-4.755001,1.352345,0,s0,N,L
527.272000,-0.064739,3.259450,0.019431,0.041966,0.012174,-0.999045,0.002843,0.999920,0.012304,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.135815,3.317629,-4.755000,1.325647,0,s0,N,L
545.474000,-0.064647,3.260678,0.019675,0.042321,0.018911,-0.998925,0.003665,0.999811,0.019083,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.137641,3.351067,-4.755000,1.292491,0,s0,N,L
563.644000,-0.061547,3.267253,0.022305,0.044192,0.030890,-0.998545,0.006116,0.999495,0.031190,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.149878,3.415039,-4.755001,1.230072,0,s0,N,L
581.823000,-0.059158,3.274089,0.024800,0.045406,0.040827,-0.998134,0.010570,0.999089,0.041347,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.158280,3.469598,-4.755000,1.176735,0,s0,N,L
600.033000,-0.057920,3.281176,0.027153,0.046154,0.049092,-0.997727,0.014831,0.998648,0.049824,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.163299,3.516478,-4.755000,1.130712,0,s0,N,L
618.189000,-0.062128,3.285104,0.027834,0.046328,0.064577,-0.996837,0.021132,0.997622,0.065609,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.160153,3.594943,-4.755001,1.051941,0,s0,N,L
636.381000,-0.068379,3.290735,0.028044,0.046584,0.074223,-0.996153,0.022820,0.996897,0.075346,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.155297,3.647119,-4.755000,0.999148,0,s0,N,L
654.531000,-0.071446,3.298524,0.028526,0.047733,0.084190,-0.995306,0.022561,0.996097,0.085339,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.157963,3.703148,-4.755000,0.943799,0,s0,N,L
672.747000,-0.073186,3.312159,0.029321,0.050874,0.099669,-0.993719,0.018844,0.994735,0.100735,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.171750,3.792020,-4.755000,0.858306,0,s0,N,L
690.934000,-0.073359,3.316474,0.029521,0.051755,0.103409,-0.993291,0.017606,0.994375,0.104440,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.175934,3.814579,-4.755000,0.836952,0,s0,N,L
709.099000,-0.074383,3.334522,0.030638,0.052440,0.124076,-0.990886,0.016348,0.992012,0.125082,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.178885,3.933767,-4.755001,0.720804,0,s0,N,L
727.270000,-0.074622,3.342109,0.031170,0.050962,0.133721,-0.989708,0.017282,0.990729,0.134749,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.171825,3.988774,-4.755000,0.665438,0,s0,N,L
745.491000,-0.074791,3.347205,0.031602,0.050023,0.141294,-0.988703,0.017378,0.989670,0.142312,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.167385,4.031254,-4.755000,0.623058,0,s0,N,L
763.647000,-0.073844,3.356944,0.032115,0.049069,0.150077,-0.987456,0.015842,0.988405,0.151009,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.164036,4.084508,-4.755000,0.570821,0,s0,N,L
781.801000,-0.070335,3.365408,0.032544,0.047300,0.157374,-0.986406,0.014735,0.987293,0.158222,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.159235,4.129226,-4.755001,0.526591,0,s0,N,L
800.022000,-0.070087,3.370946,0.032787,0.045066,0.161599,-0.985827,0.014783,0.986614,0.162404,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.148782,4.155771,-4.755000,0.498045,0,s0,N,L
818.183000,-0.070087,3.370946,0.032787,0.045066,0.161599,-0.985827,0.014783,0.986614,0.162404,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.148782,4.155771,-4.755000,0.498045,0,s0,N,L
836.366000,-0.071212,3.382667,0.033492,0.038379,0.173506,-0.984085,0.015422,0.984590,0.174196,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.115539,4.226933,-4.755000,0.420153,0,s0,N,L
854.577000,-0.071350,3.390812,0.033860,0.037170,0.179273,-0.983097,0.014587,0.983574,0.179912,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.109711,4.264087,-4.755000,0.382993,0,s0,N,L
872.749000,-0.071146,3.397677,0.034180,0.036998,0.184108,-0.982209,0.013642,0.982697,0.184713,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.109253,4.295374,-4.755000,0.353193,0,s0,N,L
890.946000,-0.071193,3.401241,0.034509,0.035709,0.189127,-0.981303,0.013790,0.981743,0.189714,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.103095,4.324327,-4.755000,0.323913,0,s0,N,L
909.113000,-0.075482,3.403423,0.034718,0.034174,0.192318,-0.980737,0.014986,0.981102,0.192912,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.091415,4.342666,-4.755000,0.302911,0,s0,N,L
927.273000,-0.078399,3.407339,0.034922,0.033357,0.195347,-0.980167,0.015663,0.980490,0.195944,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.084611,4.361968,-4.755000,0.282598,0,s0,N,L
945.415000,-0.080150,3.413895,0.035277,0.031606,0.200588,-0.979166,0.017297,0.979398,0.201194,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.074473,4.395215,-4.755000,0.248135,0,s0,N,L
963.679000,-0.080356,3.418199,0.035450,0.030271,0.203160,-0.978677,0.018446,0.978846,0.203766,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.067816,4.412632,-4.755000,0.229699,0,s0,N,L
981.815000,-0.080672,3.423942,0.035677,0.028524,0.206496,-0.978032,0.018533,0.978152,0.207062,0.000000,1.000000,0.000000,0.000000,4.636341,-4.755000,0.135266,0,0.059048,4.435420,-4.755000,0.205601,0,s0,N,L
