mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
M,L,427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.019387,-0.350815,-0.936244,-0.042323,0.935293,-0.351335,
M,L,518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.013858,-0.227561,-0.973665,-0.048145,0.972477,-0.227968,
M,L,609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.007936,-0.157540,-0.987481,-0.049288,0.986250,-0.157740,
M,L,700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.001147,-0.142186,-0.989839,-0.049393,0.988640,-0.141957,
M,L,790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.032198,-0.190246,-0.981208,-0.051597,0.980725,-0.188459,
M,L,881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.074486,-0.289111,-0.954394,-0.055875,0.956758,-0.285466,
M,L,972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.092173,-0.398543,-0.912506,-0.063362,0.916897,-0.394061,
M,L,1063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.085375,-0.492258,-0.866252,-0.072288,0.870196,-0.487374,
M,L,1154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.073655,-0.545544,-0.834839,-0.074008,0.837795,-0.540946,
M,L,1245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.061087,-0.569809,-0.819504,-0.075948,0.821310,-0.565404,
M,L,1336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.059977,-0.576933,-0.814587,-0.079708,0.816218,-0.572220,
M,L,1427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.059473,-0.582226,-0.810849,-0.080096,0.812451,-0.577501,
M,L,1518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.059187,-0.585133,-0.808775,-0.080308,0.810360,-0.580402,
M,L,1609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.060999,-0.585193,-0.808596,-0.080302,0.810356,-0.580409,
M,L,1700,0.000000,-0.122243,0.000000,-0.122243,0.122243,0.000000,-1.000000,0,0,0.004266,0.000000,1.344686,-0.061818,-0.585220,-0.808515,-0.080303,0.810354,-0.580411,
M,L,1790,0.000000,-0.331751,0.000000,-0.209508,0.209508,0.000000,-1.000000,0,0,0.011578,0.000000,2.305176,-0.061859,-0.586615,-0.807500,-0.082434,0.809289,-0.581599,
M,L,1881,0.000000,-0.593780,0.000000,-0.262029,0.262029,0.000000,-1.000000,0,0,0.029206,0.000000,2.881470,-0.062844,-0.587461,-0.806808,-0.087765,0.808527,-0.581877,
M,L,1972,0.000000,-0.935599,0.000000,-0.341818,0.341818,0.000000,-1.000000,0,0,0.061168,0.000000,3.759632,-0.062844,-0.587461,-0.806808,-0.091236,0.808403,-0.581516,
M,L,2063,0.000000,-1.269891,0.000000,-0.334293,0.334293,0.000000,-1.000000,0,0,0.103520,0.000000,3.677305,-0.063614,-0.587497,-0.806722,-0.091242,0.808397,-0.581523,
M,L,2154,0.000000,-1.584261,0.000000,-0.314370,0.314370,-0.003170,-0.999995,0,0,0.153179,0.000000,3.457764,-0.069518,-0.587784,-0.806025,-0.096441,0.808155,-0.581020,
M,L,2245,-0.000949,-1.883616,-0.000949,-0.299355,0.299357,-0.027574,-0.999620,0,0,0.207996,0.000000,3.293109,-0.077220,-0.588189,-0.805028,-0.102231,0.807855,-0.580448,
M,L,2336,-0.008788,-2.167803,-0.007839,-0.284187,0.284295,-0.057801,-0.998328,0,0,0.260441,0.000000,3.128453,-0.089093,-0.588956,-0.803239,-0.109436,0.807352,-0.579833,
M,L,2427,-0.023931,-2.429354,-0.015143,-0.261551,0.261989,-0.096743,-0.995310,0,0,0.309023,0.000000,2.881470,-0.098831,-0.589588,-0.801635,-0.116293,0.806902,-0.579124,
M,L,2518,-0.048313,-2.680202,-0.024382,-0.250849,0.252031,-0.137718,-0.990472,0,0,0.352179,0.000000,2.771700,-0.108523,-0.590227,-0.799909,-0.124462,0.806397,-0.578129,
M,L,2609,-0.083015,-2.929777,-0.034701,-0.249574,0.251975,-0.183851,-0.982954,0,0,0.389782,0.000000,2.771700,-0.116424,-0.590742,-0.798417,-0.133402,0.805900,-0.576826,
M,L,2700,-0.129370,-3.177615,-0.046356,-0.247838,0.252136,-0.233177,-0.972434,0,0,0.422282,0.000000,2.771700,-0.117597,-0.590807,-0.798196,-0.139736,0.805621,-0.575716,
M,L,2790,-0.188091,-3.422502,-0.058721,-0.244887,0.251828,-0.281850,-0.959458,0,0,0.449044,0.000000,2.771700,-0.117597,-0.590807,-0.798197,-0.141197,0.805555,-0.575452,
M,L,2881,-0.261191,-3.671346,-0.073101,-0.248845,0.259360,-0.329818,-0.944045,0,0,0.468658,0.000000,2.854028,-0.117597,-0.590807,-0.798196,-0.141197,0.805555,-0.575452,
M,L,2972,-0.346779,-3.916326,-0.085588,-0.244979,0.259500,-0.376973,-0.926224,0,0,0.481073,0.000000,2.854028,-0.117597,-0.590807,-0.798196,-0.141197,0.805555,-0.575452,
M,L,3063,-0.444588,-4.156643,-0.097809,-0.240318,0.259460,-0.423164,-0.906053,0,0,0.488915,0.000000,2.854028,-0.117701,-0.590299,-0.798557,-0.141123,0.805928,-0.574947,
M,L,3154,-0.554362,-4.391684,-0.109773,-0.235040,0.259411,-0.468271,-0.883585,0,0,0.488980,0.000000,2.854028,-0.114202,-0.590074,-0.799231,-0.141059,0.805975,-0.574897,
M,L,3245,-0.675898,-4.621011,-0.121536,-0.229328,0.259542,-0.512211,-0.858860,0,0,0.481271,0.000000,2.854028,-0.107121,-0.589066,-0.800953,-0.140249,0.806486,-0.574378,
M,L,3336,-0.808764,-4.843797,-0.132866,-0.222785,0.259397,-0.554826,-0.831967,0,0,0.468549,0.000000,2.854028,-0.096858,-0.584007,-0.805949,-0.137116,0.809865,-0.570366,
M,L,3427,-0.952763,-5.059725,-0.143999,-0.215928,0.259539,-0.596053,-0.802945,0,0,0.449050,0.000000,2.854028,-0.089108,-0.578825,-0.810569,-0.131683,0.813509,-0.566448,
M,L,3518,-1.107342,-5.267958,-0.154579,-0.208233,0.259337,-0.635736,-0.771907,0,0,0.421819,0.000000,2.854028,-0.082050,-0.574326,-0.814504,-0.124622,0.816758,-0.563361,
M,L,3609,-1.272290,-5.468237,-0.164948,-0.200279,0.259460,-0.673822,-0.738894,0,0,0.388067,0.000000,2.854028,-0.072945,-0.571186,-0.817573,-0.117867,0.818949,-0.561631,
M,L,3700,-1.447125,-5.659956,-0.174835,-0.191720,0.259468,-0.710198,-0.704002,0,0,0.349120,0.000000,2.854028,-0.066213,-0.570172,-0.818853,-0.111840,0.819723,-0.561735,
M,L,3790,-1.631391,-5.842615,-0.184266,-0.182658,0.259457,-0.744768,-0.667324,0,0,0.302496,0.000000,2.854028,-0.063342,-0.568004,-0.820585,-0.110581,0.821167,-0.559871,
M,L,3881,-1.824623,-6.015755,-0.193233,-0.173140,0.259454,-0.777445,-0.628951,0,0,0.248236,0.000000,2.854028,-0.063421,-0.567468,-0.820950,-0.108224,0.821665,-0.559602,
M,L,3972,-2.026321,-6.178927,-0.201698,-0.163173,0.259437,-0.808146,-0.588983,0,0,0.189756,0.000000,2.854028,-0.058685,-0.567180,-0.821501,-0.103804,0.821925,-0.560057,
M,L,4063,-2.242103,-6.336191,-0.215782,-0.157263,0.267009,-0.808146,-0.588983,0,0,0.122184,0.000000,2.936355,-0.048840,-0.566486,-0.822623,-0.099421,0.822272,-0.560342,
M,L,4154,-2.463903,-6.497840,-0.221800,-0.161650,0.274456,-0.808146,-0.588983,0,0,0.058801,0.000000,3.018683,-0.038737,-0.565783,-0.823644,-0.094377,0.822649,-0.560661,
M,L,4245,-2.685628,-6.659435,-0.221725,-0.161594,0.274362,-0.808146,-0.588983,0,0,0.002155,0.000000,3.018683,-0.029243,-0.565161,-0.824462,-0.091050,0.822892,-0.560855,
M,L,4336,-2.907433,-6.821088,-0.221805,-0.161653,0.274462,-0.808146,-0.588983,0,0,0.045369,0.000000,3.018683,-0.022531,-0.564757,-0.824950,-0.088586,0.823041,-0.561031,
M,L,4427,-3.129150,-6.982677,-0.221717,-0.161589,0.274353,-0.808146,-0.588983,0,0,0.086165,0.000000,3.018683,-0.021602,-0.564700,-0.825014,-0.088569,0.823042,-0.561032,
M,L,4518,-3.350985,-7.144351,-0.221834,-0.161674,0.274498,-0.808146,-0.588983,0,0,0.120120,0.000000,3.018683,-0.021602,-0.564700,-0.825014,-0.088569,0.823042,-0.561032,
M,L,4609,-3.572760,-7.305983,-0.221776,-0.161632,0.274425,-0.808146,-0.588983,0,0,0.147080,0.000000,3.018683,-0.027329,-0.565061,-0.824597,-0.088366,0.823041,-0.561066,
M,L,4700,-3.794531,-7.467611,-0.221771,-0.161628,0.274420,-0.808146,-0.588983,0,0,0.165817,0.000000,3.018683,-0.037477,-0.565652,-0.823792,-0.094531,0.822681,-0.560589,
M,L,4790,-4.016344,-7.629270,-0.221812,-0.161658,0.274471,-0.808146,-0.588983,0,0,0.176139,0.000000,3.018683,-0.045579,-0.566127,-0.823057,-0.101264,0.822288,-0.559990,
M,L,4881,-4.238078,-7.790871,-0.221735,-0.161602,0.274374,-0.808146,-0.588982,0,0,0.179314,0.000000,3.018683,-0.052441,-0.566551,-0.822356,-0.107867,0.821885,-0.559348,
M,L,4972,-4.459888,-7.952528,-0.221810,-0.161657,0.274468,-0.808146,-0.588983,0,0,0.175331,0.000000,3.018683,-0.062433,-0.567058,-0.821309,-0.113594,0.821604,-0.558626,
M,L,5063,-4.681591,-8.114106,-0.221703,-0.161578,0.274335,-0.808146,-0.588983,0,0,0.164214,0.000000,3.018683,-0.072278,-0.567513,-0.820186,-0.119068,0.821365,-0.557837,
M,L,5154,-4.903501,-8.275836,-0.221910,-0.161730,0.274592,-0.808146,-0.588983,0,0,0.144652,0.000000,3.018683,-0.084644,-0.568024,-0.818648,-0.125728,0.821118,-0.556738,
M,L,5245,-5.125137,-8.437366,-0.221637,-0.161530,0.274253,-0.808146,-0.588983,0,0,0.116912,0.000000,3.018683,-0.096847,-0.568508,-0.816957,-0.132997,0.820847,-0.555448,
M,L,5336,-5.346945,-8.599021,-0.221807,-0.161654,0.274464,-0.808146,-0.588983,0,0,0.082180,0.000000,3.018683,-0.103702,-0.568847,-0.815880,-0.137802,0.820608,-0.554628,
M,L,5427,-5.568713,-8.760648,-0.221768,-0.161627,0.274417,-0.810867,-0.585231,0,0,0.040603,0.000000,3.018683,-0.104080,-0.568868,-0.815817,-0.138848,0.820550,-0.554454,
M,L,5518,-5.791267,-8.921273,-0.222554,-0.160625,0.274465,-0.815695,-0.578483,0,0,0.006433,0.000000,3.018683,-0.104080,-0.568868,-0.815817,-0.138848,0.820550,-0.554454,
