mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
J,L,418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.119102,-0.214474,-0.969441,0.004240,0.976491,-0.215513,
J,L,509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.106049,-0.210877,-0.971743,-0.003424,0.977170,-0.212429,
J,L,600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.096225,-0.211185,-0.972698,-0.009318,0.976999,-0.213040,
J,L,690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.092894,-0.211291,-0.972999,-0.011100,0.976944,-0.213208,
J,L,781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.075893,-0.225028,-0.971392,-0.011659,0.973935,-0.226528,
J,L,872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.065428,-0.236977,-0.969310,-0.012425,0.971122,-0.238258,
J,L,963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.043145,-0.264066,-0.963539,-0.031570,0.963595,-0.265495,
J,L,1054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.002019,-0.305892,-0.952064,-0.060560,0.950356,-0.305215,
J,L,1145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.041217,-0.342367,-0.938662,-0.075307,0.937852,-0.338765,
J,L,1236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.063731,-0.371738,-0.926147,-0.079825,0.926960,-0.366571,
J,L,1327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.063466,-0.389994,-0.918628,-0.081090,0.919455,-0.384743,
J,L,1418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.062401,-0.402992,-0.913074,-0.082021,0.913833,-0.397721,
J,L,1509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.061657,-0.411632,-0.909262,-0.086717,0.909760,-0.405977,
J,L,1600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.060986,-0.418808,-0.906025,-0.087222,0.906478,-0.413146,
J,L,1690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.060829,-0.420376,-0.905309,-0.087328,0.905752,-0.414714,
J,L,1781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.060829,-0.420376,-0.905309,-0.087328,0.905752,-0.414714,
J,L,1872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.059275,-0.420287,-0.905453,-0.087328,0.905754,-0.414709,
J,L,1963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.056880,-0.420148,-0.905671,-0.087321,0.905757,-0.414704,
J,L,2054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.052947,-0.419921,-0.906015,-0.087302,0.905760,-0.414701,
J,L,2145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.052036,-0.419867,-0.906093,-0.087298,0.905761,-0.414700,
J,L,2236,0.000000,-0.014979,0.000000,-0.014979,0.014979,0.000000,-1.000000,0,0,0.000523,0.000000,0.164655,-0.052036,-0.419867,-0.906093,-0.087298,0.905761,-0.414700,
J,L,2327,0.000000,-0.396575,0.000000,-0.381596,0.381596,0.000000,-1.000000,0,0,0.015449,0.000000,4.198714,-0.052036,-0.419867,-0.906093,-0.087298,0.905761,-0.414700,
J,L,2418,0.000000,-0.887894,0.000000,-0.491320,0.491320,0.000000,-1.000000,0,0,0.056181,0.000000,5.406187,-0.052036,-0.419867,-0.906093,-0.087298,0.905761,-0.414700,
J,L,2509,0.000000,-1.524167,0.000000,-0.636273,0.636273,0.000000,-1.000000,0,0,0.142744,0.000000,6.997856,-0.052036,-0.419867,-0.906093,-0.087298,0.905761,-0.414700,
J,L,2600,0.000000,-2.160300,0.000000,-0.636133,0.636133,0.000000,-1.000000,0,0,0.267153,0.000000,6.997856,-0.052036,-0.419867,-0.906093,-0.087298,0.905761,-0.414700,
J,L,2690,0.000000,-2.796434,0.000000,-0.636133,0.636133,0.000000,-1.000000,0,0,0.430658,0.000000,6.997856,-0.052036,-0.419867,-0.906093,-0.087298,0.905761,-0.414700,
J,L,2781,0.000000,-3.432742,0.000000,-0.636308,0.636308,0.000000,-1.000000,0,0,0.629294,0.000000,6.997856,-0.053144,-0.419942,-0.905994,-0.087303,0.905756,-0.414711,
J,L,2872,0.000000,-4.068826,0.000000,-0.636084,0.636084,-0.000973,-1.000000,0,2,0.859739,0.109843,6.997856,-0.053144,-0.419942,-0.905994,-0.088777,0.905670,-0.414585,
J,L,2963,-0.000186,-4.259672,-0.000186,-0.190846,0.190846,-0.080218,-0.996778,0,2,0.936803,0.186917,2.099357,-0.060916,-0.420480,-0.905255,-0.094857,0.905273,-0.414105,
