time_stamp,trial_index,slot,mode,size_index,targetRadius,targetX,targetY,userX,userY,distance_from_center,elaspedTime,is_hit
1000,0,s0,J,2,L,0.000000,4.820832,-0.078239,4.740489,0.110716,1000,1
1818,1,s8,J,2,L,-0.291500,2.047395,-0.223130,2.064962,0.070349,818,1
2636,2,s1,J,2,L,0.570260,4.699619,0.516204,4.553474,0.152333,818,0
3818,2,s1,J,2,L,0.570260,4.699619,0.585494,4.661381,0.040746,2000,1
4727,3,s9,J,2,L,-0.824097,2.284523,-0.836847,2.288566,0.013357,909,1
5727,4,s2,J,2,L,1.041917,4.356941,1.079216,4.289178,0.077333,1000,1
6636,5,s10,J,2,L,-1.214200,2.717776,-1.226319,2.712098,0.013012,909,1
7363,6,s3,J,2,L,1.333417,3.852048,1.367159,3.906389,0.062681,727,1
8181,7,s11,J,2,L,-1.394357,3.272242,-1.263975,3.333559,0.141125,818,0
9727,7,s11,J,2,L,-1.394357,3.272242,-1.367376,3.246298,0.037130,2363,1
10727,8,s4,J,2,L,1.394357,3.272242,1.403691,3.337225,0.065649,999,1
11636,9,s12,J,2,L,-1.333417,3.852048,-1.343274,3.922182,0.070498,909,1
14181,10,s5,J,2,L,1.214200,2.717776,1.106510,2.717830,0.105456,2545,1
14909,11,s13,J,2,L,-1.041917,4.356941,-1.076803,4.437792,0.085837,727,1
16000,12,s6,J,2,L,0.824097,2.284523,0.767032,2.268158,0.059232,1090,1
16909,13,s14,J,2,L,-0.570260,4.699619,-0.600880,4.695205,0.030852,909,1
17909,14,s7,J,2,L,0.291500,2.047395,0.251146,2.028891,0.044267,999,1
18818,15,s0,J,2,L,0.000000,4.820832,0.039682,4.745953,0.083307,909,1
19727,16,s8,J,2,L,-0.291500,2.047395,-0.348400,1.985472,0.081650,909,1
20636,17,s1,J,2,L,0.570260,4.699619,0.579853,4.710477,0.014082,909,1
21363,18,s9,J,2,L,-0.824097,2.284523,-0.715442,2.295021,0.108013,727,1
22281,19,s2,J,2,L,1.041917,4.356941,0.990522,4.225117,0.138868,918,0
