double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status,t_slot,mode,scale_char
90.920000,-0.096937,3.730722,-0.135210,0.017846,-0.083358,-0.996360,0.030579,0.996098,-0.082788,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,-0.014192,3.344220,-4.755000,1.766818,0,s0,M,L
181.813000,-0.107261,3.731734,-0.133849,-0.016405,-0.053814,-0.998416,0.039001,0.997756,-0.054419,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,-0.183194,3.482658,-4.755000,1.642189,0,s0,M,L
272.722000,-0.108957,3.720659,-0.130944,-0.021771,-0.051197,-0.998451,0.017209,0.998521,-0.051575,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,-0.209784,3.483557,-4.755000,1.644625,0,s0,M,L
363.649000,-0.109202,3.718395,-0.130759,-0.029836,-0.015341,-0.999437,0.003127,0.999876,-0.015441,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,-0.247249,3.647414,-4.755000,1.490068,0,s0,M,L
454.544000,-0.112024,3.796605,-0.107066,0.006461,0.142503,-0.989773,0.000084,0.989794,0.142507,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,-0.081683,4.465795,-4.755000,0.649766,0,s0,M,L
545.451000,-0.100604,3.856739,-0.115273,0.028754,0.216952,-0.975759,0.014785,0.975963,0.217433,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,0.036118,4.888345,-4.755000,0.226463,0,s0,M,L
636.362000,-0.088933,3.891067,-0.112352,0.035165,0.221047,-0.974629,-0.000657,0.975237,0.221161,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,0.078575,4.944027,-4.755000,0.186758,0,s0,M,L
727.283000,-0.091024,3.901185,-0.112033,0.022399,0.226196,-0.973824,0.006708,0.974013,0.226395,1.000000,0.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,0.015767,4.979636,-4.755000,0.134936,0,s0,M,L
818.170000,-0.092769,3.918648,-0.102152,0.012337,0.246538,-0.969055,0.009560,0.969055,0.246660,1.000000,0.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,-0.033534,5.102384,-4.755000,0.036408,0,s0,M,L
909.095000,-0.095784,3.931650,-0.093479,-0.004313,0.250154,-0.968196,0.010412,0.968164,0.250100,1.000000,0.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,-0.116549,5.136055,-4.755000,0.117959,0,s0,M,L
1000.001000,-0.098453,3.938450,-0.085555,-0.016055,0.246507,-0.969008,0.009128,0.969129,0.246386,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,-0.175819,5.126313,-4.755001,0.175985,1,s0,M,L
1090.916000,-0.094224,3.937183,-0.087079,0.004331,0.208777,-0.977954,0.020490,0.977739,0.208822,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,-0.073550,4.933705,-4.755000,0.193812,0,s0,M,L
1181.810000,-0.082048,3.907682,-0.088053,0.007434,0.139569,-0.990184,0.026952,0.989824,0.139721,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,-0.047010,4.565502,-4.755000,0.548199,0,s0,M,L
1272.715000,-0.082333,3.812317,-0.081315,0.002408,0.027387,-0.999622,0.026074,0.999283,0.027440,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,-0.071073,3.940362,-4.755000,1.178467,0,s0,M,L
1363.618000,-0.087268,3.738061,-0.085174,-0.013457,-0.068726,-0.997545,0.040723,0.996770,-0.069222,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,-0.150264,3.416334,-4.755000,1.703275,0,s0,M,L
1454.544000,-0.079016,3.708479,-0.063582,-0.009479,-0.093426,-0.995581,0.030382,0.995139,-0.093674,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,-0.123682,3.268232,-4.755000,1.844851,0,s0,M,L
1545.473000,-0.048517,3.788069,-0.044002,0.022345,0.037303,-0.999054,0.064052,0.997197,0.038666,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,0.056849,3.963970,-4.755000,1.153805,0,s0,M,L
1636.316000,-0.049007,3.883925,-0.029933,0.031264,0.156859,-0.987126,0.063758,0.985284,0.158586,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,0.100643,4.634763,-4.755000,0.487389,0,s0,M,L
1727.283000,-0.068039,3.924780,-0.042353,0.039187,0.202653,-0.978466,0.045999,0.977814,0.204361,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,0.120699,4.900831,-4.755000,0.244591,0,s0,M,L
1818.204000,-0.080776,3.925061,-0.052620,0.031473,0.201339,-0.979016,0.042516,0.978345,0.202568,0.000000,1.000000,0.000000,0.000000,5.117130,-4.755000,0.135266,0,0.070396,4.892128,-4.755000,0.231787,0,s0,M,L
