mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
N,L,309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.015141,-0.793749,-0.608057,0.060454,0.606287,-0.792944,
N,L,363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.017384,-0.804440,-0.593779,0.060561,0.591932,-0.803710,
N,L,390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.017634,-0.806729,-0.590659,0.060504,0.588807,-0.806006,
N,L,409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.017829,-0.808431,-0.588321,0.060463,0.586466,-0.807714,
N,L,427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.017888,-0.808964,-0.587586,0.060447,0.585731,-0.808249,
N,L,445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.018047,-0.810292,-0.585748,0.060416,0.583889,-0.809582,
N,L,463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.018196,-0.811536,-0.584019,0.060383,0.582157,-0.810831,
N,L,481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.018221,-0.811747,-0.583725,0.060376,0.581863,-0.811043,
N,L,500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.018221,-0.811747,-0.583725,0.060376,0.581863,-0.811043,
N,L,518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.018221,-0.811747,-0.583725,0.060376,0.581863,-0.811043,
N,L,536,0.000000,-0.033885,0.000000,-0.033885,0.033885,0.000000,-1.000000,0,0,0.001183,0.000000,1.866095,-0.018221,-0.811747,-0.583725,0.060376,0.581863,-0.811043,
N,L,554,0.000000,-0.115273,0.000000,-0.081389,0.081389,0.000000,-1.000000,0,0,0.004023,0.000000,4.473139,-0.018221,-0.811747,-0.583725,0.060376,0.581863,-0.811043,
N,L,572,0.000000,-0.218604,0.000000,-0.103330,0.103330,0.000000,-1.000000,0,0,0.007629,0.000000,5.680613,-0.018305,-0.812484,-0.582696,0.060353,0.580833,-0.811782,
N,L,590,0.000000,-0.327900,0.000000,-0.109296,0.109296,0.000000,-1.000000,0,0,0.011444,0.000000,6.009923,-0.018305,-0.812484,-0.582696,0.060353,0.580833,-0.811782,
N,L,609,0.000000,-0.438134,0.000000,-0.110234,0.110234,0.000000,-1.000000,0,0,0.018348,0.000000,6.064808,-0.018669,-0.815070,-0.579062,0.060249,0.577193,-0.814382,
N,L,627,0.000000,-0.549433,0.000000,-0.111299,0.111299,0.000000,-1.000000,0,0,0.026112,0.000000,6.119694,-0.020126,-0.818311,-0.574424,0.059203,0.572556,-0.817725,
N,L,645,0.000000,-0.660665,0.000000,-0.111232,0.111232,0.000000,-1.000000,0,0,0.033871,0.000000,6.119694,-0.021422,-0.820580,-0.571129,0.058163,0.569270,-0.820091,
N,L,663,0.000000,-0.769979,0.000000,-0.109315,0.109315,0.000000,-1.000000,0,0,0.043856,0.000000,6.009923,-0.022704,-0.822673,-0.568061,0.056919,0.566222,-0.822285,
N,L,681,0.000000,-0.872697,0.000000,-0.102718,0.102718,0.000000,-1.000000,0,0,0.054593,0.000000,5.653170,-0.026259,-0.827886,-0.560282,0.052285,0.558570,-0.827808,
N,L,699,0.000000,-0.970998,0.000000,-0.098301,0.098301,0.000000,-1.000000,0,0,0.064868,0.000000,5.406187,-0.031474,-0.832156,-0.553648,0.045591,0.552151,-0.832497,
N,L,718,0.000000,-1.059275,0.000000,-0.088277,0.088277,0.000000,-1.000000,0,0,0.074208,0.000000,4.857336,-0.038496,-0.835727,-0.547795,0.036981,0.546634,-0.836554,
N,L,736,0.000000,-1.137104,0.000000,-0.077829,0.077829,0.000000,-1.000000,0,0,0.085040,0.000000,4.281041,-0.042752,-0.837511,-0.544746,0.031732,0.543831,-0.838595,
N,L,754,0.000000,-1.197981,0.000000,-0.060877,0.060877,0.000000,-1.000000,0,0,0.093512,0.000000,3.347994,-0.046415,-0.838866,-0.542355,0.027279,0.541673,-0.840146,
N,L,772,0.000000,-1.257896,0.000000,-0.059915,0.059915,-0.000488,-1.000000,0,0,0.101851,0.000000,3.293109,-0.055090,-0.841467,-0.537492,0.016979,0.537442,-0.843129,
N,L,790,-0.000028,-1.316284,-0.000028,-0.058388,0.058388,-0.002001,-0.999998,0,0,0.109949,0.000000,3.210781,-0.063660,-0.843234,-0.533764,0.005717,0.534533,-0.845129,
N,L,809,-0.000148,-1.376123,-0.000120,-0.059839,0.059839,-0.008490,-0.999964,0,0,0.118158,0.000000,3.293109,-0.068284,-0.843978,-0.532012,-0.000996,0.533315,-0.845916,
N,L,827,-0.000683,-1.439086,-0.000535,-0.062964,0.062966,-0.024379,-0.999703,0,0,0.127297,0.000000,3.457764,-0.076912,-0.845172,-0.528931,-0.014504,0.531394,-0.847000,
N,L,845,-0.002212,-1.501785,-0.001529,-0.062698,0.062717,-0.040199,-0.999192,0,0,0.136679,0.000000,3.457764,-0.080871,-0.845574,-0.527697,-0.020740,0.530744,-0.847278,
N,L,863,-0.004782,-1.565663,-0.002570,-0.063879,0.063930,-0.056063,-0.998427,0,0,0.145240,0.000000,3.512649,-0.090212,-0.846572,-0.524574,-0.035384,0.529113,-0.847813,
N,L,881,-0.008362,-1.629423,-0.003580,-0.063760,0.063860,-0.071895,-0.997412,0,0,0.152786,0.000000,3.512649,-0.100635,-0.847893,-0.520528,-0.051314,0.526911,-0.848370,
N,L,899,-0.012950,-1.693072,-0.004588,-0.063649,0.063814,-0.087698,-0.996147,0,0,0.159321,0.000000,3.512649,-0.106854,-0.848657,-0.518039,-0.060168,0.525586,-0.848610,
N,L,918,-0.018557,-1.756766,-0.005607,-0.063694,0.063941,-0.103510,-0.994628,0,0,0.164859,0.000000,3.512649,-0.112466,-0.849326,-0.515750,-0.067772,0.524391,-0.848776,
N,L,936,-0.025268,-1.821251,-0.006711,-0.064485,0.064833,-0.119270,-0.992862,0,0,0.171242,0.000000,3.567534,-0.125148,-0.850693,-0.510549,-0.083479,0.521798,-0.848975,
N,L,954,-0.033240,-1.887612,-0.007972,-0.066362,0.066839,-0.135003,-0.990845,0,0,0.177241,0.000000,3.677305,-0.137752,-0.852221,-0.504721,-0.097814,0.518793,-0.849286,
N,L,972,-0.042606,-1.956352,-0.009366,-0.068740,0.069375,-0.150711,-0.988578,0,0,0.182372,0.000000,3.814517,-0.144193,-0.853102,-0.501424,-0.105303,0.517071,-0.849440,
N,L,990,-0.053589,-2.028396,-0.010983,-0.072044,0.072876,-0.166383,-0.986061,0,0,0.186607,0.000000,4.006616,-0.153712,-0.854441,-0.496291,-0.116702,0.514442,-0.849547,
N,L,1009,-0.066216,-2.103230,-0.012627,-0.074834,0.075892,-0.182017,-0.983295,0,0,0.189815,0.000000,4.171271,-0.157597,-0.855008,-0.494090,-0.121438,0.513325,-0.849559,
N,L,1027,-0.080474,-2.180254,-0.014258,-0.077024,0.078333,-0.197595,-0.980284,0,0,0.193897,0.000000,4.308484,-0.164351,-0.855836,-0.490442,-0.129992,0.511659,-0.849298,
N,L,1045,-0.096623,-2.260369,-0.016149,-0.080115,0.081726,-0.213103,-0.977030,0,0,0.197609,0.000000,4.500582,-0.167845,-0.856197,-0.488625,-0.134771,0.510932,-0.848990,
N,L,1063,-0.114494,-2.342305,-0.017871,-0.081936,0.083862,-0.228585,-0.973524,0,0,0.200091,0.000000,4.610352,-0.170352,-0.856321,-0.487539,-0.138616,0.510676,-0.848526,
N,L,1081,-0.133891,-2.424914,-0.019397,-0.082609,0.084856,-0.244008,-0.969773,0,0,0.201255,0.000000,4.665237,-0.171126,-0.856260,-0.487376,-0.139949,0.510782,-0.848243,
N,L,1100,-0.154593,-2.507192,-0.020702,-0.082278,0.084842,-0.259368,-0.965779,0,0,0.202328,0.000000,4.665237,-0.171448,-0.856235,-0.487307,-0.141306,0.510889,-0.847954,
N,L,1118,-0.176597,-2.589126,-0.022004,-0.081934,0.084837,-0.274661,-0.961541,0,0,0.203760,0.000000,4.665237,-0.171448,-0.856235,-0.487307,-0.141306,0.510889,-0.847954,
N,L,1136,-0.200260,-2.671967,-0.023663,-0.082841,0.086154,-0.289853,-0.957071,0,0,0.203848,0.000000,4.747565,-0.170065,-0.856340,-0.487605,-0.141302,0.510891,-0.847953,
N,L,1154,-0.226506,-2.758630,-0.026246,-0.086663,0.090550,-0.305041,-0.952339,0,0,0.202506,0.000000,4.967106,-0.168347,-0.856471,-0.487972,-0.141298,0.510892,-0.847953,
N,L,1172,-0.255673,-2.849689,-0.029167,-0.091059,0.095616,-0.320084,-0.947389,0,0,0.200826,0.000000,5.268974,-0.167606,-0.856526,-0.488129,-0.141296,0.510892,-0.847953,
N,L,1190,-0.290979,-2.954187,-0.035305,-0.104498,0.110301,-0.335079,-0.942190,0,0,0.199540,0.000000,6.064808,-0.167334,-0.856086,-0.488996,-0.141140,0.511682,-0.847503,
N,L,1209,-0.332121,-3.069873,-0.041143,-0.115687,0.122785,-0.349991,-0.936753,0,0,0.196160,0.000000,6.750873,-0.167547,-0.855344,-0.490218,-0.141874,0.512991,-0.846588,
