mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
N,L,309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.004954,-0.561160,-0.827693,-0.007742,0.827700,-0.561118,
N,L,363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.005621,-0.598889,-0.800812,-0.003993,0.800832,-0.598876,
N,L,390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.005858,-0.614336,-0.789023,-0.002763,0.789043,-0.614331,
N,L,409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.005709,-0.629067,-0.777330,-0.001678,0.777348,-0.629069,
N,L,427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.004708,-0.638321,-0.769755,-0.000977,0.769766,-0.638325,
N,L,445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.003045,-0.648487,-0.761219,-0.000269,0.761223,-0.648490,
N,L,463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.001259,-0.655118,-0.755525,0.000075,0.755526,-0.655119,
N,L,481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.000385,-0.658931,-0.752203,0.000215,0.752203,-0.658931,
N,L,500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.002933,-0.662861,-0.748737,0.000327,0.748740,-0.662863,
N,L,518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.004381,-0.664416,-0.747350,0.000357,0.747358,-0.664421,
N,L,536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.005090,-0.665020,-0.746808,0.000359,0.746819,-0.665027,
N,L,554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.006340,-0.666832,-0.745181,0.000369,0.745197,-0.666844,
N,L,572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.006338,-0.666959,-0.745067,-0.000170,0.745082,-0.666973,
N,L,590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.006338,-0.666959,-0.745067,-0.000951,0.745078,-0.666977,
N,L,609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.006335,-0.667161,-0.744886,-0.001912,0.744892,-0.667182,
N,L,627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.006335,-0.667161,-0.744886,-0.001912,0.744892,-0.667182,
N,L,645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.006335,-0.667161,-0.744886,-0.001912,0.744892,-0.667182,
N,L,663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.000885,-0.673458,-0.739225,-0.011048,0.739173,-0.673424,
N,L,681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.000885,-0.673458,-0.739225,-0.011048,0.739173,-0.673424,
N,L,700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.000885,-0.673458,-0.739225,-0.011048,0.739173,-0.673424,
N,L,718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.017799,-0.689727,-0.723851,-0.031038,0.723998,-0.689103,
N,L,736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.030229,-0.700926,-0.712593,-0.042955,0.713171,-0.699672,
N,L,754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.037939,-0.708769,-0.704419,-0.050390,0.705387,-0.707029,
N,L,772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.053374,-0.725738,-0.685897,-0.064183,0.687950,-0.722915,
N,L,790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.053374,-0.725738,-0.685897,-0.064183,0.687950,-0.722915,
N,L,809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.075370,-0.760063,-0.645464,-0.083765,0.649843,-0.755439,
N,L,827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.089030,-0.787526,-0.609816,-0.096486,0.616187,-0.781667,
N,L,845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.095929,-0.801703,-0.589975,-0.101998,0.597506,-0.795351,
