mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
J,L,427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.036939,-0.826248,-0.562094,-0.015735,0.562889,-0.826383,
J,L,518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.036816,-0.823472,-0.566161,-0.015559,0.566949,-0.823606,
J,L,609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.036675,-0.817603,-0.574614,-0.014757,0.575381,-0.817753,
J,L,699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.039788,-0.809290,-0.586060,-0.013846,0.586915,-0.809530,
J,L,790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.043988,-0.803271,-0.593987,-0.019444,0.595139,-0.803388,
J,L,881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.044034,-0.803015,-0.594330,-0.022199,0.595547,-0.803014,
J,L,972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.051565,-0.807146,-0.588096,-0.034523,0.589969,-0.806688,
J,L,1063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.050763,-0.816106,-0.575668,-0.036783,0.577548,-0.815528,
J,L,1154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.049166,-0.834448,-0.548888,-0.036920,0.550695,-0.833889,
J,L,1245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.049734,-0.854252,-0.517475,-0.040176,0.519408,-0.853582,
J,L,1336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.047993,-0.865846,-0.498004,-0.045104,0.499949,-0.864880,
J,L,1427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.043667,-0.877919,-0.476814,-0.046339,0.478536,-0.876844,
J,L,1518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.043091,-0.887962,-0.457894,-0.048709,0.459642,-0.886768,
J,L,1609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.046898,-0.889792,-0.453949,-0.049014,0.455952,-0.888654,
J,L,1699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.050948,-0.891479,-0.450187,-0.049390,0.452470,-0.890411,
