double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status,t_slot,mode,scale_char
90.898000,-0.161346,4.107704,0.029931,0.023919,0.031516,-0.999217,0.029132,0.999056,0.032208,0.000000,1.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,-0.046807,4.258622,-4.755000,1.131770,0,s0,J,L
181.810000,-0.160156,4.106962,0.030146,0.028918,0.036285,-0.998923,0.028910,0.998893,0.037121,0.000000,1.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,-0.021628,4.280778,-4.755000,1.108702,0,s0,J,L
272.711000,-0.150784,4.096443,0.029994,0.025982,0.032756,-0.999126,0.033704,0.998866,0.033624,0.000000,1.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,-0.026350,4.253319,-4.755000,1.136376,0,s0,J,L
363.619000,-0.150272,4.075336,0.021157,0.027711,0.022052,-0.999373,0.039689,0.998944,0.023143,0.000000,1.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,-0.017835,4.180725,-4.755000,1.209124,0,s0,J,L
454.528000,-0.149065,4.057428,0.020588,0.018051,0.007724,-0.999807,0.026212,0.999623,0.008196,0.000000,1.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,-0.062843,4.094323,-4.755000,1.297175,0,s0,J,L
545.428000,-0.143951,4.043446,0.021795,0.006492,0.015015,-0.999866,0.038925,0.999125,0.015257,0.000000,1.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,-0.112935,4.115180,-4.755000,1.279681,0,s0,J,L
636.354000,-0.119290,4.041789,0.023730,0.062925,0.046638,-0.996928,0.022984,0.998575,0.048165,0.000000,1.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,0.182339,4.265344,-4.755000,1.138626,0,s0,J,L
727.264000,-0.115755,4.078479,0.034726,0.081789,0.099004,-0.991720,0.006645,0.994977,0.099877,0.000000,1.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,0.279261,4.556639,-4.755000,0.876900,0,s0,J,L
818.180000,-0.110160,4.133302,0.045499,0.102161,0.148887,-0.983563,-0.004718,0.988797,0.149189,0.000000,1.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,0.388459,4.859977,-4.755000,0.655980,0,s0,J,L
909.073000,-0.112606,4.176338,0.049339,0.091757,0.178773,-0.979602,-0.010352,0.983871,0.178583,0.000000,1.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,0.337407,5.053110,-4.755000,0.475916,0,s0,J,L
999.974000,-0.125822,4.206290,0.055032,0.072219,0.188657,-0.979384,-0.011090,0.982039,0.188351,0.000000,1.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,0.228866,5.132837,-4.755000,0.342783,0,s0,J,L
1090.883000,-0.130662,4.219798,0.058508,0.060856,0.195229,-0.978868,-0.006458,0.980742,0.195201,0.000000,1.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,0.168594,5.179819,-4.755001,0.267698,0,s0,J,L
1181.811000,-0.139461,4.229335,0.069464,0.048519,0.199880,-0.978619,-0.009316,0.979820,0.199663,0.000000,1.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,0.099731,5.214716,-4.755000,0.199415,0,s0,J,L
1272.720000,-0.147295,4.243991,0.085465,0.043934,0.213512,-0.975952,-0.005948,0.976934,0.213459,1.000000,0.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,0.070605,5.302954,-4.755000,0.111023,0,s0,J,L
1363.641000,-0.150600,4.252399,0.091895,0.037493,0.218923,-0.975022,-0.003718,0.975731,0.218939,1.000000,0.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,0.035778,5.340678,-4.755000,0.060211,0,s0,J,L
1454.553000,-0.153807,4.259670,0.104634,0.032499,0.217681,-0.975479,0.005737,0.975937,0.217975,1.000000,0.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,0.008096,5.344111,-4.755000,0.045592,0,s0,J,L
1545.538000,-0.156427,4.261255,0.108175,0.030262,0.215995,-0.975925,0.000386,0.976370,0.216105,1.000000,0.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,-0.005628,5.337588,-4.755000,0.051468,0,s0,J,L
1636.338000,-0.155280,4.256411,0.120744,0.038992,0.222226,-0.974215,-0.005116,0.974988,0.222197,1.000000,0.000000,0.000000,0.000000,5.390022,-4.755000,0.135266,0,0.039866,5.368604,-4.755000,0.045141,1,s0,J,L
1727.249000,-0.164431,4.254768,0.123309,0.036105,0.229064,-0.972742,0.000680,0.973371,0.229237,0.000000,1.000000,0.000000,-0.291500,2.616585,-4.755000,0.135266,1,0.016638,5.403524,-4.755000,2.727657,0,s8,J,L
1818.151000,-0.168217,4.255377,0.136051,0.037893,0.236724,-0.970838,0.001684,0.971519,0.236956,0.000000,1.000000,0.000000,-0.291500,2.616585,-4.755000,0.135266,1,0.022689,5.447985,-4.755000,2.765897,0,s8,J,L
1909.045000,-0.176090,4.253766,0.133187,0.032169,0.223258,-0.974229,-0.002215,0.974747,0.223303,0.000000,1.000000,0.000000,-0.291500,2.616585,-4.755000,0.135266,1,-0.014683,5.373961,-4.755000,2.699951,0,s8,J,L
1999.961000,-0.187919,4.200089,0.121582,0.045071,0.117959,-0.991995,-0.005602,0.993018,0.117827,0.000000,1.000000,0.000000,-0.291500,2.616585,-4.755000,0.135266,1,0.033649,4.779970,-4.755000,2.170976,0,s8,J,L
2090.883000,-0.196222,4.060674,0.107821,0.051066,-0.023827,-0.998411,-0.019983,0.999491,-0.024875,0.000000,1.000000,0.000000,-0.291500,2.616585,-4.755000,0.135266,1,0.052497,3.944623,-4.755000,1.371795,0,s8,J,L
2181.776000,-0.214507,3.920787,0.110467,0.055888,-0.124264,-0.990674,-0.032657,0.991467,-0.126206,0.000000,1.000000,0.000000,-0.291500,2.616585,-4.755000,0.135266,1,0.059976,3.310492,-4.755000,0.774989,0,s8,J,L
2272.709000,-0.247818,3.815265,0.111568,0.052609,-0.177810,-0.982658,-0.025030,0.983476,-0.179298,0.000000,1.000000,0.000000,-0.291500,2.616585,-4.755000,0.135266,1,0.012724,2.934670,-4.755000,0.438276,0,s8,J,L
2363.630000,-0.274735,3.778467,0.116704,0.044251,-0.194874,-0.979830,-0.010838,0.980639,-0.195524,0.000000,1.000000,0.000000,-0.291500,2.616585,-4.755000,0.135266,1,-0.054720,2.809556,-4.755000,0.304248,0,s8,J,L
