time_stamp,trial_index,slot,mode,size_index,targetRadius,targetX,targetY,userX,userY,distance_from_center,elaspedTime,is_hit
1363,0,s0,M,2,L,0.000000,4.858224,-0.001716,4.886074,0.027261,1363,1
3181,1,s8,M,2,L,-0.291500,2.084787,-0.225617,2.138778,0.084069,1818,1
4545,2,s1,M,2,L,0.570260,4.737012,0.592124,4.775916,0.043451,1363,1
6090,3,s9,M,2,L,-0.824097,2.321915,-0.763187,2.392045,0.090797,1545,1
7454,4,s2,M,2,L,1.041917,4.394333,1.021931,4.400401,0.020628,1363,1
8727,5,s10,M,2,L,-1.214200,2.755168,-1.102891,2.737900,0.111769,1272,1
10272,6,s3,M,2,L,1.333417,3.889441,1.277513,3.875353,0.055568,1545,1
11727,7,s11,M,2,L,-1.394357,3.309634,-1.376370,3.323390,0.022223,1454,1
13090,8,s4,M,2,L,1.394357,3.309634,1.382770,3.295658,0.017946,1363,1
14454,9,s12,M,2,L,-1.333417,3.889441,-1.296641,3.887303,0.036161,1363,1
15909,10,s5,M,2,L,1.214200,2.755168,1.201703,2.673878,0.081825,1454,1
17454,11,s13,M,2,L,-1.041917,4.394333,-1.016371,4.399962,0.026025,1545,1
18636,12,s6,M,2,L,0.824097,2.321915,0.830034,2.360142,0.038197,1181,1
20090,13,s14,M,2,L,-0.570260,4.737012,-0.511856,4.747789,0.059376,1454,1
21363,14,s7,M,2,L,0.291500,2.084787,0.327340,2.193901,0.112537,1272,1
22727,15,s0,M,2,L,0.000000,4.858224,-0.003153,4.865520,0.007804,1363,1
24272,16,s8,M,2,L,-0.291500,2.084787,-0.233908,2.125086,0.069438,1545,1
25636,17,s1,M,2,L,0.570260,4.737012,0.523095,4.769031,0.057002,1363,1
27009,18,s9,M,2,L,-0.824097,2.321915,-0.804572,2.330353,0.020934,1372,1
28554,19,s2,M,2,L,1.041917,4.394333,1.029237,4.420088,0.028679,1545,1
29918,20,s10,M,2,L,-1.214200,2.755168,-1.118254,2.810815,0.108564,1363,1
31190,21,s3,M,2,L,1.333417,3.889441,1.328866,3.861963,0.027710,1272,1
32463,22,s11,M,2,L,-1.394357,3.309634,-1.388653,3.337395,0.028263,1272,1
34009,23,s4,M,2,L,1.394357,3.309634,1.276360,3.348567,0.120389,1545,1
35281,24,s12,M,2,L,-1.333417,3.889441,-1.347776,3.950194,0.061945,1272,1
36554,25,s5,M,2,L,1.214200,2.755168,1.202262,2.759101,0.012088,1272,1
37918,26,s13,M,2,L,-1.041917,4.394333,-1.014309,4.468134,0.078426,1363,1
39372,27,s6,M,2,L,0.824097,2.321915,0.705731,2.378013,0.127760,1454,1
40554,28,s14,M,2,L,-0.570260,4.737012,-0.573198,4.778737,0.040836,1181,1
41736,29,s7,M,2,L,0.291500,2.084787,0.368141,1.898998,0.193110,1181,0
42190,29,s7,M,2,L,0.291500,2.084787,0.390652,2.022960,0.114431,1636,1
43554,30,s0,M,2,L,0.000000,4.858224,-0.000530,4.898077,0.038731,1363,1
44918,31,s8,M,2,L,-0.291500,2.084787,-0.253950,1.999069,0.091206,1363,1
46554,32,s1,M,2,L,0.570260,4.737012,0.506555,4.542369,0.200221,1636,0
48100,32,s1,M,2,L,0.570260,4.737012,0.545397,4.772322,0.042966,3181,1
49372,33,s9,M,2,L,-0.824097,2.321915,-0.726542,2.343975,0.099080,1272,1
50645,34,s2,M,2,L,1.041917,4.394333,1.050649,4.420532,0.026948,1272,1
52100,35,s10,M,2,L,-1.214200,2.755168,-1.143718,2.796706,0.080051,1454,1
53645,36,s3,M,2,L,1.333417,3.889441,1.371976,3.924774,0.050555,1545,1
55009,37,s11,M,2,L,-1.394357,3.309634,-1.400553,3.388969,0.079576,1363,1
56281,38,s4,M,2,L,1.394357,3.309634,1.369090,3.291429,0.030514,1272,1
57645,39,s12,M,2,L,-1.333417,3.889441,-1.288739,3.893368,0.044121,1363,1
58736,40,s5,M,2,L,1.214200,2.755168,1.228254,2.803014,0.049779,1090,1
59918,41,s13,M,2,L,-1.041917,4.394333,-0.979507,4.379623,0.063225,1181,1
61281,42,s6,M,2,L,0.824097,2.321915,0.708862,2.514459,0.219148,1363,0
62372,42,s6,M,2,L,0.824097,2.321915,0.756594,2.254189,0.095621,2454,1
63736,43,s14,M,2,L,-0.570260,4.737012,-0.515652,4.703402,0.063257,1363,1
65100,44,s7,M,2,L,0.291500,2.084787,0.284113,2.058382,0.026906,1363,1
66463,45,s0,M,2,L,0.000000,4.858224,0.055063,4.855276,0.055118,1363,1
67736,46,s8,M,2,L,-0.291500,2.084787,-0.304577,2.134212,0.049971,1272,1
69190,47,s1,M,2,L,0.570260,4.737012,0.564329,4.696731,0.039615,1454,1
70372,48,s9,M,2,L,-0.824097,2.321915,-0.828868,2.356668,0.034533,1181,1
71918,49,s2,M,2,L,1.041917,4.394333,1.031960,4.289036,0.104332,1545,1
73100,50,s10,M,2,L,-1.214200,2.755168,-1.293174,2.779695,0.081753,1181,1
74463,51,s3,M,2,L,1.333417,3.889441,1.233930,3.787443,0.138984,1363,0
75827,51,s3,M,2,L,1.333417,3.889441,1.281229,3.955695,0.084078,2727,1
77372,52,s11,M,2,L,-1.394357,3.309634,-1.377926,3.271118,0.041806,1545,1
78645,53,s4,M,2,L,1.394357,3.309634,1.376133,3.336085,0.031667,1272,1
80190,54,s12,M,2,L,-1.333417,3.889441,-1.343896,3.863279,0.028182,1545,1
81554,55,s5,M,2,L,1.214200,2.755168,1.234927,2.832238,0.079764,1363,1
82827,56,s13,M,2,L,-1.041917,4.394333,-0.941823,4.361852,0.103663,1272,1
84009,57,s6,M,2,L,0.824097,2.321915,0.848395,2.395232,0.076832,1181,1
85281,58,s14,M,2,L,-0.570260,4.737012,-0.528755,4.727146,0.042374,1272,1
86554,59,s7,M,2,L,0.291500,2.084787,0.254390,2.000017,0.091097,1272,1
87918,60,s0,M,2,L,0.000000,4.858224,0.011177,4.940631,0.080330,1363,1
89190,61,s8,M,2,L,-0.291500,2.084787,-0.253611,2.009217,0.082775,1272,1
90736,62,s1,M,2,L,0.570260,4.737012,0.571613,4.791338,0.052962,1545,1
91918,63,s9,M,2,L,-0.824097,2.321915,-0.883283,2.294958,0.063846,1181,1
93100,64,s2,M,2,L,1.041917,4.394333,1.037138,4.404572,0.011279,1181,1
94372,65,s10,M,2,L,-1.214200,2.755168,-1.142650,2.727491,0.076285,1272,1
95554,66,s3,M,2,L,1.333417,3.889441,1.391888,3.877282,0.057654,1181,1
96736,67,s11,M,2,L,-1.394357,3.309634,-1.414850,3.354858,0.049485,1181,1
99463,68,s4,M,2,L,1.394357,3.309634,1.338188,3.298346,0.054896,2727,1
100918,69,s12,M,2,L,-1.333417,3.889441,-1.342236,3.964293,0.074357,1454,1
102100,70,s5,M,2,L,1.214200,2.755168,1.224392,2.851193,0.096328,1181,1
103554,71,s13,M,2,L,-1.041917,4.394333,-0.992908,4.390709,0.048644,1454,1
104736,72,s6,M,2,L,0.824097,2.321915,0.872010,2.309567,0.047963,1181,1
105918,73,s14,M,2,L,-0.570260,4.737012,-0.586143,4.766506,0.032492,1181,1
107100,74,s7,M,2,L,0.291500,2.084787,0.197508,2.072257,0.094653,1181,1
1545,0,s0,M,1,M,0.000000,4.858799,-0.032271,4.903607,0.054310,1545,1
3272,1,s8,M,1,M,-0.291500,2.085362,-0.242655,2.070110,0.051095,1727,1
4727,2,s1,M,1,M,0.570260,4.737586,0.573141,4.785244,0.046509,1454,1
6181,3,s9,M,1,M,-0.824097,2.322490,-0.822488,2.357917,0.034745,1454,1
7363,4,s2,M,1,M,1.041917,4.394908,1.004980,4.429001,0.050209,1181,1
8636,5,s10,M,1,M,-1.214200,2.755743,-1.234866,2.761148,0.021173,1272,1
10090,6,s3,M,1,M,1.333417,3.890015,1.376324,3.888159,0.041027,1454,1
11545,7,s11,M,1,M,-1.394357,3.310209,-1.425200,3.336229,0.039907,1454,1
12999,8,s4,M,1,M,1.394357,3.310209,1.375699,3.323197,0.021997,1454,1
14454,9,s12,M,1,M,-1.333417,3.890015,-1.313580,3.842651,0.050842,1454,1
16090,10,s5,M,1,M,1.214200,2.755743,1.192600,2.773697,0.026972,1636,1
17272,11,s13,M,1,M,-1.041917,4.394908,-1.041204,4.468752,0.072592,1181,1
18545,12,s6,M,1,M,0.824097,2.322490,0.855545,2.371667,0.058302,1272,1
19999,13,s14,M,1,M,-0.570260,4.737586,-0.587889,4.671677,0.066774,1454,1
21454,14,s7,M,1,M,0.291500,2.085362,0.266594,1.978086,0.107497,1454,0
21818,14,s7,M,1,M,0.291500,2.085362,0.262964,2.208333,0.123022,1818,0
22363,14,s7,M,1,M,0.291500,2.085362,0.308133,2.108637,0.028383,2363,1
23727,15,s0,M,1,M,0.000000,4.858799,-0.010602,4.859696,0.010640,1363,1
24999,16,s8,M,1,M,-0.291500,2.085362,-0.279381,2.146419,0.060816,1272,1
