double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status,t_slot,mode,scale_char
90.931000,0.004164,3.459560,-0.018419,0.045181,-0.033774,-0.998408,0.025157,0.999150,-0.032660,0.000000,1.000000,0.000000,0.000000,4.858224,-4.755000,0.135266,0,0.218508,3.299334,-4.755001,1.572888,0,s0,M,L
181.820000,0.018782,3.453027,-0.024502,0.063416,-0.046021,-0.996925,0.014312,0.998875,-0.045201,0.000000,1.000000,0.000000,0.000000,4.858224,-4.755000,0.135266,0,0.319697,3.234652,-4.755000,1.652020,0,s0,M,L
272.721000,0.037276,3.448331,-0.026355,0.067902,-0.055462,-0.996149,0.008453,0.998450,-0.055014,0.000000,1.000000,0.000000,0.000000,4.858224,-4.755000,0.135266,0,0.359603,3.185059,-4.755000,1.707354,0,s0,M,L
363.661000,0.028959,3.447064,-0.027503,0.081492,-0.062320,-0.994724,0.014754,0.998009,-0.061317,0.000000,1.000000,0.000000,0.000000,4.858224,-4.755000,0.135266,0,0.416256,3.150885,-4.755000,1.751739,0,s0,M,L
454.572000,0.031692,3.486675,-0.026607,0.087230,-0.030479,-0.995722,0.024458,0.999296,-0.028446,0.000000,1.000000,0.000000,0.000000,4.858224,-4.755000,0.135266,0,0.445924,3.341938,-4.755000,1.578204,0,s0,M,L
545.478000,0.021643,3.570091,-0.029174,0.090832,0.026264,-0.995520,0.062076,0.997559,0.031981,0.000000,1.000000,0.000000,0.000000,4.858224,-4.755000,0.135266,0,0.452829,3.694767,-4.755000,1.248429,0,s0,M,L
636.384000,-0.001880,3.672308,-0.037025,0.074927,0.111463,-0.990940,0.073891,0.990381,0.116987,0.000000,1.000000,0.000000,0.000000,4.858224,-4.755000,0.135266,0,0.354854,4.202994,-4.755000,0.743701,0,s0,M,L
727.324000,-0.013272,3.752745,-0.033830,0.063344,0.169181,-0.983547,0.064220,0.982793,0.173187,0.000000,1.000000,0.000000,0.000000,4.858224,-4.755000,0.135266,0,0.290787,4.564838,-4.755000,0.411895,0,s0,M,L
818.200000,-0.021039,3.804103,-0.031192,0.054259,0.205281,-0.977198,0.060371,0.976175,0.208418,0.000000,1.000000,0.000000,0.000000,4.858224,-4.755000,0.135266,0,0.241253,4.796437,-4.755000,0.249039,0,s0,M,L
909.087000,-0.030955,3.842484,-0.019052,0.043292,0.227443,-0.972829,0.054619,0.971746,0.229620,0.000000,1.000000,0.000000,0.000000,4.858224,-4.755000,0.135266,0,0.179801,4.949727,-4.755000,0.199708,0,s0,M,L
999.997000,-0.042482,3.847790,-0.016178,0.035038,0.229308,-0.972723,0.047279,0.971851,0.230805,0.000000,1.000000,0.000000,0.000000,4.858224,-4.755000,0.135266,0,0.128213,4.964910,-4.755000,0.164262,0,s0,M,L
1090.927000,-0.048136,3.853803,-0.005665,0.025041,0.229709,-0.972937,0.032931,0.972525,0.230459,0.000000,1.000000,0.000000,0.000000,4.858224,-4.755000,0.135266,0,0.074102,4.975115,-4.755000,0.135390,0,s0,M,L
1181.820000,-0.060403,3.852563,-0.001936,0.015905,0.222579,-0.974785,0.027608,0.974439,0.222951,1.000000,0.000000,0.000000,0.000000,4.858224,-4.755000,0.135266,0,0.017147,4.937864,-4.755000,0.079452,0,s0,M,L
1272.728000,-0.063122,3.846344,-0.000210,0.015764,0.212781,-0.976973,0.021983,0.976784,0.213095,1.000000,0.000000,0.000000,0.000000,4.858224,-4.755000,0.135266,0,0.013601,4.881919,-4.755000,0.026810,0,s0,M,L
1363.660000,-0.064699,3.839943,0.012228,0.012904,0.214324,-0.976677,0.009289,0.976691,0.214450,1.000000,0.000000,0.000000,0.000000,4.858224,-4.755000,0.135266,0,-0.001716,4.886074,-4.755000,0.027261,1,s0,M,L
1454.573000,-0.071490,3.848912,0.012028,0.014672,0.211508,-0.977266,0.009140,0.977302,0.211653,0.000000,1.000000,0.000000,-0.291500,2.084787,-4.755000,0.135266,1,0.000079,4.880631,-4.755000,2.747180,1,s8,M,L
1545.470000,-0.066482,3.840420,0.009307,0.015105,0.196254,-0.980437,0.003439,0.980533,0.196326,0.000000,1.000000,0.000000,-0.291500,2.084787,-4.755000,0.135266,1,0.006920,4.794090,-4.755000,2.672423,0,s8,M,L
1636.377000,-0.067367,3.803576,-0.010479,0.003999,0.155248,-0.987867,-0.021566,0.987659,0.155128,0.000000,1.000000,0.000000,-0.291500,2.084787,-4.755000,0.135266,1,-0.048163,4.549202,-4.755001,2.446513,0,s8,M,L
1727.283000,-0.078711,3.739835,-0.015144,0.002408,0.089672,-0.995969,-0.075994,0.993108,0.089231,0.000000,1.000000,0.000000,-0.291500,2.084787,-4.755000,0.135266,1,-0.067252,4.166587,-4.755000,2.085456,0,s8,M,L
1818.174000,-0.088104,3.659892,-0.009713,0.012286,-0.010325,-0.999871,-0.124523,0.992146,-0.011776,0.000000,1.000000,0.000000,-0.291500,2.084787,-4.755000,0.135266,1,-0.029797,3.610889,-4.755000,1.548327,0,s8,M,L
