mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
M,L,418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.001924,0.213584,-0.976923,-0.083916,0.973444,0.212989,
M,L,509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.002126,0.184716,-0.982790,-0.068304,0.980524,0.184142,
M,L,600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.010817,0.107316,-0.994166,-0.044871,0.993275,0.106732,
M,L,690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.008814,0.012750,-0.999880,-0.035477,0.999285,0.013055,
M,L,781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.078428,-0.168689,-0.982544,-0.039682,0.985327,-0.165999,
M,L,872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.162939,-0.400104,-0.901869,-0.055973,0.916361,-0.396420,
M,L,963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.205329,-0.520107,-0.829053,-0.076173,0.853025,-0.516281,
M,L,1054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.220928,-0.619411,-0.753340,-0.090261,0.782097,-0.616585,
M,L,1145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.208977,-0.675879,-0.706765,-0.096676,0.733460,-0.672822,
M,L,1236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.189729,-0.745638,-0.638769,-0.103850,0.662177,-0.742116,
M,L,1327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.173256,-0.792157,-0.585210,-0.106998,0.605818,-0.788375,
M,L,1418,0.000000,-0.177209,0.000000,-0.177209,0.177209,0.000000,-1.000000,0,0,0.006185,0.000000,1.948423,-0.154061,-0.834884,-0.528426,-0.109023,0.545909,-0.830721,
M,L,1509,0.000000,-0.494143,0.000000,-0.316934,0.316934,0.000000,-1.000000,0,0,0.022255,0.000000,3.485207,-0.143046,-0.858994,-0.491596,-0.108362,0.507311,-0.854923,
M,L,1600,0.000000,-0.823338,0.000000,-0.329195,0.329195,-0.006463,-0.999979,0,0,0.049433,0.000000,3.622420,-0.138054,-0.869012,-0.475142,-0.108508,0.490119,-0.864876,
M,L,1690,-0.002128,-1.152624,-0.002128,-0.329286,0.329292,-0.012928,-0.999916,0,0,0.085092,0.000000,3.622420,-0.140167,-0.871735,-0.469501,-0.109064,0.484890,-0.867748,
M,L,1781,-0.006966,-1.526825,-0.004838,-0.374202,0.374233,-0.026715,-0.999643,0,0,0.136345,0.000000,4.116386,-0.146585,-0.871544,-0.467892,-0.106632,0.484167,-0.868454,
M,L,1872,-0.018563,-1.960776,-0.011597,-0.433951,0.434105,-0.057321,-0.998356,0,0,0.206809,0.000000,4.775008,-0.151103,-0.872400,-0.464851,-0.103811,0.481655,-0.870191,
M,L,1963,-0.044016,-2.404082,-0.025453,-0.443306,0.444036,-0.091152,-0.995837,0,0,0.283421,0.000000,4.884778,-0.156925,-0.869633,-0.468095,-0.101448,0.485654,-0.868245,
M,L,2054,-0.084950,-2.851282,-0.040934,-0.447200,0.449070,-0.125972,-0.992034,0,0,0.364117,0.000000,4.939663,-0.158609,-0.865198,-0.475685,-0.100038,0.493387,-0.864038,
