mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
N,L,309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.010655,-0.075660,-0.997077,-0.032189,0.996591,-0.075967,
N,L,363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.018865,-0.081759,-0.996474,-0.053792,0.995124,-0.082667,
N,L,390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.020912,-0.089139,-0.995800,-0.064426,0.993827,-0.090316,
N,L,409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.021227,-0.093206,-0.995421,-0.067690,0.993226,-0.094445,
N,L,427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.021797,-0.100047,-0.994744,-0.071434,0.992281,-0.101365,
N,L,445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.022048,-0.102961,-0.994441,-0.072708,0.991884,-0.104309,
N,L,463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.022048,-0.102961,-0.994441,-0.072708,0.991884,-0.104309,
N,L,481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.023068,-0.125470,-0.991829,-0.079985,0.988681,-0.126932,
N,L,500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.023202,-0.140518,-0.989806,-0.083269,0.986361,-0.141980,
N,L,518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.023202,-0.140518,-0.989806,-0.083269,0.986361,-0.141980,
N,L,536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.023662,-0.163388,-0.986278,-0.087731,0.982409,-0.164852,
N,L,554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.024098,-0.180586,-0.983264,-0.091526,0.979021,-0.182049,
N,L,572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.024286,-0.189631,-0.981555,-0.094041,0.977057,-0.191089,
N,L,590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.024299,-0.195891,-0.980325,-0.096056,0.975619,-0.197332,
N,L,609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.024246,-0.204087,-0.978652,-0.098799,0.973659,-0.205493,
N,L,627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.022914,-0.223838,-0.974357,-0.105491,0.968631,-0.225003,
N,L,645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.021900,-0.231972,-0.972476,-0.107780,0.966493,-0.232972,
N,L,663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.018970,-0.248790,-0.968372,-0.111402,0.961989,-0.249332,
N,L,681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.017786,-0.254682,-0.966861,-0.112375,0.960378,-0.255042,
N,L,699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.015573,-0.265273,-0.964048,-0.113719,0.957438,-0.265291,
N,L,718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.008448,-0.296578,-0.954971,-0.116060,0.948260,-0.295521,
N,L,736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.005155,-0.310358,-0.950606,-0.116186,0.943994,-0.308829,
N,L,754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.002189,-0.322784,-0.946470,-0.116009,0.940000,-0.320846,
N,L,772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.004898,-0.352388,-0.935841,-0.115783,0.929758,-0.349492,
N,L,790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.012655,-0.384371,-0.923092,-0.114516,0.917649,-0.380535,
N,L,809,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.012655,-0.384371,-0.923092,-0.114516,0.917649,-0.380535,
N,L,827,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.025921,-0.438584,-0.898316,-0.110319,0.894384,-0.433481,
N,L,845,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.029683,-0.455013,-0.889990,-0.108911,0.886553,-0.449623,
N,L,863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.037984,-0.491929,-0.869806,-0.105529,0.867542,-0.486040,
N,L,881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.046352,-0.526807,-0.848720,-0.102415,0.847662,-0.520557,
N,L,899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.050952,-0.545477,-0.836575,-0.101129,0.836175,-0.539058,
N,L,918,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.054399,-0.559522,-0.827028,-0.100466,0.827119,-0.552975,
N,L,936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.061915,-0.590377,-0.804750,-0.099172,0.805945,-0.583624,
