double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status,t_slot,mode,scale_char
90.898000,-0.119453,3.431588,-0.117800,0.062660,0.041204,-0.997184,-0.103455,0.994033,0.034573,0.000000,1.000000,0.000000,0.000000,4.803545,-4.755000,0.135266,0,0.171934,3.623200,-4.755000,1.192201,0,s0,J,L
181.814000,-0.116087,3.431657,-0.121682,0.061477,0.043723,-0.997150,-0.109105,0.993348,0.036829,0.000000,1.000000,0.000000,0.000000,4.803545,-4.755000,0.135266,0,0.169570,3.634817,-4.755001,1.180266,0,s0,J,L
272.681000,-0.111780,3.432766,-0.124515,0.058961,0.049771,-0.997019,-0.105520,0.993472,0.043354,0.000000,1.000000,0.000000,0.000000,4.803545,-4.755000,0.135266,0,0.162052,3.663921,-4.755001,1.150122,0,s0,J,L
363.639000,-0.111904,3.434282,-0.124186,0.054881,0.058123,-0.996800,-0.104579,0.993148,0.052152,0.000000,1.000000,0.000000,0.000000,4.803545,-4.755000,0.135266,0,0.143057,3.704304,-4.755000,1.107095,0,s0,J,L
454.525000,-0.113351,3.443173,-0.123280,0.047127,0.079208,-0.995744,-0.105486,0.991672,0.073891,0.000000,1.000000,0.000000,0.000000,4.803545,-4.755000,0.135266,0,0.105863,3.811610,-4.755001,0.994852,0,s0,J,L
545.432000,-0.115028,3.465229,-0.121115,0.039147,0.122431,-0.991705,-0.112161,0.986732,0.117390,0.000000,1.000000,0.000000,0.000000,4.803545,-4.755000,0.135266,0,0.067893,4.037307,-4.755000,0.763821,0,s0,J,L
636.334000,-0.112895,3.489739,-0.118574,0.051033,0.164427,-0.985068,-0.113341,0.980935,0.157865,0.000000,1.000000,0.000000,0.000000,4.803545,-4.755000,0.135266,0,0.127302,4.263646,-4.755000,0.548568,0,s0,J,L
727.258000,-0.106926,3.510813,-0.112666,0.058599,0.196105,-0.978830,-0.127772,0.973924,0.187473,0.000000,1.000000,0.000000,0.000000,4.803545,-4.755000,0.135266,0,0.170993,4.440889,-4.755000,0.396264,0,s0,J,L
818.169000,-0.104749,3.528407,-0.108899,0.054967,0.219033,-0.974168,-0.133580,0.968486,0.210219,0.000000,1.000000,0.000000,0.000000,4.803545,-4.755000,0.135266,0,0.157405,4.573044,-4.755000,0.275966,0,s0,J,L
909.049000,-0.107905,3.537395,-0.106881,0.038814,0.232845,-0.971739,-0.139797,0.964173,0.225449,0.000000,1.000000,0.000000,0.000000,4.803545,-4.755000,0.135266,0,0.077754,4.651165,-4.755000,0.167963,0,s0,J,L
999.992000,-0.109992,3.540523,-0.102574,0.027179,0.235530,-0.971487,-0.138602,0.963347,0.229679,1.000000,0.000000,0.000000,0.000000,4.803545,-4.755000,0.135266,0,0.020166,4.668470,-4.755000,0.132945,0,s0,J,L
1090.894000,-0.110481,3.542999,-0.097359,0.023619,0.235957,-0.971476,-0.133690,0.963765,0.230834,1.000000,0.000000,0.000000,0.000000,4.803545,-4.755000,0.135266,0,0.002758,4.674272,-4.755000,0.125670,0,s0,J,L
1181.819000,-0.110981,3.547093,-0.092330,0.022780,0.242056,-0.969995,-0.133589,0.962282,0.236994,1.000000,0.000000,0.000000,0.000000,4.803545,-4.755000,0.135266,0,-0.001479,4.710633,-4.755000,0.090153,0,s0,J,L
1272.723000,-0.110557,3.550364,-0.091677,0.025562,0.248276,-0.968352,-0.134958,0.960658,0.242740,1.000000,0.000000,0.000000,0.000000,4.803545,-4.755000,0.135266,0,0.012544,4.745993,-4.755000,0.057224,1,s0,J,L
1363.636000,-0.113029,3.553989,-0.091738,0.029337,0.247360,-0.968479,-0.131305,0.961454,0.241588,0.000000,1.000000,0.000000,-0.291500,2.030108,-4.755000,0.135266,1,0.028231,4.745035,-4.755000,2.647521,1,s8,J,L
1454.543000,-0.115232,3.552035,-0.093209,0.030164,0.228249,-0.973135,-0.128367,0.966401,0.222690,0.000000,1.000000,0.000000,-0.291500,2.030108,-4.755000,0.135266,1,0.029269,4.645457,-4.755000,2.564166,0,s8,J,L
1545.448000,-0.115164,3.532798,-0.103279,0.028210,0.175636,-0.984051,-0.113131,0.978678,0.171434,0.000000,1.000000,0.000000,-0.291500,2.030108,-4.755000,0.135266,1,0.018189,4.363051,-4.755000,2.315901,0,s8,J,L
1636.366000,-0.118361,3.441462,-0.127312,0.010574,-0.016888,-0.999802,-0.112327,0.993509,-0.017970,0.000000,1.000000,0.000000,-0.291500,2.030108,-4.755000,0.135266,1,-0.069417,3.363293,-4.755000,1.351405,0,s8,J,L
1727.244000,-0.133664,3.341111,-0.130431,-0.016685,-0.145443,-0.989226,-0.119526,0.982559,-0.142447,0.000000,1.000000,0.000000,-0.291500,2.030108,-4.755000,0.135266,1,-0.211665,2.661175,-4.755000,0.629244,0,s8,J,L
1818.178000,-0.145838,3.281466,-0.128641,-0.033472,-0.221842,-0.974508,-0.123954,0.968448,-0.216204,0.000000,1.000000,0.000000,-0.291500,2.030108,-4.755000,0.135266,1,-0.304744,2.228300,-4.755000,0.193807,0,s8,J,L
1909.095000,-0.150618,3.271335,-0.128559,-0.035960,-0.226751,-0.973289,-0.128633,0.966867,-0.220502,0.000000,1.000000,0.000000,-0.291500,2.030108,-4.755000,0.135266,1,-0.321549,2.193496,-4.755000,0.162188,0,s8,J,L
2000.004000,-0.156484,3.271274,-0.131314,-0.028412,-0.220381,-0.975000,-0.128452,0.968112,-0.215081,0.000000,1.000000,0.000000,-0.291500,2.030108,-4.755000,0.135266,1,-0.291221,2.226175,-4.755001,0.191244,0,s8,J,L
2090.903000,-0.154475,3.272215,-0.139355,-0.017995,-0.215445,-0.976350,-0.125266,0.969300,-0.211580,0.000000,1.000000,0.000000,-0.291500,2.030108,-4.755000,0.135266,1,-0.239545,2.253711,-4.755000,0.224245,0,s8,J,L
2181.787000,-0.152673,3.269051,-0.149391,-0.007910,-0.227439,-0.973760,-0.126511,0.966193,-0.224644,0.000000,1.000000,0.000000,-0.291500,2.030108,-4.755000,0.135266,1,-0.190086,2.193331,-4.755000,0.188383,0,s8,J,L
2272.719000,-0.152678,3.258816,-0.155408,-0.007974,-0.237382,-0.971384,-0.126295,0.963875,-0.234510,0.000000,1.000000,0.000000,-0.291500,2.030108,-4.755000,0.135266,1,-0.190436,2.134792,-4.755000,0.143228,0,s8,J,L
2363.615000,-0.153512,3.251762,-0.156078,-0.011923,-0.245343,-0.969363,-0.129708,0.961621,-0.241788,1.000000,0.000000,0.000000,-0.291500,2.030108,-4.755000,0.135266,1,-0.210080,2.087788,-4.755000,0.098628,0,s8,J,L
