mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
J,L,472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.057345,0.046061,-0.997291,0.056172,0.997204,0.049286,
J,L,563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.056237,0.002997,-0.998413,0.052697,0.998593,0.005966,
J,L,654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.044267,-0.058135,-0.997327,0.079303,0.995360,-0.054500,
J,L,745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.013137,-0.116138,-0.993146,0.077601,0.990355,-0.114785,
J,L,836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.032272,-0.167718,-0.985307,0.069595,0.983050,-0.169613,
J,L,927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.094276,-0.241756,-0.965746,0.061921,0.966765,-0.248056,
J,L,1018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.152848,-0.320761,-0.934746,0.043201,0.942787,-0.330585,
J,L,1109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.209763,-0.416763,-0.884482,0.011805,0.903462,-0.428506,
J,L,1200,0.000000,0.000000,0.000000,0.000000,0.000000,-0.019645,-0.999807,1,0,0.000000,0.000000,0.000000,-0.240383,-0.474936,-0.846553,-0.022186,0.874586,-0.484364,
J,L,1290,-0.001813,-0.092285,-0.001813,-0.092285,0.092303,-0.042577,-0.999093,0,0,0.001409,0.000000,1.015375,-0.258520,-0.508995,-0.821031,-0.050435,0.855876,-0.514716,
J,L,1381,-0.009782,-0.279273,-0.007969,-0.186988,0.187158,-0.062568,-0.998041,0,0,0.000029,0.000000,2.058193,-0.266828,-0.528940,-0.805621,-0.067563,0.844138,-0.531852,
J,L,1472,-0.023358,-0.495822,-0.013576,-0.216549,0.216974,-0.073399,-0.997303,0,0,0.000928,0.000000,2.387504,-0.270329,-0.542773,-0.795185,-0.078040,0.835572,-0.543810,
J,L,1563,-0.040024,-0.722271,-0.016666,-0.226450,0.227062,-0.082767,-0.996569,0,0,0.000936,0.000000,2.497274,-0.271900,-0.555510,-0.785798,-0.082444,0.827006,-0.556114,
J,L,1654,-0.060674,-0.970918,-0.020650,-0.248646,0.249502,-0.092127,-0.995747,0,0,0.004518,0.000000,2.744257,-0.276095,-0.560647,-0.780670,-0.089399,0.823701,-0.559933,
J,L,1745,-0.084340,-1.226711,-0.023666,-0.255793,0.256886,-0.113121,-0.993581,0,0,0.013991,0.000000,2.826585,-0.281584,-0.563195,-0.776866,-0.090254,0.821583,-0.562899,
J,L,1836,-0.114266,-1.489561,-0.029926,-0.262850,0.264548,-0.142787,-0.989754,0,0,0.024204,0.000000,2.908913,-0.286425,-0.564088,-0.774445,-0.092823,0.820847,-0.563556,
J,L,1927,-0.152021,-1.751266,-0.037755,-0.261705,0.264414,-0.172310,-0.985043,0,0,0.032708,0.000000,2.908913,-0.291046,-0.563780,-0.772945,-0.098648,0.821300,-0.561904,
J,L,2018,-0.198862,-2.019041,-0.046841,-0.267775,0.271841,-0.201673,-0.979453,0,0,0.042564,0.000000,2.991241,-0.291684,-0.563744,-0.772731,-0.105959,0.821933,-0.559642,
J,L,2109,-0.254727,-2.290358,-0.055865,-0.271317,0.277009,-0.231943,-0.972729,0,0,0.051456,0.000000,3.046126,-0.291684,-0.563744,-0.772731,-0.111056,0.822357,-0.558028,
