double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status,t_slot,mode,scale_char
18.217000,0.012354,3.581429,0.015089,-0.034188,0.062078,-0.997486,0.018061,0.997944,0.061487,0.000000,1.000000,0.000000,0.000000,4.940147,-4.755000,0.135266,0,-0.151138,3.878292,-4.755000,1.070836,0,s0,N,L
36.398000,0.012396,3.581428,0.015088,-0.034188,0.062078,-0.997486,0.019344,0.997923,0.061442,0.000000,1.000000,0.000000,0.000000,4.940147,-4.755000,0.135266,0,-0.151096,3.878291,-4.755000,1.070831,0,s0,N,L
54.554000,0.012396,3.581428,0.015088,-0.034188,0.062078,-0.997486,0.019344,0.997923,0.061442,0.000000,1.000000,0.000000,0.000000,4.940147,-4.755000,0.135266,0,-0.151096,3.878291,-4.755000,1.070831,0,s0,N,L
72.739000,0.012387,3.581551,0.015118,-0.034186,0.062756,-0.997443,0.019053,0.997886,0.062131,0.000000,1.000000,0.000000,0.000000,4.940147,-4.755000,0.135266,0,-0.151102,3.881673,-4.755000,1.067448,0,s0,N,L
90.921000,0.013765,3.579777,0.015210,-0.033231,0.064831,-0.997343,0.014509,0.997820,0.064379,0.000000,1.000000,0.000000,0.000000,4.940147,-4.755000,0.135266,0,-0.145177,3.889859,-4.755000,1.058385,0,s0,N,L
109.077000,0.013673,3.579994,0.015267,-0.033027,0.066031,-0.997271,0.010580,0.997782,0.065715,0.000000,1.000000,0.000000,0.000000,4.940147,-4.755000,0.135266,0,-0.144307,3.895843,-4.755000,1.052272,0,s0,N,L
127.306000,0.013540,3.580214,0.015350,-0.033063,0.067321,-0.997183,0.006739,0.997721,0.067133,0.000000,1.000000,0.000000,0.000000,4.940147,-4.755000,0.135266,0,-0.144628,3.902264,-4.755000,1.045889,0,s0,N,L
145.480000,0.013540,3.580214,0.015350,-0.033063,0.067321,-0.997183,0.006739,0.997721,0.067133,0.000000,1.000000,0.000000,0.000000,4.940147,-4.755000,0.135266,0,-0.144628,3.902264,-4.755000,1.045889,0,s0,N,L
163.625000,0.013481,3.579692,0.015421,-0.033088,0.068827,-0.997080,0.005085,0.997624,0.068696,0.000000,1.000000,0.000000,0.000000,4.940147,-4.755000,0.135266,0,-0.144826,3.908988,-4.755000,1.039175,0,s0,N,L
181.848000,0.013506,3.578171,0.015381,-0.033234,0.067966,-0.997134,0.006641,0.997678,0.067781,0.000000,1.000000,0.000000,0.000000,4.940147,-4.755000,0.135266,0,-0.145487,3.903324,-4.755000,1.044922,0,s0,N,L
200.057000,0.013299,3.575935,0.011156,-0.034879,0.065171,-0.997264,0.009503,0.997848,0.064876,0.000000,1.000000,0.000000,0.000000,4.940147,-4.755000,0.135266,0,-0.153394,3.887400,-4.755000,1.061982,0,s0,N,L
218.168000,0.013273,3.575000,0.009622,-0.035078,0.063590,-0.997360,0.009804,0.997947,0.063282,0.000000,1.000000,0.000000,0.000000,4.940147,-4.755000,0.135266,0,-0.154302,3.878784,-4.755000,1.070723,0,s0,N,L
236.443000,0.013272,3.574372,0.008723,-0.035075,0.062867,-0.997405,0.009778,0.997993,0.062561,0.000000,1.000000,0.000000,0.000000,4.940147,-4.755000,0.135266,0,-0.154249,3.874634,-4.755000,1.074858,0,s0,N,L
254.576000,0.013292,3.573695,0.007584,-0.035075,0.063067,-0.997393,0.010367,0.997976,0.062740,0.000000,1.000000,0.000000,0.000000,4.940147,-4.755000,0.135266,0,-0.154195,3.874843,-4.755000,1.074631,0,s0,N,L
272.735000,0.013325,3.573715,0.007139,-0.035078,0.063971,-0.997335,0.011408,0.997910,0.063607,0.000000,1.000000,0.000000,0.000000,4.940147,-4.755000,0.135266,0,-0.154165,3.879167,-4.755000,1.070301,0,s0,N,L
