double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status
101090.857000,0.018804,4.025773,-0.168068,-0.108834,0.193482,-0.975049,0.259294,0.952444,0.160054,1.000000,0.000000,0.000000,-0.570260,4.992524,-4.755000,0.135266,73,-0.493184,4.935972,-4.755000,0.093622,0
101181.764000,0.017769,4.030045,-0.167966,-0.109083,0.194605,-0.974797,0.255194,0.953264,0.161749,1.000000,0.000000,0.000000,-0.570260,4.992524,-4.755000,0.135266,73,-0.495537,4.945786,-4.755000,0.086432,0
101272.733000,0.017376,4.036787,-0.164586,-0.110493,0.198666,-0.973819,0.251071,0.953619,0.166057,1.000000,0.000000,0.000000,-0.570260,4.992524,-4.755000,0.135266,73,-0.503469,4.973265,-4.755000,0.068603,0
101363.605000,0.016476,4.040132,-0.162644,-0.115460,0.202200,-0.972514,0.251306,0.953156,0.168339,1.000000,0.000000,0.000000,-0.570260,4.992524,-4.755000,0.135266,73,-0.528745,4.994949,-4.755000,0.041363,1
101454.525000,0.014023,4.041055,-0.160526,-0.114129,0.201325,-0.972853,0.250649,0.953407,0.167897,0.000000,1.000000,0.000000,0.291500,2.340300,-4.755000,0.135266,74,-0.524971,4.991851,-4.755000,2.702630,1
101545.423000,0.012776,4.040603,-0.159491,-0.114868,0.198754,-0.973294,0.250302,0.953958,0.165265,0.000000,1.000000,0.000000,0.291500,2.340300,-4.755000,0.135266,74,-0.529586,4.979039,-4.755000,2.693370,0
101636.341000,0.014847,4.032990,-0.155814,-0.102512,0.190388,-0.976342,0.250578,0.954803,0.159878,0.000000,1.000000,0.000000,0.291500,2.340300,-4.755000,0.135266,74,-0.468051,4.929835,-4.755000,2.637558,0
101727.221000,0.036338,3.992909,-0.153975,-0.068840,0.157080,-0.985184,0.249084,0.958957,0.135494,0.000000,1.000000,0.000000,0.291500,2.340300,-4.755000,0.135266,74,-0.285159,4.726507,-4.755000,2.419647,0
101818.147000,0.062661,3.919919,-0.155500,-0.034934,0.093583,-0.994998,0.251638,0.964353,0.081866,0.000000,1.000000,0.000000,0.291500,2.340300,-4.755000,0.135266,74,-0.098823,4.352518,-4.755000,2.039753,0
101909.096000,0.092314,3.821733,-0.155042,-0.013164,0.016818,-0.999772,0.276584,0.960908,0.012522,0.000000,1.000000,0.000000,0.291500,2.340300,-4.755000,0.135266,74,0.031748,3.899112,-4.755001,1.580028,0
101999.950000,0.131663,3.721169,-0.137041,0.016834,-0.071422,-0.997304,0.295064,0.953378,-0.063296,0.000000,1.000000,0.000000,0.291500,2.340300,-4.755000,0.135266,74,0.209612,3.390453,-4.755000,1.050568,0
102090.880000,0.145411,3.641426,-0.118479,0.021938,-0.136013,-0.990464,0.310454,0.942653,-0.122571,0.000000,1.000000,0.000000,0.291500,2.340300,-4.755000,0.135266,74,0.248108,3.004727,-4.755001,0.659550,0
102181.781000,0.155415,3.570629,-0.107631,0.023469,-0.180007,-0.983385,0.325370,0.931477,-0.162741,0.000000,1.000000,0.000000,0.291500,2.340300,-4.755000,0.135266,74,0.266328,2.719934,-4.755000,0.374172,0
102272.672000,0.165830,3.517343,-0.092323,0.030421,-0.212476,-0.976693,0.333914,0.923167,-0.190431,0.000000,1.000000,0.000000,0.291500,2.340300,-4.755000,0.135266,74,0.311056,2.502996,-4.755001,0.160307,0
102363.625000,0.176323,3.485482,-0.083257,0.030400,-0.227697,-0.973257,0.337986,0.918693,-0.204374,1.000000,0.000000,0.000000,0.291500,2.340300,-4.755000,0.135266,74,0.322246,2.392511,-4.755000,0.059594,0
102454.508000,0.177211,3.477278,-0.082138,0.027874,-0.231544,-0.972425,0.337146,0.917979,-0.208916,1.000000,0.000000,0.000000,0.291500,2.340300,-4.755000,0.135266,74,0.311154,2.364621,-4.755000,0.030854,0
102545.435000,0.176687,3.474608,-0.079833,0.024294,-0.232462,-0.972302,0.337171,0.917508,-0.210937,1.000000,0.000000,0.000000,0.291500,2.340300,-4.755000,0.135266,74,0.293502,2.356849,-4.755001,0.016232,0
102636.352000,0.177879,3.474079,-0.079889,0.021091,-0.231357,-0.972640,0.339078,0.916852,-0.210734,1.000000,0.000000,0.000000,0.291500,2.340300,-4.755000,0.135266,74,0.279255,2.362034,-4.755000,0.024380,0
102727.257000,0.178794,3.471514,-0.079926,0.020843,-0.228114,-0.973411,0.340744,0.916952,-0.207587,1.000000,0.000000,0.000000,0.291500,2.340300,-4.755000,0.135266,74,0.278898,2.375932,-4.755000,0.036852,1
90.897000,0.079836,3.804184,0.117701,0.006912,0.194648,-0.980849,-0.060480,0.979158,0.193886,0.000000,1.000000,0.000000,0.000000,5.161976,-4.755000,0.090169,0,0.114174,4.771165,-4.755001,0.400127,0
181.803000,0.068510,3.805400,0.114100,-0.001215,0.194007,-0.980999,-0.043260,0.980072,0.193877,0.000000,1.000000,0.000000,0.000000,5.161976,-4.755000,0.090169,0,0.062481,4.768336,-4.755000,0.391168,0
272.716000,0.066810,3.806737,0.113731,0.000855,0.188672,-0.982040,-0.047544,0.980937,0.188419,0.000000,1.000000,0.000000,0.000000,5.161976,-4.755000,0.090169,0,0.071050,4.742129,-4.755000,0.418395,0
363.611000,0.059502,3.814453,0.117408,-0.002755,0.213170,-0.977011,-0.024473,0.976708,0.213172,0.000000,1.000000,0.000000,0.000000,5.161976,-4.755000,0.090169,0,0.045763,4.877541,-4.755000,0.281613,0
454.527000,0.052001,3.840355,0.126497,-0.006073,0.261067,-0.965301,-0.024935,0.964980,0.261137,1.000000,0.000000,0.000000,0.000000,5.161976,-4.755000,0.090169,0,0.021290,5.160564,-4.755000,0.021331,0
545.413000,0.046512,3.853074,0.125840,-0.017011,0.273378,-0.961756,-0.013862,0.961738,0.273618,1.000000,0.000000,0.000000,0.000000,5.161976,-4.755000,0.090169,0,-0.039819,5.240445,-4.755000,0.085166,0
636.319000,0.046251,3.865366,0.131161,-0.018788,0.277371,-0.960579,-0.011942,0.960618,0.277616,0.000000,1.000000,0.000000,0.000000,5.161976,-4.755000,0.090169,0,-0.049318,5.276266,-4.755000,0.120125,0
727.225000,0.046572,3.865617,0.130284,-0.017172,0.267074,-0.963523,-0.011161,0.963554,0.267282,1.000000,0.000000,0.000000,0.000000,5.161976,-4.755000,0.090169,0,-0.040493,5.219746,-4.755001,0.068681,0
818.165000,0.047978,3.865838,0.129811,-0.009231,0.261640,-0.965121,-0.012534,0.965056,0.261743,1.000000,0.000000,0.000000,0.000000,5.161976,-4.755000,0.090169,0,0.001256,5.190090,-4.755000,0.027167,0
909.066000,0.054950,3.865941,0.129851,-0.005452,0.262217,-0.964993,-0.008358,0.964962,0.262256,1.000000,0.000000,0.000000,0.000000,5.161976,-4.755000,0.090169,0,0.027351,5.193299,-4.755000,0.040795,0
999.971000,0.053904,3.864010,0.120783,-0.011333,0.256732,-0.966416,-0.007468,0.966429,0.256824,1.000000,0.000000,0.000000,0.000000,5.161976,-4.755000,0.090169,0,-0.003275,5.159283,-4.755000,0.004190,0
1090.890000,0.054364,3.862379,0.119687,-0.009439,0.260877,-0.965326,-0.004002,0.965351,0.260923,1.000000,0.000000,0.000000,0.000000,5.161976,-4.755000,0.090169,0,0.006699,5.179752,-4.755000,0.018437,0
1181.779000,0.057086,3.868982,0.118779,-0.009730,0.262680,-0.964834,-0.004549,0.964858,0.262732,1.000000,0.000000,0.000000,0.000000,5.161976,-4.755000,0.090169,0,0.007935,5.195888,-4.755000,0.033689,1
1272.707000,0.064052,3.875089,0.123464,-0.008769,0.255999,-0.966637,0.007446,0.966664,0.255938,0.000000,1.000000,0.000000,-0.291500,2.388539,-4.755000,0.090169,1,0.019798,5.167073,-4.755000,2.704641,0
1363.617000,0.068113,3.875797,0.128986,-0.022931,0.257159,-0.966097,-0.013454,0.966184,0.257502,0.000000,1.000000,0.000000,-0.291500,2.388539,-4.755000,0.090169,1,-0.047814,5.175836,-4.755000,2.706033,0
1454.484000,0.064996,3.870294,0.130171,-0.030820,0.247557,-0.968383,-0.064515,0.966330,0.249085,0.000000,1.000000,0.000000,-0.291500,2.388539,-4.755000,0.090169,1,-0.090482,5.119135,-4.755000,2.654799,0
1545.454000,0.066481,3.855812,0.133312,-0.017691,0.215009,-0.976452,-0.092365,0.972077,0.215719,0.000000,1.000000,0.000000,-0.291500,2.388539,-4.755000,0.090169,1,-0.022084,4.932188,-4.755000,2.499764,0
1636.331000,0.064207,3.820407,0.130624,-0.033950,0.174336,-0.984101,-0.071133,0.981750,0.176373,0.000000,1.000000,0.000000,-0.291500,2.388539,-4.755000,0.090169,1,-0.104340,4.685906,-4.755000,2.271027,0
1727.262000,0.053004,3.737540,0.113452,-0.035975,0.034154,-0.998769,-0.062273,0.997397,0.036350,0.000000,1.000000,0.000000,-0.291500,2.388539,-4.755000,0.090169,1,-0.122352,3.904022,-4.755000,1.524209,0
1818.155000,0.036041,3.647474,0.110091,-0.051466,-0.064040,-0.996619,-0.027764,0.997648,-0.062673,0.000000,1.000000,0.000000,-0.291500,2.388539,-4.755000,0.090169,1,-0.215197,3.334854,-4.755000,0.947191,0
1909.059000,0.026798,3.575968,0.108945,-0.053919,-0.150628,-0.987119,-0.006313,0.988589,-0.150507,0.000000,1.000000,0.000000,-0.291500,2.388539,-4.755000,0.090169,1,-0.238884,2.833762,-4.755001,0.442839,0
1999.966000,0.018527,3.531121,0.109047,-0.067983,-0.192801,-0.978880,0.000527,0.981143,-0.193284,0.000000,1.000000,0.000000,-0.291500,2.388539,-4.755000,0.090169,1,-0.319283,2.573092,-4.755000,0.183566,0
2090.895000,0.019573,3.517299,0.118865,-0.063709,-0.213352,-0.974896,0.008625,0.976726,-0.214316,1.000000,0.000000,0.000000,-0.291500,2.388539,-4.755000,0.090169,1,-0.298930,2.450675,-4.755000,0.061260,0
2181.802000,0.020897,3.513185,0.126428,-0.057015,-0.222446,-0.973276,0.011693,0.974647,-0.223444,1.000000,0.000000,0.000000,-0.291500,2.388539,-4.755000,0.090169,1,-0.265057,2.397516,-4.755000,0.027705,0
2272.709000,0.021354,3.501118,0.126694,-0.053640,-0.230508,-0.971591,0.006805,0.972885,-0.231191,1.000000,0.000000,0.000000,-0.291500,2.388539,-4.755000,0.090169,1,-0.248155,2.342944,-4.755000,0.062375,0
2363.600000,0.020853,3.495401,0.126752,-0.056542,-0.233396,-0.970737,0.007719,0.972161,-0.234188,1.000000,0.000000,0.000000,-0.291500,2.388539,-4.755000,0.090169,1,-0.263493,2.321675,-4.755000,0.071124,0
2454.548000,0.020215,3.492881,0.125123,-0.058907,-0.229134,-0.971611,0.006553,0.973191,-0.229904,1.000000,0.000000,0.000000,-0.291500,2.388539,-4.755000,0.090169,1,-0.275656,2.342005,-4.755000,0.048185,0
2545.437000,0.018441,3.489058,0.123942,-0.068925,-0.225711,-0.971753,0.008272,0.973907,-0.226798,1.000000,0.000000,0.000000,-0.291500,2.388539,-4.755000,0.090169,1,-0.327618,2.355819,-4.755000,0.047724,1
2636.313000,0.019221,3.486862,0.121748,-0.064668,-0.220931,-0.973143,0.008342,0.975030,-0.221914,0.000000,1.000000,0.000000,0.570260,5.040763,-4.755000,0.090169,2,-0.304852,2.379703,-4.755000,2.726110,0
2727.245000,0.020388,3.483738,0.118951,-0.059681,-0.215932,-0.974583,0.016150,0.975986,-0.217232,0.000000,1.000000,0.000000,0.570260,5.040763,-4.755000,0.090169,2,-0.278082,2.403846,-4.755000,2.699737,0
2818.171000,0.021500,3.490057,0.107641,-0.054793,-0.190491,-0.980159,0.022796,0.981139,-0.191956,0.000000,1.000000,0.000000,0.570260,5.040763,-4.755000,0.090169,2,-0.250334,2.545015,-4.755001,2.575138,0
2909.045000,0.043449,3.558293,0.112214,-0.008442,-0.094115,-0.995526,0.033852,0.994963,-0.094350,0.000000,1.000000,0.000000,0.570260,5.040763,-4.755000,0.090169,2,0.002172,3.098154,-4.755000,2.015254,0
2999.972000,0.080258,3.687698,0.113918,0.036775,0.049360,-0.998104,0.035240,0.998094,0.050658,0.000000,1.000000,0.000000,0.570260,5.040763,-4.755000,0.090169,2,0.259654,3.928484,-4.755000,1.152927,0
