mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
J,L,490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.001611,-0.509202,-0.860645,0.022778,0.860404,-0.509103,
J,L,581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.007289,-0.549437,-0.835503,0.022946,0.835214,-0.549447,
J,L,672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.008682,-0.578859,-0.815382,0.022643,0.815089,-0.578892,
J,L,763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.009932,-0.604288,-0.796704,0.022012,0.796418,-0.604345,
J,L,854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.014374,-0.631619,-0.775146,0.020619,0.774874,-0.631779,
J,L,945,0.000000,-0.094818,0.000000,-0.094818,0.094818,0.000000,-1.000000,0,0,0.003309,0.000000,1.042818,-0.022254,-0.650864,-0.758868,0.015515,0.758739,-0.651209,
J,L,1036,0.000000,-0.304329,0.000000,-0.209511,0.209511,0.000000,-1.000000,0,0,0.010621,0.000000,2.305176,-0.027026,-0.664310,-0.746968,0.007577,0.747084,-0.664687,
J,L,1127,0.000000,-0.845666,0.000000,-0.541337,0.541337,0.000000,-1.000000,0,0,0.051767,0.000000,5.955038,-0.034310,-0.672728,-0.739094,-0.001021,0.739552,-0.673098,
J,L,1218,0.000000,-1.481966,0.000000,-0.636301,0.636301,0.000000,-1.000000,0,0,0.135416,0.000000,6.997856,-0.040848,-0.679364,-0.732664,-0.008732,0.733490,-0.679643,
J,L,1309,0.000000,-2.118134,0.000000,-0.636168,0.636168,0.000000,-1.000000,0,0,0.257683,0.000000,6.997856,-0.045528,-0.685316,-0.726821,-0.012127,0.727901,-0.685574,
J,L,1400,0.000000,-2.754478,0.000000,-0.636343,0.636343,-0.007200,-0.999974,0,0,0.419093,0.000000,6.997856,-0.050336,-0.689454,-0.722578,-0.019163,0.724029,-0.689503,
J,L,1490,-0.004580,-3.390545,-0.004580,-0.636068,0.636084,-0.086414,-0.996259,0,0,0.610559,0.000000,6.997856,-0.054285,-0.693412,-0.718494,-0.023453,0.720242,-0.693327,
J,L,1581,-0.059553,-4.024326,-0.054974,-0.633781,0.636161,-0.165095,-0.986278,0,2,0.787842,0.037957,6.997856,-0.055368,-0.697137,-0.714797,-0.025093,0.716640,-0.696992,
J,L,1672,-0.091052,-4.212502,-0.031499,-0.188176,0.190794,-0.242716,-0.970098,0,2,0.834606,0.084721,2.099357,-0.061921,-0.703909,-0.707586,-0.027476,0.709880,-0.703787,
J,L,1763,-0.137374,-4.397642,-0.046321,-0.185140,0.190846,-0.318831,-0.947812,0,2,0.867593,0.117707,2.099357,-0.067723,-0.707406,-0.703556,-0.033795,0.706397,-0.707009,
J,L,1854,-0.198253,-4.578623,-0.060880,-0.180982,0.190947,-0.392979,-0.919548,0,2,0.890997,0.141112,2.099357,-0.070838,-0.708457,-0.702190,-0.040566,0.705422,-0.707625,
J,L,1945,-0.273219,-4.754038,-0.074965,-0.175415,0.190762,-0.406953,-0.913449,0,2,0.900516,0.150630,2.099357,-0.074981,-0.708424,-0.701793,-0.049530,0.705552,-0.706926,
J,L,2036,-0.350883,-4.928365,-0.077665,-0.174326,0.190844,-0.427139,-0.904186,0,2,0.912536,0.162650,2.099357,-0.077267,-0.708416,-0.701553,-0.056403,0.705636,-0.706326,
J,L,2127,-0.432413,-5.100950,-0.081529,-0.172585,0.190873,-0.497460,-0.867487,0,2,0.921573,0.171687,2.099357,-0.080109,-0.708410,-0.701241,-0.062520,0.705687,-0.705760,
J,L,2218,-0.432413,-5.100950,0.000000,0.000000,0.000000,-0.564629,-0.825345,1,2,0.921573,0.171687,0.000000,-0.082603,-0.708412,-0.700949,-0.066754,0.705707,-0.705353,
J,L,2309,-0.432413,-5.100950,0.000000,0.000000,0.000000,-0.564629,-0.825345,1,2,0.921573,0.171687,0.000000,-0.084352,-0.708411,-0.700741,-0.066754,0.705685,-0.705374,
J,L,2400,-0.432413,-5.100950,0.000000,0.000000,0.000000,-0.564629,-0.825345,1,2,0.921573,0.171687,0.000000,-0.084352,-0.708411,-0.700741,-0.066754,0.705685,-0.705374,
J,L,2490,-0.462413,-5.144802,-0.030000,-0.043852,0.053132,-0.564629,-0.825345,0,2,0.916245,0.166359,0.584527,-0.084132,-0.708411,-0.700768,-0.066748,0.705688,-0.705371,
J,L,2581,-0.570151,-5.302288,-0.107738,-0.157486,0.190813,-0.564629,-0.825345,0,2,0.901684,0.151798,2.099357,-0.079020,-0.708395,-0.701379,-0.066626,0.705759,-0.705312,
J,L,2672,-0.677938,-5.459846,-0.107787,-0.157557,0.190899,-0.564629,-0.825345,0,2,0.887659,0.137773,2.099357,-0.074615,-0.708367,-0.701889,-0.066515,0.705819,-0.705262,
J,L,2763,-0.785674,-5.617328,-0.107736,-0.157483,0.190808,-0.564629,-0.825345,0,2,0.879747,0.129861,2.099357,-0.072012,-0.708345,-0.702183,-0.066445,0.705854,-0.705234,
J,L,2854,-0.893437,-5.774851,-0.107763,-0.157523,0.190857,-0.564629,-0.825345,0,2,0.872396,0.122511,2.099357,-0.069131,-0.708314,-0.702504,-0.066396,0.705894,-0.705199,
J,L,2945,-0.966115,-5.881087,-0.072678,-0.106236,0.128718,-0.565431,-0.824796,0,2,0.871550,0.121665,1.416037,-0.069131,-0.708314,-0.702504,-0.068649,0.705897,-0.704980,
J,L,3036,-0.966115,-5.881087,0.000000,0.000000,0.000000,-0.629006,-0.777401,1,2,0.871550,0.121665,0.000000,-0.069131,-0.708314,-0.702504,-0.075469,0.705884,-0.704295,
J,L,3127,-0.966115,-5.881087,0.000000,0.000000,0.000000,-0.688639,-0.725104,1,2,0.871550,0.121665,0.000000,-0.071511,-0.708353,-0.702226,-0.079518,0.705836,-0.703897,
J,L,3218,-0.966115,-5.881087,0.000000,0.000000,0.000000,-0.743947,-0.668239,1,2,0.871550,0.121665,0.000000,-0.071511,-0.708353,-0.702226,-0.080296,0.705832,-0.703814,
J,L,3309,-0.966115,-5.881087,0.000000,0.000000,0.000000,-0.794562,-0.607183,1,2,0.871550,0.121665,0.000000,-0.071511,-0.708353,-0.702226,-0.080296,0.705832,-0.703814,
J,L,3399,-0.966115,-5.881087,0.000000,0.000000,0.000000,-0.802423,-0.596756,1,2,0.871550,0.121665,0.000000,-0.070040,-0.708333,-0.702395,-0.080334,0.705842,-0.703799,
J,L,3490,-0.966115,-5.881087,0.000000,0.000000,0.000000,-0.802423,-0.596756,1,2,0.871550,0.121665,0.000000,-0.066296,-0.708284,-0.702808,-0.074516,0.705904,-0.704376,
J,L,3581,-0.970319,-5.884214,-0.004204,-0.003127,0.005240,-0.802423,-0.596756,0,2,0.869813,0.119927,0.057629,-0.058674,-0.708131,-0.703639,-0.068067,0.706050,-0.704883,
J,L,3672,-1.123418,-5.998073,-0.153099,-0.113859,0.190796,-0.802423,-0.596756,0,2,0.806557,0.056671,2.099357,-0.047167,-0.707745,-0.704892,-0.057475,0.706431,-0.705444,
J,L,3763,-1.276564,-6.111966,-0.153146,-0.113894,0.190855,-0.802423,-0.596756,0,0,0.747877,0.000000,2.099357,-0.036848,-0.707375,-0.705877,-0.046511,0.706806,-0.705877,
J,L,3854,-1.787091,-6.491641,-0.510526,-0.379675,0.636231,-0.802423,-0.596756,0,0,0.570831,0.000000,6.997856,-0.025825,-0.706945,-0.706797,-0.036804,0.707225,-0.706029,
