mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
M,L,427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.045156,-0.807231,-0.588505,0.024848,0.589832,-0.807144,
M,L,518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.045068,-0.809242,-0.585745,0.025001,0.587071,-0.809149,
M,L,609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.045019,-0.810343,-0.584225,0.025086,0.585550,-0.810248,
M,L,700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.045014,-0.810452,-0.584072,0.021358,0.585312,-0.810527,
M,L,790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.045014,-0.810452,-0.584072,0.016475,0.585187,-0.810731,
M,L,881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.045014,-0.810452,-0.584072,0.011393,0.585043,-0.810922,
M,L,972,0.000000,-0.172200,0.000000,-0.172200,0.172200,0.000000,-1.000000,0,0,0.006010,0.000000,1.893538,0.044017,-0.810473,-0.584120,0.005708,0.584881,-0.811099,
M,L,1063,0.000000,-0.394213,0.000000,-0.222013,0.222013,0.000000,-1.000000,0,0,0.015284,0.000000,2.442389,0.040142,-0.810552,-0.584289,-0.000966,0.584729,-0.811228,
M,L,1163,0.000000,-0.775600,0.000000,-0.381387,0.381387,0.000000,-1.000000,0,0,0.044443,0.000000,3.814517,0.040142,-0.810552,-0.584289,-0.005620,0.584568,-0.811325,
M,L,1254,0.000000,-1.239665,0.000000,-0.464064,0.464064,-0.044537,-0.999008,0,0,0.099314,0.000000,5.104319,0.040142,-0.810552,-0.584289,-0.008417,0.584466,-0.811375,
M,L,1345,-0.024452,-1.788140,-0.024452,-0.548475,0.549020,-0.120324,-0.992735,0,0,0.165156,0.000000,6.037366,0.040127,-0.811077,-0.583561,-0.010320,0.583664,-0.811930,
M,L,1436,-0.097078,-2.387344,-0.072626,-0.599205,0.603590,-0.198600,-0.980080,0,0,0.227886,0.000000,6.641103,0.040122,-0.811282,-0.583277,-0.010306,0.583380,-0.812134,
M,L,1527,-0.216955,-2.978930,-0.119877,-0.591586,0.603610,-0.275631,-0.961263,0,0,0.277587,0.000000,6.641103,0.040122,-0.811282,-0.583277,-0.010580,0.583369,-0.812138,
M,L,1618,-0.381321,-3.552155,-0.164365,-0.573224,0.596324,-0.350953,-0.936393,0,0,0.312627,0.000000,6.558775,0.040105,-0.811873,-0.582455,-0.011255,0.582520,-0.812739,
