double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status,t_slot,mode,scale_char
18.212000,-0.072738,3.605587,0.059636,0.075936,0.172885,-0.982010,-0.009175,0.984933,0.172690,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.299561,4.453213,-4.755000,0.618173,0,s0,N,L
36.382000,-0.072804,3.605398,0.059630,0.075478,0.172893,-0.982044,-0.009180,0.984933,0.172695,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.297238,4.453032,-4.755000,0.617171,0,s0,N,L
54.541000,-0.072798,3.605343,0.059630,0.075478,0.172893,-0.982044,-0.009180,0.984933,0.172695,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.297244,4.452976,-4.755000,0.617222,0,s0,N,L
72.738000,-0.072803,3.605066,0.059628,0.075350,0.172895,-0.982054,-0.009332,0.984933,0.172686,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.296608,4.452702,-4.755001,0.617142,0,s0,N,L
90.914000,-0.072969,3.604538,0.059435,0.074590,0.172907,-0.982110,-0.010389,0.984935,0.172615,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.292683,4.452149,-4.755000,0.615682,0,s0,N,L
109.075000,-0.073164,3.603630,0.058837,0.073762,0.172928,-0.982169,-0.011744,0.984934,0.172532,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.288362,4.451188,-4.755000,0.614409,0,s0,N,L
127.300000,-0.073446,3.602842,0.057848,0.072567,0.172946,-0.982254,-0.013663,0.984931,0.172408,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.282118,4.450243,-4.755000,0.612233,0,s0,N,L
145.470000,-0.073548,3.602633,0.057552,0.072045,0.172951,-0.982292,-0.013877,0.984930,0.172398,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.279422,4.449975,-4.755001,0.611188,0,s0,N,L
163.643000,-0.073548,3.602440,0.057274,0.072045,0.172951,-0.982292,-0.013877,0.984930,0.172398,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.279401,4.449733,-4.755000,0.611390,0,s0,N,L
181.828000,-0.073548,3.602254,0.056973,0.072045,0.172951,-0.982292,-0.013877,0.984930,0.172398,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.279379,4.449494,-4.755000,0.611589,0,s0,N,L
199.996000,-0.073533,3.602095,0.056691,0.072045,0.172951,-0.982292,-0.013404,0.984930,0.172433,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.279374,4.449285,-4.755000,0.611771,0,s0,N,L
218.163000,-0.073537,3.601859,0.056225,0.072045,0.172951,-0.982292,-0.013548,0.984930,0.172422,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.279335,4.448967,-4.755000,0.612031,0,s0,N,L
236.382000,-0.073584,3.601204,0.054870,0.072041,0.173786,-0.982145,-0.014951,0.984781,0.173156,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.279222,4.452287,-4.755000,0.609013,0,s0,N,L
254.559000,-0.073584,3.601204,0.054870,0.072041,0.173786,-0.982145,-0.014951,0.984781,0.173156,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.279222,4.452287,-4.755000,0.609013,0,s0,N,L
272.731000,-0.073584,3.601204,0.054870,0.072041,0.173786,-0.982145,-0.014951,0.984781,0.173156,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.279222,4.452287,-4.755000,0.609013,0,s0,N,L
290.926000,-0.073264,3.601144,0.053892,0.073779,0.176595,-0.981515,-0.014879,0.984282,0.175974,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.288214,4.466363,-4.755000,0.600936,0,s0,N,L
309.077000,-0.073264,3.601144,0.053892,0.073779,0.176595,-0.981515,-0.014879,0.984282,0.175974,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.288214,4.466363,-4.755000,0.600936,0,s0,N,L
327.267000,-0.073264,3.600682,0.052964,0.073779,0.176595,-0.981515,-0.014879,0.984282,0.175974,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.288144,4.465734,-4.755000,0.601446,0,s0,N,L
345.446000,-0.073264,3.600132,0.051925,0.073779,0.176595,-0.981515,-0.014879,0.984282,0.175974,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.288066,4.464997,-4.755000,0.602046,0,s0,N,L
363.635000,-0.073235,3.599331,0.050400,0.073780,0.176354,-0.981558,-0.014003,0.984326,0.175799,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.287969,4.462707,-4.755000,0.603996,0,s0,N,L
381.841000,-0.073201,3.598353,0.048518,0.073783,0.175566,-0.981699,-0.012989,0.984468,0.175085,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.287824,4.457409,-4.755000,0.608571,0,s0,N,L
399.992000,-0.075741,3.595295,0.042486,0.073383,0.175853,-0.981677,-0.009735,0.984411,0.175615,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.282885,4.454695,-4.755001,0.608539,0,s0,N,L
418.178000,-0.078588,3.594141,0.039474,0.071798,0.177689,-0.981464,-0.006776,0.984067,0.177665,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.272149,4.462157,-4.755000,0.596795,0,s0,N,L
436.369000,-0.081464,3.593725,0.036972,0.069964,0.179371,-0.981290,-0.005302,0.983754,0.179444,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.260195,4.469656,-4.755001,0.584529,0,s0,N,L
454.553000,-0.086128,3.594280,0.033685,0.066126,0.182966,-0.980893,-0.005159,0.983094,0.183029,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.236698,4.487513,-4.755000,0.557890,0,s0,N,L
472.730000,-0.089124,3.594778,0.032268,0.063272,0.185785,-0.980551,-0.004506,0.982563,0.185875,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.219784,4.501821,-4.755000,0.537601,0,s0,N,L
490.920000,-0.091679,3.595330,0.030761,0.061106,0.188914,-0.980090,-0.004168,0.981965,0.189016,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.206703,4.517795,-4.755000,0.517540,0,s0,N,L
509.086000,-0.094697,3.596560,0.027130,0.059454,0.195887,-0.978823,-0.001734,0.980576,0.196133,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.195774,4.553583,-4.755000,0.480333,0,s0,N,L
527.259000,-0.096337,3.597477,0.025818,0.058892,0.201103,-0.977798,0.000294,0.979495,0.201470,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.191606,4.580745,-4.755000,0.453958,0,s0,N,L
545.441000,-0.097644,3.599402,0.025933,0.057921,0.205677,-0.976905,0.002780,0.978510,0.206180,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.185818,4.605976,-4.755000,0.428760,0,s0,N,L
563.641000,-0.099866,3.603777,0.025497,0.055563,0.211251,-0.975851,0.007549,0.977244,0.211983,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.172325,4.638654,-4.755000,0.393556,0,s0,N,L
581.828000,-0.101184,3.606603,0.025077,0.052963,0.215613,-0.975041,0.010983,0.976227,0.216472,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.158465,4.663634,-4.755001,0.365079,0,s0,N,L
600.014000,-0.102585,3.609472,0.024780,0.050046,0.220432,-0.974118,0.012592,0.975123,0.221307,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.142980,4.691084,-4.755000,0.333725,0,s0,N,L
618.195000,-0.105111,3.614470,0.024882,0.046205,0.229215,-0.972279,0.013949,0.973075,0.230065,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.122039,4.741327,-4.755000,0.279771,0,s0,N,L
636.355000,-0.106523,3.618434,0.025424,0.044720,0.236965,-0.970488,0.015002,0.971191,0.237828,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.113757,4.785676,-4.755000,0.237163,0,s0,N,L
654.542000,-0.107265,3.621412,0.025968,0.043502,0.244029,-0.968792,0.017772,0.969368,0.244972,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.107417,4.825688,-4.755000,0.200128,0,s0,N,L
672.727000,-0.108536,3.628483,0.026867,0.042592,0.255253,-0.965936,0.025287,0.966228,0.256446,0.000000,1.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.102317,4.892115,-4.755000,0.145947,0,s0,N,L
690.907000,-0.108851,3.631678,0.027172,0.042806,0.258954,-0.964941,0.027001,0.965173,0.260214,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.103290,4.915035,-4.755000,0.131781,0,s0,N,L
709.106000,-0.109279,3.632606,0.027337,0.042890,0.260946,-0.964400,0.027145,0.964628,0.262214,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.103406,4.926601,-4.755000,0.125219,0,s0,N,L
727.260000,-0.109775,3.633179,0.027335,0.042422,0.260998,-0.964407,0.025699,0.964671,0.262200,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.100587,4.927426,-4.755000,0.122425,0,s0,N,L
745.467000,-0.110301,3.633218,0.027221,0.040995,0.259785,-0.964796,0.024868,0.965043,0.260909,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.092900,4.920901,-4.755000,0.120039,0,s0,N,L
763.617000,-0.110983,3.633422,0.027173,0.039287,0.259380,-0.964976,0.024862,0.965169,0.260444,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.083715,4.918841,-4.755001,0.114356,0,s0,N,L
781.829000,-0.112140,3.634350,0.027335,0.036166,0.261683,-0.964476,0.022921,0.964637,0.262586,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.067188,4.931899,-4.755000,0.093520,0,s0,N,L
799.997000,-0.113738,3.636330,0.027637,0.034232,0.265532,-0.963494,0.021606,0.963637,0.266339,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.056184,4.954391,-4.755000,0.070854,0,s0,N,L
818.175000,-0.115967,3.639661,0.028251,0.030778,0.273125,-0.961486,0.021942,0.961525,0.273839,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.037151,4.998418,-4.755000,0.037136,0,s0,N,L
836.374000,-0.117019,3.641721,0.028614,0.028582,0.277544,-0.960288,0.024545,0.960196,0.278248,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.025360,5.024292,-4.755000,0.035190,0,s0,N,L
854.546000,-0.117177,3.642861,0.028808,0.028451,0.279802,-0.959636,0.026602,0.959473,0.280543,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.024652,5.037679,-4.755000,0.044662,0,s0,N,L
872.729000,-0.117205,3.643373,0.028889,0.028491,0.280727,-0.959365,0.028139,0.959149,0.281499,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.024864,5.043221,-4.755000,0.049281,0,s0,N,L
890.905000,-0.117212,3.643878,0.028811,0.028466,0.279813,-0.959632,0.028931,0.959389,0.280600,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.024692,5.038757,-4.755000,0.045549,0,s0,N,L
909.073000,-0.117276,3.644472,0.028638,0.028441,0.277815,-0.960213,0.027104,0.960035,0.278566,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.024413,5.028503,-4.755001,0.037490,0,s0,N,L
927.264000,-0.117338,3.644589,0.028427,0.028417,0.275357,-0.960922,0.025356,0.960802,0.276073,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.024119,5.015306,-4.755000,0.028825,0,s0,N,L
945.484000,-0.117455,3.644251,0.028245,0.028233,0.273253,-0.961528,0.022799,0.961485,0.273910,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.022995,5.003582,-4.755000,0.023430,0,s0,N,L
963.644000,-0.117702,3.644260,0.028241,0.027198,0.273290,-0.961547,0.021061,0.961533,0.273881,1.000000,0.000000,0.000000,0.000000,4.998668,-4.755000,0.135266,0,0.017594,5.003746,-4.755000,0.018217,0,s0,N,L
