double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status,t_slot,mode,scale_char
90.892000,-0.037449,3.561218,-0.018330,0.080329,0.099672,-0.991772,-0.078097,0.992558,0.093426,0.000000,1.000000,0.000000,0.000000,4.928697,-4.755000,0.135266,0,0.346199,4.037249,-4.755000,0.954361,0,s0,M,L
181.801000,-0.032698,3.569904,-0.013265,0.077512,0.106148,-0.991325,-0.082681,0.991575,0.099710,0.000000,1.000000,0.000000,0.000000,4.928697,-4.755000,0.135266,0,0.338058,4.077634,-4.755000,0.913497,0,s0,M,L
272.700000,-0.022797,3.578821,-0.004696,0.094492,0.104133,-0.990064,-0.100531,0.990428,0.094577,0.000000,1.000000,0.000000,0.000000,4.928697,-4.755000,0.135266,0,0.430576,4.078451,-4.755000,0.951853,0,s0,M,L
363.624000,-0.016992,3.586520,0.002264,0.092422,0.102459,-0.990434,-0.110136,0.989640,0.092100,0.000000,1.000000,0.000000,0.000000,4.928697,-4.755000,0.135266,0,0.426930,4.078653,-4.755000,0.950039,0,s0,M,L
454.506000,-0.015780,3.612005,0.021779,0.069299,0.136330,-0.988237,-0.128728,0.983558,0.126658,0.000000,1.000000,0.000000,0.000000,4.928697,-4.755000,0.135266,0,0.319184,4.270974,-4.755001,0.727953,0,s0,M,L
545.456000,-0.020126,3.650017,0.044466,0.042841,0.185964,-0.981622,-0.113826,0.977035,0.180127,0.000000,1.000000,0.000000,0.000000,4.928697,-4.755000,0.135266,0,0.189337,4.559255,-4.755000,0.410688,0,s0,M,L
636.353000,-0.025483,3.670551,0.061066,0.013394,0.202584,-0.979173,-0.113081,0.973285,0.199819,0.000000,1.000000,0.000000,0.000000,4.928697,-4.755000,0.135266,0,0.040393,4.666961,-4.755000,0.259582,0,s0,M,L
727.272000,-0.024913,3.680601,0.067633,0.002444,0.220070,-0.975481,-0.101551,0.970496,0.218691,0.000000,1.000000,0.000000,0.000000,4.928697,-4.755000,0.135266,0,-0.012828,4.768595,-4.755000,0.156696,0,s0,M,L
818.175000,-0.026091,3.695787,0.078948,-0.020397,0.238421,-0.970948,-0.086641,0.967075,0.239290,0.000000,1.000000,0.000000,0.000000,4.928697,-4.755000,0.135266,0,-0.127638,4.882790,-4.755001,0.135386,0,s0,M,L
909.050000,-0.023376,3.698688,0.078972,-0.011878,0.239429,-0.970841,-0.096285,0.966124,0.239444,1.000000,0.000000,0.000000,0.000000,4.928697,-4.755000,0.135266,0,-0.082517,4.890844,-4.755000,0.090424,0,s0,M,L
