time_stamp,trial_index,slot,mode,size_index,targetRadius,targetX,targetY,userX,userY,distance_from_center,elaspedTime,is_hit
1090,0,s0,M,2,L,0.000000,4.928697,-0.027734,4.822029,0.107158,1090,1
2090,1,s8,M,2,L,-0.291500,2.155260,-0.280740,2.153270,0.010942,1000,1
3090,2,s1,M,2,L,0.570260,4.807484,0.631515,4.852256,0.073431,999,1
4000,3,s9,M,2,L,-0.824097,2.392387,-0.753139,2.456484,0.093683,909,1
4909,4,s2,M,2,L,1.041917,4.464806,1.202843,4.572075,0.184310,909,0
5363,4,s2,M,2,L,1.041917,4.464806,1.044918,4.456322,0.008953,1363,1
6545,5,s10,M,2,L,-1.214200,2.825640,-1.200282,2.845698,0.023846,1181,1
7727,6,s3,M,2,L,1.333417,3.959913,1.309556,3.906842,0.057288,1181,1
8818,7,s11,M,2,L,-1.394357,3.380106,-1.368564,3.434111,0.059552,1090,1
9818,8,s4,M,2,L,1.394357,3.380106,1.435594,3.340781,0.055659,1000,1
10909,9,s12,M,2,L,-1.333417,3.959913,-1.340204,3.984542,0.025281,1090,1
11909,10,s5,M,2,L,1.214200,2.825640,1.247610,2.796503,0.042841,999,1
12909,11,s13,M,2,L,-1.041917,4.464806,-1.035082,4.486779,0.022850,1000,1
13909,12,s6,M,2,L,0.824097,2.392387,0.847323,2.321549,0.072253,1000,1
14918,13,s14,M,2,L,-0.570260,4.807484,-0.568829,4.856886,0.047893,1009,1
16009,14,s7,M,2,L,0.291500,2.155260,0.428559,2.145362,0.136712,1090,0
17281,14,s7,M,2,L,0.291500,2.155260,0.284326,2.152448,0.007700,2363,1
18372,15,s0,M,2,L,0.000000,4.928697,0.019485,4.943667,0.024227,1090,1
19281,16,s8,M,2,L,-0.291500,2.155260,-0.188946,2.129340,0.105741,909,1
20645,17,s1,M,2,L,0.570260,4.807484,0.563266,4.839804,0.032251,1363,1
21736,18,s9,M,2,L,-0.824097,2.392387,-0.831399,2.425075,0.033140,1090,1
22827,19,s2,M,2,L,1.041917,4.464806,1.008620,4.398272,0.072158,1090,1
23827,20,s10,M,2,L,-1.214200,2.825640,-1.197459,2.789589,0.039741,999,1
24918,21,s3,M,2,L,1.333417,3.959913,1.281768,4.029416,0.086418,1090,1
26100,22,s11,M,2,L,-1.394357,3.380106,-1.461911,3.367499,0.066629,1181,1
27281,23,s4,M,2,L,1.394357,3.380106,1.259260,3.300948,0.153714,1181,0
28372,23,s4,M,2,L,1.394357,3.380106,1.303731,3.351645,0.092376,2272,1
29372,24,s12,M,2,L,-1.333417,3.959913,-1.329634,3.984439,0.024782,999,1
30463,25,s5,M,2,L,1.214200,2.825640,1.290009,2.812368,0.074281,1090,1
31554,26,s13,M,2,L,-1.041917,4.464806,-1.020826,4.430092,0.039482,1090,1
32463,27,s6,M,2,L,0.824097,2.392387,0.916407,2.302184,0.124027,909,1
33554,28,s14,M,2,L,-0.570260,4.807484,-0.515114,4.824268,0.057636,1090,1
34645,29,s7,M,2,L,0.291500,2.155260,0.327671,2.335285,0.179688,1090,0
35918,29,s7,M,2,L,0.291500,2.155260,0.269178,2.271214,0.115213,2363,1
37281,30,s0,M,2,L,0.000000,4.928697,-0.244893,4.645606,0.370860,1363,0
38372,30,s0,M,2,L,0.000000,4.928697,-0.029046,4.858320,0.073907,2454,1
39645,31,s8,M,2,L,-0.291500,2.155260,-0.242633,2.232658,0.089662,1272,1
41009,32,s1,M,2,L,0.570260,4.807484,0.477992,4.815660,0.092262,1363,1
42190,33,s9,M,2,L,-0.824097,2.392387,-0.858961,2.428887,0.050438,1181,1
43463,34,s2,M,2,L,1.041917,4.464806,1.076637,4.490398,0.041399,1272,1
44645,35,s10,M,2,L,-1.214200,2.825640,-1.286750,2.823926,0.071047,1181,1
45736,36,s3,M,2,L,1.333417,3.959913,1.382084,3.874505,0.098052,1090,1
46827,37,s11,M,2,L,-1.394357,3.380106,-1.331803,3.478348,0.115463,1090,1
47645,38,s4,M,2,L,1.394357,3.380106,1.466056,3.319918,0.091062,818,1
48645,39,s12,M,2,L,-1.333417,3.959913,-1.291009,3.923244,0.054779,999,1
49736,40,s5,M,2,L,1.214200,2.825640,1.129708,2.860680,0.088533,1090,1
50736,41,s13,M,2,L,-1.041917,4.464806,-0.940191,4.512402,0.112096,1000,1
51827,42,s6,M,2,L,0.824097,2.392387,0.823013,2.361120,0.030750,1090,1
52827,43,s14,M,2,L,-0.570260,4.807484,-0.585001,4.896374,0.086970,1000,1
54009,44,s7,M,2,L,0.291500,2.155260,0.353461,2.157465,0.061874,1181,1
55100,45,s0,M,2,L,0.000000,4.928697,0.062999,4.948855,0.065752,1090,1
56100,46,s8,M,2,L,-0.291500,2.155260,-0.256634,2.137150,0.039203,1000,1
57281,47,s1,M,2,L,0.570260,4.807484,0.606786,4.782551,0.044216,1181,1
58281,48,s9,M,2,L,-0.824097,2.392387,-0.862961,2.488208,0.102815,999,1
59281,49,s2,M,2,L,1.041917,4.464806,1.042996,4.395800,0.068090,999,1
