double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status,t_slot,mode,scale_char
18.158000,-0.108872,3.653538,-0.082770,0.026448,-0.103117,-0.994318,-0.066349,0.992291,-0.104672,0.000000,1.000000,0.000000,0.000000,5.017381,-4.755000,0.135266,0,0.015405,3.168996,-4.755000,1.838555,0,s0,N,L
36.368000,-0.106124,3.656481,-0.083657,0.027912,-0.103042,-0.994285,-0.060333,0.992686,-0.104570,0.000000,1.000000,0.000000,0.000000,5.017381,-4.755000,0.135266,0,0.025011,3.172369,-4.755000,1.835288,0,s0,N,L
54.564000,-0.104212,3.660331,-0.085879,0.031098,-0.102882,-0.994207,-0.053519,0.993090,-0.104440,0.000000,1.000000,0.000000,0.000000,5.017381,-4.755000,0.135266,0,0.041837,3.177164,-4.755000,1.830796,0,s0,N,L
72.723000,-0.103746,3.662293,-0.086541,0.033445,-0.101565,-0.994267,-0.052407,0.993276,-0.103227,0.000000,1.000000,0.000000,0.000000,5.017381,-4.755000,0.135266,0,0.053289,3.185406,-4.755000,1.823098,0,s0,N,L
90.897000,-0.102096,3.667523,-0.087197,0.036512,-0.095736,-0.994737,-0.054303,0.993740,-0.097633,0.000000,1.000000,0.000000,0.000000,5.017381,-4.755000,0.135266,0,0.069238,3.218282,-4.755000,1.791928,0,s0,N,L
109.101000,-0.096021,3.678298,-0.085526,0.039152,-0.085649,-0.995556,-0.059430,0.994357,-0.087883,0.000000,1.000000,0.000000,0.000000,5.017381,-4.755000,0.135266,0,0.087616,3.276578,-4.755000,1.736320,0,s0,N,L
127.294000,-0.093524,3.685171,-0.081764,0.040192,-0.079270,-0.996043,-0.062925,0.994669,-0.081700,0.000000,1.000000,0.000000,0.000000,5.017381,-4.755000,0.135266,0,0.095051,3.313254,-4.755000,1.701114,0,s0,N,L
145.487000,-0.091758,3.692568,-0.079177,0.040441,-0.071048,-0.996653,-0.065998,0.995100,-0.073615,0.000000,1.000000,0.000000,0.000000,5.017381,-4.755000,0.135266,0,0.097974,3.359244,-4.755000,1.656560,0,s0,N,L
163.619000,-0.090337,3.701702,-0.076820,0.039601,-0.058643,-0.997493,-0.067413,0.995845,-0.061222,0.000000,1.000000,0.000000,0.000000,5.017381,-4.755000,0.135266,0,0.095391,3.426672,-4.755000,1.590608,0,s0,N,L
181.834000,-0.088831,3.711580,-0.074643,0.038945,-0.048505,-0.998064,-0.065939,0.996520,-0.051003,0.000000,1.000000,0.000000,0.000000,5.017381,-4.755000,0.135266,0,0.093798,3.484119,-4.755000,1.534146,0,s0,N,L
200.020000,-0.088136,3.716004,-0.072107,0.038663,-0.044174,-0.998275,-0.064886,0.996803,-0.046622,0.000000,1.000000,0.000000,0.000000,5.017381,-4.755000,0.135266,0,0.093231,3.508784,-4.755000,1.509842,0,s0,N,L
218.184000,-0.108413,3.709546,-0.078637,0.038481,-0.041526,-0.998396,-0.067010,0.996780,-0.044042,0.000000,1.000000,0.000000,0.000000,5.017381,-4.755000,0.135266,0,0.071826,3.515043,-4.755000,1.502642,0,s0,N,L
236.350000,-0.120532,3.700429,-0.093985,0.038663,-0.040101,-0.998447,-0.068949,0.996706,-0.042701,0.000000,1.000000,0.000000,0.000000,5.017381,-4.755000,0.135266,0,0.059957,3.513228,-4.755000,1.504044,0,s0,N,L
254.530000,-0.128387,3.696263,-0.109883,0.040405,-0.037433,-0.998482,-0.072528,0.996552,-0.040295,0.000000,1.000000,0.000000,0.000000,5.017381,-4.755000,0.135266,0,0.059585,3.522119,-4.755001,1.495310,0,s0,N,L
272.746000,-0.128059,3.692878,-0.119225,0.043882,-0.028760,-0.998623,-0.081926,0.996115,-0.032288,0.000000,1.000000,0.000000,0.000000,5.017381,-4.755000,0.135266,0,0.075648,3.559368,-4.755001,1.459272,0,s0,N,L
