mode,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ,angle
N,736,-0.375232,-2.542616,-0.017513,-0.061074,0.063535,-0.287819,-0.957685,3.500000,-0.036024,-0.017482,-0.999198,-0.022600,0.999606,-0.016674,0.291948
N,754,-0.392775,-2.603794,-0.017543,-0.061178,0.063644,-0.293892,-0.955839,3.500000,-0.037499,-0.018205,-0.999131,-0.022617,0.999593,-0.017365,0.298296
N,772,-0.410321,-2.664986,-0.017547,-0.061192,0.063658,-0.299955,-0.953953,3.500000,-0.041210,-0.020035,-0.998950,-0.023554,0.999541,-0.019075,0.304645
N,790,-0.427863,-2.726161,-0.017542,-0.061175,0.063640,-0.306003,-0.952030,3.500000,-0.045447,-0.021912,-0.998726,-0.025096,0.999469,-0.020786,0.310992
N,809,-0.446460,-2.786984,-0.018597,-0.060823,0.063603,-0.312036,-0.950070,3.500000,-0.048130,-0.022947,-0.998577,-0.025970,0.999427,-0.021715,0.317336
N,827,-0.466150,-2.847584,-0.019690,-0.060599,0.063718,-0.318067,-0.948068,3.500000,-0.050281,-0.023730,-0.998453,-0.026622,0.999394,-0.022412,0.323690
N,845,-0.485794,-2.908043,-0.019644,-0.060459,0.063571,-0.324072,-0.946032,3.500000,-0.056008,-0.025371,-0.998108,-0.028131,0.999321,-0.023823,0.330031
N,863,-0.505467,-2.968589,-0.019673,-0.060546,0.063662,-0.330073,-0.943955,3.500000,-0.062886,-0.026976,-0.997656,-0.029530,0.999247,-0.025158,0.336381
N,881,-0.525111,-3.029048,-0.019644,-0.060459,0.063571,-0.336051,-0.941844,3.500000,-0.070879,-0.028636,-0.997074,-0.030407,0.999185,-0.026535,0.342721
N,900,-0.544791,-3.089609,-0.019680,-0.060562,0.063679,-0.342025,-0.939691,3.500000,-0.075970,-0.029586,-0.996671,-0.030439,0.999163,-0.027340,0.349071
N,918,-0.566581,-3.149478,-0.021790,-0.059868,0.063711,-0.347988,-0.937499,3.500000,-0.080382,-0.030358,-0.996302,-0.030479,0.999144,-0.027986,0.355424
N,936,-0.588327,-3.209224,-0.021746,-0.059747,0.063581,-0.353926,-0.935274,3.500000,-0.091635,-0.032281,-0.995269,-0.030638,0.999093,-0.029584,0.361766
N,954,-0.610084,-3.269000,-0.021757,-0.059776,0.063612,-0.359853,-0.933009,3.500000,-0.104418,-0.034368,-0.993939,-0.030894,0.999032,-0.031298,0.368110
N,972,-0.631866,-3.328845,-0.021782,-0.059845,0.063686,-0.365772,-0.930705,3.500000,-0.111951,-0.035529,-0.993078,-0.031057,0.998998,-0.032240,0.374462
N,990,-0.653645,-3.388684,-0.021780,-0.059839,0.063679,-0.371675,-0.928363,3.500000,-0.118435,-0.036438,-0.992293,-0.031176,0.998970,-0.032962,0.380812
N,1009,-0.676382,-3.447911,-0.022737,-0.059227,0.063442,-0.377541,-0.925993,3.500000,-0.133298,-0.038419,-0.990331,-0.031421,0.998910,-0.034523,0.387140
N,1027,-0.700258,-3.507005,-0.023876,-0.059094,0.063735,-0.383420,-0.923574,3.500000,-0.148274,-0.040573,-0.988114,-0.031640,0.998841,-0.036266,0.393496
N,1045,-0.724107,-3.566035,-0.023849,-0.059029,0.063665,-0.389277,-0.921121,3.500000,-0.162906,-0.042747,-0.985715,-0.031567,0.998775,-0.038097,0.399847
N,1063,-0.747931,-3.625002,-0.023824,-0.058967,0.063598,-0.395112,-0.918633,3.500000,-0.171161,-0.043973,-0.984261,-0.030869,0.998753,-0.039253,0.406190
N,1081,-0.771799,-3.684077,-0.023868,-0.059075,0.063714,-0.400942,-0.916103,3.500000,-0.177177,-0.044876,-0.983155,-0.030283,0.998735,-0.040129,0.412545
N,1100,-0.795654,-3.743107,-0.023856,-0.059030,0.063668,-0.406751,-0.913539,3.500000,-0.190804,-0.046971,-0.980504,-0.028945,0.998690,-0.042209,0.418895
N,1118,-0.821460,-3.801067,-0.025805,-0.057960,0.063445,-0.412523,-0.910947,3.500000,-0.204011,-0.049071,-0.977738,-0.027308,0.998640,-0.044422,0.425222
N,1136,-0.847372,-3.859266,-0.025912,-0.058199,0.063707,-0.418302,-0.908308,3.500000,-0.210885,-0.050200,-0.976221,-0.026042,0.998615,-0.045725,0.431575
N,1154,-0.873260,-3.917411,-0.025888,-0.058145,0.063647,-0.424060,-0.905634,3.500000,-0.222867,-0.052494,-0.973435,-0.023037,0.998554,-0.048574,0.437924
N,1172,-0.899103,-3.975457,-0.025844,-0.058046,0.063539,-0.429791,-0.902928,3.500000,-0.227789,-0.053500,-0.972240,-0.021611,0.998521,-0.049883,0.444261
N,1190,-0.925018,-4.033662,-0.025915,-0.058206,0.063714,-0.435519,-0.900179,3.500000,-0.238421,-0.055705,-0.969563,-0.018739,0.998432,-0.052755,0.450615
N,1209,-0.951917,-4.091344,-0.026898,-0.057682,0.063645,-0.441225,-0.897397,3.500000,-0.248315,-0.057625,-0.966964,-0.016656,0.998335,-0.055217,0.456963
N,1227,-0.979799,-4.148512,-0.027883,-0.057168,0.063605,-0.446908,-0.894580,3.500000,-0.253588,-0.058558,-0.965538,-0.015938,0.998283,-0.056358,0.463306
N,1245,-1.007782,-4.205884,-0.027983,-0.057373,0.063833,-0.452595,-0.891716,3.500000,-0.257396,-0.059184,-0.964492,-0.015546,0.998247,-0.057106,0.469673
N,1263,-1.035645,-4.263012,-0.027863,-0.057127,0.063560,-0.458239,-0.888829,3.500000,-0.265982,-0.060620,-0.962070,-0.015591,0.998161,-0.058583,0.476013
N,1281,-1.063486,-4.320096,-0.027841,-0.057084,0.063511,-0.463860,-0.885909,3.500000,-0.273943,-0.062350,-0.959723,-0.016037,0.998054,-0.060262,0.482347
N,1300,-1.091429,-4.377378,-0.027943,-0.057282,0.063734,-0.469481,-0.882942,3.500000,-0.278124,-0.063567,-0.958439,-0.016360,0.997977,-0.061441,0.488703
N,1318,-1.121267,-4.433496,-0.029838,-0.056118,0.063557,-0.475068,-0.879949,3.500000,-0.285686,-0.066051,-0.956044,-0.017043,0.997814,-0.063843,0.495041
N,1336,-1.151156,-4.489708,-0.029889,-0.056213,0.063665,-0.480646,-0.876915,3.500000,-0.288995,-0.067289,-0.954963,-0.017397,0.997731,-0.065038,0.501391
N,1354,-1.181076,-4.545979,-0.029920,-0.056271,0.063731,-0.486210,-0.873842,3.500000,-0.296425,-0.070009,-0.952487,-0.019194,0.997545,-0.067348,0.507747
N,1372,-1.210934,-4.602134,-0.029858,-0.056154,0.063599,-0.491743,-0.870740,3.500000,-0.303564,-0.072649,-0.950037,-0.021282,0.997357,-0.069467,0.514091
N,1390,-1.240780,-4.658266,-0.029846,-0.056132,0.063574,-0.497254,-0.867605,3.500000,-0.307516,-0.073929,-0.948667,-0.022273,0.997263,-0.070496,0.520431
N,1409,-1.271667,-4.713982,-0.030887,-0.055716,0.063704,-0.502756,-0.864429,3.500000,-0.310461,-0.074749,-0.947642,-0.022981,0.997202,-0.071129,0.526784
N,1427,-1.303421,-4.768981,-0.031754,-0.054999,0.063507,-0.508221,-0.861227,3.500000,-0.316989,-0.076498,-0.945339,-0.024598,0.997070,-0.072436,0.533118
N,1445,-1.335310,-4.824214,-0.031889,-0.055233,0.063777,-0.513689,-0.857976,3.500000,-0.322649,-0.078170,-0.943285,-0.025991,0.996940,-0.073726,0.539479
N,1463,-1.367077,-4.879237,-0.031768,-0.055023,0.063535,-0.519116,-0.854704,3.500000,-0.327457,-0.079348,-0.941528,-0.027214,0.996846,-0.074545,0.545816
N,1481,-1.398889,-4.934336,-0.031811,-0.055099,0.063623,-0.524529,-0.851392,3.500000,-0.329524,-0.079649,-0.940782,-0.027626,0.996822,-0.074717,0.552162
N,1500,-1.430769,-4.989545,-0.031881,-0.055209,0.063752,-0.529931,-0.848041,3.500000,-0.330897,-0.079659,-0.940299,-0.027631,0.996821,-0.074724,0.558520
N,1518,-1.464484,-5.043500,-0.033715,-0.053956,0.063623,-0.535301,-0.844661,3.500000,-0.333193,-0.079674,-0.939486,-0.027635,0.996820,-0.074735,0.564864
N,1536,-1.498179,-5.097423,-0.033695,-0.053922,0.063584,-0.540647,-0.841250,3.500000,-0.333612,-0.079676,-0.939337,-0.027635,0.996820,-0.074737,0.571206
N,1554,-1.531914,-5.151411,-0.033736,-0.053988,0.063662,-0.545977,-0.837800,3.500000,-0.333632,-0.079057,-0.939383,-0.027928,0.996869,-0.073976,0.577555
N,1572,-1.565626,-5.205360,-0.033711,-0.053949,0.063616,-0.551282,-0.834319,3.500000,-0.333648,-0.078561,-0.939419,-0.027932,0.996908,-0.073448,0.583900
N,1590,-1.599319,-5.259280,-0.033693,-0.053920,0.063581,-0.556561,-0.830807,3.500000,-0.333727,-0.076206,-0.939584,-0.027144,0.997091,-0.071229,0.590241
N,1609,-1.633969,-5.312636,-0.034651,-0.053356,0.063620,-0.561821,-0.827259,3.500000,-0.333545,-0.075047,-0.939743,-0.026755,0.997179,-0.070137,0.596586
N,1627,-1.669562,-5.365405,-0.035593,-0.052769,0.063651,-0.567061,-0.823676,3.500000,-0.332297,-0.073228,-0.940328,-0.026149,0.997313,-0.068425,0.602934
N,1645,-1.705161,-5.418183,-0.035599,-0.052778,0.063662,-0.572280,-0.820058,3.500000,-0.331467,-0.072029,-0.940714,-0.025750,0.997401,-0.067296,0.609284
N,1663,-1.740774,-5.470981,-0.035613,-0.052798,0.063686,-0.577478,-0.816406,3.500000,-0.331034,-0.071459,-0.940909,-0.025561,0.997442,-0.066759,0.615636
N,1681,-1.776303,-5.523654,-0.035529,-0.052674,0.063536,-0.582640,-0.812730,3.500000,-0.329321,-0.069682,-0.941643,-0.024975,0.997567,-0.065086,0.621973
N,1700,-1.811905,-5.576435,-0.035602,-0.052780,0.063665,-0.587788,-0.809015,3.500000,-0.328503,-0.069294,-0.941957,-0.024848,0.997594,-0.064721,0.628322
N,1718,-1.849361,-5.627989,-0.037456,-0.051554,0.063724,-0.592918,-0.805263,3.500000,-0.327766,-0.069285,-0.942215,-0.024846,0.997594,-0.064715,0.634677
N,1736,-1.886764,-5.679469,-0.037403,-0.051480,0.063633,-0.598016,-0.801484,3.500000,-0.327204,-0.069278,-0.942411,-0.024844,0.997595,-0.064709,0.641024
N,1754,-1.924107,-5.730867,-0.037343,-0.051398,0.063532,-0.603083,-0.797678,3.500000,-0.325618,-0.069258,-0.942962,-0.024837,0.997596,-0.064694,0.647361
N,1772,-1.961553,-5.782408,-0.037446,-0.051540,0.063707,-0.608140,-0.793830,3.500000,-0.323610,-0.069231,-0.943654,-0.024841,0.997597,-0.064669,0.653715
N,1790,-1.998933,-5.833857,-0.037380,-0.051449,0.063595,-0.613163,-0.789957,3.500000,-0.321262,-0.069196,-0.944459,-0.024861,0.997599,-0.064632,0.660058
N,1809,-2.037302,-5.884767,-0.038368,-0.050910,0.063749,-0.618173,-0.786043,3.500000,-0.319722,-0.069171,-0.944983,-0.024626,0.997602,-0.064691,0.666416
N,1827,-2.076429,-5.934848,-0.039127,-0.050081,0.063553,-0.623142,-0.782109,3.500000,-0.317128,-0.069126,-0.945860,-0.024425,0.997604,-0.064718,0.672753
N,1845,-2.115627,-5.985019,-0.039198,-0.050171,0.063669,-0.628096,-0.778136,3.500000,-0.315022,-0.069088,-0.946566,-0.024442,0.997607,-0.064679,0.679103
N,1863,-2.154834,-6.035202,-0.039207,-0.050183,0.063683,-0.633025,-0.774131,3.500000,-0.311496,-0.067897,-0.947819,-0.024130,0.997687,-0.063539,0.685455
N,1881,-2.193890,-6.085191,-0.039056,-0.049989,0.063437,-0.637910,-0.770111,3.500000,-0.309064,-0.066665,-0.948702,-0.023792,0.997770,-0.062362,0.691782
N,1900,-2.233192,-6.135486,-0.039302,-0.050295,0.063829,-0.642799,-0.766035,3.500000,-0.305535,-0.064468,-0.949996,-0.023186,0.997913,-0.060263,0.698147
N,1918,-2.274133,-6.184278,-0.040941,-0.048791,0.063693,-0.647652,-0.761937,3.500000,-0.303874,-0.063226,-0.950612,-0.022842,0.997992,-0.059075,0.704498
N,1936,-2.314977,-6.232954,-0.040844,-0.048676,0.063542,-0.652467,-0.757817,3.500000,-0.300000,-0.060162,-0.952040,-0.022004,0.998180,-0.056143,0.710836
N,1954,-2.355824,-6.281633,-0.040847,-0.048679,0.063546,-0.657258,-0.753666,3.500000,-0.296034,-0.057171,-0.953465,-0.021214,0.998354,-0.053276,0.717174
N,1972,-2.396740,-6.330395,-0.040916,-0.048762,0.063655,-0.662030,-0.749478,3.500000,-0.293698,-0.055391,-0.954292,-0.020748,0.998454,-0.051569,0.723524
N,1990,-2.437617,-6.379111,-0.040877,-0.048716,0.063594,-0.666770,-0.745264,3.500000,-0.292046,-0.054082,-0.954874,-0.020409,0.998525,-0.050312,0.729866
N,2009,-2.479384,-6.427157,-0.041767,-0.048046,0.063663,-0.671488,-0.741015,3.500000,-0.287127,-0.049867,-0.956594,-0.019320,0.998742,-0.046265,0.736215
N,2027,-2.521970,-6.474454,-0.042586,-0.047297,0.063644,-0.676178,-0.736738,3.500000,-0.285005,-0.048001,-0.957323,-0.018840,0.998833,-0.044474,0.742562
N,2045,-2.564627,-6.521829,-0.042657,-0.047375,0.063749,-0.680848,-0.732424,3.500000,-0.283338,-0.046331,-0.957900,-0.018405,0.998911,-0.042871,0.748921
N,2063,-2.607197,-6.569108,-0.042570,-0.047279,0.063620,-0.685482,-0.728089,3.500000,-0.280536,-0.043057,-0.958877,-0.017548,0.999056,-0.039728,0.755266
N,2081,-2.649734,-6.616349,-0.042537,-0.047242,0.063570,-0.690084,-0.723729,3.500000,-0.279836,-0.042160,-0.959122,-0.017311,0.999094,-0.038866,0.761606
N,2100,-2.692281,-6.663601,-0.042547,-0.047252,0.063585,-0.694659,-0.719339,3.500000,-0.278193,-0.039955,-0.959694,-0.016713,0.999185,-0.036754,0.767946
N,2118,-2.736521,-6.709413,-0.044240,-0.045812,0.063686,-0.699214,-0.714912,3.500000,-0.277853,-0.038364,-0.959857,-0.015253,0.999252,-0.035524,0.774298
N,2136,-2.780722,-6.755185,-0.044201,-0.045772,0.063630,-0.703737,-0.710460,3.500000,-0.277854,-0.037937,-0.959874,-0.014033,0.999274,-0.035432,0.780644
N,2154,-2.824893,-6.800926,-0.044172,-0.045741,0.063588,-0.708229,-0.705982,3.500000,-0.277846,-0.037935,-0.959876,-0.013202,0.999276,-0.035671,0.786987
N,2172,-2.869180,-6.846786,-0.044286,-0.045860,0.063753,-0.712704,-0.701465,3.500000,-0.279175,-0.037957,-0.959490,-0.011287,0.999279,-0.036247,0.793346
N,2190,-2.913342,-6.892518,-0.044162,-0.045731,0.063574,-0.717138,-0.696931,3.500000,-0.282219,-0.038236,-0.958588,-0.009923,0.999268,-0.036938,0.799687
N,2209,-2.958391,-6.937561,-0.045049,-0.045043,0.063705,-0.721551,-0.692361,3.500000,-0.284708,-0.039080,-0.957817,-0.009376,0.999234,-0.037983,0.806040
N,2227,-3.004144,-6.981744,-0.045753,-0.044184,0.063605,-0.725929,-0.687770,3.500000,-0.289841,-0.041114,-0.956191,-0.009056,0.999150,-0.040216,0.812384
N,2245,-3.049843,-7.025875,-0.045699,-0.044131,0.063529,-0.730272,-0.683156,3.500000,-0.292640,-0.042217,-0.955290,-0.009180,0.999103,-0.041341,0.818720
N,2263,-3.095624,-7.070086,-0.045781,-0.044210,0.063644,-0.734594,-0.678507,3.500000,-0.299509,-0.044643,-0.953048,-0.010119,0.998997,-0.043616,0.825068
N,2281,-3.141436,-7.114326,-0.045812,-0.044240,0.063686,-0.738889,-0.673827,3.500000,-0.306911,-0.046793,-0.950587,-0.011266,0.998899,-0.045534,0.831420
N,2300,-3.187264,-7.158574,-0.045828,-0.044248,0.063703,-0.743155,-0.669120,3.500000,-0.310980,-0.047627,-0.949223,-0.011756,0.998860,-0.046266,0.837773
N,2318,-3.234517,-7.201120,-0.047253,-0.042547,0.063585,-0.747382,-0.664394,3.500000,-0.314020,-0.047898,-0.948207,-0.011989,0.998847,-0.046485,0.844113
N,2336,-3.281774,-7.243671,-0.047258,-0.042551,0.063591,-0.751581,-0.659641,3.500000,-0.320320,-0.047956,-0.946095,-0.012286,0.998844,-0.046470,0.850456
N,2354,-3.329100,-7.286283,-0.047325,-0.042612,0.063682,-0.755755,-0.654854,3.500000,-0.325399,-0.047994,-0.944358,-0.012451,0.998842,-0.046473,0.856807
N,2372,-3.376376,-7.328851,-0.047276,-0.042568,0.063616,-0.759896,-0.650045,3.500000,-0.329200,-0.047126,-0.943084,-0.012245,0.998883,-0.045641,0.863152
N,2390,-3.423634,-7.371402,-0.047258,-0.042551,0.063591,-0.764003,-0.645213,3.500000,-0.330695,-0.046219,-0.942605,-0.011968,0.998925,-0.044782,0.869494
N,2409,-3.471676,-7.413163,-0.048043,-0.041761,0.063656,-0.768083,-0.640350,3.500000,-0.331597,-0.045444,-0.942326,-0.011713,0.998960,-0.044053,0.875843
N,2427,-3.520396,-7.454043,-0.048719,-0.040880,0.063598,-0.772129,-0.635465,3.500000,-0.332669,-0.043339,-0.942047,-0.011045,0.999054,-0.042062,0.882185
N,2445,-3.569150,-7.494953,-0.048755,-0.040910,0.063645,-0.776147,-0.630551,3.500000,-0.332705,-0.040656,-0.942154,-0.009933,0.999166,-0.039608,0.888533
N,2463,-3.618020,-7.535959,-0.048869,-0.041006,0.063794,-0.780144,-0.625600,3.500000,-0.332723,-0.039134,-0.942212,-0.008778,0.999224,-0.038402,0.894896
N,2481,-3.666734,-7.576836,-0.048714,-0.040876,0.063592,-0.784096,-0.620640,3.500000,-0.332758,-0.036562,-0.942303,-0.007020,0.999316,-0.036296,0.901238
N,2500,-3.715469,-7.617724,-0.048735,-0.040888,0.063616,-0.788017,-0.615654,3.500000,-0.332769,-0.035861,-0.942326,-0.006786,0.999342,-0.035634,0.907582
N,2518,-3.765630,-7.656914,-0.050161,-0.039190,0.063655,-0.791909,-0.610639,3.500000,-0.332776,-0.035433,-0.942340,-0.006644,0.999357,-0.035231,0.913930
N,2536,-3.815807,-7.696116,-0.050177,-0.039203,0.063675,-0.795771,-0.605597,3.500000,-0.332771,-0.035429,-0.942342,-0.007997,0.999364,-0.034749,0.920280
N,2554,-3.865865,-7.735227,-0.050059,-0.039110,0.063525,-0.799592,-0.600543,3.500000,-0.332771,-0.034985,-0.942358,-0.009072,0.999384,-0.033899,0.926617
N,2572,-3.916031,-7.774420,-0.050165,-0.039194,0.063661,-0.803390,-0.595454,3.500000,-0.333031,-0.034256,-0.942293,-0.009764,0.999412,-0.032881,0.932966
N,2590,-3.966094,-7.813535,-0.050064,-0.039114,0.063532,-0.807147,-0.590351,3.500000,-0.334723,-0.031311,-0.941796,-0.011307,0.999509,-0.029211,0.939302
N,2609,-4.016980,-7.851878,-0.050885,-0.038343,0.063714,-0.810882,-0.585210,3.500000,-0.337285,-0.026318,-0.941035,-0.012723,0.999645,-0.023397,0.945657
N,2627,-4.068478,-7.889294,-0.051498,-0.037416,0.063655,-0.814580,-0.580050,3.500000,-0.339025,-0.023051,-0.940495,-0.013320,0.999717,-0.019701,0.952005
N,2645,-4.119944,-7.926686,-0.051466,-0.037393,0.063616,-0.818244,-0.574871,3.500000,-0.341924,-0.017308,-0.939568,-0.013410,0.999818,-0.013538,0.958350
N,2663,-4.171431,-7.964093,-0.051486,-0.037407,0.063641,-0.821877,-0.569665,3.500000,-0.342980,-0.014772,-0.939227,-0.012865,0.999856,-0.011027,0.964698
N,2681,-4.222920,-8.001503,-0.051489,-0.037410,0.063645,-0.825476,-0.564437,3.500000,-0.343601,-0.009384,-0.939069,-0.011124,0.999920,-0.005922,0.971046
N,2700,-4.274437,-8.038927,-0.051517,-0.037424,0.063675,-0.829044,-0.559184,3.500000,-0.342698,-0.004034,-0.939437,-0.009381,0.999956,-0.000871,0.977396
N,2718,-4.327206,-8.074520,-0.052769,-0.035593,0.063651,-0.832577,-0.553909,3.500000,-0.341366,-0.001168,-0.939930,-0.008439,0.999963,0.001823,0.983744
N,2736,-4.379914,-8.110072,-0.052708,-0.035552,0.063577,-0.836073,-0.548618,3.500000,-0.339962,0.000931,-0.940439,-0.007752,0.999963,0.003792,0.990086
N,2754,-4.432715,-8.145687,-0.052801,-0.035615,0.063690,-0.839541,-0.543295,3.500000,-0.335604,0.005499,-0.941987,-0.006279,0.999948,0.008074,0.996439
N,2772,-4.485418,-8.181235,-0.052702,-0.035548,0.063571,-0.842970,-0.537961,3.500000,-0.330187,0.009435,-0.943868,-0.005083,0.999918,0.011773,1.002780
N,2790,-4.538190,-8.216831,-0.052773,-0.035596,0.063655,-0.846368,-0.532598,3.500000,-0.327080,0.011267,-0.944930,-0.004548,0.999898,0.013497,1.009130
N,2809,-4.591619,-8.251523,-0.053429,-0.034692,0.063704,-0.849735,-0.527209,3.500000,-0.321921,0.013493,-0.946670,-0.005112,0.999859,0.015989,1.015483
N,2827,-4.645525,-8.285207,-0.053905,-0.033684,0.063564,-0.853060,-0.521813,3.500000,-0.321921,0.013493,-0.946670,-0.005112,0.999859,0.015989,1.021821
N,2845,-4.699503,-8.318936,-0.053979,-0.033730,0.063651,-0.856355,-0.516388,3.500000,-0.315908,0.013984,-0.948687,-0.007903,0.999818,0.017370,1.028169
N,2863,-4.753492,-8.352672,-0.053988,-0.033735,0.063662,-0.859616,-0.510941,3.500000,-0.312635,0.012198,-0.949795,-0.008899,0.999836,0.015770,1.034518
N,2881,-4.807367,-8.386336,-0.053875,-0.033665,0.063528,-0.862836,-0.505484,3.500000,-0.310956,0.010704,-0.950364,-0.009389,0.999853,0.014333,1.040854
N,2900,-4.861320,-8.420049,-0.053953,-0.033712,0.063619,-0.866025,-0.500001,3.500000,-0.309746,0.009375,-0.950773,-0.009826,0.999866,0.013060,1.047197
N,2918,-4.916506,-8.451911,-0.055187,-0.031862,0.063724,-0.869185,-0.494487,3.500000,-0.308322,0.007350,-0.951254,-0.010855,0.999878,0.011244,1.053552
N,2936,-4.971566,-8.483700,-0.055060,-0.031789,0.063578,-0.872303,-0.488965,3.500000,-0.305559,0.001519,-0.952172,-0.014488,0.999876,0.006245,1.059893
N,2954,-5.026653,-8.515505,-0.055087,-0.031805,0.063609,-0.875388,-0.483421,3.500000,-0.304362,-0.002394,-0.952553,-0.016058,0.999868,0.002618,1.066238
N,2972,-5.081859,-8.547378,-0.055205,-0.031873,0.063746,-0.878444,-0.477845,3.500000,-0.304301,-0.004379,-0.952566,-0.016689,0.999860,0.000734,1.072596
N,2990,-5.136893,-8.579152,-0.055035,-0.031775,0.063549,-0.881455,-0.472268,3.500000,-0.304240,-0.006082,-0.952576,-0.016962,0.999856,-0.000966,1.078934
N,3009,-5.192648,-8.610054,-0.055755,-0.030902,0.063746,-0.884439,-0.466655,3.500000,-0.304076,-0.010441,-0.952591,-0.017102,0.999839,-0.005500,1.085292
N,3027,-5.248744,-8.639881,-0.056096,-0.029827,0.063532,-0.887379,-0.461041,3.500000,-0.303875,-0.015421,-0.952587,-0.017112,0.999796,-0.010726,1.091628
N,3045,-5.304972,-8.669778,-0.056228,-0.029897,0.063682,-0.890289,-0.455396,3.500000,-0.303744,-0.018507,-0.952574,-0.016987,0.999758,-0.014007,1.097979
N,3063,-5.361149,-8.699647,-0.056177,-0.029869,0.063624,-0.893161,-0.449738,3.500000,-0.303527,-0.024055,-0.952519,-0.017015,0.999659,-0.019824,1.104325
N,3081,-5.417349,-8.729529,-0.056201,-0.029882,0.063651,-0.895998,-0.444058,3.500000,-0.303444,-0.026315,-0.952486,-0.016961,0.999609,-0.022213,1.110674
N,3100,-5.473593,-8.759429,-0.056243,-0.029900,0.063697,-0.898800,-0.438357,3.500000,-0.303478,-0.030601,-0.952347,-0.014329,0.999518,-0.027550,1.117026
N,3118,-5.530714,-8.787289,-0.057121,-0.027860,0.063553,-0.901561,-0.432652,3.500000,-0.302677,-0.033986,-0.952487,-0.016157,0.999403,-0.030526,1.123363
