mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
M,L,1654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.047011,0.123010,-0.991291,-0.020162,0.992303,0.122180,
M,L,1745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.033547,0.120263,-0.992175,-0.024312,0.992538,0.119484,
M,L,1836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.007614,0.107880,-0.994135,-0.024360,0.993888,0.107667,
M,L,1927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.013318,0.093848,-0.995497,-0.026247,0.995210,0.094172,
M,L,2018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.037393,0.077429,-0.996296,-0.030056,0.996456,0.078569,
M,L,2109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.070469,0.053342,-0.996087,-0.026880,0.998105,0.055351,
M,L,2200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.127777,0.007788,-0.991772,-0.030142,0.999477,0.011732,
M,L,2290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.191760,-0.049216,-0.980207,-0.040811,0.998278,-0.042140,
M,L,2381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.240790,-0.087273,-0.966646,-0.049576,0.995755,-0.077552,
M,L,2472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.265922,-0.101552,-0.958631,-0.053391,0.994461,-0.090536,
M,L,2563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.273377,-0.114297,-0.955092,-0.058200,0.993062,-0.102182,
M,L,2654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.272111,-0.132519,-0.953097,-0.066993,0.990677,-0.118617,
M,L,2745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.274915,-0.136812,-0.951685,-0.069799,0.990052,-0.122164,
M,L,2836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.274915,-0.136812,-0.951685,-0.069799,0.990053,-0.122164,
M,L,2927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.279613,-0.133832,-0.950740,-0.068971,0.990479,-0.119141,
M,L,3018,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.284907,-0.118976,-0.951143,-0.065168,0.992375,-0.104613,
M,L,3109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.282542,-0.108470,-0.953103,-0.062394,0.993560,-0.094578,
M,L,3200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.279728,-0.104085,-0.954421,-0.061194,0.994018,-0.090468,
M,L,3290,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.269682,-0.078489,-0.959745,-0.056530,0.996244,-0.065590,
M,L,3381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.261980,-0.014310,-0.964967,-0.043245,0.999060,-0.003075,
M,L,3472,0.000000,-0.082332,0.000000,-0.082332,0.082332,0.000000,-1.000000,0,0,0.002873,0.000000,0.905605,-0.261364,0.016229,-0.965104,-0.040098,0.998813,0.027654,
M,L,3563,0.000000,-0.179606,0.000000,-0.097274,0.097274,0.000000,-1.000000,0,0,0.006268,0.000000,1.070260,-0.264149,0.015451,-0.964358,-0.042704,0.998704,0.027698,
M,L,3654,0.000000,-0.339237,0.000000,-0.159631,0.159631,0.000000,-1.000000,0,0,0.011839,0.000000,1.756325,-0.269450,0.014622,-0.962903,-0.043465,0.998681,0.027328,
M,L,3745,0.000000,-0.558910,0.000000,-0.219673,0.219673,0.000000,-1.000000,0,0,0.026773,0.000000,2.414946,-0.281425,0.007941,-0.959550,-0.044980,0.998757,0.021457,
M,L,3836,0.000000,-0.778450,0.000000,-0.219540,0.219540,0.000000,-1.000000,0,0,0.044741,0.000000,2.414946,-0.306963,0.000168,-0.951721,-0.048336,0.998707,0.015766,
M,L,3927,0.000000,-0.997853,0.000000,-0.219403,0.219403,0.000000,-1.000000,0,0,0.067675,0.000000,2.414946,-0.334129,-0.013040,-0.942437,-0.053184,0.998572,0.005039,
M,L,4018,0.000000,-1.217398,0.000000,-0.219545,0.219545,-0.063183,-0.998002,0,0,0.096215,0.000000,2.414946,-0.349037,-0.025896,-0.936751,-0.055065,0.998457,-0.007085,
