double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status,t_slot,mode,scale_char
90.912000,0.001822,3.972709,-0.083450,0.036449,0.099263,-0.994393,-0.035063,0.994569,0.097996,0.000000,1.000000,0.000000,0.000000,4.986358,-4.755000,0.135266,0,0.173053,4.439038,-4.755000,0.572014,0,s0,M,L
181.834000,-0.013397,3.960214,-0.068143,0.017991,0.104089,-0.994405,-0.021941,0.994368,0.103688,0.000000,1.000000,0.000000,0.000000,4.986358,-4.755000,0.135266,0,0.071399,4.450809,-4.755000,0.537535,0,s0,M,L
272.752000,0.001735,3.952827,-0.046829,0.012329,0.099437,-0.994968,-0.005434,0.995035,0.099377,0.000000,1.000000,0.000000,0.000000,4.986358,-4.755000,0.135266,0,0.060075,4.423363,-4.755000,0.563489,0,s0,M,L
363.642000,-0.000553,3.947268,-0.033621,0.011007,0.102806,-0.994640,0.000533,0.994700,0.102818,0.000000,1.000000,0.000000,0.000000,4.986358,-4.755000,0.135266,0,0.051697,4.435269,-4.755000,0.550659,0,s0,M,L
454.550000,-0.000062,3.947808,-0.033499,0.015542,0.130767,-0.991291,-0.005751,0.991406,0.130691,0.000000,1.000000,0.000000,0.000000,4.986358,-4.755000,0.135266,0,0.073966,4.570646,-4.755000,0.418874,0,s0,M,L
545.473000,-0.001215,3.977270,-0.028759,0.010533,0.167370,-0.985838,-0.004361,0.985891,0.167332,0.000000,1.000000,0.000000,0.000000,4.986358,-4.755000,0.135266,0,0.049283,4.779664,-4.755000,0.209738,0,s0,M,L
636.393000,-0.002311,4.001053,-0.027260,0.008419,0.190121,-0.981725,-0.000287,0.981760,0.190125,1.000000,0.000000,0.000000,0.000000,4.986358,-4.755000,0.135266,0,0.038230,4.916626,-4.755000,0.078464,0,s0,M,L
727.292000,-0.003660,4.012694,-0.026930,0.002273,0.195028,-0.980795,-0.007173,0.980775,0.195008,1.000000,0.000000,0.000000,0.000000,4.986358,-4.755000,0.135266,0,0.007297,4.952858,-4.755001,0.033660,0,s0,M,L
818.222000,-0.004730,4.013386,-0.026925,-0.003308,0.195062,-0.980785,-0.008692,0.980748,0.195084,1.000000,0.000000,0.000000,0.000000,4.986358,-4.755000,0.135266,0,-0.020677,4.953722,-4.755000,0.038118,0,s0,M,L
909.091000,0.001187,4.030253,-0.027017,-0.001927,0.193746,-0.981050,-0.011740,0.980980,0.193755,1.000000,0.000000,0.000000,0.000000,4.986358,-4.755000,0.135266,0,-0.008102,4.963974,-4.755000,0.023410,1,s0,M,L
1000.038000,0.016899,4.057858,-0.012499,0.002347,0.194859,-0.980828,-0.010612,0.980781,0.194824,0.000000,1.000000,0.000000,-0.291500,2.212921,-4.755000,0.135266,1,0.028246,5.000040,-4.755000,2.752181,1,s8,M,L
1090.930000,0.033850,4.079418,0.002887,0.003167,0.190704,-0.981642,-0.009846,0.981606,0.190665,0.000000,1.000000,0.000000,-0.291500,2.212921,-4.755000,0.135266,1,0.049201,5.003734,-4.755000,2.760491,0,s8,M,L
1181.828000,0.072697,4.107058,0.024053,0.006733,0.179143,-0.983800,-0.007480,0.983804,0.179093,0.000000,1.000000,0.000000,-0.291500,2.212921,-4.755000,0.135266,1,0.105402,4.977292,-4.755000,2.747978,0,s8,M,L
1272.761000,0.063519,4.058821,0.042059,0.017561,0.063963,-0.997798,-0.013676,0.997874,0.063727,0.000000,1.000000,0.000000,-0.291500,2.212921,-4.755000,0.135266,1,0.147947,4.366334,-4.755000,2.192976,0,s8,M,L
1363.657000,-0.007803,3.912847,0.019829,-0.028943,-0.104316,-0.994123,-0.046827,0.993589,-0.102897,0.000000,1.000000,0.000000,-0.291500,2.212921,-4.755000,0.135266,1,-0.146820,3.411809,-4.755000,1.200650,0,s8,M,L
1454.562000,0.009114,3.774652,-0.002361,-0.034878,-0.192716,-0.980634,-0.047720,0.980433,-0.190980,0.000000,1.000000,0.000000,-0.291500,2.212921,-4.755000,0.135266,1,-0.159922,2.840653,-4.755000,0.628963,0,s8,M,L
1545.484000,0.008470,3.697671,0.036594,-0.047419,-0.244486,-0.968493,-0.049028,0.968984,-0.242209,0.000000,1.000000,0.000000,-0.291500,2.212921,-4.755000,0.135266,1,-0.226136,2.488084,-4.755000,0.273925,0,s8,M,L
1636.383000,0.013931,3.683696,0.069478,-0.059077,-0.267336,-0.961791,-0.041869,0.963289,-0.265181,1.000000,0.000000,0.000000,-0.291500,2.212921,-4.755000,0.135266,1,-0.282406,2.342700,-4.755000,0.125236,0,s8,M,L
1727.305000,0.034613,3.662053,0.065105,-0.059355,-0.279001,-0.958455,-0.041537,0.960006,-0.276881,1.000000,0.000000,0.000000,-0.291500,2.212921,-4.755000,0.135266,1,-0.263886,2.258944,-4.755000,0.051682,0,s8,M,L
