mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
N,L,300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.007273,-0.799309,-0.600876,-0.036208,0.600287,-0.798965,
N,L,354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.003300,-0.772686,-0.634780,-0.046021,0.633994,-0.771968,
N,L,381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.003476,-0.751580,-0.659633,-0.050557,0.658661,-0.750740,
N,L,400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.003830,-0.742677,-0.669639,-0.051376,0.668614,-0.741833,
N,L,418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.004865,-0.722867,-0.690970,-0.051860,0.689866,-0.722077,
N,L,436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.005253,-0.716077,-0.698001,-0.051947,0.696873,-0.715311,
N,L,454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.006242,-0.695904,-0.718108,-0.052246,0.716914,-0.695201,
N,L,472,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.006412,-0.674897,-0.737884,-0.054202,0.736580,-0.674175,
N,L,490,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.005600,-0.663225,-0.748399,-0.056123,0.747022,-0.662426,
N,L,509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.004603,-0.653343,-0.757048,-0.057604,0.755626,-0.652465,
N,L,527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.001215,-0.630888,-0.775873,-0.058113,0.774518,-0.629877,
N,L,545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.004808,-0.611610,-0.791145,-0.055693,0.790090,-0.610456,
N,L,563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.008212,-0.601789,-0.798612,-0.053107,0.797775,-0.600612,
N,L,581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.010733,-0.594130,-0.804297,-0.050601,0.803636,-0.592966,
N,L,600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.016862,-0.575223,-0.817822,-0.046325,0.817510,-0.574048,
N,L,618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.024534,-0.555371,-0.831241,-0.045746,0.831244,-0.554023,
N,L,636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.033358,-0.539906,-0.841064,-0.044138,0.841507,-0.538440,
N,L,654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.038486,-0.533389,-0.844994,-0.044185,0.845702,-0.531823,
N,L,672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.042831,-0.529132,-0.847458,-0.044751,0.848401,-0.527459,
N,L,690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.054011,-0.522703,-0.850802,-0.045602,0.852448,-0.520820,
N,L,709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.066959,-0.518629,-0.852374,-0.046979,0.854982,-0.516525,
N,L,727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.074441,-0.517399,-0.852500,-0.049551,0.855735,-0.515036,
N,L,745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.090236,-0.515986,-0.851831,-0.057536,0.856593,-0.512775,
N,L,763,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.097487,-0.515538,-0.851303,-0.061563,0.856863,-0.511855,
N,L,781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.115642,-0.515030,-0.849336,-0.070836,0.857171,-0.510137,
N,L,799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.135853,-0.514173,-0.846859,-0.080335,0.857686,-0.507859,
N,L,818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.147857,-0.512904,-0.845617,-0.085705,0.858443,-0.505698,
N,L,836,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.158025,-0.511808,-0.844441,-0.090009,0.859092,-0.503844,
N,L,854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.181588,-0.508667,-0.841596,-0.099723,0.860938,-0.498841,
N,L,872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.206692,-0.506019,-0.837391,-0.111195,0.862476,-0.493731,
N,L,890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.220645,-0.504546,-0.834715,-0.117621,0.863326,-0.490749,
N,L,909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.245901,-0.502033,-0.829154,-0.129993,0.864772,-0.485047,
N,L,927,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.257816,-0.500987,-0.826162,-0.136179,0.865375,-0.482268,
N,L,945,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.282413,-0.498550,-0.819567,-0.148708,0.866770,-0.476021,
N,L,963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.305658,-0.494565,-0.813621,-0.159209,0.869034,-0.468436,
N,L,981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.318056,-0.492289,-0.810242,-0.163902,0.870304,-0.464442,
N,L,1000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.327045,-0.490848,-0.807533,-0.166997,0.871095,-0.461851,
