mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
M,L,418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.090709,-0.885130,-0.456417,0.014268,0.457104,-0.889299,
M,L,509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.089971,-0.873837,-0.477823,0.001741,0.479630,-0.877469,
M,L,599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.089431,-0.860083,-0.502254,-0.013294,0.505260,-0.862864,
M,L,690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.090784,-0.846551,-0.524508,-0.024859,0.528445,-0.848603,
M,L,781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.098780,-0.827224,-0.553122,-0.035163,0.558395,-0.828830,
M,L,872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.107758,-0.804775,-0.583718,-0.046234,0.590558,-0.805670,
M,L,963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.116647,-0.785275,-0.608059,-0.063463,0.616881,-0.784494,
M,L,1054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.134701,-0.742911,-0.655697,-0.084916,0.667948,-0.739347,
M,L,1145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.165028,-0.676249,-0.717951,-0.104040,0.735806,-0.669153,
M,L,1236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.204230,-0.612435,-0.763684,-0.119218,0.789881,-0.601561,
M,L,1327,0.000000,-0.032443,0.000000,-0.032443,0.032443,0.000000,-1.000000,0,0,0.001132,0.000000,0.356753,-0.234177,-0.574845,-0.784037,-0.128697,0.817694,-0.561082,
M,L,1418,0.000000,-0.032443,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.001132,0.000000,0.000000,-0.249897,-0.560112,-0.789826,-0.135328,0.827904,-0.544298,
M,L,1509,0.000000,-0.104773,0.000000,-0.072330,0.072330,-0.006464,-0.999979,0,0,0.003657,0.000000,0.795835,-0.252764,-0.559170,-0.789582,-0.140310,0.828639,-0.541914,
M,L,1599,-0.000984,-0.256941,-0.000984,-0.152168,0.152171,-0.014027,-0.999902,0,0,0.007984,0.000000,1.673997,-0.255852,-0.559068,-0.788659,-0.142630,0.828715,-0.541191,
M,L,1690,-0.002979,-0.399187,-0.001995,-0.142246,0.142260,-0.021593,-0.999767,0,0,0.012659,0.000000,1.564227,-0.256652,-0.559040,-0.788419,-0.142622,0.828719,-0.541187,
M,L,1781,-0.006049,-0.541350,-0.003070,-0.142163,0.142196,-0.029154,-0.999575,0,0,0.019513,0.000000,1.564227,-0.256652,-0.559040,-0.788419,-0.141031,0.828674,-0.541673,
M,L,1872,-0.010048,-0.678459,-0.003999,-0.137109,0.137167,-0.036711,-0.999326,0,0,0.025089,0.000000,1.509341,-0.256652,-0.559040,-0.788419,-0.141031,0.828674,-0.541673,
M,L,1963,-0.015087,-0.815622,-0.005039,-0.137162,0.137255,-0.044271,-0.999020,0,0,0.033622,0.000000,1.509341,-0.260682,-0.558844,-0.787235,-0.140986,0.828723,-0.541610,
M,L,2054,-0.021163,-0.952717,-0.006075,-0.137095,0.137229,-0.051827,-0.998656,0,0,0.041910,0.000000,1.509341,-0.262443,-0.558751,-0.786715,-0.140961,0.828747,-0.541579,
M,L,2145,-0.028272,-1.089712,-0.007110,-0.136995,0.137179,-0.059378,-0.998236,0,0,0.050447,0.000000,1.509341,-0.262443,-0.558751,-0.786715,-0.140961,0.828747,-0.541579,
M,L,2236,-0.036418,-1.226658,-0.008146,-0.136947,0.137189,-0.066925,-0.997758,0,0,0.061440,0.000000,1.509341,-0.262443,-0.558751,-0.786715,-0.140961,0.828747,-0.541579,
M,L,2327,-0.045602,-1.363569,-0.009183,-0.136911,0.137219,-0.074471,-0.997223,0,0,0.071400,0.000000,1.509341,-0.262443,-0.558751,-0.786715,-0.140961,0.828747,-0.541579,
M,L,2418,-0.055822,-1.500424,-0.010220,-0.136854,0.137235,-0.082013,-0.996631,0,0,0.083647,0.000000,1.509341,-0.262443,-0.558751,-0.786715,-0.140961,0.828747,-0.541579,
M,L,2509,-0.067076,-1.637195,-0.011255,-0.136772,0.137234,-0.095020,-0.995475,0,0,0.096313,0.000000,1.509341,-0.263351,-0.558703,-0.786446,-0.140939,0.828758,-0.541568,
M,L,2599,-0.081771,-1.791143,-0.014695,-0.153947,0.154647,-0.116374,-0.993205,0,0,0.109713,0.000000,1.701439,-0.267531,-0.558486,-0.785188,-0.140834,0.828804,-0.541524,
M,L,2690,-0.099774,-1.944788,-0.018003,-0.153646,0.154697,-0.137682,-0.990476,0,0,0.124049,0.000000,1.701439,-0.270176,-0.558349,-0.784380,-0.140770,0.828830,-0.541502,
M,L,2781,-0.121067,-2.097973,-0.021294,-0.153185,0.154657,-0.158920,-0.987291,0,0,0.135069,0.000000,1.701439,-0.270176,-0.558349,-0.784380,-0.140770,0.828830,-0.541502,
M,L,2872,-0.145648,-2.250683,-0.024581,-0.152710,0.154676,-0.181168,-0.983452,0,0,0.147696,0.000000,1.701439,-0.270249,-0.557837,-0.784719,-0.140604,0.829175,-0.541017,
M,L,2963,-0.173669,-2.402790,-0.028021,-0.152107,0.154666,-0.203323,-0.979112,0,0,0.157306,0.000000,1.701439,-0.270322,-0.557322,-0.785060,-0.140436,0.829522,-0.540529,
M,L,3054,-0.205121,-2.554247,-0.031452,-0.151457,0.154688,-0.225377,-0.974272,0,0,0.166728,0.000000,1.701439,-0.270322,-0.557322,-0.785060,-0.140436,0.829522,-0.540529,
