mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
N,L,309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.000301,-0.230127,-0.973161,0.055256,0.971678,-0.229760,
N,L,363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.002453,-0.276295,-0.961070,0.058092,0.959410,-0.275966,
N,L,390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.003291,-0.301382,-0.953498,0.061690,0.951626,-0.301003,
N,L,409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.002875,-0.329244,-0.944241,0.065270,0.942169,-0.328721,
N,L,427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.002516,-0.346583,-0.938016,0.066840,0.935863,-0.345967,
N,L,445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.001832,-0.376415,-0.926450,0.068962,0.924198,-0.375636,
N,L,463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.001514,-0.387862,-0.921716,0.069597,0.919441,-0.387019,
N,L,481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.001351,-0.415110,-0.909770,0.071696,0.907390,-0.414130,
N,L,509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.001517,-0.440364,-0.897818,0.074160,0.895297,-0.439253,
N,L,527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.001605,-0.462784,-0.886470,0.074327,0.883964,-0.461610,
N,L,545,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.002658,-0.479639,-0.877462,0.074259,0.874948,-0.478489,
N,L,563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.004071,-0.487118,-0.873327,0.074861,0.870735,-0.486021,
N,L,581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.004071,-0.487118,-0.873327,0.074861,0.870735,-0.486021,
N,L,600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.011434,-0.500842,-0.865464,0.078587,0.862393,-0.500103,
N,L,618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.017897,-0.508393,-0.860939,0.081704,0.857453,-0.508034,
N,L,636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.021486,-0.512506,-0.858415,0.081753,0.854837,-0.512416,
N,L,654,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.027180,-0.520507,-0.853424,0.076787,0.850130,-0.520944,
N,L,672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.028357,-0.522569,-0.852126,0.074639,0.848982,-0.523124,
N,L,690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.030114,-0.525171,-0.850464,0.069938,0.847657,-0.525914,
N,L,709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.029040,-0.522565,-0.852105,0.066899,0.849537,-0.523270,
N,L,727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.028445,-0.520096,-0.853634,0.064940,0.851214,-0.520786,
