time_stamp,trial_index,slot,mode,size_index,targetRadius,targetX,targetY,userX,userY,distance_from_center,elaspedTime,is_hit
1727,0,s0,J,2,L,0.000000,4.439929,-0.004787,4.361886,0.076148,1727,1
3636,1,s8,J,2,L,-0.291500,1.666491,-0.269975,1.620366,0.049919,1909,1
5181,2,s1,J,2,L,0.570260,4.318716,0.556382,4.322213,0.014298,1545,1
6818,3,s9,J,2,L,-0.824097,1.903619,-0.748817,1.946402,0.085043,1636,1
8272,4,s2,J,2,L,1.041917,3.976037,1.037022,3.970325,0.007314,1454,1
9818,5,s10,J,2,L,-1.214200,2.336872,-1.178314,2.298947,0.052154,1545,1
11545,6,s3,J,2,L,1.333417,3.471144,1.360267,3.536880,0.070071,1727,1
13090,7,s11,J,2,L,-1.394357,2.891338,-1.327025,2.972606,0.104432,1545,1
14363,8,s4,J,2,L,1.394357,2.891338,1.467683,2.969505,0.105732,1272,1
15727,9,s12,J,2,L,-1.333417,3.471144,-1.267843,3.496160,0.069211,1363,1
17090,10,s5,J,2,L,1.214200,2.336872,1.283434,2.355565,0.070208,1363,1
18454,11,s13,J,2,L,-1.041917,3.976037,-1.006951,3.941399,0.048056,1363,1
19909,12,s6,J,2,L,0.824097,1.903619,0.900518,1.985821,0.112238,1454,1
21636,13,s14,J,2,L,-0.570260,4.318716,-0.582150,4.228915,0.088908,1727,1
23181,14,s7,J,2,L,0.291500,1.666491,0.362209,1.783593,0.135648,1545,0
24909,14,s7,J,2,L,0.291500,1.666491,0.288329,1.689877,0.022973,3272,1
26545,15,s0,J,2,L,0.000000,4.439929,0.003158,4.400653,0.038392,1636,1
28545,16,s8,J,2,L,-0.291500,1.666491,-0.336768,1.757607,0.100176,1999,1
30363,17,s1,J,2,L,0.570260,4.318716,0.540293,4.251295,0.071935,1818,1
32090,18,s9,J,2,L,-0.824097,1.903619,-0.868144,1.936524,0.054981,1727,1
33727,19,s2,J,2,L,1.041917,3.976037,1.079523,3.937082,0.054120,1636,1
35363,20,s10,J,2,L,-1.214200,2.336872,-1.138843,2.332008,0.074387,1636,1
