mode,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ,angle
J,436,-0.144015,-1.518889,-0.144015,-1.518889,1.525701,-0.186128,-0.982526,3.500000,-0.019897,0.097419,-0.995045,-0.114679,0.988451,0.099067,0.187220
J,527,-0.202540,-1.831622,-0.058525,-0.312732,0.318161,-0.217209,-0.976125,3.500000,-0.019897,0.097419,-0.995045,-0.114679,0.988451,0.099067,0.218955
J,618,-0.270816,-2.142191,-0.068277,-0.310570,0.317986,-0.248055,-0.968746,3.500000,-0.019897,0.097419,-0.995045,-0.116065,0.988287,0.099078,0.250672
J,709,-0.348919,-2.450851,-0.078103,-0.308660,0.318388,-0.278688,-0.960382,3.500000,-0.020163,0.096456,-0.995133,-0.119098,0.988017,0.098179,0.282427
J,799,-0.436600,-2.756629,-0.087680,-0.305778,0.318100,-0.309011,-0.951059,3.500000,-0.028613,0.084228,-0.996036,-0.118415,0.989141,0.087046,0.314153
J,890,-0.534924,-3.059249,-0.098325,-0.302619,0.318192,-0.339032,-0.940775,3.500000,-0.050496,0.059001,-0.996980,-0.109149,0.991948,0.064232,0.345888
J,981,-0.642690,-3.358584,-0.107765,-0.299335,0.318143,-0.368707,-0.929546,3.500000,-0.077442,0.019578,-0.996805,-0.094795,0.995133,0.026910,0.377618
J,1072,-0.759825,-3.654439,-0.117135,-0.295855,0.318200,-0.398020,-0.917377,3.500000,-0.106981,-0.049646,-0.993021,-0.081945,0.995795,-0.040957,0.409357
J,1163,-0.886080,-3.946207,-0.126256,-0.291768,0.317913,-0.426905,-0.904296,3.500000,-0.134121,-0.132903,-0.982012,-0.070987,0.989708,-0.124249,0.441068
J,1254,-1.021582,-4.234178,-0.135501,-0.287971,0.318258,-0.455392,-0.890291,3.500000,-0.162747,-0.217354,-0.962429,-0.060149,0.975806,-0.210203,0.472813
J,1345,-1.166008,-4.517641,-0.144427,-0.283463,0.318136,-0.483410,-0.875394,3.500000,-0.197060,-0.282821,-0.938712,-0.055137,0.959168,-0.277410,0.504546
J,1436,-1.319339,-4.796551,-0.153330,-0.278910,0.318278,-0.510953,-0.859609,3.500000,-0.220187,-0.337949,-0.915045,-0.064281,0.941056,-0.332087,0.536293
J,1527,-1.481225,-5.070291,-0.161886,-0.273739,0.318026,-0.537960,-0.842971,3.500000,-0.234310,-0.395731,-0.887973,-0.081492,0.918180,-0.387690,0.568015
J,1618,-1.651742,-5.338985,-0.170517,-0.268695,0.318234,-0.564441,-0.825474,3.500000,-0.244535,-0.429109,-0.869522,-0.092670,0.902985,-0.419561,0.599756
J,1709,-1.830590,-5.602153,-0.178848,-0.263168,0.318189,-0.590350,-0.807148,3.500000,-0.245306,-0.432979,-0.867383,-0.093742,0.901123,-0.423309,0.631492
J,1799,-2.017545,-5.859474,-0.186955,-0.257320,0.318066,-0.615654,-0.788017,3.500000,-0.240392,-0.423229,-0.873549,-0.091049,0.905803,-0.413800,0.663215
J,1890,-2.213475,-6.110259,-0.195930,-0.250785,0.318248,-0.640350,-0.768083,3.500000,-0.241018,-0.417559,-0.876102,-0.089545,0.908430,-0.408333,0.694954
J,1981,-2.417152,-6.354721,-0.203676,-0.244462,0.318191,-0.664400,-0.747377,3.500000,-0.241278,-0.415196,-0.877153,-0.088918,0.909513,-0.406055,0.726691
J,2072,-2.628368,-6.592621,-0.211217,-0.237900,0.318133,-0.687776,-0.725923,3.500000,-0.244107,-0.415183,-0.876376,-0.088882,0.909490,-0.406113,0.758421
J,2163,-2.847043,-6.823863,-0.218674,-0.231242,0.318263,-0.710471,-0.703726,3.500000,-0.249731,-0.415157,-0.874802,-0.088794,0.909439,-0.406247,0.790168
J,2254,-3.072679,-7.047927,-0.225636,-0.224064,0.317988,-0.732432,-0.680840,3.500000,-0.250872,-0.413303,-0.875353,-0.088278,0.910272,-0.404490,0.821887
J,2345,-3.305314,-7.264866,-0.232635,-0.216939,0.318091,-0.753661,-0.657263,3.500000,-0.251373,-0.409123,-0.877172,-0.087126,0.912157,-0.400473,0.853615
J,2436,-3.544620,-7.474370,-0.239305,-0.209503,0.318055,-0.774129,-0.633028,3.500000,-0.251373,-0.409123,-0.877172,-0.088186,0.912183,-0.400181,0.885339
J,2527,-3.790512,-7.676354,-0.245893,-0.201984,0.318215,-0.793828,-0.608141,3.500000,-0.255420,-0.409147,-0.875990,-0.095510,0.912290,-0.398253,0.917079
J,2618,-4.042582,-7.870479,-0.252069,-0.194125,0.318157,-0.812724,-0.582649,3.500000,-0.260524,-0.406995,-0.875489,-0.101995,0.913332,-0.394236,0.948813
