mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
J,L,418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.088675,0.155796,-0.983801,-0.146374,0.979007,0.141843,
J,L,509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.090919,0.133389,-0.986884,-0.140793,0.982757,0.119861,
J,L,599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.086449,0.110188,-0.990144,-0.131028,0.986489,0.098342,
J,L,690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.068568,0.078099,-0.994585,-0.123467,0.989932,0.069221,
J,L,781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.035731,-0.023275,-0.999090,-0.108102,0.993773,-0.027017,
J,L,872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.011704,-0.168164,-0.985690,-0.096222,0.981372,-0.166285,
J,L,963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.084566,-0.352578,-0.931954,-0.103880,0.933327,-0.343671,
J,L,1054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.150864,-0.506769,-0.848779,-0.125817,0.861466,-0.491981,
J,L,1145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.183222,-0.596210,-0.781642,-0.146556,0.802782,-0.577981,
J,L,1236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.205175,-0.664425,-0.718639,-0.176580,0.747341,-0.640548,
J,L,1327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.221051,-0.688363,-0.690864,-0.196376,0.725295,-0.659836,
J,L,1418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.226123,-0.700770,-0.676602,-0.210315,0.713332,-0.668525,
J,L,1509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.224740,-0.708171,-0.669317,-0.216275,0.706008,-0.674372,
J,L,1599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.223636,-0.711572,-0.666072,-0.217358,0.702580,-0.677596,
J,L,1690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.220727,-0.708097,-0.670730,-0.215996,0.706104,-0.674361,
J,L,1781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.218889,-0.712684,-0.666461,-0.217569,0.701477,-0.678671,
J,L,1872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.214882,-0.721757,-0.657946,-0.220630,0.692142,-0.687213,
J,L,1963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.205388,-0.734174,-0.647151,-0.221039,0.678961,-0.700110,
J,L,2054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.188791,-0.742582,-0.642596,-0.213808,0.669748,-0.711143,
J,L,2145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.174930,-0.743279,-0.645706,-0.204393,0.668946,-0.714657,
J,L,2236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.138982,-0.750614,-0.645958,-0.183346,0.660515,-0.728082,
J,L,2327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.094604,-0.772234,-0.628255,-0.155915,0.634791,-0.756790,
J,L,2418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.056285,-0.798986,-0.598709,-0.130495,0.600403,-0.788979,
J,L,2509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.034377,-0.817901,-0.574331,-0.112628,0.574181,-0.810945,
J,L,2600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.024561,-0.826750,-0.562033,-0.102873,0.561309,-0.821188,
J,L,2690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.022056,-0.833770,-0.551671,-0.098211,0.550943,-0.828744,
J,L,2781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.021432,-0.836920,-0.546906,-0.098342,0.546144,-0.831899,
J,L,2872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.024077,-0.829507,-0.557978,-0.104084,0.557186,-0.823839,
J,L,2963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.039853,-0.810591,-0.584255,-0.119975,0.584371,-0.802569,
J,L,3054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.059687,-0.792573,-0.606849,-0.137232,0.608675,-0.781461,
J,L,3145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.078797,-0.768885,-0.634514,-0.154597,0.638217,-0.754174,
J,L,3236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.087942,-0.741421,-0.665253,-0.165382,0.669439,-0.724224,
J,L,3327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.097267,-0.706079,-0.701421,-0.178980,0.705682,-0.685550,
J,L,3418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.113120,-0.670589,-0.733153,-0.193784,0.738609,-0.645681,
J,L,3509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.129163,-0.640128,-0.757333,-0.201895,0.764709,-0.611930,
J,L,3599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.142165,-0.627571,-0.765470,-0.204509,0.775262,-0.597616,
J,L,3690,0.000000,-0.636224,0.000000,-0.636224,0.636224,0.000000,-1.000000,0,0,0.032166,0.000000,6.997856,-0.149334,-0.632544,-0.759991,-0.205634,0.771673,-0.601860,
J,L,3781,0.000000,-1.272476,0.000000,-0.636252,0.636252,0.000000,-1.000000,0,0,0.103880,0.000000,6.997856,-0.149135,-0.652961,-0.742563,-0.203737,0.755139,-0.623102,
J,L,3872,0.000000,-1.272476,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.103880,0.000000,0.000000,-0.151054,-0.653775,-0.741459,-0.209659,0.754189,-0.622287,
J,L,3963,0.000000,-1.272476,0.000000,0.000000,0.000000,-0.048928,-0.998802,1,0,0.103880,0.000000,0.000000,-0.156275,-0.661621,-0.733373,-0.216779,0.747367,-0.628052,
J,L,4054,0.000000,-1.272476,0.000000,0.000000,0.000000,-0.098838,-0.995103,1,0,0.103880,0.000000,0.000000,-0.159954,-0.671660,-0.723386,-0.223865,0.738410,-0.636109,
J,L,4145,0.000000,-1.272476,0.000000,0.000000,0.000000,-0.148481,-0.988915,1,0,0.103880,0.000000,0.000000,-0.159412,-0.676081,-0.719377,-0.233210,0.733860,-0.638014,
J,L,4236,0.000000,-1.272476,0.000000,0.000000,0.000000,-0.185920,-0.982565,1,0,0.103880,0.000000,0.000000,-0.159524,-0.676347,-0.719101,-0.242337,0.732970,-0.635631,
J,L,4327,0.000000,-1.272476,0.000000,0.000000,0.000000,-0.185920,-0.982565,1,0,0.103880,0.000000,0.000000,-0.157248,-0.676888,-0.719094,-0.248097,0.731877,-0.634668,
J,L,4418,0.000000,-1.272476,0.000000,0.000000,0.000000,-0.185920,-0.982565,1,0,0.103880,0.000000,0.000000,-0.148295,-0.676227,-0.721614,-0.248692,0.731733,-0.634602,
J,L,4509,-0.118286,-1.897601,-0.118286,-0.625124,0.636217,-0.185920,-0.982565,0,0,0.096130,0.000000,6.997856,-0.137896,-0.675406,-0.724438,-0.246329,0.731831,-0.635410,
J,L,4599,-0.236560,-2.522663,-0.118274,-0.625063,0.636154,-0.185920,-0.982565,0,0,0.127801,0.000000,6.997856,-0.132056,-0.674895,-0.726001,-0.243688,0.732042,-0.636185,
J,L,4690,-0.339056,-3.064342,-0.102496,-0.541679,0.551291,-0.199450,-0.979908,0,0,0.187856,0.000000,6.064808,-0.131784,-0.674872,-0.726072,-0.243689,0.732038,-0.636188,
J,L,4781,-0.339056,-3.064342,0.000000,0.000000,0.000000,-0.212948,-0.977063,1,0,0.187856,0.000000,0.000000,-0.131414,-0.676095,-0.725000,-0.243908,0.730912,-0.637398,
J,L,4872,-0.339056,-3.064342,0.000000,0.000000,0.000000,-0.233163,-0.972438,1,0,0.187856,0.000000,0.000000,-0.131638,-0.681645,-0.719744,-0.245120,0.725898,-0.642641,
J,L,4963,-0.487403,-3.683044,-0.148347,-0.618702,0.636238,-0.263901,-0.964550,0,0,0.263300,0.000000,6.997856,-0.140223,-0.687331,-0.712681,-0.252988,0.720771,-0.645357,
J,L,5054,-0.591421,-4.063224,-0.104017,-0.380180,0.394153,-0.295418,-0.955368,0,0,0.316780,0.000000,4.335927,-0.148898,-0.688031,-0.710242,-0.261910,0.720037,-0.642612,
J,L,5145,-0.591421,-4.063224,0.000000,0.000000,0.000000,-0.326616,-0.945157,1,0,0.316780,0.000000,0.000000,-0.149454,-0.686877,-0.711240,-0.269881,0.720344,-0.638959,
J,L,5236,-0.591421,-4.063224,0.000000,0.000000,0.000000,-0.357477,-0.933922,1,0,0.316780,0.000000,0.000000,-0.149454,-0.686877,-0.711240,-0.271708,0.720158,-0.638395,
J,L,5327,-0.790273,-4.582735,-0.198853,-0.519511,0.556268,-0.387936,-0.921686,0,0,0.362314,0.000000,6.119694,-0.149454,-0.686877,-0.711241,-0.275710,0.719739,-0.637149,
J,L,5418,-1.037012,-5.168953,-0.246738,-0.586218,0.636028,-0.426934,-0.904283,0,0,0.430703,0.000000,6.997856,-0.149476,-0.686870,-0.711243,-0.281520,0.719116,-0.635309,
J,L,5509,-1.092410,-5.286292,-0.055398,-0.117338,0.129758,-0.466143,-0.884709,0,0,0.444197,0.000000,1.427014,-0.149476,-0.686870,-0.711243,-0.287149,0.718478,-0.633510,
J,L,5599,-1.092410,-5.286292,0.000000,0.000000,0.000000,-0.504443,-0.863445,1,0,0.444197,0.000000,0.000000,-0.149476,-0.686870,-0.711243,-0.289094,0.718251,-0.632882,
J,L,5690,-1.194340,-5.460763,-0.101930,-0.174471,0.202064,-0.544237,-0.838931,0,0,0.450211,0.000000,2.222848,-0.149476,-0.686870,-0.711243,-0.289094,0.718251,-0.632882,
J,L,5781,-1.540539,-5.994422,-0.346200,-0.533660,0.636119,-0.586703,-0.809802,0,0,0.465226,0.000000,6.997856,-0.149476,-0.686870,-0.711243,-0.289094,0.718251,-0.632882,
J,L,5872,-1.827322,-6.390257,-0.286783,-0.395834,0.488804,-0.627602,-0.778533,0,0,0.476677,0.000000,5.378744,-0.149476,-0.686870,-0.711243,-0.291630,0.717951,-0.632059,
J,L,5963,-1.827322,-6.390257,0.000000,0.000000,0.000000,-0.667693,-0.744436,1,0,0.476677,0.000000,0.000000,-0.149476,-0.686870,-0.711243,-0.291630,0.717951,-0.632059,
J,L,6054,-1.827322,-6.390257,0.000000,0.000000,0.000000,-0.705910,-0.708301,1,0,0.476677,0.000000,0.000000,-0.149476,-0.686870,-0.711243,-0.291630,0.717951,-0.632059,
J,L,6145,-1.827322,-6.390257,0.000000,0.000000,0.000000,-0.742180,-0.670201,1,0,0.476677,0.000000,0.000000,-0.149476,-0.686870,-0.711243,-0.291630,0.717951,-0.632059,
J,L,6236,-1.827322,-6.390257,0.000000,0.000000,0.000000,-0.776383,-0.630261,1,0,0.476677,0.000000,0.000000,-0.149476,-0.686870,-0.711243,-0.291630,0.717951,-0.632059,
J,L,6327,-2.321336,-6.791293,-0.494013,-0.401036,0.636301,-0.809101,-0.587669,0,0,0.361107,0.000000,6.997856,-0.150201,-0.684981,-0.712910,-0.291243,0.719748,-0.630190,
J,L,6418,-2.835918,-7.165046,-0.514583,-0.373754,0.635993,-0.828155,-0.560498,0,0,0.248716,0.000000,6.997856,-0.143482,-0.677981,-0.720940,-0.283292,0.726130,-0.626482,
J,L,6509,-2.835918,-7.165046,0.000000,0.000000,0.000000,-0.816902,-0.576776,1,0,0.248716,0.000000,0.000000,-0.128718,-0.673250,-0.728125,-0.268342,0.730488,-0.627997,
J,L,6599,-2.835918,-7.165046,0.000000,0.000000,0.000000,-0.816902,-0.576776,1,0,0.248716,0.000000,0.000000,-0.110692,-0.669751,-0.734289,-0.248787,0.733979,-0.631965,
J,L,6690,-2.835918,-7.165046,0.000000,0.000000,0.000000,-0.816902,-0.576776,1,0,0.248716,0.000000,0.000000,-0.109104,-0.669443,-0.734808,-0.241815,0.734889,-0.633612,
J,L,6781,-2.835918,-7.165046,0.000000,0.000000,0.000000,-0.816902,-0.576776,1,0,0.248716,0.000000,0.000000,-0.116294,-0.670537,-0.732704,-0.242270,0.734578,-0.633799,
J,L,6872,-2.835918,-7.165046,0.000000,0.000000,0.000000,-0.816902,-0.576776,1,0,0.248716,0.000000,0.000000,-0.122146,-0.671122,-0.731215,-0.242504,0.734582,-0.633704,
J,L,6963,-2.835918,-7.165046,0.000000,0.000000,0.000000,-0.816902,-0.576776,1,0,0.248716,0.000000,0.000000,-0.124132,-0.671317,-0.730701,-0.244743,0.734359,-0.633101,
J,L,7054,-2.835918,-7.165046,0.000000,0.000000,0.000000,-0.816902,-0.576776,1,0,0.248716,0.000000,0.000000,-0.129836,-0.671874,-0.729197,-0.250862,0.733754,-0.631405,
J,L,7145,-3.274153,-7.474463,-0.438235,-0.309417,0.536459,-0.816902,-0.576777,0,0,0.176612,0.000000,5.900153,-0.135749,-0.670856,-0.729058,-0.257627,0.734457,-0.627854,
J,L,7236,-3.793594,-7.841217,-0.519441,-0.366753,0.635867,-0.816902,-0.576776,0,0,0.128016,0.000000,6.997856,-0.136306,-0.670362,-0.729408,-0.264492,0.734179,-0.625321,
J,L,7327,-4.313418,-8.208240,-0.519824,-0.367023,0.636336,-0.816902,-0.576777,0,0,0.118568,0.000000,6.997856,-0.136306,-0.670362,-0.729407,-0.269151,0.733644,-0.623959,
J,L,7418,-4.833088,-8.575154,-0.519670,-0.366915,0.636147,-0.816902,-0.576777,0,0,0.148441,0.000000,6.997856,-0.136306,-0.670362,-0.729407,-0.269858,0.733561,-0.623751,
J,L,7509,-5.352849,-8.942133,-0.519761,-0.366979,0.636259,-0.816902,-0.576777,0,0,0.217998,0.000000,6.997856,-0.136306,-0.670362,-0.729407,-0.269858,0.733561,-0.623751,
J,L,7600,-5.872559,-9.309075,-0.519710,-0.366942,0.636196,-0.828487,-0.560008,0,0,0.327643,0.000000,6.997856,-0.137757,-0.670524,-0.728987,-0.274899,0.732971,-0.622241,
J,L,7690,-6.399593,-9.665318,-0.527034,-0.356243,0.636140,-0.846227,-0.532823,0,0,0.461348,0.000000,6.997856,-0.146937,-0.671754,-0.726055,-0.283508,0.731827,-0.619720,
J,L,7781,-6.937746,-10.004164,-0.538153,-0.338845,0.635944,-0.865647,-0.500654,0,0,0.610264,0.000000,6.997856,-0.158481,-0.672818,-0.722634,-0.294291,0.730806,-0.615886,
J,L,7872,-7.488479,-10.322685,-0.550733,-0.318521,0.636210,-0.885048,-0.465498,0,2,0.773936,0.024050,6.997856,-0.165649,-0.673446,-0.720438,-0.303681,0.729866,-0.612433,
J,L,7963,-7.657447,-10.411555,-0.168968,-0.088870,0.190914,-0.904126,-0.427265,0,2,0.821867,0.071981,2.099357,-0.176512,-0.674399,-0.716958,-0.316673,0.728577,-0.607366,
J,L,8054,-7.830024,-10.493111,-0.172577,-0.081555,0.190878,-0.927550,-0.373699,0,2,0.865759,0.115874,2.099357,-0.199914,-0.675812,-0.709445,-0.334031,0.727695,-0.599069,
J,L,8145,-8.007028,-10.564424,-0.177003,-0.071313,0.190829,-0.948959,-0.315397,0,2,0.901071,0.151185,2.099357,-0.237028,-0.677581,-0.696205,-0.356979,0.727240,-0.586250,
J,L,8236,-8.188127,-10.624614,-0.181099,-0.060190,0.190839,-0.966709,-0.255876,0,2,0.928899,0.179013,2.099357,-0.279138,-0.676749,-0.681244,-0.379628,0.729422,-0.569057,
J,L,8327,-8.372589,-10.673439,-0.184463,-0.048825,0.190815,-0.981013,-0.193938,0,2,0.947194,0.197308,2.099357,-0.315610,-0.671723,-0.670208,-0.399531,0.734720,-0.548235,
J,L,8418,-8.559813,-10.710452,-0.187224,-0.037013,0.190848,-0.991355,-0.131207,0,2,0.957790,0.207905,2.099357,-0.324346,-0.668391,-0.669368,-0.413378,0.736631,-0.535251,
J,L,8509,-8.749049,-10.735497,-0.189236,-0.025045,0.190886,-0.997764,-0.066834,0,2,0.958436,0.208551,2.099357,-0.314030,-0.666829,-0.675814,-0.417149,0.736342,-0.532716,
J,L,8599,-8.939477,-10.748253,-0.190428,-0.012755,0.190854,-0.999997,-0.002194,0,2,0.951217,0.201331,2.099357,-0.309842,-0.665426,-0.679122,-0.416807,0.737042,-0.532015,
