mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
M,L,427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.009714,-0.753706,-0.657140,-0.075592,0.654737,-0.752067,
M,L,518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.003570,-0.725127,-0.688606,-0.086764,0.685789,-0.722610,
M,L,609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.005228,-0.665566,-0.746320,-0.100379,0.742910,-0.661822,
M,L,699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.020328,-0.592488,-0.805323,-0.112502,0.801729,-0.587004,
M,L,790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.033648,-0.551220,-0.833681,-0.115885,0.830678,-0.544558,
M,L,881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.040642,-0.549632,-0.834418,-0.115894,0.832065,-0.542436,
M,L,972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.051304,-0.574516,-0.816884,-0.117630,0.815744,-0.566326,
M,L,1063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.067594,-0.629152,-0.774337,-0.118334,0.775690,-0.619921,
M,L,1154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.073816,-0.680722,-0.728814,-0.116870,0.731677,-0.671559,
M,L,1245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.073813,-0.720143,-0.689889,-0.118083,0.693221,-0.710986,
M,L,1336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.073738,-0.738474,-0.670238,-0.119607,0.673765,-0.729202,
M,L,1427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.078399,-0.747844,-0.659229,-0.120555,0.663524,-0.738379,
M,L,1518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.078606,-0.751841,-0.654642,-0.121033,0.659014,-0.742328,
M,L,1609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.077915,-0.756078,-0.649827,-0.121523,0.654151,-0.746538,
M,L,1699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.077069,-0.761029,-0.644123,-0.126560,0.648286,-0.750805,
M,L,1790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.076586,-0.763838,-0.640848,-0.132602,0.644830,-0.752736,
M,L,1881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.075904,-0.767610,-0.636407,-0.134497,0.640297,-0.756260,
M,L,1972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.075795,-0.768216,-0.635688,-0.134569,0.639571,-0.756862,
M,L,2063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.077033,-0.762351,-0.642563,-0.135888,0.646492,-0.750721,
M,L,2154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.078135,-0.756853,-0.648898,-0.138485,0.652817,-0.744749,
M,L,2245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.079028,-0.752187,-0.654193,-0.137926,0.658184,-0.740115,
M,L,2336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.080873,-0.744247,-0.662990,-0.137119,0.667151,-0.732193,
M,L,2427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.082891,-0.735529,-0.672403,-0.138527,0.676679,-0.723130,
M,L,2518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.087435,-0.728823,-0.679097,-0.139531,0.683948,-0.716064,
