mode,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ,angle
N,672,-0.317046,-2.327608,-0.015379,-0.061682,0.063571,-0.266473,-0.963843,3.500000,-0.009803,0.103231,-0.994609,0.040766,0.993871,0.102753,0.269731
N,690,-0.332462,-2.389437,-0.015416,-0.061828,0.063721,-0.272592,-0.962130,3.500000,-0.014177,0.097155,-0.995168,0.039761,0.994536,0.096526,0.276086
N,709,-0.348899,-2.450781,-0.016437,-0.061344,0.063508,-0.278681,-0.960384,3.500000,-0.018208,0.092622,-0.995535,0.037902,0.995048,0.091883,0.282420
N,727,-0.366446,-2.511976,-0.017547,-0.061195,0.063662,-0.284773,-0.958595,3.500000,-0.029073,0.082607,-0.996158,0.031460,0.996161,0.081689,0.288769
N,745,-0.384004,-2.573209,-0.017558,-0.061232,0.063700,-0.290857,-0.956767,3.500000,-0.036009,0.077015,-0.996379,0.027242,0.996731,0.076058,0.295123
N,763,-0.401551,-2.634400,-0.017547,-0.061192,0.063658,-0.296926,-0.954901,3.500000,-0.048572,0.065902,-0.996643,0.020027,0.997684,0.064995,0.301472
N,781,-0.419095,-2.695582,-0.017544,-0.061182,0.063647,-0.302982,-0.952996,3.500000,-0.053789,0.060567,-0.996714,0.016920,0.998071,0.059737,0.307820
N,800,-0.436618,-2.756694,-0.017524,-0.061111,0.063574,-0.309017,-0.951056,3.500000,-0.065901,0.046415,-0.996746,0.009187,0.998903,0.045908,0.314160
N,818,-0.456282,-2.817212,-0.019664,-0.060519,0.063633,-0.315046,-0.949076,3.500000,-0.077874,0.032063,-0.996448,0.001916,0.999485,0.032011,0.320505
N,836,-0.475955,-2.877762,-0.019674,-0.060549,0.063665,-0.321066,-0.947057,3.500000,-0.089737,0.017806,-0.995806,-0.004998,0.999819,0.018328,0.326855
N,854,-0.495611,-2.938254,-0.019655,-0.060493,0.063606,-0.327068,-0.945001,3.500000,-0.096807,0.009111,-0.995261,-0.008261,0.999916,0.009958,0.333199
N,872,-0.515284,-2.998803,-0.019673,-0.060549,0.063665,-0.333062,-0.942905,3.500000,-0.102920,0.001480,-0.994689,-0.010478,0.999942,0.002572,0.339549
N,890,-0.534948,-3.059322,-0.019664,-0.060519,0.063634,-0.339039,-0.940772,3.500000,-0.102920,0.001480,-0.994689,-0.010478,0.999942,0.002572,0.345896
N,909,-0.555681,-3.119528,-0.020732,-0.060206,0.063676,-0.345007,-0.938600,3.500000,-0.135158,-0.045623,-0.989773,-0.014712,0.998921,-0.044036,0.352246
N,927,-0.577417,-3.179249,-0.021737,-0.059720,0.063553,-0.350949,-0.936395,3.500000,-0.145000,-0.062811,-0.987436,-0.015612,0.998004,-0.061191,0.358584
N,945,-0.599165,-3.239002,-0.021748,-0.059753,0.063588,-0.356880,-0.934150,3.500000,-0.162906,-0.098519,-0.981711,-0.017950,0.995133,-0.096887,0.364926
N,963,-0.620941,-3.298830,-0.021776,-0.059829,0.063668,-0.362805,-0.931865,3.500000,-0.170479,-0.115207,-0.978603,-0.019625,0.993341,-0.113523,0.371276
N,981,-0.642734,-3.358705,-0.021793,-0.059875,0.063718,-0.368719,-0.929541,3.500000,-0.187238,-0.156047,-0.969841,-0.026317,0.987744,-0.153847,0.377631
N,999,-0.664460,-3.418396,-0.021726,-0.059691,0.063522,-0.374600,-0.927186,3.500000,-0.203625,-0.200186,-0.958364,-0.036484,0.979744,-0.196900,0.383965
N,1018,-0.688347,-3.477526,-0.023888,-0.059130,0.063773,-0.380489,-0.924785,3.500000,-0.212572,-0.224450,-0.951018,-0.042507,0.974464,-0.220482,0.390325
N,1036,-0.712178,-3.536510,-0.023831,-0.058984,0.063616,-0.386349,-0.922353,3.500000,-0.220142,-0.243805,-0.944509,-0.047082,0.969790,-0.239357,0.396670
N,1054,-0.735973,-3.595403,-0.023794,-0.058893,0.063518,-0.392185,-0.919886,3.500000,-0.233048,-0.273517,-0.933208,-0.052949,0.961777,-0.268667,0.403006
N,1072,-0.759842,-3.654481,-0.023869,-0.059078,0.063718,-0.398024,-0.917375,3.500000,-0.256181,-0.315521,-0.913684,-0.057027,0.948514,-0.311559,0.409362
N,1090,-0.783673,-3.713465,-0.023831,-0.058984,0.063616,-0.403836,-0.914831,3.500000,-0.266778,-0.331338,-0.905011,-0.057389,0.942839,-0.328270,0.415706
N,1109,-0.808501,-3.771961,-0.024828,-0.058496,0.063547,-0.409626,-0.912253,3.500000,-0.283847,-0.354643,-0.890875,-0.056331,0.933652,-0.353724,0.422044
N,1127,-0.834396,-3.830122,-0.025895,-0.058161,0.063665,-0.415410,-0.909634,3.500000,-0.290571,-0.362597,-0.885490,-0.054516,0.930189,-0.363011,0.428393
N,1145,-0.860318,-3.888343,-0.025922,-0.058222,0.063731,-0.421184,-0.906975,3.500000,-0.303645,-0.378301,-0.874464,-0.051833,0.922997,-0.381299,0.434750
N,1163,-0.886187,-3.946447,-0.025869,-0.058104,0.063602,-0.426929,-0.904285,3.500000,-0.315246,-0.389154,-0.865551,-0.048023,0.917430,-0.394988,0.441094
N,1181,-0.912047,-4.004528,-0.025859,-0.058081,0.063577,-0.432654,-0.901560,3.500000,-0.321852,-0.393391,-0.861194,-0.046928,0.915103,-0.400479,0.447435
N,1199,-0.937934,-4.062673,-0.025888,-0.058145,0.063648,-0.438368,-0.898796,3.500000,-0.331021,-0.399582,-0.854845,-0.049201,0.911994,-0.407243,0.453782
N,1218,-0.965859,-4.119929,-0.027924,-0.057257,0.063703,-0.444069,-0.895993,3.500000,-0.338254,-0.406823,-0.848575,-0.054229,0.908656,-0.414010,0.460135
N,1236,-0.993719,-4.177050,-0.027860,-0.057121,0.063553,-0.449739,-0.893160,3.500000,-0.348380,-0.418329,-0.838828,-0.063676,0.903385,-0.424078,0.466473
N,1254,-1.021598,-4.234212,-0.027880,-0.057162,0.063599,-0.455396,-0.890289,3.500000,-0.357086,-0.428092,-0.830197,-0.070702,0.898632,-0.432969,0.472817
N,1272,-1.049544,-4.291510,-0.027946,-0.057297,0.063749,-0.461048,-0.887375,3.500000,-0.361037,-0.433105,-0.825877,-0.074811,0.896207,-0.437283,0.479175
N,1290,-1.077415,-4.348653,-0.027871,-0.057143,0.063578,-0.466665,-0.884434,3.500000,-0.365463,-0.438773,-0.820924,-0.080364,0.893510,-0.441793,0.485516
N,1309,-1.106339,-4.405420,-0.028924,-0.056767,0.063711,-0.472275,-0.881451,3.500000,-0.368676,-0.442259,-0.817609,-0.084542,0.891875,-0.444309,0.491870
N,1327,-1.136197,-4.461574,-0.029858,-0.056154,0.063599,-0.477856,-0.878438,3.500000,-0.373103,-0.446640,-0.813208,-0.091938,0.889984,-0.446627,0.498213
N,1345,-1.166079,-4.517775,-0.029882,-0.056201,0.063651,-0.483423,-0.875387,3.500000,-0.375626,-0.449785,-0.810307,-0.097838,0.888693,-0.447942,0.504561
N,1363,-1.195914,-4.573885,-0.029835,-0.056111,0.063550,-0.488962,-0.872305,3.500000,-0.376754,-0.451458,-0.808852,-0.101027,0.888012,-0.448584,0.510900
N,1381,-1.225846,-4.630178,-0.029932,-0.056293,0.063756,-0.494499,-0.869178,3.500000,-0.380573,-0.455565,-0.804751,-0.111071,0.886455,-0.449290,0.517258
N,1400,-1.255705,-4.686335,-0.029860,-0.056157,0.063602,-0.500002,-0.866024,3.500000,-0.382195,-0.455633,-0.803944,-0.113310,0.886534,-0.448574,0.523601
N,1418,-1.287521,-4.741441,-0.031815,-0.055106,0.063631,-0.505487,-0.862834,3.500000,-0.384810,-0.454319,-0.803440,-0.115474,0.887328,-0.446448,0.529946
N,1436,-1.319339,-4.796552,-0.031818,-0.055111,0.063637,-0.510953,-0.859609,3.500000,-0.385873,-0.453383,-0.803459,-0.115946,0.887836,-0.445312,0.536293
N,1454,-1.351164,-4.851675,-0.031825,-0.055123,0.063651,-0.516400,-0.856347,3.500000,-0.387983,-0.451116,-0.803719,-0.116703,0.889055,-0.442676,0.542642
N,1472,-1.382913,-4.906665,-0.031749,-0.054990,0.063497,-0.521813,-0.853060,3.500000,-0.393069,-0.443752,-0.805346,-0.118046,0.892948,-0.434406,0.548975
N,1490,-1.414758,-4.961822,-0.031845,-0.055157,0.063690,-0.527221,-0.849728,3.500000,-0.395666,-0.438920,-0.806720,-0.117991,0.895418,-0.429308,0.555327
N,1509,-1.447540,-5.016384,-0.032782,-0.054562,0.063652,-0.532605,-0.846364,3.500000,-0.397610,-0.434085,-0.808379,-0.117873,0.897880,-0.424168,0.561675
N,1527,-1.481316,-5.070436,-0.033776,-0.054053,0.063738,-0.537974,-0.842961,3.500000,-0.401349,-0.423832,-0.811964,-0.117869,0.903025,-0.413102,0.568032
N,1545,-1.515020,-5.124374,-0.033704,-0.053938,0.063602,-0.543311,-0.839532,3.500000,-0.403058,-0.418872,-0.813689,-0.117903,0.905466,-0.407715,0.574375
N,1563,-1.548668,-5.178223,-0.033648,-0.053848,0.063497,-0.548616,-0.836074,3.500000,-0.406533,-0.406173,-0.818385,-0.118641,0.911630,-0.393517,0.580709
N,1581,-1.582478,-5.232329,-0.033810,-0.054107,0.063801,-0.553925,-0.832566,3.500000,-0.410093,-0.389988,-0.824459,-0.119654,0.919161,-0.375268,0.587072
N,1600,-1.616206,-5.286301,-0.033728,-0.053972,0.063644,-0.559198,-0.829034,3.500000,-0.412111,-0.379814,-0.828195,-0.120144,0.923687,-0.363823,0.593418
N,1618,-1.651711,-5.338940,-0.035505,-0.052639,0.063493,-0.564436,-0.825477,3.500000,-0.414187,-0.366454,-0.833163,-0.120768,0.929403,-0.348747,0.599750
N,1636,-1.687342,-5.391764,-0.035630,-0.052824,0.063717,-0.569671,-0.821873,3.500000,-0.415640,-0.355912,-0.837000,-0.121313,0.933728,-0.336801,0.606105
N,1654,-1.722919,-5.444510,-0.035577,-0.052746,0.063623,-0.574875,-0.818241,3.500000,-0.417522,-0.340841,-0.842320,-0.122911,0.939649,-0.319300,0.612451
N,1672,-1.758467,-5.497212,-0.035548,-0.052702,0.063570,-0.580052,-0.814580,3.500000,-0.418422,-0.332434,-0.845228,-0.124796,0.942826,-0.309040,0.618792
N,1690,-1.794101,-5.550042,-0.035634,-0.052830,0.063724,-0.585217,-0.810877,3.500000,-0.418851,-0.328753,-0.846454,-0.125957,0.944185,-0.304384,0.625147
N,1709,-1.830588,-5.602150,-0.036487,-0.052109,0.063613,-0.590350,-0.807148,3.500000,-0.420365,-0.314551,-0.851088,-0.130836,0.949198,-0.286190,0.631492
N,1727,-1.868037,-5.653694,-0.037448,-0.051543,0.063711,-0.595466,-0.803380,3.500000,-0.421310,-0.307527,-0.853185,-0.132851,0.951533,-0.277373,0.637846
N,1745,-1.905448,-5.705185,-0.037411,-0.051492,0.063647,-0.600555,-0.799584,3.500000,-0.422609,-0.295352,-0.856836,-0.135520,0.955374,-0.262477,0.644194
N,1763,-1.942752,-5.756530,-0.037304,-0.051344,0.063465,-0.605604,-0.795766,3.500000,-0.423623,-0.286440,-0.859358,-0.137390,0.958029,-0.251602,0.650525
N,1781,-1.980210,-5.808087,-0.037459,-0.051558,0.063729,-0.610650,-0.791901,3.500000,-0.424127,-0.281817,-0.860636,-0.138336,0.959355,-0.245970,0.656881
N,1799,-2.017599,-5.859548,-0.037388,-0.051461,0.063609,-0.615661,-0.788011,3.500000,-0.425371,-0.266975,-0.864745,-0.140735,0.963388,-0.228202,0.663225
N,1818,-2.056779,-5.909698,-0.039181,-0.050149,0.063640,-0.620649,-0.784088,3.500000,-0.426890,-0.251579,-0.868604,-0.142890,0.967221,-0.209917,0.669571
N,1836,-2.095984,-5.959878,-0.039205,-0.050180,0.063680,-0.625616,-0.780131,3.500000,-0.427897,-0.242503,-0.870688,-0.143825,0.969328,-0.199293,0.675921
N,1854,-2.135127,-6.009978,-0.039142,-0.050100,0.063578,-0.630551,-0.776148,3.500000,-0.429037,-0.227314,-0.874217,-0.144662,0.972617,-0.181905,0.682262
N,1872,-2.174295,-6.060111,-0.039168,-0.050133,0.063620,-0.635463,-0.772131,3.500000,-0.429290,-0.221267,-0.875643,-0.144934,0.973838,-0.175025,0.688608
N,1890,-2.213476,-6.110260,-0.039181,-0.050149,0.063641,-0.640350,-0.768083,3.500000,-0.429960,-0.207780,-0.878614,-0.145392,0.976391,-0.159754,0.694954
N,1909,-2.253585,-6.159790,-0.040109,-0.049530,0.063733,-0.645219,-0.763998,3.500000,-0.430716,-0.196456,-0.880846,-0.145444,0.978372,-0.147088,0.701310
N,1927,-2.294478,-6.208525,-0.040894,-0.048735,0.063619,-0.650054,-0.759888,3.500000,-0.430631,-0.191486,-0.881981,-0.145299,0.979196,-0.141649,0.707655
N,1945,-2.335372,-6.257260,-0.040894,-0.048736,0.063620,-0.654863,-0.755748,3.500000,-0.429732,-0.186845,-0.883413,-0.145189,0.979925,-0.136631,0.714001
N,1963,-2.376250,-6.305976,-0.040878,-0.048716,0.063595,-0.659643,-0.751579,3.500000,-0.428381,-0.185053,-0.884446,-0.145138,0.980187,-0.134787,0.720344
N,1981,-2.417204,-6.354784,-0.040954,-0.048808,0.063714,-0.664406,-0.747372,3.500000,-0.425467,-0.184433,-0.885981,-0.144964,0.980260,-0.134445,0.726699
N,2000,-2.458076,-6.403492,-0.040871,-0.048708,0.063584,-0.669132,-0.743144,3.500000,-0.423679,-0.184295,-0.886866,-0.144963,0.980259,-0.134450,0.733040
N,2018,-2.500650,-6.450776,-0.042574,-0.047284,0.063626,-0.673833,-0.738883,3.500000,-0.421780,-0.181997,-0.888244,-0.143521,0.980698,-0.132790,0.739385
N,2036,-2.543232,-6.498067,-0.042582,-0.047291,0.063637,-0.678509,-0.734592,3.500000,-0.421684,-0.179904,-0.888717,-0.142703,0.981073,-0.130889,0.745731
N,2054,-2.585848,-6.545398,-0.042617,-0.047331,0.063690,-0.683162,-0.730267,3.500000,-0.422157,-0.173109,-0.889841,-0.141110,0.982181,-0.124128,0.752084
N,2072,-2.628387,-6.592642,-0.042539,-0.047245,0.063574,-0.687778,-0.725921,3.500000,-0.422413,-0.165629,-0.891142,-0.139542,0.983325,-0.116618,0.758424
N,2090,-2.670983,-6.639949,-0.042596,-0.047307,0.063658,-0.692373,-0.721540,3.500000,-0.421937,-0.161329,-0.892156,-0.138185,0.983987,-0.112582,0.764773
N,2109,-2.714356,-6.686460,-0.043372,-0.046511,0.063596,-0.696936,-0.717134,3.500000,-0.421319,-0.158047,-0.893035,-0.136919,0.984496,-0.109637,0.771115
N,2127,-2.758656,-6.732335,-0.044300,-0.045875,0.063773,-0.701483,-0.712687,3.500000,-0.419298,-0.150429,-0.895299,-0.134010,0.985629,-0.102845,0.777476
N,2145,-2.802784,-6.778032,-0.044128,-0.045697,0.063526,-0.705985,-0.708227,3.500000,-0.417267,-0.142812,-0.897493,-0.131121,0.986703,-0.096046,0.783812
N,2163,-2.846956,-6.823773,-0.044172,-0.045742,0.063588,-0.710462,-0.703735,3.500000,-0.415239,-0.135798,-0.899520,-0.127497,0.987724,-0.090259,0.790155
N,2181,-2.891209,-6.869598,-0.044252,-0.045825,0.063704,-0.714920,-0.699207,3.500000,-0.414181,-0.132591,-0.900485,-0.125806,0.988176,-0.087638,0.796509
N,2199,-2.935356,-6.915314,-0.044147,-0.045716,0.063553,-0.719337,-0.694662,3.500000,-0.413357,-0.130805,-0.901125,-0.125104,0.988402,-0.086087,0.802847
N,2218,-2.981199,-6.959587,-0.045843,-0.044273,0.063731,-0.723737,-0.690076,3.500000,-0.411016,-0.129971,-0.902316,-0.124537,0.988511,-0.085658,0.809202
N,2236,-3.026996,-7.003812,-0.045797,-0.044225,0.063665,-0.728104,-0.685466,3.500000,-0.407740,-0.133208,-0.903329,-0.125289,0.988106,-0.089158,0.815552
N,2254,-3.072705,-7.047953,-0.045709,-0.044141,0.063543,-0.732434,-0.680838,3.500000,-0.405508,-0.137131,-0.903747,-0.127910,0.987468,-0.092442,0.821890
N,2272,-3.118489,-7.092165,-0.045784,-0.044213,0.063647,-0.736741,-0.676175,3.500000,-0.403081,-0.141734,-0.904122,-0.131206,0.986679,-0.096181,0.828238
N,2290,-3.164276,-7.136381,-0.045787,-0.044216,0.063651,-0.741019,-0.671484,3.500000,-0.397228,-0.157101,-0.904173,-0.138419,0.984224,-0.110199,0.834586
N,2309,-3.210846,-7.179808,-0.046571,-0.043427,0.063677,-0.745268,-0.666765,3.500000,-0.391676,-0.177950,-0.902731,-0.144390,0.980851,-0.130702,0.840937
N,2327,-3.258063,-7.222321,-0.047216,-0.042513,0.063535,-0.749478,-0.662029,3.500000,-0.386806,-0.201592,-0.899856,-0.148311,0.976709,-0.155057,0.847273
N,2345,-3.305430,-7.264971,-0.047367,-0.042650,0.063739,-0.753672,-0.657251,3.500000,-0.384659,-0.214703,-0.897742,-0.148655,0.974287,-0.169314,0.853630
N,2363,-3.352659,-7.307496,-0.047229,-0.042525,0.063553,-0.757822,-0.652461,3.500000,-0.383537,-0.224360,-0.895858,-0.148160,0.972425,-0.180106,0.859969
N,2381,-3.400000,-7.350122,-0.047341,-0.042626,0.063704,-0.761953,-0.647633,3.500000,-0.381644,-0.243280,-0.891719,-0.145614,0.968518,-0.201912,0.866323
N,2399,-3.447253,-7.392668,-0.047252,-0.042546,0.063584,-0.766043,-0.642788,3.500000,-0.380619,-0.257470,-0.888166,-0.142719,0.965305,-0.218671,0.872663
N,2418,-3.496012,-7.433583,-0.048759,-0.040915,0.063651,-0.770108,-0.637913,3.500000,-0.380420,-0.263155,-0.886583,-0.141509,0.963936,-0.225396,0.879011
N,2436,-3.544785,-7.474508,-0.048773,-0.040926,0.063669,-0.774143,-0.633011,3.500000,-0.380206,-0.269319,-0.884822,-0.139346,0.962426,-0.233063,0.885360
N,2454,-3.593472,-7.515362,-0.048687,-0.040854,0.063557,-0.778140,-0.628091,3.500000,-0.379920,-0.271003,-0.884431,-0.137982,0.962028,-0.235507,0.891700
N,2472,-3.642277,-7.556314,-0.048805,-0.040952,0.063710,-0.782115,-0.623134,3.500000,-0.379515,-0.273345,-0.883884,-0.134526,0.961509,-0.239590,0.898054
N,2490,-3.691061,-7.597249,-0.048784,-0.040935,0.063683,-0.786057,-0.618153,3.500000,-0.378987,-0.275390,-0.883475,-0.132374,0.961009,-0.242773,0.904405
N,2509,-3.740496,-7.637278,-0.049435,-0.040029,0.063610,-0.789963,-0.613154,3.500000,-0.378077,-0.276958,-0.883375,-0.131972,0.960580,-0.244680,0.910749
N,2527,-3.790549,-7.676383,-0.050052,-0.039105,0.063518,-0.793831,-0.608138,3.500000,-0.377258,-0.278374,-0.883280,-0.131998,0.960181,-0.246232,0.917083
N,2545,-3.840756,-7.715609,-0.050207,-0.039226,0.063714,-0.797680,-0.603081,3.500000,-0.374506,-0.283462,-0.882833,-0.133647,0.958684,-0.251122,0.923438
N,2563,-3.891004,-7.754868,-0.050249,-0.039258,0.063766,-0.801500,-0.597996,3.500000,-0.370483,-0.291629,-0.881870,-0.136720,0.956213,-0.258776,0.929799
N,2581,-3.941051,-7.793969,-0.050047,-0.039101,0.063511,-0.805271,-0.592906,3.500000,-0.367604,-0.297790,-0.881016,-0.138988,0.954299,-0.264568,0.936133
N,2600,-3.991230,-7.833170,-0.050179,-0.039201,0.063676,-0.809020,-0.587781,3.500000,-0.362162,-0.310640,-0.878830,-0.143730,0.950169,-0.276626,0.942483
N,2618,-4.042668,-7.870542,-0.051438,-0.037372,0.063581,-0.812730,-0.582640,3.500000,-0.359661,-0.316937,-0.877607,-0.146069,0.948074,-0.282523,0.948823
N,2636,-4.094256,-7.908023,-0.051589,-0.037481,0.063767,-0.816420,-0.577459,3.500000,-0.353833,-0.331902,-0.874439,-0.151609,0.942909,-0.296544,0.955183
N,2654,-4.145646,-7.945360,-0.051390,-0.037337,0.063521,-0.820062,-0.572275,3.500000,-0.348159,-0.347119,-0.870801,-0.157274,0.937380,-0.310779,0.961519
N,2672,-4.197172,-7.982796,-0.051526,-0.037436,0.063690,-0.823681,-0.567054,3.500000,-0.344709,-0.355930,-0.868614,-0.160554,0.934047,-0.319027,0.967872
N,2690,-4.248565,-8.020135,-0.051393,-0.037339,0.063525,-0.827257,-0.561824,3.500000,-0.342213,-0.362275,-0.866976,-0.162915,0.931587,-0.324968,0.974207
N,2709,-4.300743,-8.056671,-0.052178,-0.036536,0.063698,-0.830809,-0.556558,3.500000,-0.336021,-0.377375,-0.862947,-0.168508,0.925526,-0.339127,0.980560
N,2727,-4.353483,-8.092244,-0.052740,-0.035573,0.063615,-0.834324,-0.551274,3.500000,-0.330043,-0.391914,-0.858763,-0.173837,0.919415,-0.352784,0.986905
N,2745,-4.406272,-8.127851,-0.052790,-0.035607,0.063676,-0.837809,-0.545964,3.500000,-0.324922,-0.404290,-0.854971,-0.178307,0.913998,-0.364438,0.993257
N,2763,-4.459036,-8.163441,-0.052763,-0.035589,0.063644,-0.841258,-0.540634,3.500000,-0.322675,-0.410195,-0.853007,-0.180426,0.911345,-0.369997,0.999606
N,2781,-4.511744,-8.198993,-0.052708,-0.035552,0.063577,-0.844670,-0.535288,3.500000,-0.320153,-0.417392,-0.850462,-0.182992,0.908052,-0.376770,1.005948
N,2800,-4.564517,-8.234588,-0.052773,-0.035595,0.063655,-0.848051,-0.529915,3.500000,-0.318894,-0.422472,-0.848424,-0.184790,0.905695,-0.381535,1.012296
N,2818,-4.618535,-8.268342,-0.054018,-0.033754,0.063697,-0.851399,-0.524518,3.500000,-0.317423,-0.429341,-0.845523,-0.186467,0.902486,-0.388264,1.018648
N,2836,-4.672408,-8.302005,-0.053873,-0.033663,0.063525,-0.854705,-0.519114,3.500000,-0.316720,-0.432669,-0.844089,-0.187067,0.900916,-0.391607,1.024983
N,2854,-4.726449,-8.335773,-0.054042,-0.033769,0.063725,-0.857987,-0.513671,3.500000,-0.316221,-0.435043,-0.843055,-0.187389,0.899791,-0.394032,1.031338
N,2872,-4.780393,-8.369481,-0.053943,-0.033708,0.063609,-0.861228,-0.508218,3.500000,-0.315184,-0.440049,-0.840842,-0.187512,0.897410,-0.399367,1.037682
N,2890,-4.834304,-8.403169,-0.053911,-0.033688,0.063571,-0.864433,-0.502748,3.500000,-0.314289,-0.444415,-0.838879,-0.187007,0.895325,-0.404255,1.044021
N,2909,-4.888783,-8.435905,-0.054479,-0.032736,0.063558,-0.867602,-0.497259,3.500000,-0.313511,-0.448262,-0.837122,-0.186082,0.893476,-0.408748,1.050359
N,2927,-4.944093,-8.467838,-0.055311,-0.031934,0.063867,-0.870752,-0.491723,3.500000,-0.313030,-0.450647,-0.836020,-0.185437,0.892318,-0.411561,1.056729
N,2945,-4.999153,-8.499627,-0.055060,-0.031789,0.063578,-0.873852,-0.486192,3.500000,-0.312787,-0.451853,-0.835460,-0.185096,0.891729,-0.412988,1.063070
N,2963,-5.054176,-8.531395,-0.055023,-0.031768,0.063535,-0.876916,-0.480643,3.500000,-0.311898,-0.456299,-0.833373,-0.183618,0.889541,-0.418332,1.069408
N,2981,-5.109382,-8.563268,-0.055205,-0.031873,0.063746,-0.879954,-0.475059,3.500000,-0.311526,-0.458158,-0.832492,-0.183024,0.888614,-0.420556,1.075766
N,3000,-5.164455,-8.595063,-0.055073,-0.031796,0.063593,-0.882949,-0.469469,3.500000,-0.311250,-0.459536,-0.831836,-0.182560,0.887924,-0.422212,1.082107
N,3018,-5.220655,-8.624946,-0.056201,-0.029882,0.063651,-0.885911,-0.463855,3.500000,-0.310808,-0.461729,-0.830786,-0.182195,0.886810,-0.424704,1.088455
N,3036,-5.276756,-8.654775,-0.056101,-0.029829,0.063538,-0.888833,-0.458232,3.500000,-0.310808,-0.461729,-0.830786,-0.182195,0.886810,-0.424704,1.094792
N,3054,-5.333004,-8.684682,-0.056247,-0.029907,0.063704,-0.891726,-0.452575,3.500000,-0.310354,-0.463959,-0.829712,-0.182976,0.885645,-0.426794,1.101146
N,3072,-5.389207,-8.714566,-0.056204,-0.029884,0.063655,-0.894582,-0.446904,3.500000,-0.310064,-0.465371,-0.829030,-0.183471,0.884904,-0.428116,1.107495
N,3090,-5.445398,-8.744444,-0.056191,-0.029878,0.063640,-0.897400,-0.441217,3.500000,-0.309928,-0.466030,-0.828710,-0.183702,0.884557,-0.428733,1.113842
N,3109,-5.502044,-8.773306,-0.056646,-0.028862,0.063575,-0.900180,-0.435518,3.500000,-0.309885,-0.466236,-0.828610,-0.183774,0.884449,-0.428927,1.120182
