mode,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ,angle
M,7318,-18.469069,-5.232234,-0.175953,0.264833,0.317956,-0.524523,0.851396,3.500000,-0.284609,0.108156,-0.952523,0.013108,0.993961,0.108944,2.589437
M,7409,-18.636759,-4.961773,-0.167690,0.270461,0.318228,-0.497238,0.867614,3.500000,-0.240404,0.138019,-0.960811,-0.015147,0.989186,0.145884,2.621180
M,7500,-18.795872,-4.686166,-0.159113,0.275607,0.318239,-0.469460,0.882954,3.500000,-0.191657,0.159386,-0.968434,-0.068416,0.982156,0.175184,2.652914
M,7590,-18.945280,-4.405173,-0.149408,0.280993,0.318245,-0.441198,0.897410,3.500000,-0.153326,0.164663,-0.974360,-0.127984,0.974405,0.184810,2.684659
M,7681,-19.085770,-4.119639,-0.140490,0.285534,0.318225,-0.412497,0.910959,3.500000,-0.141966,0.161897,-0.976542,-0.158504,0.970087,0.183870,2.716400
M,7772,-19.217112,-3.830072,-0.131342,0.289568,0.317963,-0.383406,0.923580,3.500000,-0.142006,0.114296,-0.983245,-0.323056,0.933570,0.155179,2.748111
M,7863,-19.339384,-3.536320,-0.122272,0.293752,0.318183,-0.353907,0.935281,3.500000,-0.134724,0.121172,-0.983446,-0.355008,0.920707,0.162075,2.779848
M,7954,-19.452368,-3.238875,-0.112984,0.297445,0.318180,-0.324049,0.946040,3.500000,-0.117939,0.117982,-0.985987,-0.343718,0.926690,0.152001,2.811586
M,8045,-19.555902,-2.938172,-0.103535,0.300703,0.318028,-0.293882,0.955842,3.500000,-0.100103,0.049546,-0.993743,-0.326454,0.941835,0.079843,2.843307
M,8136,-19.649960,-2.634321,-0.094057,0.303851,0.318076,-0.263411,0.964684,3.500000,-0.086451,0.005064,-0.996243,-0.337696,0.940638,0.034086,2.875036
M,8227,-19.734495,-2.327389,-0.084536,0.306932,0.318361,-0.232649,0.972561,3.500000,-0.106061,0.021794,-0.994121,-0.316500,0.947024,0.054528,2.906793
M,8318,-19.809275,-2.018267,-0.074780,0.309122,0.318038,-0.201691,0.979449,3.500000,-0.138178,0.062308,-0.988446,-0.212089,0.973006,0.090984,2.938509
M,8409,-19.874338,-1.706800,-0.065063,0.311467,0.318190,-0.170504,0.985357,3.500000,-0.150934,0.071139,-0.985981,-0.067832,0.994311,0.082124,2.970251
M,8500,-19.929583,-1.393468,-0.055244,0.313331,0.318164,-0.139156,0.990270,3.500000,-0.162907,0.069669,-0.984178,0.111064,0.992459,0.051871,3.001983
M,8590,-19.973879,-1.078275,-0.044296,0.315193,0.318290,-0.107658,0.994188,3.500000,-0.153903,0.061514,-0.986169,0.207220,0.977875,0.028657,3.033726
