mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
J,L,427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.002282,0.312294,-0.949983,-0.018944,0.949801,0.312279,
J,L,518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.018866,0.298979,-0.954073,-0.019285,0.954175,0.298629,
J,L,609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.030499,0.287412,-0.957321,-0.019099,0.957760,0.286935,
J,L,700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.013685,0.258858,-0.965819,-0.017241,0.965827,0.258615,
J,L,790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.033071,0.168764,-0.985102,-0.000630,0.985637,0.168877,
J,L,881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.109644,-0.039285,-0.993194,0.013158,0.999074,-0.040970,
J,L,972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.168008,-0.254187,-0.952451,-0.001951,0.966269,-0.257530,
J,L,1063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.193682,-0.419382,-0.886908,-0.025499,0.905873,-0.422781,
J,L,1154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.200044,-0.549945,-0.810890,-0.041513,0.831633,-0.553772,
J,L,1245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.202124,-0.608784,-0.767156,-0.048434,0.788579,-0.613024,
J,L,1336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.213389,-0.637256,-0.740520,-0.066604,0.765704,-0.639735,
J,L,1427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.228600,-0.649012,-0.725621,-0.087092,0.756003,-0.648748,
J,L,1518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.250357,-0.661352,-0.707061,-0.117060,0.745639,-0.655988,
J,L,1609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.263827,-0.665522,-0.698195,-0.136299,0.742300,-0.656059,
J,L,1699,0.000000,-0.037404,0.000000,-0.037404,0.037404,0.000000,-1.000000,0,0,0.001305,0.000000,0.411639,-0.275380,-0.665981,-0.693278,-0.148758,0.741996,-0.653692,
J,L,1790,0.000000,-0.079824,0.000000,-0.042420,0.042420,0.000000,-1.000000,0,0,0.002786,0.000000,0.466524,-0.282446,-0.661885,-0.694358,-0.151249,0.745503,-0.649114,
J,L,1881,0.000000,-0.134721,0.000000,-0.054898,0.054898,0.000000,-1.000000,0,0,0.004702,0.000000,0.603737,-0.283388,-0.661117,-0.694706,-0.150959,0.746124,-0.648468,
J,L,1972,0.000000,-0.234506,0.000000,-0.099784,0.099784,0.000000,-1.000000,0,0,0.008184,0.000000,1.097703,-0.283388,-0.661117,-0.694706,-0.150959,0.746124,-0.648468,
J,L,2063,0.000000,-0.359245,0.000000,-0.124739,0.124739,0.000000,-1.000000,0,0,0.012845,0.000000,1.372129,-0.283388,-0.661117,-0.694706,-0.150959,0.746124,-0.648468,
J,L,2154,0.000000,-0.491465,0.000000,-0.132220,0.132220,0.000000,-1.000000,0,0,0.022068,0.000000,1.454456,-0.283388,-0.661117,-0.694706,-0.149833,0.746029,-0.648838,
J,L,2245,0.000000,-0.646112,0.000000,-0.154647,0.154647,0.000000,-1.000000,0,0,0.032856,0.000000,1.701439,-0.283388,-0.661117,-0.694706,-0.149833,0.746029,-0.648838,
J,L,2336,0.000000,-0.800768,0.000000,-0.154656,0.154656,0.000000,-1.000000,0,0,0.047074,0.000000,1.701439,-0.283388,-0.661117,-0.694706,-0.149833,0.746029,-0.648838,
J,L,2427,0.000000,-0.962955,0.000000,-0.162187,0.162187,0.000000,-1.000000,0,0,0.064027,0.000000,1.783767,-0.287079,-0.660923,-0.693373,-0.154153,0.746283,-0.647533,
J,L,2518,0.000000,-1.125116,0.000000,-0.162161,0.162161,0.000000,-1.000000,0,0,0.083372,0.000000,1.783767,-0.292638,-0.660566,-0.691387,-0.162789,0.746900,-0.644702,
J,L,2609,0.000000,-1.287255,0.000000,-0.162139,0.162139,-0.019278,-0.999814,0,0,0.105937,0.000000,1.783767,-0.298829,-0.660144,-0.689138,-0.172206,0.747582,-0.641456,
J,L,2699,-0.003126,-1.449357,-0.003126,-0.162102,0.162132,-0.049521,-0.998773,0,0,0.126675,0.000000,1.783767,-0.306620,-0.659645,-0.686187,-0.183699,0.748369,-0.637337,
J,L,2790,-0.011159,-1.611388,-0.008034,-0.162031,0.162230,-0.079737,-0.996816,0,0,0.146899,0.000000,1.783767,-0.310574,-0.661157,-0.682946,-0.193446,0.747402,-0.635585,
J,L,2881,-0.024085,-1.772978,-0.012926,-0.161591,0.162107,-0.109857,-0.993947,0,0,0.162362,0.000000,1.783767,-0.309368,-0.665023,-0.679732,-0.199394,0.744273,-0.637417,
J,L,2972,-0.041904,-1.934193,-0.017818,-0.161214,0.162196,-0.121010,-0.992651,0,0,0.178451,0.000000,1.783767,-0.308945,-0.665425,-0.679531,-0.198726,0.743878,-0.638086,
