double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status,t_slot,mode,scale_char
18.219000,0.015884,3.558661,-0.165188,0.038225,0.051871,-0.997922,-0.207124,0.977375,0.042869,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.191697,3.797234,-4.755001,1.176018,0,s0,N,L
36.376000,0.016558,3.557814,-0.165850,0.037241,0.050287,-0.998040,-0.206355,0.977594,0.041557,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.187800,3.789042,-4.755000,1.183533,0,s0,N,L
54.562000,0.016529,3.557442,-0.166128,0.037084,0.050019,-0.998059,-0.206348,0.977606,0.041327,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.187035,3.787419,-4.755000,1.185024,0,s0,N,L
72.734000,0.016501,3.556350,-0.166521,0.036936,0.050739,-0.998029,-0.206377,0.977568,0.042061,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.186315,3.789626,-4.755000,1.182694,0,s0,N,L
90.951000,0.016455,3.555808,-0.166454,0.036618,0.052329,-0.997958,-0.206016,0.977572,0.043701,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.184824,3.796413,-4.755001,1.175677,0,s0,N,L
109.107000,0.016330,3.555272,-0.166314,0.035955,0.055671,-0.997802,-0.206118,0.977393,0.047106,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.181678,3.811294,-4.755000,1.160313,0,s0,N,L
127.272000,0.016092,3.555882,-0.166145,0.035133,0.059713,-0.997597,-0.208812,0.976620,0.051103,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.177702,3.830556,-4.755000,1.140446,0,s0,N,L
145.454000,0.016004,3.555617,-0.166064,0.034738,0.061596,-0.997496,-0.209275,0.976419,0.053006,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.175813,3.838986,-4.755000,1.131717,0,s0,N,L
163.660000,0.015957,3.555789,-0.165999,0.034424,0.063076,-0.997415,-0.208961,0.976402,0.054535,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.174337,3.845994,-4.755000,1.124479,0,s0,N,L
181.822000,0.015956,3.555906,-0.165971,0.034291,0.063694,-0.997380,-0.208262,0.976514,0.055202,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.173730,3.848969,-4.755000,1.121410,0,s0,N,L
199.990000,0.015940,3.556142,-0.165914,0.034025,0.064959,-0.997308,-0.207266,0.976650,0.056542,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.172505,3.855049,-4.755000,1.115139,0,s0,N,L
218.219000,0.015905,3.556300,-0.165875,0.033840,0.065835,-0.997257,-0.207298,0.976590,0.057437,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.171627,3.859257,-4.755000,1.110794,0,s0,N,L
236.362000,0.015890,3.556368,-0.165859,0.033759,0.066210,-0.997235,-0.207312,0.976565,0.057820,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.171242,3.861058,-4.755000,1.108933,0,s0,N,L
254.586000,0.015890,3.556368,-0.165859,0.033759,0.066210,-0.997235,-0.207312,0.976565,0.057820,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.171242,3.861058,-4.755000,1.108933,0,s0,N,L
272.740000,0.015906,3.556329,-0.165868,0.033808,0.065991,-0.997247,-0.207082,0.976626,0.057606,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.171484,3.860008,-4.755000,1.110021,0,s0,N,L
290.935000,0.015935,3.556295,-0.165876,0.033854,0.065778,-0.997260,-0.206465,0.976768,0.057418,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.171721,3.858990,-4.755000,1.111075,0,s0,N,L
309.100000,0.015935,3.556295,-0.165876,0.033854,0.065778,-0.997260,-0.206465,0.976768,0.057418,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.171721,3.858990,-4.755000,1.111075,0,s0,N,L
327.298000,0.015898,3.556288,-0.165878,0.033652,0.065735,-0.997270,-0.206467,0.976768,0.057417,0.000000,1.000000,0.000000,0.000000,4.958729,-4.755000,0.135266,0,0.170753,3.858781,-4.755000,1.111131,0,s0,N,L
