double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status,t_slot,mode,scale_char
18.180000,-0.054184,3.724365,0.142778,0.011806,-0.030792,-0.999456,0.011911,0.999459,-0.030651,0.000000,1.000000,0.000000,0.000000,4.991670,-4.755000,0.135266,0,0.003670,3.573473,-4.755000,1.417528,0,s0,N,L
36.377000,-0.054132,3.723036,0.142736,0.012089,-0.032398,-0.999402,0.011927,0.999408,-0.032254,0.000000,1.000000,0.000000,0.000000,4.991670,-4.755000,0.135266,0,0.005110,3.564265,-4.755000,1.426663,0,s0,N,L
54.562000,-0.054959,3.720995,0.142745,0.014496,-0.032269,-0.999374,0.010469,0.999429,-0.032118,0.000000,1.000000,0.000000,0.000000,4.991670,-4.755000,0.135266,0,0.016082,3.562853,-4.755001,1.428156,0,s0,N,L
72.735000,-0.055722,3.719639,0.142811,0.016622,-0.030038,-0.999411,0.007622,0.999523,-0.029915,0.000000,1.000000,0.000000,0.000000,4.991670,-4.755000,0.135266,0,0.025739,3.572431,-4.755001,1.418818,0,s0,N,L
90.931000,-0.056446,3.718922,0.142907,0.018390,-0.026738,-0.999473,0.006019,0.999627,-0.026632,0.000000,1.000000,0.000000,0.000000,4.991670,-4.755000,0.135266,0,0.033675,3.587891,-4.755000,1.403664,0,s0,N,L
109.094000,-0.057161,3.718414,0.143125,0.020581,-0.019421,-0.999600,0.006511,0.999793,-0.019290,0.000000,1.000000,0.000000,0.000000,4.991670,-4.755000,0.135266,0,0.043689,3.623251,-4.755000,1.368840,0,s0,N,L
127.262000,-0.057437,3.719640,0.143510,0.022913,-0.007229,-0.999711,0.012747,0.999895,-0.006938,0.000000,1.000000,0.000000,0.000000,4.991670,-4.755000,0.135266,0,0.054832,3.684220,-4.755000,1.308555,0,s0,N,L
145.463000,-0.059980,3.721206,0.143795,0.023438,0.001360,-0.999724,0.019787,0.999802,0.001824,0.000000,1.000000,0.000000,0.000000,4.991670,-4.755000,0.135266,0,0.054869,3.727869,-4.755000,1.264992,0,s0,N,L
163.654000,-0.060722,3.722994,0.144148,0.025739,0.011199,-0.999606,0.028796,0.999514,0.011940,0.000000,1.000000,0.000000,0.000000,4.991670,-4.755000,0.135266,0,0.065425,3.777883,-4.755000,1.215491,0,s0,N,L
181.843000,-0.060301,3.723565,0.144272,0.027509,0.014344,-0.999519,0.031768,0.999380,0.015217,0.000000,1.000000,0.000000,0.000000,4.991670,-4.755000,0.135266,0,0.074537,3.793875,-4.755000,1.200016,0,s0,N,L
