double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status,t_slot,mode,scale_char
90.916000,-0.163571,3.479283,-0.031889,0.040536,-0.066710,-0.996949,0.030067,0.997398,-0.065517,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,0.028469,3.163241,-4.755000,1.597073,0,s0,J,L
181.780000,-0.180835,3.484363,-0.035849,0.034559,-0.040214,-0.998593,0.038741,0.998493,-0.038869,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.017514,3.294318,-4.755000,1.468324,0,s0,J,L
272.697000,-0.187965,3.486902,-0.037628,0.030101,-0.038618,-0.998801,0.043840,0.998343,-0.037279,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.045799,3.304507,-4.755000,1.458879,0,s0,J,L
363.631000,-0.183989,3.487387,-0.049961,0.016835,-0.035772,-0.999218,0.064896,0.997292,-0.034610,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.104715,3.318948,-4.755000,1.447684,0,s0,J,L
454.524000,-0.185676,3.494122,-0.057401,0.009092,-0.040317,-0.999146,0.056615,0.997605,-0.039739,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.142928,3.304568,-4.755001,1.464988,0,s0,J,L
545.423000,-0.182036,3.504290,-0.068316,0.009221,-0.043746,-0.999000,0.045136,0.998042,-0.043287,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.138778,3.299064,-4.755000,1.469858,0,s0,J,L
636.360000,-0.158155,3.504563,-0.086214,0.015100,-0.060090,-0.998079,0.067607,0.995970,-0.058940,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.087521,3.223476,-4.755000,1.540012,0,s0,J,L
727.273000,-0.142391,3.503999,-0.101616,0.028447,-0.073854,-0.996863,0.085108,0.993825,-0.071200,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.009602,3.159248,-4.755000,1.600121,0,s0,J,L
818.141000,-0.121145,3.507534,-0.120117,0.042476,-0.077106,-0.996118,0.095781,0.992739,-0.072761,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,0.076494,3.148761,-4.755000,1.611695,0,s0,J,L
909.079000,-0.112137,3.525260,-0.132301,0.053373,-0.063675,-0.996542,0.106821,0.992602,-0.057702,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,0.135445,3.229890,-4.755001,1.536204,0,s0,J,L
999.996000,-0.113789,3.559786,-0.141341,0.041034,-0.012895,-0.999074,0.122908,0.992388,-0.007760,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,0.075701,3.500239,-4.755000,1.265580,0,s0,J,L
1090.908000,-0.114777,3.682952,-0.149676,0.045827,0.095026,-0.994419,0.069561,0.992745,0.098072,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,0.097455,4.123033,-4.755000,0.645579,0,s0,J,L
1181.806000,-0.117590,3.744729,-0.155028,0.059830,0.120811,-0.990871,-0.006777,0.992675,0.120622,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,0.160162,4.305576,-4.755000,0.483153,0,s0,J,L
1272.745000,-0.123883,3.828964,-0.158585,0.069744,0.162029,-0.984318,0.011363,0.986528,0.163198,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,0.201797,4.585583,-4.755000,0.268756,0,s0,J,L
1363.599000,-0.125429,3.868613,-0.156455,0.063164,0.195827,-0.978602,0.000890,0.980549,0.196274,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,0.171382,4.788826,-4.755001,0.172497,0,s0,J,L
1454.522000,-0.138795,3.891993,-0.152698,0.041881,0.202062,-0.978477,0.011945,0.979165,0.202716,1.000000,0.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,0.058192,4.842401,-4.755000,0.096143,0,s0,J,L
1545.446000,-0.148757,3.909460,-0.144266,0.020439,0.207105,-0.978105,0.022761,0.977960,0.207550,1.000000,0.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.052406,4.885742,-4.755000,0.130592,0,s0,J,L
1636.339000,-0.163532,3.915512,-0.141151,0.007434,0.208881,-0.977913,0.030918,0.977424,0.209012,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.128458,4.901026,-4.755000,0.185985,0,s0,J,L
1727.235000,-0.166871,3.915942,-0.140931,0.010141,0.209258,-0.977808,0.029852,0.977359,0.209471,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.119015,4.903384,-4.755000,0.181357,0,s0,J,L
1818.174000,-0.168569,3.928237,-0.137410,0.020847,0.211719,-0.977108,0.030443,0.976733,0.212287,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.070049,4.928773,-4.755001,0.176164,0,s0,J,L
1909.091000,-0.168646,3.930299,-0.136925,0.020783,0.209634,-0.977559,0.028446,0.977251,0.210172,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.070467,4.920628,-4.755000,0.169124,0,s0,J,L
2000.002000,-0.168557,3.930444,-0.136204,0.022103,0.206262,-0.978247,0.023806,0.978100,0.206769,0.000000,1.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.064199,4.904309,-4.755000,0.152089,0,s0,J,L
2090.894000,-0.161880,3.927642,-0.134577,0.025009,0.190352,-0.981397,0.023341,0.981326,0.190932,1.000000,0.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.044140,4.823819,-4.755000,0.073861,0,s0,J,L
2181.816000,-0.158127,3.918695,-0.132265,0.030911,0.180076,-0.983167,0.024770,0.983197,0.180860,1.000000,0.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.012787,4.765391,-4.755001,0.012898,0,s0,J,L
2272.730000,-0.154943,3.912281,-0.132450,0.032731,0.175026,-0.984020,0.024936,0.984097,0.175869,1.000000,0.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,-0.001183,4.734487,-4.755000,0.028782,0,s0,J,L
2363.644000,-0.150617,3.911574,-0.132235,0.034917,0.178049,-0.983402,0.024857,0.983543,0.178957,1.000000,0.000000,0.000000,0.000000,4.763702,-4.755000,0.135266,0,0.013521,4.748543,-4.755000,0.020191,1,s0,J,L
2454.536000,-0.145266,3.942714,-0.103131,0.025781,0.179504,-0.983419,0.027643,0.983242,0.180196,0.000000,1.000000,0.000000,-0.291500,1.990265,-4.755000,0.135266,1,-0.023313,4.791821,-4.755001,2.767804,0,s8,J,L
2545.468000,-0.136036,3.916679,-0.123298,0.033599,0.165176,-0.985692,0.028529,0.985688,0.166148,0.000000,1.000000,0.000000,-0.291500,1.990265,-4.755000,0.135266,1,0.021845,4.692829,-4.755001,2.682024,0,s8,J,L
2636.361000,-0.130105,3.844917,-0.113794,0.045228,0.081321,-0.995661,0.016056,0.996493,0.082118,0.000000,1.000000,0.000000,-0.291500,1.990265,-4.755000,0.135266,1,0.080721,4.223987,-4.755000,2.255807,0,s8,J,L
2727.267000,-0.105454,3.712956,-0.110079,0.032190,-0.040243,-0.998671,-0.012386,0.999096,-0.040660,0.000000,1.000000,0.000000,-0.291500,1.990265,-4.755000,0.135266,1,0.044266,3.525781,-4.755000,1.570970,0,s8,J,L
2818.169000,-0.095089,3.592345,-0.095901,0.003041,-0.155068,-0.987899,-0.019644,0.987704,-0.155098,0.000000,1.000000,0.000000,-0.291500,1.990265,-4.755000,0.135266,1,-0.080747,2.861016,-4.755000,0.885757,0,s8,J,L
2909.069000,-0.125354,3.506119,-0.093051,-0.004753,-0.200665,-0.979648,-0.021536,0.979453,-0.200521,0.000000,1.000000,0.000000,-0.291500,1.990265,-4.755000,0.135266,1,-0.147970,2.551194,-4.755000,0.567819,0,s8,J,L
2999.965000,-0.130966,3.461977,-0.072446,-0.005741,-0.234230,-0.972164,-0.020327,0.972007,-0.234072,0.000000,1.000000,0.000000,-0.291500,1.990265,-4.755000,0.135266,1,-0.158618,2.333776,-4.755000,0.359249,0,s8,J,L
3090.888000,-0.122022,3.438776,-0.059351,-0.005966,-0.243928,-0.969775,-0.022550,0.969578,-0.243740,0.000000,1.000000,0.000000,-0.291500,1.990265,-4.755000,0.135266,1,-0.150908,2.257676,-4.755000,0.294804,0,s8,J,L
3181.828000,-0.129087,3.424542,-0.060428,-0.009778,-0.250055,-0.968182,-0.024931,0.967989,-0.249754,0.000000,1.000000,0.000000,-0.291500,1.990265,-4.755000,0.135266,1,-0.176497,2.212060,-4.755000,0.243345,0,s8,J,L
3272.722000,-0.141062,3.408976,-0.058832,-0.016536,-0.263534,-0.964508,-0.031622,0.964295,-0.262934,0.000000,1.000000,0.000000,-0.291500,1.990265,-4.755000,0.135266,1,-0.221576,2.125834,-4.755000,0.148012,0,s8,J,L
3363.609000,-0.151886,3.374852,-0.063694,-0.022410,-0.274912,-0.961208,-0.037621,0.961000,-0.273976,1.000000,0.000000,0.000000,-0.291500,1.990265,-4.755000,0.135266,1,-0.261262,2.033107,-4.755000,0.050937,0,s8,J,L
3454.541000,-0.163218,3.364120,-0.064698,-0.026404,-0.279657,-0.959737,-0.044514,0.959448,-0.278348,1.000000,0.000000,0.000000,-0.291500,1.990265,-4.755000,0.135266,1,-0.292254,1.997416,-4.755000,0.006912,0,s8,J,L
3545.453000,-0.171476,3.359578,-0.061972,-0.028745,-0.282549,-0.958822,-0.044886,0.958616,-0.281142,1.000000,0.000000,0.000000,-0.291500,1.990265,-4.755000,0.135266,1,-0.312173,1.976621,-4.755000,0.024367,0,s8,J,L
3636.338000,-0.180484,3.348779,-0.071916,-0.027494,-0.276052,-0.960749,-0.049891,0.960294,-0.274494,1.000000,0.000000,0.000000,-0.291500,1.990265,-4.755000,0.135266,1,-0.314502,2.003188,-4.755000,0.026220,1,s8,J,L
3727.256000,-0.185560,3.347386,-0.085825,-0.036319,-0.268948,-0.962470,-0.059977,0.961956,-0.266541,0.000000,1.000000,0.000000,0.570260,4.642490,-4.755000,0.135266,2,-0.361750,2.042653,-4.755000,2.662781,0,s1,J,L
3818.167000,-0.180051,3.388335,-0.096994,-0.018608,-0.230345,-0.972931,-0.059519,0.971629,-0.228898,0.000000,1.000000,0.000000,0.570260,4.642490,-4.755000,0.135266,2,-0.269140,2.285536,-4.755001,2.438825,0,s1,J,L
3909.085000,-0.141783,3.502505,-0.116271,0.032394,-0.143675,-0.989094,-0.033706,0.988894,-0.144750,0.000000,1.000000,0.000000,0.570260,4.642490,-4.755000,0.135266,2,0.010143,2.828685,-4.755000,1.882773,0,s1,J,L
3999.985000,-0.100191,3.660959,-0.124349,0.075400,-0.011429,-0.997088,-0.027798,0.999521,-0.013559,0.000000,1.000000,0.000000,0.570260,4.642490,-4.755000,0.135266,2,0.249980,3.607882,-4.755000,1.082978,0,s1,J,L
