mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
M,L,427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.059718,-0.882299,-0.466886,0.087191,0.461322,-0.882938,
M,L,518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.059467,-0.880728,-0.469873,0.086178,0.464419,-0.881412,
M,L,609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.058793,-0.872734,-0.484644,0.083717,0.479463,-0.873560,
M,L,699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.058882,-0.854277,-0.516472,0.084371,0.511259,-0.855275,
M,L,790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.058371,-0.830621,-0.553771,0.079250,0.549110,-0.831984,
M,L,881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.066933,-0.792292,-0.606459,0.063870,0.603173,-0.795049,
M,L,972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.083693,-0.743610,-0.663355,0.037358,0.662881,-0.747792,
M,L,1063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.108295,-0.689449,-0.716193,0.005474,0.720006,-0.693947,
M,L,1154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.170579,-0.571371,-0.802769,-0.012835,0.815928,-0.578010,
M,L,1245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.263848,-0.429330,-0.863748,-0.000114,0.895493,-0.445075,
M,L,1336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.316178,-0.336692,-0.886944,0.006595,0.934102,-0.356945,
M,L,1427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.351486,-0.281892,-0.892745,0.017656,0.951426,-0.307373,
M,L,1518,0.000000,-0.044900,0.000000,-0.044900,0.044900,0.000000,-1.000000,0,0,0.001567,0.000000,0.493966,-0.369567,-0.258659,-0.892477,0.020440,0.957980,-0.286107,
M,L,1609,0.000000,-0.264433,0.000000,-0.219533,0.219533,0.000000,-1.000000,0,0,0.009229,0.000000,2.414946,-0.380277,-0.264481,-0.886250,-0.001744,0.958444,-0.285277,
M,L,1700,0.000000,-0.456552,0.000000,-0.192119,0.192119,0.000000,-1.000000,0,0,0.019633,0.000000,2.113078,-0.387775,-0.296600,-0.872731,-0.032255,0.950602,-0.308733,
M,L,1790,0.000000,-0.553853,0.000000,-0.097302,0.097302,0.000000,-1.000000,0,0,0.026420,0.000000,1.070260,-0.390658,-0.328436,-0.859951,-0.054132,0.940765,-0.334710,
M,L,1881,0.000000,-0.788326,0.000000,-0.234473,0.234473,0.000000,-1.000000,0,0,0.045773,0.000000,2.579602,-0.389370,-0.358699,-0.848367,-0.073323,0.930203,-0.359647,
M,L,1972,0.000000,-1.107665,0.000000,-0.319339,0.319339,-0.028067,-0.999606,0,0,0.080943,0.000000,3.512649,-0.386251,-0.393361,-0.834313,-0.093192,0.916522,-0.388977,
M,L,2063,-0.009454,-1.444360,-0.009454,-0.336696,0.336828,-0.065984,-0.997821,0,0,0.119575,0.000000,3.704747,-0.371105,-0.446055,-0.814442,-0.109893,0.892006,-0.438462,
M,L,2154,-0.031671,-1.780325,-0.022217,-0.335965,0.336699,-0.065984,-0.997821,0,0,0.156470,0.000000,3.704747,-0.321705,-0.536090,-0.780457,-0.130421,0.841507,-0.524266,
M,L,2245,-0.053900,-2.116486,-0.022230,-0.336161,0.336895,-0.065984,-0.997821,0,0,0.204618,0.000000,3.704747,-0.278270,-0.633375,-0.722082,-0.150932,0.771269,-0.618355,
M,L,2336,-0.077110,-2.467471,-0.023210,-0.350985,0.351752,-0.065984,-0.997821,0,0,0.266645,0.000000,3.869403,-0.259151,-0.703576,-0.661681,-0.166585,0.707379,-0.686924,
M,L,2427,-0.101807,-2.840934,-0.024696,-0.373463,0.374278,-0.144867,-0.989451,0,0,0.345061,0.000000,4.116386,-0.252304,-0.742607,-0.620385,-0.179376,0.665908,-0.724148,
M,L,2518,-0.157817,-3.223490,-0.056010,-0.382557,0.386635,-0.222814,-0.974861,0,0,0.409478,0.000000,4.253599,-0.252406,-0.764617,-0.593002,-0.191416,0.640190,-0.743987,
M,L,2609,-0.254514,-3.646562,-0.096697,-0.423072,0.433981,-0.299351,-0.954143,0,0,0.465565,0.000000,4.775008,-0.257483,-0.771386,-0.581950,-0.201567,0.631886,-0.748393,
