time_stamp,trial_index,slot,mode,size_index,targetRadius,targetX,targetY,userX,userY,distance_from_center,elaspedTime,is_hit
2363,0,s0,J,2,L,0.000000,4.763702,0.013521,4.748543,0.020191,2363,1
3636,1,s8,J,2,L,-0.291500,1.990265,-0.314502,2.003188,0.026220,1272,1
5000,2,s1,J,2,L,0.570260,4.642490,0.493468,4.581903,0.096376,1363,1
6000,3,s9,J,2,L,-0.824097,2.227393,-0.844387,2.239589,0.023665,999,1
7272,4,s2,J,2,L,1.041917,4.299811,1.053874,4.309588,0.015087,1272,1
8363,5,s10,J,2,L,-1.214200,2.660646,-1.292113,2.658562,0.076359,1090,1
9454,6,s3,J,2,L,1.333417,3.794919,1.352568,3.837972,0.046797,1090,1
11181,7,s11,J,2,L,-1.394357,3.215112,-1.490693,3.216335,0.093490,1727,1
12545,8,s4,J,2,L,1.394357,3.215112,1.392187,3.275440,0.060130,1363,1
13727,9,s12,J,2,L,-1.333417,3.794919,-1.414837,3.815792,0.081881,1181,1
14636,10,s5,J,2,L,1.214200,2.660646,1.272220,2.678564,0.059913,909,1
15909,11,s13,J,2,L,-1.041917,4.299811,-1.091951,4.315902,0.051579,1272,1
17272,12,s6,J,2,L,0.824097,2.227393,0.803321,2.272264,0.047479,1363,1
18545,13,s14,J,2,L,-0.570260,4.642490,-0.616575,4.702109,0.074290,1272,1
19909,14,s7,J,2,L,0.291500,1.990265,0.270571,2.007166,0.026203,1363,1
21090,15,s0,J,2,L,0.000000,4.763702,-0.046207,4.745747,0.049435,1181,1
22363,16,s8,J,2,L,-0.291500,1.990265,-0.251432,1.935542,0.066226,1272,1
23454,17,s1,J,2,L,0.570260,4.642490,0.526532,4.663869,0.048656,1090,1
24727,18,s9,J,2,L,-0.824097,2.227393,-0.818239,2.213848,0.014513,1272,1
25909,19,s2,J,2,L,1.041917,4.299811,1.047608,4.236902,0.063029,1181,1
26999,20,s10,J,2,L,-1.214200,2.660646,-1.288156,2.693878,0.080587,1090,1
27999,21,s3,J,2,L,1.333417,3.794919,1.358078,3.754397,0.047057,999,1
28999,22,s11,J,2,L,-1.394357,3.215112,-1.483967,3.245542,0.092653,1000,1
30181,23,s4,J,2,L,1.394357,3.215112,1.368438,3.259531,0.050421,1181,1
31363,24,s12,J,2,L,-1.333417,3.794919,-1.291994,3.786485,0.041300,1181,1
32727,25,s5,J,2,L,1.214200,2.660646,1.299013,2.617326,0.091173,1363,1
33909,26,s13,J,2,L,-1.041917,4.299811,-1.020226,4.267478,0.038412,1181,1
35181,27,s6,J,2,L,0.824097,2.227393,0.796139,2.260498,0.041579,1272,1
36181,28,s14,J,2,L,-0.570260,4.642490,-0.627776,4.604584,0.068884,999,1
37363,29,s7,J,2,L,0.291500,1.990265,0.231621,2.045089,0.079151,1181,1
38363,30,s0,J,2,L,0.000000,4.763702,-0.065957,4.825487,0.089839,1000,1
39818,31,s8,J,2,L,-0.291500,1.990265,-0.280029,1.974887,0.018736,1454,1
44090,32,s1,J,2,L,0.570260,4.642490,0.589015,4.701746,0.061275,4272,1
45363,33,s9,J,2,L,-0.824097,2.227393,-0.806639,2.199125,0.032671,1272,1
46909,34,s2,J,2,L,1.041917,4.299811,1.021805,4.315458,0.025326,1545,1
48545,35,s10,J,2,L,-1.214200,2.660646,-1.128878,2.697392,0.090278,1636,1
50181,36,s3,J,2,L,1.333417,3.794919,1.294623,3.784083,0.039064,1636,1
51636,37,s11,J,2,L,-1.394357,3.215112,-1.441076,3.279047,0.079067,1454,1
52727,38,s4,J,2,L,1.394357,3.215112,1.460197,3.203158,0.064005,1090,1
53727,39,s12,J,2,L,-1.333417,3.794919,-1.443596,3.942126,0.181618,999,0
54272,39,s12,J,2,L,-1.333417,3.794919,-1.307648,3.761851,0.041625,1545,1
55363,40,s5,J,2,L,1.214200,2.660646,1.308854,2.570033,0.123879,1090,1
56636,41,s13,J,2,L,-1.041917,4.299811,-1.020444,4.216753,0.085213,1272,1
57636,42,s6,J,2,L,0.824097,2.227393,0.861337,2.190760,0.049587,1000,1
58454,43,s14,J,2,L,-0.570260,4.642490,-0.549183,4.712811,0.072768,818,1
59727,44,s7,J,2,L,0.291500,1.990265,0.331870,1.860541,0.128439,1272,1
60727,45,s0,J,2,L,0.000000,4.763702,-0.001856,4.805360,0.040954,1000,1
61818,46,s8,J,2,L,-0.291500,1.990265,-0.304553,2.063565,0.071626,1090,1
63181,47,s1,J,2,L,0.570260,4.642490,0.524022,4.509025,0.139316,1363,0
64454,47,s1,J,2,L,0.570260,4.642490,0.641255,4.658044,0.071651,2636,1
65545,48,s9,J,2,L,-0.824097,2.227393,-0.846027,2.217153,0.023616,1090,1
66818,49,s2,J,2,L,1.041917,4.299811,1.005658,4.266570,0.048152,1272,1
68090,50,s10,J,2,L,-1.214200,2.660646,-1.180009,2.624697,0.049598,1272,1
69545,51,s3,J,2,L,1.333417,3.794919,1.344002,3.852858,0.058803,1454,1
71909,52,s11,J,2,L,-1.394357,3.215112,-1.414568,3.211917,0.020084,2363,1
73727,53,s4,J,2,L,1.394357,3.215112,1.377036,3.236413,0.026606,1818,1
75000,54,s12,J,2,L,-1.333417,3.794919,-1.367366,3.818936,0.041116,1272,1
76545,55,s5,J,2,L,1.214200,2.660646,1.118773,2.777256,0.145163,1545,0
78272,55,s5,J,2,L,1.214200,2.660646,1.222442,2.647398,0.014947,3272,1
79772,56,s13,J,2,L,-1.041917,4.299811,-1.021916,4.258965,0.045008,1500,1
81045,57,s6,J,2,L,0.824097,2.227393,0.787835,2.208661,0.040808,1272,1
82318,58,s14,J,2,L,-0.570260,4.642490,-0.496244,4.652827,0.074625,1272,1
83681,59,s7,J,2,L,0.291500,1.990265,0.331060,2.062740,0.080655,1363,1
84954,60,s0,J,2,L,0.000000,4.763702,0.001683,4.719790,0.043413,1272,1
86318,61,s8,J,2,L,-0.291500,1.990265,-0.258995,1.883022,0.107162,1363,1
87590,62,s1,J,2,L,0.570260,4.642490,0.569303,4.636961,0.005534,1272,1
88954,63,s9,J,2,L,-0.824097,2.227393,-0.819682,2.270568,0.041807,1363,1
90409,64,s2,J,2,L,1.041917,4.299811,1.011929,4.248376,0.058630,1454,1
91499,65,s10,J,2,L,-1.214200,2.660646,-1.303113,2.800140,0.165299,1090,0
92590,65,s10,J,2,L,-1.214200,2.660646,-1.172454,2.650183,0.042662,2181,1
94136,66,s3,J,2,L,1.333417,3.794919,1.316029,3.865421,0.072583,1545,1
95590,67,s11,J,2,L,-1.394357,3.215112,-1.316734,3.251923,0.083721,1454,1
97136,68,s4,J,2,L,1.394357,3.215112,1.327452,3.250161,0.072965,1545,1
98227,69,s12,J,2,L,-1.333417,3.794919,-1.407969,3.927204,0.150751,1090,0
98772,69,s12,J,2,L,-1.333417,3.794919,-1.280019,3.748644,0.069991,1636,1
99954,70,s5,J,2,L,1.214200,2.660646,1.187826,2.662243,0.025707,1181,1
101681,71,s13,J,2,L,-1.041917,4.299811,-1.103190,4.314894,0.062205,1727,1
103136,72,s6,J,2,L,0.824097,2.227393,0.813906,2.268795,0.040951,1454,1
104136,73,s14,J,2,L,-0.570260,4.642490,-0.559513,4.627597,0.018142,1000,1
105045,74,s7,J,2,L,0.291500,1.990265,0.376786,2.054517,0.106387,909,1
2272,0,s0,J,1,M,0.000000,4.880527,0.007017,4.875024,0.008869,2272,1
3636,1,s8,J,1,M,-0.291500,2.107090,-0.295970,2.169309,0.060672,1363,1
5363,2,s1,J,1,M,0.570260,4.759315,0.598908,4.727287,0.042926,1727,1
6727,3,s9,J,1,M,-0.824097,2.344217,-0.832036,2.380201,0.036198,1363,1
9090,4,s2,J,1,M,1.041917,4.416636,1.013396,4.419214,0.028084,2363,1
10272,5,s10,J,1,M,-1.214200,2.777471,-1.273259,2.820271,0.072758,1181,1
11636,6,s3,J,1,M,1.333417,3.911743,1.288520,3.933504,0.048911,1363,1
13000,7,s11,J,1,M,-1.394357,3.331937,-1.436135,3.349319,0.044439,1363,1
14818,8,s4,J,1,M,1.394357,3.331937,1.372054,3.352895,0.029987,1818,1
16727,9,s12,J,1,M,-1.333417,3.911743,-1.318308,3.907839,0.015268,1909,1
18454,10,s5,J,1,M,1.214200,2.777471,1.169070,2.857771,0.089713,1727,1
19818,11,s13,J,1,M,-1.041917,4.416636,-1.026380,4.481428,0.066307,1363,1
21181,12,s6,J,1,M,0.824097,2.344217,0.808714,2.353235,0.017283,1363,1
22545,13,s14,J,1,M,-0.570260,4.759315,-0.736727,4.810672,0.171884,1363,0
23909,13,s14,J,1,M,-0.570260,4.759315,-0.539440,4.739700,0.036026,2727,1
25181,14,s7,J,1,M,0.291500,2.107090,0.286895,2.164322,0.055916,1272,1
26363,15,s0,J,1,M,0.000000,4.880527,0.019355,4.834082,0.049473,1181,1
28000,16,s8,J,1,M,-0.291500,2.107090,-0.285170,2.184843,0.075736,1636,1
29636,17,s1,J,1,M,0.570260,4.759315,0.515174,4.746079,0.055890,1636,1
31090,18,s9,J,1,M,-0.824097,2.344217,-0.833639,2.364772,0.022415,1454,1
32363,19,s2,J,1,M,1.041917,4.416636,0.989558,4.434933,0.054888,1272,1
33818,20,s10,J,1,M,-1.214200,2.777471,-1.236012,2.826494,0.053575,1454,1
35000,21,s3,J,1,M,1.333417,3.911743,1.308910,3.858171,0.058231,1181,1
36636,22,s11,J,1,M,-1.394357,3.331937,-1.397288,3.349020,0.017331,1636,1
37999,23,s4,J,1,M,1.394357,3.331937,1.384804,3.345033,0.015886,1363,1
39272,24,s12,J,1,M,-1.333417,3.911743,-1.334644,3.952008,0.040210,1272,1
40454,25,s5,J,1,M,1.214200,2.777471,1.215094,2.805830,0.028140,1181,1
41636,26,s13,J,1,M,-1.041917,4.416636,-0.991596,4.431977,0.052322,1181,1
42818,27,s6,J,1,M,0.824097,2.344217,0.805785,2.388697,0.046662,1181,1
44090,28,s14,J,1,M,-0.570260,4.759315,-0.570729,4.735473,0.023363,1272,1
45363,29,s7,J,1,M,0.291500,2.107090,0.241197,2.228825,0.128048,1272,0
46000,29,s7,J,1,M,0.291500,2.107090,0.255387,2.109196,0.036019,1909,1
47272,30,s0,J,1,M,0.000000,4.880527,0.047624,4.904835,0.052907,1272,1
48909,31,s8,J,1,M,-0.291500,2.107090,-0.320001,2.149809,0.050479,1636,1
49999,32,s1,J,1,M,0.570260,4.759315,0.537081,4.771868,0.035436,1090,1
51363,33,s9,J,1,M,-0.824097,2.344217,-0.776582,2.385015,0.061181,1363,1
52636,34,s2,J,1,M,1.041917,4.416636,0.993815,4.386534,0.055177,1272,1
53818,35,s10,J,1,M,-1.214200,2.777471,-1.187353,2.791198,0.029401,1181,1
55000,36,s3,J,1,M,1.333417,3.911743,1.304092,3.913314,0.028408,1181,1
56181,37,s11,J,1,M,-1.394357,3.331937,-1.419422,3.324429,0.025469,1181,1
57636,38,s4,J,1,M,1.394357,3.331937,1.365367,3.359576,0.039035,1454,1
58818,39,s12,J,1,M,-1.333417,3.911743,-1.290878,3.937940,0.049448,1181,1
59999,40,s5,J,1,M,1.214200,2.777471,1.193375,2.750151,0.034343,1181,1
61181,41,s13,J,1,M,-1.041917,4.416636,-1.034740,4.388785,0.028379,1181,1
62454,42,s6,J,1,M,0.824097,2.344217,0.806859,2.358518,0.021642,1272,1
63636,43,s14,J,1,M,-0.570260,4.759315,-0.563186,4.748222,0.012896,1181,1
65272,44,s7,J,1,M,0.291500,2.107090,0.333222,2.083850,0.046805,1636,1
66545,45,s0,J,1,M,0.000000,4.880527,-0.014632,4.860800,0.024153,1272,1
68000,46,s8,J,1,M,-0.291500,2.107090,-0.285653,2.107728,0.005877,1454,1
69272,47,s1,J,1,M,0.570260,4.759315,0.581188,4.694839,0.064611,1272,1
70454,48,s9,J,1,M,-0.824097,2.344217,-0.800673,2.327765,0.028599,1181,1
71636,49,s2,J,1,M,1.041917,4.416636,0.930913,4.384430,0.112723,1181,0
72272,49,s2,J,1,M,1.041917,4.416636,1.077816,4.379319,0.051695,1818,1
73727,50,s10,J,1,M,-1.214200,2.777471,-1.113904,2.862425,0.128520,1454,0
75272,50,s10,J,1,M,-1.214200,2.777471,-1.156558,2.815479,0.067244,2999,1
76454,51,s3,J,1,M,1.333417,3.911743,1.363213,3.903612,0.029931,1181,1
77999,52,s11,J,1,M,-1.394357,3.331937,-1.388099,3.367647,0.036126,1545,1
79000,53,s4,J,1,M,1.394357,3.331937,1.402262,3.369436,0.038319,1000,1
80181,54,s12,J,1,M,-1.333417,3.911743,-1.354548,3.910277,0.020744,1181,1
81454,55,s5,J,1,M,1.214200,2.777471,1.213489,2.779334,0.001947,1272,1
82909,56,s13,J,1,M,-1.041917,4.416636,-1.007674,4.368783,0.057912,1454,1
84181,57,s6,J,1,M,0.824097,2.344217,0.811746,2.286639,0.057938,1272,1
85363,58,s14,J,1,M,-0.570260,4.759315,-0.586167,4.756570,0.016125,1181,1
86636,59,s7,J,1,M,0.291500,2.107090,0.275005,2.109032,0.016515,1272,1
87727,60,s0,J,1,M,0.000000,4.880527,-0.022637,4.925560,0.049557,1090,1
89090,61,s8,J,1,M,-0.291500,2.107090,-0.316656,2.159443,0.056796,1363,1
90454,62,s1,J,1,M,0.570260,4.759315,0.561856,4.732812,0.027179,1363,1
91545,63,s9,J,1,M,-0.824097,2.344217,-0.724927,2.246379,0.138583,1090,0
92090,63,s9,J,1,M,-0.824097,2.344217,-0.784560,2.384231,0.054648,1636,1
93545,64,s2,J,1,M,1.041917,4.416636,1.069383,4.448169,0.040650,1454,1
94636,65,s10,J,1,M,-1.214200,2.777471,-1.202481,2.783258,0.012714,1090,1
95818,66,s3,J,1,M,1.333417,3.911743,1.311428,3.971416,0.063536,1181,1
97181,67,s11,J,1,M,-1.394357,3.331937,-1.364068,3.304492,0.040629,1363,1
98545,68,s4,J,1,M,1.394357,3.331937,1.326761,3.360423,0.070891,1363,1
99999,69,s12,J,1,M,-1.333417,3.911743,-1.210458,3.879682,0.124708,1454,0
101272,69,s12,J,1,M,-1.333417,3.911743,-1.268126,3.898786,0.065124,2727,1
102818,70,s5,J,1,M,1.214200,2.777471,1.187958,2.848498,0.074027,1545,1
103999,71,s13,J,1,M,-1.041917,4.416636,-1.046384,4.436415,0.020039,1181,1
105199,72,s6,J,1,M,0.824097,2.344217,0.813907,2.344999,0.010064,1199,1
106472,73,s14,J,1,M,-0.570260,4.759315,-0.536158,4.759609,0.034019,1272,1
108200,74,s7,J,1,M,0.291500,2.107090,0.256905,2.082237,0.042379,1727,1
2363,0,s0,J,0,S,0.000000,4.833051,0.023258,4.813887,0.029976,2363,1
3909,1,s8,J,0,S,-0.291500,2.059614,-0.277360,2.083078,0.026693,1545,1
5363,2,s1,J,0,S,0.570260,4.711839,0.555577,4.701188,0.017771,1454,1
7181,3,s9,J,0,S,-0.824097,2.296742,-0.825901,2.297108,0.001838,1818,1
8545,4,s2,J,0,S,1.041917,4.369160,1.060927,4.371849,0.018714,1363,1
9909,5,s10,J,0,S,-1.214200,2.729995,-1.242822,2.710896,0.033380,1363,1
11454,6,s3,J,0,S,1.333417,3.864267,1.293086,3.861350,0.039082,1545,1
13454,7,s11,J,0,S,-1.394357,3.284461,-1.329709,3.253553,0.070806,1999,0
14909,7,s11,J,0,S,-1.394357,3.284461,-1.371328,3.307551,0.031968,3454,1
17363,8,s4,J,0,S,1.394357,3.284461,1.343412,3.276459,0.049967,2454,0
18727,8,s4,J,0,S,1.394357,3.284461,1.346361,3.298292,0.048110,3818,0
19545,8,s4,J,0,S,1.394357,3.284461,1.392103,3.355787,0.071236,4636,0
20454,8,s4,J,0,S,1.394357,3.284461,1.402787,3.276194,0.011463,5545,1
23636,9,s12,J,0,S,-1.333417,3.864267,-1.291916,3.810362,0.067361,3181,0
25181,9,s12,J,0,S,-1.333417,3.864267,-1.325385,3.838977,0.026432,4727,1
27727,10,s5,J,0,S,1.214200,2.729995,1.197875,2.726810,0.016257,2545,1
29363,11,s13,J,0,S,-1.041917,4.369160,-1.035222,4.348717,0.021223,1636,1
32454,12,s6,J,0,S,0.824097,2.296742,0.818349,2.324040,0.026897,3090,1
35363,13,s14,J,0,S,-0.570260,4.711839,-0.624336,4.773122,0.080204,2909,0
37363,13,s14,J,0,S,-0.570260,4.711839,-0.557783,4.714190,0.012690,4909,1
39909,14,s7,J,0,S,0.291500,2.059614,0.291457,2.079975,0.019595,2545,1
42272,15,s0,J,0,S,0.000000,4.833051,0.034630,4.846536,0.036946,2363,1
44454,16,s8,J,0,S,-0.291500,2.059614,-0.299331,2.056836,0.008262,2181,1
46090,17,s1,J,0,S,0.570260,4.711839,0.564297,4.719506,0.009696,1636,1
48818,18,s9,J,0,S,-0.824097,2.296742,-0.794715,2.338438,0.049364,2727,0
49636,18,s9,J,0,S,-0.824097,2.296742,-0.835151,2.310206,0.017305,3545,1
51545,19,s2,J,0,S,1.041917,4.369160,1.032354,4.387909,0.021047,1909,1
53363,20,s10,J,0,S,-1.214200,2.729995,-1.192372,2.734542,0.021857,1818,1
55454,21,s3,J,0,S,1.333417,3.864267,1.326981,3.890469,0.026971,2090,1
57454,22,s11,J,0,S,-1.394357,3.284461,-1.383166,3.289508,0.011980,1999,1
60090,23,s4,J,0,S,1.394357,3.284461,1.383496,3.304363,0.022273,2636,1
61999,24,s12,J,0,S,-1.333417,3.864267,-1.311768,3.840354,0.031849,1909,1
64727,25,s5,J,0,S,1.214200,2.729995,1.209250,2.747955,0.018194,2727,1
66545,26,s13,J,0,S,-1.041917,4.369160,-1.038455,4.374808,0.006624,1818,1
68545,27,s6,J,0,S,0.824097,2.296742,0.828529,2.329713,0.032528,2000,1
70818,28,s14,J,0,S,-0.570260,4.711839,-0.568386,4.700118,0.011655,2272,1
72454,29,s7,J,0,S,0.291500,2.059614,0.297012,2.082165,0.022478,1636,1
74181,30,s0,J,0,S,0.000000,4.833051,-0.084079,4.838973,0.084287,1727,0
75090,30,s0,J,0,S,0.000000,4.833051,-0.002915,4.826907,0.006675,2636,1
77181,31,s8,J,0,S,-0.291500,2.059614,-0.280643,2.074976,0.018306,2090,1
79272,32,s1,J,0,S,0.570260,4.711839,0.553145,4.693820,0.024255,2090,1
80909,33,s9,J,0,S,-0.824097,2.296742,-0.834983,2.369890,0.072366,1636,0
82272,33,s9,J,0,S,-0.824097,2.296742,-0.781633,2.333234,0.054465,3000,0
82909,33,s9,J,0,S,-0.824097,2.296742,-0.828087,2.308584,0.012286,3636,1
85363,34,s2,J,0,S,1.041917,4.369160,1.013194,4.334471,0.043808,2454,1
88545,35,s10,J,0,S,-1.214200,2.729995,-1.196792,2.724226,0.018223,3181,1
90272,36,s3,J,0,S,1.333417,3.864267,1.288464,3.859998,0.043586,1727,1
92090,37,s11,J,0,S,-1.394357,3.284461,-1.396913,3.288833,0.005058,1818,1
94836,38,s4,J,0,S,1.394357,3.284461,1.419121,3.281484,0.023982,2745,1
97199,39,s12,J,0,S,-1.333417,3.864267,-1.305955,3.849318,0.030679,2363,1
99018,40,s5,J,0,S,1.214200,2.729995,1.180380,2.730846,0.032915,1818,1
100836,41,s13,J,0,S,-1.041917,4.369160,-1.029919,4.404511,0.037219,1818,1
102381,42,s6,J,0,S,0.824097,2.296742,0.763605,2.335253,0.069519,1545,0
103927,42,s6,J,0,S,0.824097,2.296742,0.800162,2.320790,0.032683,3090,1
105199,43,s14,J,0,S,-0.570260,4.711839,-0.574916,4.724779,0.013482,1272,1
107109,44,s7,J,0,S,0.291500,2.059614,0.290128,2.067581,0.007776,1909,1
108745,45,s0,J,0,S,0.000000,4.833051,-0.047345,4.824641,0.048019,1636,0
109654,45,s0,J,0,S,0.000000,4.833051,0.018767,4.811968,0.027969,2545,1
112654,46,s8,J,0,S,-0.291500,2.059614,-0.273945,2.067152,0.018967,3000,1
115109,47,s1,J,0,S,0.570260,4.711839,0.541318,4.666555,0.052528,2454,0
115745,47,s1,J,0,S,0.570260,4.711839,0.541974,4.727419,0.032287,3090,1
118381,48,s9,J,0,S,-0.824097,2.296742,-0.831117,2.289580,0.009725,2636,1
120563,49,s2,J,0,S,1.041917,4.369160,1.049175,4.352547,0.018124,2181,1
122018,50,s10,J,0,S,-1.214200,2.729995,-1.192315,2.766040,0.041096,1454,1
123654,51,s3,J,0,S,1.333417,3.864267,1.340836,3.868662,0.008356,1636,1
126018,52,s11,J,0,S,-1.394357,3.284461,-1.401776,3.300948,0.018068,2363,1
127563,53,s4,J,0,S,1.394357,3.284461,1.308180,3.340410,0.099765,1545,0
128109,53,s4,J,0,S,1.394357,3.284461,1.415059,3.233709,0.054112,2090,0
128472,53,s4,J,0,S,1.394357,3.284461,1.419138,3.276871,0.024886,2454,1
129927,54,s12,J,0,S,-1.333417,3.864267,-1.342400,3.872275,0.011837,1454,1
131472,55,s5,J,0,S,1.214200,2.729995,1.224883,2.726956,0.010698,1545,1
132654,56,s13,J,0,S,-1.041917,4.369160,-1.117834,4.346422,0.078525,1181,0
133109,56,s13,J,0,S,-1.041917,4.369160,-1.018548,4.339829,0.036849,1636,1
134745,57,s6,J,0,S,0.824097,2.296742,0.833761,2.325345,0.029814,1636,1
136199,58,s14,J,0,S,-0.570260,4.711839,-0.565175,4.658117,0.053126,1454,0
138018,58,s14,J,0,S,-0.570260,4.711839,-0.532942,4.702381,0.038262,3272,1
139654,59,s7,J,0,S,0.291500,2.059614,0.292134,2.090343,0.029611,1636,1
141109,60,s0,J,0,S,0.000000,4.833051,-0.003189,4.767673,0.064310,1454,0
141654,60,s0,J,0,S,0.000000,4.833051,-0.021694,4.869401,0.041804,2000,1
143472,61,s8,J,0,S,-0.291500,2.059614,-0.286783,2.132716,0.070401,1818,0
144018,61,s8,J,0,S,-0.291500,2.059614,-0.277873,2.058498,0.013672,2363,1
145745,62,s1,J,0,S,0.570260,4.711839,0.560211,4.753834,0.042744,1727,1
147472,63,s9,J,0,S,-0.824097,2.296742,-0.805410,2.350620,0.055018,1727,0
148109,63,s9,J,0,S,-0.824097,2.296742,-0.813133,2.328795,0.032630,2363,1
149745,64,s2,J,0,S,1.041917,4.369160,1.005074,4.335831,0.048417,1636,0
150199,64,s2,J,0,S,1.041917,4.369160,1.063717,4.279709,0.091966,2090,0
151563,64,s2,J,0,S,1.041917,4.369160,1.080520,4.397982,0.046654,3454,0
153199,64,s2,J,0,S,1.041917,4.369160,1.035769,4.320950,0.048217,5090,0
154745,64,s2,J,0,S,1.041917,4.369160,1.053764,4.415553,0.047253,6636,0
155472,64,s2,J,0,S,1.041917,4.369160,1.034841,4.338870,0.030788,7363,1
157290,65,s10,J,0,S,-1.214200,2.729995,-1.139233,2.768399,0.082038,1818,0
157745,65,s10,J,0,S,-1.214200,2.729995,-1.188766,2.750891,0.031906,2272,1
159927,66,s3,J,0,S,1.333417,3.864267,1.368673,3.851643,0.036388,2181,1
161199,67,s11,J,0,S,-1.394357,3.284461,-1.395468,3.364297,0.079705,1272,0
161745,67,s11,J,0,S,-1.394357,3.284461,-1.345960,3.273628,0.048690,1818,0
162836,67,s11,J,0,S,-1.394357,3.284461,-1.421630,3.285441,0.026589,2909,1
165018,68,s4,J,0,S,1.394357,3.284461,1.375877,3.242157,0.046145,2181,0
165290,68,s4,J,0,S,1.394357,3.284461,1.414375,3.359552,0.077713,2454,0
167199,68,s4,J,0,S,1.394357,3.284461,1.398053,3.249987,0.034471,4363,1
169654,69,s12,J,0,S,-1.333417,3.864267,-1.314664,3.865158,0.018374,2454,1
171836,70,s5,J,0,S,1.214200,2.729995,1.205635,2.734292,0.009198,2181,1
173199,71,s13,J,0,S,-1.041917,4.369160,-1.018467,4.337722,0.038594,1363,1
175018,72,s6,J,0,S,0.824097,2.296742,0.882366,2.308601,0.059015,1818,0
176563,72,s6,J,0,S,0.824097,2.296742,0.828473,2.336300,0.038891,3363,1
178290,73,s14,J,0,S,-0.570260,4.711839,-0.571782,4.691507,0.020106,1727,1
179836,74,s7,J,0,S,0.291500,2.059614,0.305319,2.077744,0.022482,1545,1
