mode,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ,angle
M,1572,-1.565570,-5.205272,-0.166675,-0.270923,0.318088,-0.551273,-0.834325,3.500000,-0.095508,-0.498690,-0.861502,-0.089549,0.866254,-0.491513,0.583890
M,1663,-1.740729,-5.470914,-0.175159,-0.265643,0.318193,-0.577471,-0.816411,3.500000,-0.098464,-0.498806,-0.861103,-0.089502,0.866240,-0.491547,0.615628
M,1754,-1.924052,-5.730792,-0.183322,-0.259877,0.318030,-0.603076,-0.797684,3.500000,-0.102709,-0.498975,-0.860509,-0.089438,0.866212,-0.491607,0.647352
M,1845,-2.115608,-5.984995,-0.191557,-0.254204,0.318298,-0.628093,-0.778138,3.500000,-0.107006,-0.499151,-0.859883,-0.089381,0.866176,-0.491681,0.679100
M,1936,-2.314894,-6.232856,-0.199286,-0.247860,0.318040,-0.652458,-0.757825,3.500000,-0.111111,-0.499318,-0.859265,-0.089337,0.866136,-0.491759,0.710823
M,2027,-2.521960,-6.474442,-0.207065,-0.241586,0.318182,-0.676177,-0.736740,3.500000,-0.111111,-0.499318,-0.859265,-0.089337,0.866136,-0.491759,0.742561
M,2118,-2.736490,-6.709382,-0.214530,-0.234940,0.318151,-0.699211,-0.714915,3.500000,-0.112802,-0.499386,-0.859005,-0.089328,0.866119,-0.491791,0.774293
M,2209,-2.958308,-6.937481,-0.221818,-0.228100,0.318171,-0.721544,-0.692369,3.500000,-0.116841,-0.499543,-0.858374,-0.089311,0.866076,-0.491869,0.806029
M,2300,-3.187172,-7.158491,-0.228863,-0.221010,0.318157,-0.743146,-0.669129,3.500000,-0.117161,-0.499555,-0.858323,-0.089314,0.866073,-0.491874,0.837760
M,2390,-3.423594,-7.371366,-0.236422,-0.212874,0.318136,-0.763999,-0.645217,3.500000,-0.117161,-0.499555,-0.858323,-0.089314,0.866073,-0.491874,0.869489
M,2481,-3.666708,-7.576813,-0.243114,-0.205448,0.318297,-0.784094,-0.620642,3.500000,-0.118621,-0.499616,-0.858087,-0.092798,0.865984,-0.491385,0.901234
M,2572,-3.916025,-7.774415,-0.249317,-0.197602,0.318129,-0.803389,-0.595454,3.500000,-0.123430,-0.499821,-0.857289,-0.097670,0.865819,-0.490732,0.932966
M,2663,-4.171362,-7.964044,-0.255337,-0.189628,0.318050,-0.821872,-0.569672,3.500000,-0.126712,-0.499964,-0.856726,-0.097703,0.865779,-0.490796,0.964690
M,2754,-4.432633,-8.145632,-0.261271,-0.181588,0.318177,-0.839536,-0.543303,3.500000,-0.129288,-0.500076,-0.856276,-0.098315,0.865733,-0.490755,0.996429
M,2845,-4.699449,-8.318902,-0.266816,-0.173270,0.318140,-0.856352,-0.516393,3.500000,-0.133246,-0.500246,-0.855570,-0.098371,0.865680,-0.490837,1.028163
M,2936,-4.971559,-8.483696,-0.272110,-0.164794,0.318121,-0.872303,-0.488966,3.500000,-0.137694,-0.500432,-0.854756,-0.098439,0.865618,-0.490933,1.059892
M,3027,-5.248771,-8.639895,-0.277213,-0.156199,0.318190,-0.887380,-0.461039,3.500000,-0.143216,-0.500660,-0.853714,-0.098530,0.865534,-0.491063,1.091631
M,3118,-5.530659,-8.787262,-0.281888,-0.147367,0.318084,-0.901558,-0.432658,3.500000,-0.151471,-0.499869,-0.852753,-0.098774,0.866044,-0.490115,1.123357
M,3209,-5.817173,-8.925766,-0.286514,-0.138504,0.318235,-0.914834,-0.403829,3.500000,-0.159823,-0.500047,-0.851123,-0.099189,0.865977,-0.490148,1.155098
M,3300,-6.107807,-9.055163,-0.290634,-0.129397,0.318138,-0.927185,-0.374603,3.500000,-0.162800,-0.500151,-0.850497,-0.099245,0.865926,-0.490227,1.186827
M,3390,-6.402810,-9.174352,-0.295003,-0.119188,0.318171,-0.938602,-0.345000,3.500000,-0.162800,-0.500151,-0.850497,-0.099245,0.865926,-0.490227,1.218557
M,3481,-6.701381,-9.284204,-0.298571,-0.109853,0.318139,-0.949077,-0.315045,3.500000,-0.162800,-0.500151,-0.850497,-0.099245,0.865926,-0.490227,1.250292
M,3572,-7.003288,-9.384635,-0.301907,-0.100430,0.318173,-0.958595,-0.284774,3.500000,-0.162800,-0.500151,-0.850497,-0.099245,0.865926,-0.490227,1.282026
M,3663,-7.308152,-9.475519,-0.304864,-0.090884,0.318123,-0.967147,-0.254217,3.500000,-0.165841,-0.500260,-0.849845,-0.100232,0.865866,-0.490132,1.313758
M,3754,-7.615695,-9.556775,-0.307542,-0.081256,0.318096,-0.974725,-0.223408,3.500000,-0.170150,-0.500235,-0.849008,-0.101066,0.865887,-0.489925,1.345487
M,3845,-7.925670,-9.628340,-0.309976,-0.071565,0.318130,-0.981323,-0.192370,3.500000,-0.177520,-0.500247,-0.847491,-0.101362,0.865882,-0.489871,1.377219
M,3936,-8.237887,-9.690159,-0.312217,-0.061819,0.318278,-0.986934,-0.161124,3.500000,-0.192862,-0.500127,-0.844202,-0.107652,0.865946,-0.488415,1.408966
M,4027,-8.551654,-9.742102,-0.313766,-0.051943,0.318037,-0.991548,-0.129742,3.500000,-0.212982,-0.499794,-0.839550,-0.124036,0.866144,-0.484159,1.440688
M,4118,-8.867026,-9.784182,-0.315372,-0.042080,0.318167,-0.995166,-0.098213,3.500000,-0.230329,-0.500115,-0.834766,-0.137556,0.865950,-0.480843,1.472424
M,4209,-9.183572,-9.816335,-0.316545,-0.032153,0.318174,-0.997781,-0.066587,3.500000,-0.239152,-0.500250,-0.832200,-0.143985,0.865865,-0.479110,1.504160
M,4299,-9.500928,-9.838526,-0.317356,-0.022191,0.318131,-0.999391,-0.034904,3.500000,-0.241122,-0.498792,-0.832506,-0.143893,0.866709,-0.477608,1.535885
M,4390,-9.818926,-9.849632,-0.317998,-0.011106,0.318192,-0.999995,-0.003175,3.500000,-0.241363,-0.495916,-0.834153,-0.143086,0.868358,-0.474849,1.567621
M,4481,-10.137138,-9.850743,-0.318213,-0.001111,0.318214,-0.999592,0.028562,3.500000,-0.238247,-0.495823,-0.835104,-0.142500,0.868404,-0.474940,1.599362
M,4572,-10.455200,-9.841857,-0.318062,0.008886,0.318186,-0.998182,0.060263,3.500000,-0.238197,-0.496078,-0.834966,-0.142570,0.868258,-0.475186,1.631096
M,4663,-10.772765,-9.822988,-0.317565,0.018869,0.318125,-0.995769,0.091902,3.500000,-0.237684,-0.498700,-0.833549,-0.143288,0.866755,-0.477708,1.662827
M,4754,-11.089643,-9.794147,-0.316878,0.028840,0.318188,-0.992351,0.123455,3.500000,-0.237445,-0.499923,-0.832884,-0.143623,0.866049,-0.478885,1.694567
M,4845,-11.405244,-9.755396,-0.315600,0.038752,0.317971,-0.987936,0.154861,3.500000,-0.237260,-0.500876,-0.832364,-0.143884,0.865499,-0.479802,1.726283
M,4936,-11.719780,-9.706702,-0.314536,0.048694,0.318283,-0.982523,0.186142,3.500000,-0.237049,-0.501973,-0.831764,-0.144184,0.864863,-0.480856,1.758031
M,5027,-12.032370,-9.648203,-0.312590,0.058499,0.318016,-0.976125,0.217210,3.500000,-0.237006,-0.502190,-0.831645,-0.144244,0.864737,-0.481065,1.789751
M,5118,-12.343209,-9.579859,-0.310840,0.068344,0.318264,-0.968740,0.248081,3.500000,-0.235975,-0.507425,-0.828756,-0.145677,0.861675,-0.486101,1.821495
M,5209,-12.651574,-9.501831,-0.308365,0.078028,0.318084,-0.960382,0.278687,3.500000,-0.235195,-0.511324,-0.826578,-0.146744,0.859366,-0.489852,1.853223
M,5300,-12.957459,-9.414118,-0.305885,0.087713,0.318213,-0.951056,0.309017,3.500000,-0.235195,-0.511324,-0.826578,-0.146744,0.859366,-0.489852,1.884956
M,5390,-13.260033,-9.315806,-0.302573,0.098311,0.318144,-0.940773,0.339038,3.500000,-0.235195,-0.511324,-0.826578,-0.146744,0.859366,-0.489852,1.916690
M,5481,-13.559464,-9.208004,-0.299431,0.107802,0.318245,-0.929540,0.368722,3.500000,-0.235195,-0.511324,-0.826578,-0.146744,0.859366,-0.489852,1.948430
M,5572,-13.855183,-9.090919,-0.295719,0.117085,0.318055,-0.917377,0.398020,3.500000,-0.235661,-0.509070,-0.827836,-0.146128,0.860704,-0.487684,1.980154
M,5663,-14.147247,-8.964530,-0.292065,0.126389,0.318239,-0.904283,0.426934,3.500000,-0.235715,-0.508808,-0.827981,-0.146056,0.860859,-0.487431,2.011897
M,5754,-14.435069,-8.829089,-0.287822,0.135441,0.318097,-0.890284,0.455407,3.500000,-0.235274,-0.510920,-0.826805,-0.146633,0.859607,-0.489463,2.043626
M,5845,-14.718554,-8.684644,-0.283485,0.144445,0.318164,-0.875384,0.483427,3.500000,-0.234811,-0.513137,-0.825563,-0.147239,0.858284,-0.491597,2.075362
M,5936,-14.997323,-8.531387,-0.278769,0.153256,0.318119,-0.859608,0.510955,3.500000,-0.234811,-0.513137,-0.825563,-0.147239,0.858284,-0.491597,2.107092
M,6027,-15.271104,-8.369474,-0.273781,0.161913,0.318075,-0.842967,0.537965,3.500000,-0.234811,-0.513137,-0.825563,-0.147239,0.858284,-0.491597,2.138817
M,6118,-15.539774,-8.198972,-0.268670,0.170503,0.318206,-0.825470,0.564446,3.500000,-0.234811,-0.513137,-0.825563,-0.147239,0.858284,-0.491597,2.170559
M,6209,-15.802917,-8.020138,-0.263144,0.178834,0.318161,-0.807146,0.590353,3.500000,-0.234811,-0.513137,-0.825563,-0.147239,0.858284,-0.491597,2.202292
M,6300,-16.060350,-7.833098,-0.257433,0.187040,0.318207,-0.788008,0.615664,3.500000,-0.234811,-0.513137,-0.825563,-0.147239,0.858284,-0.491597,2.234025
M,6390,-16.311020,-7.637254,-0.250669,0.195844,0.318104,-0.768082,0.640352,3.500000,-0.235389,-0.510349,-0.827125,-0.146478,0.859946,-0.488914,2.265753
M,6481,-16.555536,-7.433531,-0.244516,0.203723,0.318263,-0.747370,0.664409,3.500000,-0.229295,-0.508736,-0.829826,-0.145503,0.860876,-0.487566,2.297498
M,6572,-16.793404,-7.222339,-0.237867,0.211193,0.318093,-0.725920,0.687780,3.500000,-0.224618,-0.508045,-0.831527,-0.144966,0.861259,-0.487051,2.329223
M,6663,-17.024572,-7.003733,-0.231169,0.218606,0.318162,-0.703730,0.710468,3.500000,-0.224468,-0.507308,-0.832018,-0.144769,0.861691,-0.486343,2.360959
M,6754,-17.248720,-6.778012,-0.224148,0.225721,0.318107,-0.680836,0.732437,3.500000,-0.225080,-0.504447,-0.833590,-0.144027,0.863370,-0.483579,2.392690
M,6845,-17.465712,-6.545315,-0.216991,0.232697,0.318172,-0.657251,0.753671,3.500000,-0.225080,-0.504447,-0.833590,-0.144027,0.863370,-0.483579,2.424426
M,6936,-17.675243,-6.305967,-0.209532,0.239347,0.318105,-0.633013,0.774142,3.500000,-0.225080,-0.504447,-0.833590,-0.144027,0.863370,-0.483579,2.456155
M,7027,-17.877199,-6.060100,-0.201956,0.245867,0.318177,-0.608128,0.793839,3.500000,-0.224935,-0.505092,-0.833238,-0.144194,0.862992,-0.484203,2.487892
M,7118,-18.071251,-5.808123,-0.194052,0.251977,0.318039,-0.582642,0.812729,3.500000,-0.224728,-0.506032,-0.832724,-0.144438,0.862441,-0.485111,2.519618
M,7209,-18.257423,-5.549983,-0.186172,0.258140,0.318271,-0.556557,0.830809,3.500000,-0.224728,-0.506032,-0.832724,-0.144438,0.862441,-0.485111,2.551356
M,7300,-18.435369,-5.286164,-0.177946,0.263819,0.318222,-0.529913,0.848052,3.500000,-0.224300,-0.507991,-0.831646,-0.143499,0.861304,-0.487405,2.583095
M,7390,-18.603888,-5.016480,-0.168518,0.269683,0.318005,-0.502750,0.864431,3.500000,-0.223275,-0.512697,-0.829030,-0.144719,0.858510,-0.491952,2.614815
M,7481,-18.763937,-4.741492,-0.160049,0.274989,0.318174,-0.475075,0.879946,3.500000,-0.223093,-0.513538,-0.828558,-0.144937,0.858007,-0.492765,2.646544
M,7572,-18.915314,-4.461530,-0.151377,0.279962,0.318267,-0.446903,0.894583,3.500000,-0.220757,-0.513652,-0.829113,-0.143596,0.857939,-0.493276,2.678293
M,7663,-19.057751,-4.177089,-0.142437,0.284441,0.318111,-0.418295,0.908311,3.500000,-0.213388,-0.514587,-0.830461,-0.138664,0.857387,-0.495642,2.710025
M,7754,-19.191206,-3.888257,-0.133455,0.288832,0.318173,-0.389265,0.921126,3.500000,-0.203649,-0.515183,-0.832535,-0.132991,0.857029,-0.497809,2.741759
M,7845,-19.315479,-3.595490,-0.124273,0.292767,0.318051,-0.359854,0.933009,3.500000,-0.189328,-0.518698,-0.833731,-0.125738,0.854904,-0.503317,2.773482
M,7936,-19.430576,-3.298746,-0.115097,0.296744,0.318284,-0.330055,0.943962,3.500000,-0.170383,-0.521468,-0.836087,-0.115984,0.853209,-0.508510,2.805231
M,8027,-19.536222,-2.998742,-0.105646,0.300004,0.318062,-0.299948,0.953956,3.500000,-0.148309,-0.520642,-0.840795,-0.105178,0.853679,-0.510068,2.836956
M,8118,-19.632423,-2.695473,-0.096201,0.303268,0.318161,-0.269527,0.962993,3.500000,-0.135763,-0.520197,-0.843186,-0.096576,0.853961,-0.511295,2.868690
M,8209,-19.719061,-2.389295,-0.086637,0.306179,0.318200,-0.238831,0.971061,3.500000,-0.134549,-0.521126,-0.842807,-0.095761,0.853398,-0.512387,2.900432
M,8300,-19.796017,-2.080632,-0.076956,0.308663,0.318111,-0.207916,0.978147,3.500000,-0.134549,-0.521126,-0.842807,-0.095761,0.853398,-0.512387,2.932149
M,8390,-19.862188,-1.769333,-0.066172,0.311299,0.318254,-0.176762,0.984254,3.500000,-0.111457,-0.520463,-0.846578,-0.086553,0.853733,-0.513467,2.963897
M,8481,-19.918516,-1.456251,-0.056328,0.313083,0.318109,-0.145449,0.989366,3.500000,-0.086288,-0.521774,-0.848708,-0.073870,0.852891,-0.516836,2.995625
M,8572,-19.964987,-1.141538,-0.046471,0.314713,0.318126,-0.113989,0.993482,3.500000,-0.073414,-0.526745,-0.846847,-0.060888,0.849922,-0.523379,3.027355
M,8663,-20.001562,-0.825429,-0.036575,0.316109,0.318218,-0.082407,0.996599,3.500000,-0.063806,-0.530277,-0.845420,-0.052696,0.847755,-0.527764,3.059093
M,8754,-20.028173,-0.508495,-0.026611,0.316934,0.318049,-0.050753,0.998711,3.500000,-0.047096,-0.529935,-0.846730,-0.044556,0.847941,-0.528215,3.090818
M,8845,-20.044825,-0.190809,-0.016651,0.317686,0.318122,-0.019041,0.999819,3.500000,-0.041101,-0.529817,-0.847116,-0.041940,0.848000,-0.528334,3.122551
M,8936,-20.051487,0.127266,-0.006662,0.318075,0.318145,0.012691,0.999919,3.500000,-0.022385,-0.529392,-0.848082,-0.030362,0.848263,-0.528704,-3.128901
M,9027,-20.048157,0.445343,0.003330,0.318077,0.318095,0.044407,0.999014,3.500000,-0.020396,-0.530348,-0.847535,-0.030039,0.847653,-0.529699,-3.097172
M,9118,-20.034832,0.763284,0.013325,0.317940,0.318219,0.076090,0.997101,3.500000,-0.020396,-0.530348,-0.847535,-0.030039,0.847654,-0.529699,-3.065429
M,9209,-20.011522,1.080661,0.023310,0.317378,0.318232,0.107691,0.994184,3.500000,-0.017312,-0.530271,-0.847652,-0.028769,0.847692,-0.529708,-3.033692
M,9299,-19.978275,1.396982,0.033247,0.316321,0.318064,0.139168,0.990269,3.500000,-0.008035,-0.530052,-0.847927,-0.021690,0.847847,-0.529796,-3.001972
M,9390,-19.933981,1.712165,0.044294,0.315182,0.318280,0.170527,0.985353,3.500000,0.003295,-0.529823,-0.848102,-0.013515,0.848005,-0.529816,-2.970229
M,9481,-19.879814,2.025751,0.054167,0.313586,0.318230,0.145445,0.989367,3.500000,0.017519,-0.529553,-0.848096,-0.005291,0.848165,-0.529706,-2.995631
M,9572,-19.833355,2.340390,0.046459,0.314640,0.318051,0.113989,0.993482,3.500000,0.024614,-0.529418,-0.848004,0.000066,0.848261,-0.529578,-3.027356
M,9663,-19.796783,2.656486,0.036572,0.316096,0.318204,0.082405,0.996599,3.500000,0.033028,-0.529253,-0.847821,0.007282,0.848389,-0.529324,-3.059094
M,9754,-19.770166,2.973475,0.026617,0.316989,0.318105,0.050747,0.998712,3.500000,0.038056,-0.529162,-0.847667,0.012452,0.848467,-0.529102,-3.090824
M,9845,-19.753521,3.291111,0.016645,0.317635,0.318071,0.019039,0.999819,3.500000,0.039608,-0.529135,-0.847613,0.013327,0.848483,-0.529056,-3.122553
M,9936,-19.746859,3.609175,0.006662,0.318064,0.318134,-0.012691,0.999919,3.500000,0.039608,-0.529135,-0.847613,0.013327,0.848483,-0.529056,3.128900
M,10027,-19.750195,3.927439,-0.003336,0.318264,0.318282,-0.044426,0.999013,3.500000,0.039608,-0.529135,-0.847613,0.013327,0.848483,-0.529056,3.097152
M,10118,-19.763514,4.245198,-0.013319,0.317759,0.318038,-0.076092,0.997101,3.500000,0.039608,-0.529135,-0.847613,0.013327,0.848483,-0.529056,3.065428
M,10209,-19.786823,4.562560,-0.023310,0.317362,0.318217,-0.107691,0.994184,3.500000,0.039608,-0.529135,-0.847613,0.013327,0.848483,-0.529056,3.033692
M,10300,-19.820080,4.878961,-0.033257,0.316401,0.318144,-0.139181,0.990267,3.500000,0.039608,-0.529135,-0.847613,0.013327,0.848483,-0.529056,3.001959
M,10390,-19.864353,5.193971,-0.044273,0.315011,0.318107,-0.170517,0.985355,3.500000,0.039608,-0.529135,-0.847613,0.013327,0.848483,-0.529056,2.970239
M,10481,-19.918514,5.507540,-0.054161,0.313569,0.318212,-0.201702,0.979447,3.500000,0.039608,-0.529135,-0.847613,0.013327,0.848483,-0.529056,2.938498
M,10572,-19.982494,5.819227,-0.063980,0.311687,0.318186,-0.232679,0.972553,3.500000,0.041148,-0.529112,-0.847554,0.013378,0.848488,-0.529046,2.906761
M,10663,-20.056206,6.128628,-0.073711,0.309401,0.318060,-0.263409,0.964684,3.500000,0.045853,-0.529033,-0.847361,0.013494,0.848504,-0.529017,2.875038
M,10754,-20.139622,6.435657,-0.083416,0.307028,0.318158,-0.293886,0.955840,3.500000,0.047099,-0.528561,-0.847588,0.013503,0.848789,-0.528559,2.843302
M,10845,-20.232664,6.739979,-0.093042,0.304323,0.318228,-0.324076,0.946031,3.500000,0.049971,-0.528510,-0.847455,0.013629,0.848797,-0.528543,2.811558
M,10936,-20.335171,7.041085,-0.102507,0.301105,0.318076,-0.353922,0.935275,3.500000,0.052268,-0.528467,-0.847343,0.013704,0.848803,-0.528532,2.779831
M,11027,-20.447102,7.338871,-0.111931,0.297786,0.318127,-0.383417,0.923575,3.500000,0.052268,-0.528467,-0.847343,0.013704,0.848803,-0.528532,2.748099
M,11118,-20.568388,7.633127,-0.121286,0.294257,0.318273,-0.412537,0.910941,3.500000,0.052666,-0.528461,-0.847322,0.013739,0.848803,-0.528531,2.716356
M,11209,-20.698757,7.923211,-0.130369,0.290083,0.318032,-0.441221,0.897398,3.500000,0.057995,-0.528372,-0.847030,0.013983,0.848805,-0.528521,2.684633
M,11300,-20.838270,8.209249,-0.139513,0.286039,0.318249,-0.469477,0.882945,3.500000,0.063680,-0.528275,-0.846682,0.014310,0.848800,-0.528520,2.652894
M,11390,-20.987625,8.490146,-0.149355,0.280896,0.318135,-0.497250,0.867607,3.500000,0.071156,-0.528173,-0.846150,0.018358,0.848850,-0.528315,2.621167
M,11481,-21.145750,8.766246,-0.158125,0.276100,0.318174,-0.524530,0.851392,3.500000,0.083988,-0.528050,-0.845050,0.020116,0.848772,-0.528377,2.589429
M,11572,-21.312454,9.037217,-0.166704,0.270971,0.318144,-0.551281,0.834320,3.500000,0.097898,-0.524539,-0.845740,0.025867,0.850876,-0.524730,2.557695
M,11663,-21.487537,9.302742,-0.175083,0.265525,0.318053,-0.577463,0.816418,3.500000,0.118710,-0.519602,-0.846122,0.037645,0.853890,-0.519091,2.525976
M,11754,-21.671019,9.562843,-0.183481,0.260101,0.318305,-0.603088,0.797674,3.500000,0.144200,-0.513890,-0.845650,0.050485,0.857289,-0.512354,2.494224
M,11845,-21.862413,9.816832,-0.191395,0.253988,0.318028,-0.628088,0.778142,3.500000,0.168881,-0.508741,-0.844193,0.062581,0.860302,-0.505929,2.462499
M,11936,-22.061804,10.064820,-0.199390,0.247989,0.318206,-0.652464,0.757819,3.500000,0.193172,-0.503803,-0.841942,0.071413,0.863049,-0.500048,2.430761
M,12027,-22.268814,10.306339,-0.207010,0.241519,0.318095,-0.676176,0.736740,3.500000,0.221351,-0.497522,-0.838734,0.078727,0.866378,-0.493144,2.399033
M,12118,-22.483358,10.541295,-0.214544,0.234956,0.318172,-0.699213,0.714912,3.500000,0.240679,-0.493727,-0.835648,0.081664,0.868204,-0.489441,2.367296
M,12209,-22.705206,10.769420,-0.221848,0.228125,0.318209,-0.721546,0.692367,3.500000,0.247528,-0.493179,-0.833969,0.081794,0.868319,-0.489215,2.335560
M,12300,-22.934055,10.990416,-0.228849,0.220996,0.318137,-0.743147,0.669129,3.500000,0.256134,-0.492755,-0.831617,0.081871,0.868284,-0.489265,2.303833
M,12390,-23.170515,11.203327,-0.236460,0.212912,0.318189,-0.764004,0.645212,3.500000,0.261464,-0.492475,-0.830124,0.082730,0.868311,-0.489072,2.272097
M,12481,-23.413492,11.408656,-0.242977,0.205329,0.318116,-0.784090,0.620647,3.500000,0.263574,-0.492365,-0.829521,0.084610,0.868415,-0.488566,2.240365
M,12572,-23.662874,11.606312,-0.249382,0.197656,0.318212,-0.803389,0.595454,3.500000,0.266677,-0.492211,-0.828620,0.092147,0.868838,-0.486446,2.208627
M,12663,-23.918268,11.795981,-0.255394,0.189670,0.318120,-0.821875,0.569667,3.500000,0.266677,-0.492211,-0.828620,0.092439,0.868855,-0.486361,2.176897
M,12754,-24.179482,11.977528,-0.261213,0.181546,0.318106,-0.839535,0.543305,3.500000,0.266794,-0.491240,-0.829159,0.092141,0.869403,-0.485436,2.145166
M,12845,-24.446285,12.150791,-0.266804,0.173264,0.318127,-0.856350,0.516397,3.500000,0.266852,-0.490759,-0.829425,0.091994,0.869675,-0.484977,2.113434
M,12936,-24.718416,12.315598,-0.272131,0.164807,0.318146,-0.872303,0.488967,3.500000,0.266852,-0.490759,-0.829425,0.091994,0.869675,-0.484977,2.081701
M,13027,-24.995594,12.471780,-0.277178,0.156181,0.318151,-0.887379,0.461042,3.500000,0.266852,-0.490759,-0.829425,0.091994,0.869675,-0.484977,2.049965
M,13118,-25.277477,12.619146,-0.281883,0.147367,0.318080,-0.901556,0.432662,3.500000,0.266852,-0.490759,-0.829425,0.091994,0.869675,-0.484977,2.018239
M,13209,-25.563972,12.757643,-0.286495,0.138496,0.318215,-0.914831,0.403838,3.500000,0.267127,-0.488407,-0.830724,0.091271,0.870997,-0.482735,1.986504
M,13300,-25.854679,12.887074,-0.290707,0.129431,0.318218,-0.927185,0.374604,3.500000,0.267277,-0.487120,-0.831431,0.090876,0.871717,-0.481509,1.954766
M,13390,-26.149622,13.006239,-0.294943,0.119165,0.318106,-0.938602,0.344999,3.500000,0.267277,-0.487120,-0.831430,0.090876,0.871717,-0.481509,1.923035
M,13481,-26.448294,13.116127,-0.298672,0.109888,0.318245,-0.949078,0.315041,3.500000,0.267277,-0.487120,-0.831430,0.090876,0.871717,-0.481509,1.891296
M,13572,-26.750153,13.216541,-0.301859,0.100414,0.318122,-0.958595,0.284773,3.500000,0.267277,-0.487120,-0.831430,0.090876,0.871717,-0.481509,1.859566
M,13663,-27.054865,13.307381,-0.304712,0.090839,0.317964,-0.967142,0.254233,3.500000,0.267277,-0.487120,-0.831430,0.090876,0.871717,-0.481509,1.827851
M,13754,-27.362640,13.388700,-0.307775,0.081320,0.318337,-0.974728,0.223399,3.500000,0.267277,-0.487120,-0.831430,0.090876,0.871717,-0.481509,1.796097
M,13845,-27.672598,13.460258,-0.309958,0.071558,0.318110,-0.981323,0.192364,3.500000,0.267277,-0.487120,-0.831430,0.090876,0.871717,-0.481509,1.764367
M,13936,-27.984625,13.522041,-0.312027,0.061783,0.318085,-0.986933,0.161138,3.500000,0.267277,-0.487120,-0.831430,0.090876,0.871717,-0.481509,1.732640
M,14027,-28.298512,13.574006,-0.313887,0.051965,0.318159,-0.991549,0.129742,3.500000,0.267277,-0.487120,-0.831430,0.090876,0.871717,-0.481509,1.700905
M,14118,-28.613871,13.616085,-0.315359,0.042079,0.318154,-0.995165,0.098216,3.500000,0.267277,-0.487120,-0.831430,0.090876,0.871717,-0.481509,1.669171
M,14209,-28.930538,13.648247,-0.316668,0.032162,0.318297,-0.997782,0.066579,3.500000,0.267277,-0.487120,-0.831430,0.090876,0.871717,-0.481509,1.637424
M,14300,-29.247875,13.670435,-0.317337,0.022188,0.318112,-0.999392,0.034890,3.500000,0.267277,-0.487120,-0.831430,0.090876,0.871717,-0.481509,1.605694
M,14390,-29.565926,13.681540,-0.318050,0.011106,0.318244,-0.999994,0.003160,3.500000,0.267277,-0.487120,-0.831430,0.090876,0.871717,-0.481509,1.573957
M,14481,-29.884018,13.682647,-0.318092,0.001106,0.318094,-0.999592,-0.028560,3.500000,0.267277,-0.487120,-0.831431,0.090876,0.871717,-0.481509,1.542233
M,14572,-30.202065,13.673761,-0.318047,-0.008885,0.318171,-0.998182,-0.060264,3.500000,0.267277,-0.487120,-0.831431,0.090876,0.871717,-0.481509,1.510496
