mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
M,S,436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.041901,-0.464087,-0.884798,-0.080238,0.884278,-0.460015,
M,S,527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.044185,-0.470466,-0.881311,-0.083925,0.880802,-0.465987,
M,S,618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.046234,-0.472821,-0.879945,-0.083974,0.879608,-0.468228,
M,S,709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.056759,-0.475818,-0.877711,-0.087884,0.878097,-0.470344,
M,S,800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.074820,-0.482935,-0.872454,-0.093432,0.874452,-0.476029,
M,S,890,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.094607,-0.517753,-0.850283,-0.101937,0.854663,-0.509077,
M,S,981,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.114165,-0.548073,-0.828603,-0.112742,0.835815,-0.537310,
M,S,1072,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.149110,-0.576226,-0.803573,-0.130639,0.817015,-0.561623,
M,S,1163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.188086,-0.596523,-0.780246,-0.153565,0.802515,-0.576530,
M,S,1254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.228662,-0.615817,-0.753978,-0.181295,0.787887,-0.588529,
