mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
J,L,418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.055636,-0.452527,-0.890014,-0.058736,0.891334,-0.449526,
J,L,509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.050324,-0.452118,-0.890537,-0.057007,0.891514,-0.449392,
J,L,599,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.048161,-0.451365,-0.891039,-0.056971,0.891863,-0.448703,
J,L,690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.050668,-0.451416,-0.890874,-0.056989,0.891873,-0.448682,
J,L,781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.059676,-0.458395,-0.886743,-0.057354,0.888433,-0.455409,
J,L,872,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.067494,-0.471333,-0.879369,-0.058072,0.881741,-0.468147,
J,L,963,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.074830,-0.495823,-0.865193,-0.059667,0.868298,-0.492442,
J,L,1054,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.084314,-0.552314,-0.829361,-0.064981,0.833601,-0.548532,
J,L,1145,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.086467,-0.637269,-0.765775,-0.074108,0.770639,-0.632949,
J,L,1236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.084134,-0.706512,-0.702682,-0.084477,0.707701,-0.701443,
J,L,1327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.081411,-0.737058,-0.670908,-0.097832,0.675802,-0.730562,
J,L,1418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.088375,-0.729838,-0.677884,-0.104196,0.683586,-0.722394,
