double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status,t_slot,mode,scale_char
90.902000,-0.118561,3.877841,-0.086877,-0.008942,-0.007324,-0.999933,-0.061523,0.998083,-0.006760,0.000000,1.000000,0.000000,0.000000,5.303573,-4.755000,0.135266,0,-0.160304,3.843651,-4.755000,1.468647,0,s0,J,L
181.847000,-0.119430,3.888817,-0.076900,-0.013194,0.002900,-0.999909,-0.064324,0.997922,0.003743,0.000000,1.000000,0.000000,0.000000,5.303573,-4.755000,0.135266,0,-0.181157,3.902383,-4.755000,1.412851,0,s0,J,L
272.726000,-0.119508,3.891620,-0.074888,-0.014448,0.005798,-0.999879,-0.059721,0.998193,0.006652,0.000000,1.000000,0.000000,0.000000,5.303573,-4.755000,0.135266,0,-0.187133,3.918760,-4.755000,1.397390,0,s0,J,L
363.635000,-0.118988,3.891971,-0.074835,-0.011991,0.007699,-0.999899,-0.057564,0.998307,0.008377,0.000000,1.000000,0.000000,0.000000,5.303573,-4.755000,0.135266,0,-0.175115,3.928008,-4.755000,1.386641,0,s0,J,L
454.560000,-0.119033,3.892321,-0.074768,-0.012693,0.009592,-0.999874,-0.055032,0.998431,0.010276,0.000000,1.000000,0.000000,0.000000,5.303573,-4.755000,0.135266,0,-0.178445,3.937218,-4.755000,1.377916,0,s0,J,L
545.496000,-0.110961,3.916307,-0.071567,-0.007315,0.076338,-0.997055,-0.058402,0.995347,0.076635,0.000000,1.000000,0.000000,0.000000,5.303573,-4.755000,0.135266,0,-0.145322,4.274885,-4.755000,1.036011,0,s0,J,L
636.360000,-0.099842,3.934589,-0.074321,0.009802,0.109635,-0.993924,-0.063005,0.992064,0.108808,0.000000,1.000000,0.000000,0.000000,5.303573,-4.755000,0.135266,0,-0.053684,4.450891,-4.755000,0.849182,0,s0,J,L
727.276000,-0.097721,3.957532,-0.065704,0.021544,0.161658,-0.986612,-0.063745,0.985055,0.160011,0.000000,1.000000,0.000000,0.000000,5.303573,-4.755000,0.135266,0,0.004678,4.725881,-4.755000,0.570130,0,s0,J,L
818.174000,-0.096478,3.989789,-0.056506,0.027872,0.209487,-0.977414,-0.061093,0.976323,0.207511,0.000000,1.000000,0.000000,0.000000,5.303573,-4.755000,0.135266,0,0.037505,4.996807,-4.755000,0.302516,0,s0,J,L
909.093000,-0.096874,4.009227,-0.048836,0.027506,0.232781,-0.972140,-0.062039,0.971031,0.230760,0.000000,1.000000,0.000000,0.000000,5.303573,-4.755000,0.135266,0,0.036282,5.136130,-4.755001,0.167066,0,s0,J,L
1000.012000,-0.101180,4.029164,-0.037299,0.020407,0.260149,-0.965353,-0.067076,0.963735,0.258295,1.000000,0.000000,0.000000,0.000000,5.303573,-4.755000,0.135266,0,-0.001448,5.300518,-4.755000,0.003279,0,s0,J,L
1090.918000,-0.103356,4.038189,-0.027622,0.017515,0.269257,-0.962909,-0.066589,0.961233,0.267577,1.000000,0.000000,0.000000,0.000000,5.303573,-4.755000,0.135266,0,-0.017368,5.360097,-4.755000,0.057220,0,s0,J,L
1181.830000,-0.103445,4.040877,-0.023749,0.017734,0.266340,-0.963716,-0.058688,0.962483,0.264919,1.000000,0.000000,0.000000,0.000000,5.303573,-4.755000,0.135266,0,-0.016383,5.348443,-4.755000,0.046322,0,s0,J,L
1272.748000,-0.103806,4.042381,-0.019255,0.015337,0.270768,-0.962523,-0.056338,0.961340,0.269537,1.000000,0.000000,0.000000,0.000000,5.303573,-4.755000,0.135266,0,-0.028345,5.374596,-4.755001,0.074124,1,s0,J,L
1363.633000,-0.108088,4.034451,-0.016985,0.011857,0.264949,-0.964189,-0.051567,0.963136,0.264026,0.000000,1.000000,0.000000,-0.291500,2.530136,-4.755000,0.135266,1,-0.049822,5.336409,-4.755000,2.715969,1,s8,J,L
1454.564000,-0.119082,4.010674,-0.031685,0.015712,0.247861,-0.968668,-0.050518,0.967747,0.246806,0.000000,1.000000,0.000000,-0.291500,2.530136,-4.755000,0.135266,1,-0.042469,5.219267,-4.755000,2.616094,0,s8,J,L
1545.482000,-0.108378,3.983023,-0.042259,0.009298,0.203104,-0.979113,-0.064525,0.977237,0.202102,0.000000,1.000000,0.000000,-0.291500,2.530136,-4.755000,0.135266,1,-0.063627,4.960620,-4.755000,2.390272,0,s8,J,L
