time_stamp,trial_index,slot,mode,size_index,targetRadius,targetX,targetY,userX,userY,distance_from_center,elaspedTime,is_hit
1127,0,s0,N,2,L,0.000000,5.405959,0.043801,5.376933,0.052186,1127,1
2218,1,s8,N,2,L,-0.291500,2.632522,-0.295248,2.681831,0.048050,1090,1
3181,2,s1,N,2,L,0.570260,5.284746,0.545124,5.247248,0.043980,963,1
4163,3,s9,N,2,L,-0.824097,2.869649,-0.845128,2.955699,0.087486,981,1
5272,4,s2,N,2,L,1.041917,4.942067,1.023130,4.889656,0.054597,1109,1
6218,5,s10,N,2,L,-1.214200,3.302902,-1.186795,3.325687,0.034686,945,1
7309,6,s3,N,2,L,1.333417,4.437174,1.300998,4.452718,0.035291,1090,1
8236,7,s11,N,2,L,-1.394357,3.857368,-1.400325,3.865619,0.010125,927,1
9309,8,s4,N,2,L,1.394357,3.857368,1.490027,3.853688,0.092417,1072,1
10272,9,s12,N,2,L,-1.333417,4.437174,-1.241786,4.368246,0.111174,963,1
11418,10,s5,N,2,L,1.214200,3.302902,1.221707,3.237064,0.065609,1145,1
12345,11,s13,N,2,L,-1.041917,4.942067,-0.933795,4.974007,0.112366,927,1
13345,12,s6,N,2,L,0.824097,2.869649,0.981496,2.963856,0.183171,999,0
13909,12,s6,N,2,L,0.824097,2.869649,0.874816,2.907530,0.063304,1563,1
14909,13,s14,N,2,L,-0.570260,5.284746,-0.640106,5.331851,0.082543,1000,1
16054,14,s7,N,2,L,0.291500,2.632522,0.346245,2.650090,0.057489,1145,1
17018,15,s0,N,2,L,0.000000,5.405959,-0.041635,5.421951,0.044454,963,1
18090,16,s8,N,2,L,-0.291500,2.632522,-0.223000,2.649451,0.070292,1072,1
19345,17,s1,N,2,L,0.570260,5.284746,0.672580,5.247954,0.108337,1254,1
20509,18,s9,N,2,L,-0.824097,2.869649,-0.978161,3.253309,0.403908,1163,0
22472,18,s9,N,2,L,-0.824097,2.869649,-0.851295,2.891780,0.035052,3127,1
23436,19,s2,N,2,L,1.041917,4.942067,1.011528,4.930535,0.031670,963,1
24327,20,s10,N,2,L,-1.214200,3.302902,-1.250746,3.283004,0.040261,890,1
