double time_stamp,w_posX,w_posY,w_posZ,w_dirX,w_dirY,w_dirZ,w_upX,w_upY,w_upZ,t_colorR,t_colorG,t_colorB,t_posX,t_posY,t_posZ,t_scale,t_index,intersectionX,intersectionY,intersectionZ,distance_to_target,button_status,t_slot,mode,scale_char
18.189000,-0.035590,3.625115,-0.128687,0.021599,0.113398,-0.993315,-0.078606,0.990664,0.111386,0.000000,1.000000,0.000000,0.000000,5.027620,-4.755000,0.135266,0,0.065007,4.153261,-4.755000,0.871307,0,s0,N,L
36.352000,-0.035675,3.624883,-0.128757,0.021135,0.112098,-0.993472,-0.078601,0.990805,0.110125,0.000000,1.000000,0.000000,0.000000,5.027620,-4.755000,0.135266,0,0.062741,4.146880,-4.755000,0.877583,0,s0,N,L
54.507000,-0.035706,3.624818,-0.128777,0.020964,0.111735,-0.993517,-0.078596,0.990844,0.109776,0.000000,1.000000,0.000000,0.000000,5.027620,-4.755000,0.135266,0,0.061911,4.145101,-4.755000,0.879320,0,s0,N,L
72.747000,-0.035667,3.624822,-0.129070,0.021015,0.111748,-0.993514,-0.077706,0.990910,0.109812,0.000000,1.000000,0.000000,0.000000,5.027620,-4.755000,0.135266,0,0.062181,4.145137,-4.755000,0.879303,0,s0,N,L
90.944000,-0.035603,3.624830,-0.130115,0.021107,0.111773,-0.993510,-0.076252,0.991016,0.109873,0.000000,1.000000,0.000000,0.000000,5.027620,-4.755000,0.135266,0,0.062654,4.145144,-4.755000,0.879329,0,s0,N,L
109.085000,-0.035581,3.625095,-0.130886,0.020985,0.113232,-0.993347,-0.074903,0.990951,0.111376,0.000000,1.000000,0.000000,0.000000,5.027620,-4.755000,0.135266,0,0.062106,4.152199,-4.755000,0.872153,0,s0,N,L
127.256000,-0.035602,3.625332,-0.131156,0.020873,0.114555,-0.993198,-0.074933,0.990799,0.112704,0.000000,1.000000,0.000000,0.000000,5.027620,-4.755000,0.135266,0,0.061572,4.158645,-4.755000,0.865595,0,s0,N,L
145.424000,-0.035619,3.626805,-0.131201,0.020788,0.115539,-0.993085,-0.074954,0.990685,0.113691,0.000000,1.000000,0.000000,0.000000,5.027620,-4.755000,0.135266,0,0.061169,4.164755,-4.755000,0.859413,0,s0,N,L
163.637000,-0.035625,3.628235,-0.131181,0.020755,0.115917,-0.993042,-0.074963,0.990641,0.114070,0.000000,1.000000,0.000000,0.000000,5.027620,-4.755000,0.135266,0,0.061017,4.167969,-4.755000,0.856180,0,s0,N,L
181.838000,-0.035637,3.628366,-0.131141,0.020692,0.116651,-0.992957,-0.074979,0.990554,0.114806,0.000000,1.000000,0.000000,0.000000,5.027620,-4.755000,0.135266,0,0.060720,4.171567,-4.755000,0.852521,0,s0,N,L
200.015000,-0.035651,3.628521,-0.131094,0.020617,0.117516,-0.992857,-0.074998,0.990452,0.115674,0.000000,1.000000,0.000000,0.000000,5.027620,-4.755000,0.135266,0,0.060368,4.175815,-4.755000,0.848201,0,s0,N,L
218.173000,-0.035508,3.628762,-0.131034,0.021407,0.118603,-0.992711,-0.075025,0.990330,0.116701,0.000000,1.000000,0.000000,0.000000,5.027620,-4.755000,0.135266,0,0.064204,4.181205,-4.755000,0.843052,0,s0,N,L
