time_stamp,trial_index,slot,mode,size_index,targetRadius,targetX,targetY,userX,userY,distance_from_center,elaspedTime,is_hit
1363,0,s0,M,2,L,0.000000,5.180701,0.063828,5.107291,0.095676,1363,1
2545,1,s8,M,2,L,-0.291500,2.407264,-0.272778,2.449778,0.045303,1181,1
3636,2,s1,M,2,L,0.570260,5.059488,0.620363,5.016649,0.065739,1090,1
4545,3,s9,M,2,L,-0.824097,2.644391,-0.778259,2.646699,0.045328,909,1
5727,4,s2,M,2,L,1.041917,4.716810,1.017779,4.793346,0.079537,1181,1
6727,5,s10,M,2,L,-1.214200,3.077645,-1.203060,3.225222,0.147057,1000,0
7545,5,s10,M,2,L,-1.214200,3.077645,-1.301325,3.118062,0.094577,1818,1
8636,6,s3,M,2,L,1.333417,4.211917,1.192732,4.314714,0.173420,1090,0
9272,6,s3,M,2,L,1.333417,4.211917,1.286634,4.286732,0.088196,1727,1
10454,7,s11,M,2,L,-1.394357,3.632111,-1.446454,3.658452,0.056839,1181,1
11545,8,s4,M,2,L,1.394357,3.632111,1.362971,3.709346,0.083036,1090,1
12909,9,s12,M,2,L,-1.333417,4.211917,-1.299427,4.229017,0.037538,1363,1
14000,10,s5,M,2,L,1.214200,3.077645,1.204519,3.146150,0.068673,1090,1
15090,11,s13,M,2,L,-1.041917,4.716810,-0.976294,4.855764,0.152545,1090,0
15727,11,s13,M,2,L,-1.041917,4.716810,-1.010579,4.796241,0.084776,1727,1
17090,12,s6,M,2,L,0.824097,2.644391,0.842437,2.747337,0.103484,1363,1
18181,13,s14,M,2,L,-0.570260,5.059488,-0.583606,5.144351,0.082659,1090,1
19454,14,s7,M,2,L,0.291500,2.407264,0.342828,2.520897,0.122967,1272,1
20454,15,s0,M,2,L,0.000000,5.180701,-0.032314,5.300570,0.119300,999,1
21545,16,s8,M,2,L,-0.291500,2.407264,-0.309645,2.448642,0.044427,1090,1
22818,17,s1,M,2,L,0.570260,5.059488,0.548700,5.165534,0.105321,1272,1
24000,18,s9,M,2,L,-0.824097,2.644391,-0.784500,2.764521,0.123951,1181,1
25272,19,s2,M,2,L,1.041917,4.716810,1.046301,4.765800,0.048155,1272,1
26545,20,s10,M,2,L,-1.214200,3.077645,-1.224108,3.051590,0.027410,1272,1
27545,21,s3,M,2,L,1.333417,4.211917,1.353057,4.173322,0.043287,1000,1
28727,22,s11,M,2,L,-1.394357,3.632111,-1.382756,3.674617,0.043892,1181,1
29636,23,s4,M,2,L,1.394357,3.632111,1.332566,3.552760,0.099737,909,1
30818,24,s12,M,2,L,-1.333417,4.211917,-1.261943,4.313075,0.123769,1181,1
31909,25,s5,M,2,L,1.214200,3.077645,1.198479,3.112109,0.037294,1090,1
32909,26,s13,M,2,L,-1.041917,4.716810,-1.028612,4.707283,0.015775,1000,1
34000,27,s6,M,2,L,0.824097,2.644391,0.799773,2.699482,0.058729,1090,1
34818,28,s14,M,2,L,-0.570260,5.059488,-0.595929,5.193552,0.130946,818,1
35727,29,s7,M,2,L,0.291500,2.407264,0.332859,2.417521,0.042612,909,1
36545,30,s0,M,2,L,0.000000,5.180701,-0.053055,5.200532,0.056272,818,1
37727,31,s8,M,2,L,-0.291500,2.407264,-0.323922,2.454848,0.057033,1181,1
38454,32,s1,M,2,L,0.570260,5.059488,0.449140,5.084508,0.123652,727,1
39363,33,s9,M,2,L,-0.824097,2.644391,-0.874469,2.607392,0.060719,909,1
40454,34,s2,M,2,L,1.041917,4.716810,0.983963,4.711140,0.057241,1090,1
41363,35,s10,M,2,L,-1.214200,3.077645,-1.274449,3.258944,0.191044,909,0
42545,35,s10,M,2,L,-1.214200,3.077645,-1.141697,3.117027,0.080311,2090,1
43454,36,s3,M,2,L,1.333417,4.211917,1.305563,4.215054,0.027404,909,1
44545,37,s11,M,2,L,-1.394357,3.632111,-1.354546,3.698965,0.077150,1090,1
45545,38,s4,M,2,L,1.394357,3.632111,1.393104,3.621126,0.011055,1000,1
46545,39,s12,M,2,L,-1.333417,4.211917,-1.293527,4.315534,0.111029,999,1
47636,40,s5,M,2,L,1.214200,3.077645,1.146510,3.122746,0.079397,1090,1
48636,41,s13,M,2,L,-1.041917,4.716810,-1.081423,4.758102,0.055039,999,1
49636,42,s6,M,2,L,0.824097,2.644391,0.877624,2.743480,0.112288,1000,1
50636,43,s14,M,2,L,-0.570260,5.059488,-0.656128,5.097185,0.091754,1000,1
51454,44,s7,M,2,L,0.291500,2.407264,0.282604,2.487910,0.078939,818,1
52272,45,s0,M,2,L,0.000000,5.180701,-0.130644,5.287780,0.165461,818,0
53181,45,s0,M,2,L,0.000000,5.180701,0.022204,5.157801,0.031279,1727,1
54363,46,s8,M,2,L,-0.291500,2.407264,-0.275764,2.397840,0.018300,1181,1
55454,47,s1,M,2,L,0.570260,5.059488,0.550758,5.042917,0.024996,1090,1
56545,48,s9,M,2,L,-0.824097,2.644391,-0.753466,2.761055,0.133188,1090,1
57727,49,s2,M,2,L,1.041917,4.716810,1.053195,4.739042,0.024155,1181,1
58636,50,s10,M,2,L,-1.214200,3.077645,-1.215900,3.104547,0.026871,909,1
59636,51,s3,M,2,L,1.333417,4.211917,1.315061,4.173971,0.041446,1000,1
60636,52,s11,M,2,L,-1.394357,3.632111,-1.426250,3.560093,0.078113,1000,1
61545,53,s4,M,2,L,1.394357,3.632111,1.477773,3.675378,0.091768,909,1
62727,54,s12,M,2,L,-1.333417,4.211917,-1.368189,4.212754,0.033603,1181,1
64000,55,s5,M,2,L,1.214200,3.077645,1.207650,3.201881,0.123791,1272,1
65181,56,s13,M,2,L,-1.041917,4.716810,-0.982160,4.758483,0.072716,1181,1
66181,57,s6,M,2,L,0.824097,2.644391,0.852498,2.703150,0.064920,1000,1
67181,58,s14,M,2,L,-0.570260,5.059488,-0.559870,5.012080,0.046855,1000,1
68545,59,s7,M,2,L,0.291500,2.407264,0.258527,2.454865,0.056637,1363,1
69545,60,s0,M,2,L,0.000000,5.180701,0.039189,5.176153,0.039426,999,1
70636,61,s8,M,2,L,-0.291500,2.407264,-0.321503,2.534027,0.127836,1090,1
71545,62,s1,M,2,L,0.570260,5.059488,0.543537,5.102441,0.049894,909,1
72636,63,s9,M,2,L,-0.824097,2.644391,-0.845218,2.773536,0.129467,1090,1
73727,64,s2,M,2,L,1.041917,4.716810,1.028359,4.778283,0.062293,1090,1
74727,65,s10,M,2,L,-1.214200,3.077645,-1.187239,3.189366,0.113534,1000,1
75909,66,s3,M,2,L,1.333417,4.211917,1.319793,4.171695,0.041979,1181,1
76818,67,s11,M,2,L,-1.394357,3.632111,-1.405894,3.757414,0.125805,909,1
77818,68,s4,M,2,L,1.394357,3.632111,1.338565,3.619590,0.055758,1000,1
78818,69,s12,M,2,L,-1.333417,4.211917,-1.297652,4.239740,0.044950,1000,1
79909,70,s5,M,2,L,1.214200,3.077645,1.266135,3.166987,0.103326,1090,1
80909,71,s13,M,2,L,-1.041917,4.716810,-1.092137,4.644387,0.088122,1000,1
81909,72,s6,M,2,L,0.824097,2.644391,0.827071,2.709271,0.063830,999,1
82727,73,s14,M,2,L,-0.570260,5.059488,-0.569581,5.196913,0.133102,818,1
83727,74,s7,M,2,L,0.291500,2.407264,0.242090,2.414795,0.049836,999,1
1090,0,s0,M,1,M,0.000000,5.221174,-0.008856,5.264909,0.043043,1090,1
1999,1,s8,M,1,M,-0.291500,2.447737,-0.272518,2.500034,0.054145,909,1
2909,2,s1,M,1,M,0.570260,5.099961,0.649976,4.985511,0.138486,909,0
3545,2,s1,M,1,M,0.570260,5.099961,0.560633,5.165710,0.064533,1545,1
