mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
J,L,427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.016765,-0.588277,-0.808485,-0.035365,0.808442,-0.587512,
J,L,518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.017250,-0.577783,-0.816008,-0.035364,0.815972,-0.577009,
J,L,609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.020448,-0.569514,-0.821727,-0.043206,0.821634,-0.568375,
J,L,699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.041128,-0.582479,-0.811805,-0.057474,0.812526,-0.580084,
J,L,790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.065857,-0.658779,-0.749449,-0.074931,0.752223,-0.654633,
J,L,881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.079939,-0.777934,-0.623241,-0.102971,0.628341,-0.771093,
J,L,972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.080911,-0.898625,-0.431191,-0.131140,0.438447,-0.889138,
J,L,1063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.065857,-0.959025,-0.275561,-0.120263,0.281776,-0.951913,
J,L,1154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.051220,-0.971513,-0.231385,-0.108430,0.235730,-0.965751,
J,L,1245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.045546,-0.973708,-0.223202,-0.110304,0.226969,-0.967635,
