mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
J,L,1636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.079791,-0.873550,-0.480149,-0.065440,0.476056,-0.876977,
J,L,1727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.079791,-0.873550,-0.480149,-0.065440,0.476056,-0.876977,
J,L,1818,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.079937,-0.875382,-0.476776,-0.066766,0.472530,-0.878782,
J,L,1909,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.080149,-0.878148,-0.471628,-0.070013,0.467022,-0.881469,
J,L,2000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.080185,-0.878604,-0.470772,-0.070430,0.466118,-0.881915,
J,L,2090,0.000000,-0.032427,0.000000,-0.032427,0.032427,0.000000,-1.000000,0,0,0.001132,0.000000,0.356753,0.079800,-0.881156,-0.466042,-0.072477,0.461167,-0.884349,
J,L,2181,0.000000,-0.172193,0.000000,-0.139766,0.139766,0.000000,-1.000000,0,0,0.006010,0.000000,1.536784,0.079943,-0.883109,-0.462308,-0.076688,0.456969,-0.886171,
J,L,2272,0.000000,-0.329312,0.000000,-0.157119,0.157119,0.000000,-1.000000,0,0,0.011493,0.000000,1.728882,0.079943,-0.883109,-0.462308,-0.076688,0.456969,-0.886171,
J,L,2363,0.000000,-0.486458,0.000000,-0.157147,0.157147,0.000000,-1.000000,0,0,0.021719,0.000000,1.728882,0.079738,-0.883791,-0.461037,-0.077280,0.455637,-0.886805,
J,L,2454,0.000000,-0.566300,0.000000,-0.079842,0.079842,0.000000,-1.000000,0,0,0.027289,0.000000,0.878162,0.072026,-0.884780,-0.460410,-0.083905,0.454597,-0.886736,
J,L,2545,0.000000,-0.646088,0.000000,-0.079788,0.079788,-0.009024,-0.999959,0,0,0.032854,0.000000,0.878162,0.061420,-0.885833,-0.459922,-0.092347,0.453772,-0.886320,
J,L,2636,-0.000721,-0.725952,-0.000721,-0.079864,0.079867,-0.040758,-0.999169,0,0,0.038537,0.000000,0.878162,0.055013,-0.886302,-0.459828,-0.098671,0.453445,-0.885806,
J,L,2727,-0.003974,-0.805718,-0.003254,-0.079766,0.079832,-0.072438,-0.997373,0,0,0.043639,0.000000,0.878162,0.048475,-0.886759,-0.459683,-0.104023,0.453239,-0.885298,
J,L,2818,-0.009758,-0.885352,-0.005784,-0.079634,0.079844,-0.104049,-0.994572,0,0,0.046211,0.000000,0.878162,0.041395,-0.890265,-0.453557,-0.110455,0.447086,-0.887645,
J,L,2909,-0.018065,-0.964759,-0.008307,-0.079406,0.079840,-0.135554,-0.990770,0,0,0.046249,0.000000,0.878162,0.035017,-0.895005,-0.444679,-0.117922,0.438143,-0.891137,
J,L,3000,-0.028213,-1.038929,-0.010148,-0.074170,0.074861,-0.168011,-0.985785,0,0,0.043910,0.000000,0.823277,0.037455,-0.900052,-0.434170,-0.118964,0.427369,-0.896216,
J,L,3090,-0.039530,-1.105327,-0.011316,-0.066398,0.067355,-0.195252,-0.980753,0,0,0.041473,0.000000,0.740949,0.046163,-0.903977,-0.425080,-0.113469,0.418035,-0.901317,
J,L,3181,-0.052678,-1.171372,-0.013148,-0.066045,0.067341,-0.222337,-0.974970,0,0,0.037644,0.000000,0.740949,0.047177,-0.908467,-0.415287,-0.112540,0.408268,-0.905898,
J,L,3272,-0.067655,-1.237045,-0.014976,-0.065673,0.067359,-0.244646,-0.969612,0,0,0.031953,0.000000,0.740949,0.047907,-0.912608,-0.406020,-0.111977,0.399018,-0.910080,
J,L,3363,-0.084132,-1.302351,-0.016478,-0.065306,0.067353,-0.254098,-0.967179,0,0,0.024724,0.000000,0.740949,0.053346,-0.914536,-0.400973,-0.104807,0.394199,-0.913029,
J,L,3454,-0.101249,-1.367502,-0.017117,-0.065151,0.067362,-0.254098,-0.967179,0,0,0.016841,0.000000,0.740949,0.064652,-0.915540,-0.396997,-0.091489,0.390715,-0.915954,
J,L,3545,-0.123441,-1.451975,-0.022193,-0.084473,0.087339,-0.254098,-0.967179,0,0,0.008641,0.000000,0.960490,0.072591,-0.915162,-0.396496,-0.077980,0.391119,-0.917030,
J,L,3636,-0.145623,-1.536404,-0.022181,-0.084429,0.087294,-0.254098,-0.967179,0,0,0.001458,0.000000,0.960490,0.069983,-0.915257,-0.396746,-0.075294,0.391740,-0.916990,
J,L,3727,-0.167811,-1.620861,-0.022189,-0.084457,0.087323,-0.254098,-0.967179,0,0,0.005727,0.000000,0.960490,0.067032,-0.915405,-0.396913,-0.075971,0.391970,-0.916836,
J,L,3818,-0.189995,-1.705298,-0.022183,-0.084437,0.087303,-0.265996,-0.963974,0,0,0.012911,0.000000,0.960490,0.067032,-0.915405,-0.396913,-0.075971,0.391970,-0.916836,
J,L,3909,-0.218542,-1.808756,-0.028548,-0.103457,0.107324,-0.278917,-0.960315,0,0,0.020407,0.000000,1.180031,0.067032,-0.915405,-0.396913,-0.075971,0.391970,-0.916836,
