time_stamp,trial_index,slot,mode,size_index,targetRadius,targetX,targetY,userX,userY,distance_from_center,elaspedTime,is_hit
1909,0,s0,M,2,L,0.000000,5.494774,-0.035040,5.450366,0.055398,1909,1
3636,1,s8,M,2,L,-0.291500,2.721337,-0.308595,2.724602,0.017404,1727,1
5000,2,s1,M,2,L,0.570260,5.373562,0.516225,5.348197,0.058604,1363,1
6363,3,s9,M,2,L,-0.824097,2.958465,-0.755124,2.988266,0.074000,1363,1
7545,4,s2,M,2,L,1.041917,5.030883,0.992277,5.095357,0.081293,1181,1
8727,5,s10,M,2,L,-1.214200,3.391718,-1.210099,3.496200,0.104178,1181,1
10000,6,s3,M,2,L,1.333417,4.525990,1.252017,4.601899,0.110889,1272,1
11181,7,s11,M,2,L,-1.394357,3.946184,-1.339776,3.991149,0.069709,1181,1
12545,8,s4,M,2,L,1.394357,3.946184,1.364459,3.983125,0.047037,1363,1
13818,9,s12,M,2,L,-1.333417,4.525990,-1.334713,4.605469,0.079050,1272,1
15181,10,s5,M,2,L,1.214200,3.391718,1.168629,3.456684,0.078099,1363,1
16363,11,s13,M,2,L,-1.041917,5.030883,-1.062146,5.075499,0.047515,1181,1
19272,12,s6,M,2,L,0.824097,2.958465,0.817876,2.952875,0.008363,2909,1
20818,13,s14,M,2,L,-0.570260,5.373562,-0.546700,5.335299,0.043597,1545,1
22272,14,s7,M,2,L,0.291500,2.721337,0.307702,2.759495,0.040982,1454,1
23636,15,s0,M,2,L,0.000000,5.494774,-0.005272,5.555280,0.058618,1363,1
25000,16,s8,M,2,L,-0.291500,2.721337,-0.294465,2.757892,0.036072,1363,1
26272,17,s1,M,2,L,0.570260,5.373562,0.494268,5.398290,0.079905,1272,1
28818,18,s9,M,2,L,-0.824097,2.958465,-0.825338,3.024011,0.064759,2545,1
30090,19,s2,M,2,L,1.041917,5.030883,0.948106,5.059746,0.097593,1272,1
31636,20,s10,M,2,L,-1.214200,3.391718,-1.137648,3.440460,0.088842,1545,1
33000,21,s3,M,2,L,1.333417,4.525990,1.303283,4.555782,0.042191,1363,1
34272,22,s11,M,2,L,-1.394357,3.946184,-1.356735,4.005200,0.069401,1272,1
35727,23,s4,M,2,L,1.394357,3.946184,1.386241,3.935432,0.013332,1454,1
37000,24,s12,M,2,L,-1.333417,4.525990,-1.259447,4.529612,0.072485,1272,1
38454,25,s5,M,2,L,1.214200,3.391718,1.236748,3.458060,0.070068,1454,1
39818,26,s13,M,2,L,-1.041917,5.030883,-1.058131,5.077974,0.048548,1363,1
41272,27,s6,M,2,L,0.824097,2.958465,0.788649,2.977911,0.039610,1454,1
42636,28,s14,M,2,L,-0.570260,5.373562,-0.600947,5.400658,0.039892,1363,1
44000,29,s7,M,2,L,0.291500,2.721337,0.283665,2.775681,0.053883,1363,1
45181,30,s0,M,2,L,0.000000,5.494774,-0.044589,5.570271,0.085511,1181,1
46727,31,s8,M,2,L,-0.291500,2.721337,-0.264494,2.790606,0.073075,1545,1
48000,32,s1,M,2,L,0.570260,5.373562,0.522875,5.401036,0.054748,1272,1
49090,33,s9,M,2,L,-0.824097,2.958465,-0.835300,3.013353,0.055536,1090,1
50181,34,s2,M,2,L,1.041917,5.030883,0.961830,5.038093,0.079405,1090,1
51363,35,s10,M,2,L,-1.214200,3.391718,-1.221591,3.468966,0.077420,1181,1
53909,36,s3,M,2,L,1.333417,4.525990,1.218808,4.534980,0.112401,2545,1
54727,37,s11,M,2,L,-1.394357,3.946184,-1.341149,4.029921,0.098601,818,1
57090,38,s4,M,2,L,1.394357,3.946184,1.344231,3.951591,0.048912,2363,1
58545,39,s12,M,2,L,-1.333417,4.525990,-1.313523,4.527247,0.019548,1454,1
59909,40,s5,M,2,L,1.214200,3.391718,1.156903,3.491663,0.113213,1363,1
61363,41,s13,M,2,L,-1.041917,5.030883,-0.988979,5.055326,0.058156,1454,1
62818,42,s6,M,2,L,0.824097,2.958465,0.803468,2.924527,0.039567,1454,1
64272,43,s14,M,2,L,-0.570260,5.373562,-0.562555,5.362273,0.013331,1454,1
65727,44,s7,M,2,L,0.291500,2.721337,0.293181,2.764005,0.041733,1454,1
67000,45,s0,M,2,L,0.000000,5.494774,-0.050830,5.508153,0.052488,1272,1
68545,46,s8,M,2,L,-0.291500,2.721337,-0.251723,2.809996,0.095481,1545,1
69727,47,s1,M,2,L,0.570260,5.373562,0.546098,5.389921,0.029168,1181,1
71090,48,s9,M,2,L,-0.824097,2.958465,-0.867942,2.928517,0.051815,1363,1
72363,49,s2,M,2,L,1.041917,5.030883,1.029238,5.031102,0.012459,1272,1
73545,50,s10,M,2,L,-1.214200,3.391718,-1.190743,3.480008,0.090213,1181,1
74818,51,s3,M,2,L,1.333417,4.525990,1.341658,4.498157,0.029027,1272,1
76090,52,s11,M,2,L,-1.394357,3.946184,-1.403359,3.947823,0.008922,1272,1
77454,53,s4,M,2,L,1.394357,3.946184,1.402808,3.968535,0.023840,1363,1
78818,54,s12,M,2,L,-1.333417,4.525990,-1.306728,4.534216,0.027443,1363,1
80181,55,s5,M,2,L,1.214200,3.391718,1.175720,3.415881,0.044291,1363,1
81454,56,s13,M,2,L,-1.041917,5.030883,-1.039645,5.005661,0.024979,1272,1
82818,57,s6,M,2,L,0.824097,2.958465,0.814233,3.052215,0.092837,1363,1
84090,58,s14,M,2,L,-0.570260,5.373562,-0.576794,5.363369,0.012009,1272,1
85363,59,s7,M,2,L,0.291500,2.721337,0.284980,2.775915,0.053684,1272,1
86636,60,s0,M,2,L,0.000000,5.494774,-0.006218,5.414106,0.078893,1272,1
88000,61,s8,M,2,L,-0.291500,2.721337,-0.289316,2.728935,0.007717,1363,1
89181,62,s1,M,2,L,0.570260,5.373562,0.588261,5.354913,0.025856,1181,1
90545,63,s9,M,2,L,-0.824097,2.958465,-0.860976,3.038109,0.087365,1363,1
91909,64,s2,M,2,L,1.041917,5.030883,1.027686,5.070147,0.041600,1363,1
93090,65,s10,M,2,L,-1.214200,3.391718,-1.289048,3.533292,0.160130,1181,0
93727,65,s10,M,2,L,-1.214200,3.391718,-1.267300,3.432726,0.066803,1818,1
95000,66,s3,M,2,L,1.333417,4.525990,1.327214,4.496024,0.030414,1272,1
96363,67,s11,M,2,L,-1.394357,3.946184,-1.317531,3.930063,0.077014,1363,1
97727,68,s4,M,2,L,1.394357,3.946184,1.383441,3.876169,0.070860,1363,1
99090,69,s12,M,2,L,-1.333417,4.525990,-1.293638,4.483269,0.057380,1363,1
100363,70,s5,M,2,L,1.214200,3.391718,1.183739,3.422987,0.042544,1272,1
101545,71,s13,M,2,L,-1.041917,5.030883,-1.012348,5.067451,0.047025,1181,1
103818,72,s6,M,2,L,0.824097,2.958465,0.770653,3.019651,0.079208,2272,1
105090,73,s14,M,2,L,-0.570260,5.373562,-0.534748,5.362912,0.036716,1272,1
106454,74,s7,M,2,L,0.291500,2.721337,0.308332,2.787138,0.066681,1363,1
2000,0,s0,M,1,M,0.000000,5.568747,-0.009382,5.566125,0.009710,2000,1
3818,1,s8,M,1,M,-0.291500,2.795310,-0.318784,2.823807,0.039166,1818,1
5454,2,s1,M,1,M,0.570260,5.447534,0.543035,5.434098,0.029760,1636,1
7090,3,s9,M,1,M,-0.824097,3.032437,-0.862742,3.148850,0.121986,1636,0
7909,3,s9,M,1,M,-0.824097,3.032437,-0.823869,3.092274,0.059063,2454,1
9272,4,s2,M,1,M,1.041917,5.104855,0.987708,5.114133,0.054374,1363,1
10727,5,s10,M,1,M,-1.214200,3.465690,-1.206009,3.535466,0.069776,1454,1
12545,6,s3,M,1,M,1.333417,4.599962,1.311214,4.566476,0.039392,1818,1
13999,7,s11,M,1,M,-1.394357,4.020156,-1.372903,4.026783,0.021929,1454,1
15363,8,s4,M,1,M,1.394357,4.020156,1.443296,4.048749,0.055250,1363,1
16727,9,s12,M,1,M,-1.333417,4.599962,-1.315914,4.625063,0.030553,1363,1
18272,10,s5,M,1,M,1.214200,3.465690,1.219223,3.470266,0.006763,1545,1
19727,11,s13,M,1,M,-1.041917,5.104855,-1.068363,5.107720,0.026155,1454,1
20909,12,s6,M,1,M,0.824097,3.032437,0.796439,3.058886,0.037283,1181,1
22454,13,s14,M,1,M,-0.570260,5.447534,-0.576006,5.441960,0.007969,1545,1
23818,14,s7,M,1,M,0.291500,2.795310,0.284224,2.835880,0.040383,1363,1
25181,15,s0,M,1,M,0.000000,5.568747,-0.043192,5.520991,0.063328,1363,1
26545,16,s8,M,1,M,-0.291500,2.795310,-0.277327,2.820298,0.028226,1363,1
28000,17,s1,M,1,M,0.570260,5.447534,0.556423,5.451507,0.014382,1454,1
29454,18,s9,M,1,M,-0.824097,3.032437,-0.850671,3.029876,0.026426,1454,1
30909,19,s2,M,1,M,1.041917,5.104855,1.014943,5.112399,0.027762,1454,1
32454,20,s10,M,1,M,-1.214200,3.465690,-1.230521,3.508751,0.046037,1545,1
33918,21,s3,M,1,M,1.333417,4.599962,1.310822,4.618558,0.029053,1463,1
35281,22,s11,M,1,M,-1.394357,4.020156,-1.414171,4.028515,0.021062,1363,1
36736,23,s4,M,1,M,1.394357,4.020156,1.373652,4.002717,0.026668,1454,1
38281,24,s12,M,1,M,-1.333417,4.599962,-1.328403,4.595820,0.006360,1545,1
39554,25,s5,M,1,M,1.214200,3.465690,1.201749,3.531483,0.066420,1272,1
40827,26,s13,M,1,M,-1.041917,5.104855,-1.043425,5.123425,0.018348,1272,1
42372,27,s6,M,1,M,0.824097,3.032437,0.816028,3.051841,0.020559,1545,1
43736,28,s14,M,1,M,-0.570260,5.447534,-0.538712,5.380939,0.071832,1363,1
45190,29,s7,M,1,M,0.291500,2.795310,0.324494,2.805229,0.034453,1454,1
46827,30,s0,M,1,M,0.000000,5.568747,-0.047658,5.513803,0.071535,1636,1
48190,31,s8,M,1,M,-0.291500,2.795310,-0.318248,2.854196,0.063793,1363,1
49554,32,s1,M,1,M,0.570260,5.447534,0.542190,5.438095,0.029176,1363,1
51100,33,s9,M,1,M,-0.824097,3.032437,-0.820895,3.108460,0.075057,1545,1
52463,34,s2,M,1,M,1.041917,5.104855,1.026678,5.097991,0.016204,1363,1
53736,35,s10,M,1,M,-1.214200,3.465690,-1.218024,3.485373,0.020006,1272,1
55190,36,s3,M,1,M,1.333417,4.599962,1.334659,4.579850,0.020111,1454,1
56463,37,s11,M,1,M,-1.394357,4.020156,-1.364470,4.050322,0.041964,1272,1
57827,38,s4,M,1,M,1.394357,4.020156,1.365140,4.041842,0.035634,1363,1
59463,39,s12,M,1,M,-1.333417,4.599962,-1.284996,4.592309,0.048015,1636,1
60918,40,s5,M,1,M,1.214200,3.465690,1.212600,3.490344,0.024558,1454,1
62190,41,s13,M,1,M,-1.041917,5.104855,-1.018600,5.110372,0.023822,1272,1
63554,42,s6,M,1,M,0.824097,3.032437,0.794599,3.074951,0.050502,1363,1
64736,43,s14,M,1,M,-0.570260,5.447534,-0.558405,5.435563,0.016495,1181,1
66190,44,s7,M,1,M,0.291500,2.795310,0.306865,2.726259,0.068963,1454,1
67827,45,s0,M,1,M,0.000000,5.568747,-0.008043,5.515687,0.052181,1636,1
69009,46,s8,M,1,M,-0.291500,2.795310,-0.303730,2.800941,0.013439,1181,1
70281,47,s1,M,1,M,0.570260,5.447534,0.556727,5.431750,0.020189,1272,1
71645,48,s9,M,1,M,-0.824097,3.032437,-0.805109,3.126331,0.094234,1363,0
72281,48,s9,M,1,M,-0.824097,3.032437,-0.832826,3.034078,0.008849,2000,1
73827,49,s2,M,1,M,1.041917,5.104855,1.023009,5.098784,0.019287,1545,1
75736,50,s10,M,1,M,-1.214200,3.465690,-1.177496,3.487247,0.041729,1909,1
77100,51,s3,M,1,M,1.333417,4.599962,1.338695,4.576851,0.023699,1363,1
78281,52,s11,M,1,M,-1.394357,4.020156,-1.381953,3.998872,0.024528,1181,1
79736,53,s4,M,1,M,1.394357,4.020156,1.354349,4.015670,0.039091,1454,1
80918,54,s12,M,1,M,-1.333417,4.599962,-1.303788,4.582825,0.033438,1181,1
82190,55,s5,M,1,M,1.214200,3.465690,1.199328,3.490657,0.028519,1272,1
83463,56,s13,M,1,M,-1.041917,5.104855,-0.992478,5.125772,0.053543,1272,1
84736,57,s6,M,1,M,0.824097,3.032437,0.774088,3.083824,0.069927,1272,1
87190,58,s14,M,1,M,-0.570260,5.447534,-0.542333,5.408148,0.047155,2454,1
88372,59,s7,M,1,M,0.291500,2.795310,0.232575,2.824695,0.065190,1181,1
