mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
M,L,427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.021619,-0.430386,-0.902386,-0.053466,0.900808,-0.430914,
M,L,518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.019723,-0.449257,-0.893185,-0.053632,0.891597,-0.449642,
M,L,609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.018398,-0.468500,-0.883272,-0.053897,0.881672,-0.468774,
M,L,699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.009541,-0.484092,-0.874965,-0.054519,0.873452,-0.483849,
M,L,790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.001221,-0.499957,-0.866049,-0.055224,0.864762,-0.499136,
M,L,881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.013887,-0.513896,-0.857740,-0.055944,0.856878,-0.512474,
M,L,972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.022015,-0.528034,-0.848938,-0.056701,0.848436,-0.526252,
M,L,1063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.027998,-0.541269,-0.840383,-0.057445,0.840195,-0.539234,
M,L,1154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.031546,-0.554418,-0.831641,-0.058229,0.831661,-0.552222,
M,L,1245,0.000000,-0.039914,0.000000,-0.039914,0.039914,0.000000,-1.000000,0,0,0.001393,0.000000,0.439081,-0.030989,-0.563624,-0.825450,-0.058697,0.825448,-0.561418,
M,L,1336,0.000000,-0.102289,0.000000,-0.062375,0.062375,0.000000,-1.000000,0,0,0.003570,0.000000,0.686064,-0.030900,-0.564799,-0.824650,-0.058741,0.824644,-0.562594,
M,L,1427,0.000000,-0.164660,0.000000,-0.062371,0.062371,0.000000,-1.000000,0,0,0.005747,0.000000,0.686064,-0.030806,-0.566036,-0.823805,-0.058787,0.823795,-0.563831,
M,L,1518,0.000000,-0.227019,0.000000,-0.062359,0.062359,0.000000,-1.000000,0,0,0.007923,0.000000,0.686064,-0.030806,-0.566036,-0.823805,-0.058787,0.823795,-0.563831,
M,L,1609,0.000000,-0.281904,0.000000,-0.054886,0.054886,0.000000,-1.000000,0,0,0.009838,0.000000,0.603737,-0.034917,-0.566183,-0.823540,-0.058850,0.823777,-0.563851,
M,L,1699,0.000000,-0.331789,0.000000,-0.049885,0.049885,0.000000,-1.000000,0,0,0.011579,0.000000,0.548851,-0.038772,-0.568513,-0.821760,-0.059022,0.822246,-0.566064,
M,L,1790,0.000000,-0.381696,0.000000,-0.049907,0.049907,0.000000,-1.000000,0,0,0.014411,0.000000,0.548851,-0.043719,-0.573072,-0.818338,-0.059344,0.819164,-0.570480,
M,L,1881,0.000000,-0.431581,0.000000,-0.049885,0.049885,-0.010857,-0.999941,0,0,0.017891,0.000000,0.548851,-0.043506,-0.578977,-0.814183,-0.059715,0.815004,-0.576370,
M,L,1972,-0.000786,-0.503939,-0.000786,-0.072358,0.072362,-0.021717,-0.999764,0,0,0.022155,0.000000,0.795835,-0.043244,-0.581879,-0.812125,-0.059870,0.812934,-0.579270,
M,L,2063,-0.002736,-0.593726,-0.001950,-0.089787,0.089808,-0.032572,-0.999469,0,0,0.026472,0.000000,0.987933,-0.043244,-0.581879,-0.812125,-0.059870,0.812934,-0.579270,
M,L,2154,-0.005661,-0.683493,-0.002925,-0.089767,0.089815,-0.043424,-0.999057,0,0,0.029816,0.000000,0.987933,-0.043244,-0.581879,-0.812125,-0.059870,0.812934,-0.579270,
M,L,2245,-0.009562,-0.773233,-0.003901,-0.089740,0.089825,-0.054273,-0.998526,0,0,0.034686,0.000000,0.987933,-0.043244,-0.581879,-0.812125,-0.059870,0.812934,-0.579270,
M,L,2336,-0.014437,-0.862919,-0.004875,-0.089685,0.089818,-0.065113,-0.997878,0,0,0.039213,0.000000,0.987933,-0.043244,-0.581879,-0.812125,-0.059870,0.812934,-0.579270,
M,L,2427,-0.020283,-0.952508,-0.005846,-0.089590,0.089780,-0.075942,-0.997112,0,0,0.042764,0.000000,0.987933,-0.043244,-0.581879,-0.812125,-0.059870,0.812934,-0.579270,
M,L,2518,-0.027104,-1.042067,-0.006821,-0.089559,0.089818,-0.087861,-0.996133,0,0,0.045341,0.000000,0.987933,-0.043244,-0.581879,-0.812125,-0.059870,0.812934,-0.579270,
M,L,2609,-0.034996,-1.131542,-0.007892,-0.089476,0.089823,-0.101954,-0.994789,0,0,0.049611,0.000000,0.987933,-0.043244,-0.581879,-0.812125,-0.059870,0.812934,-0.579270,
M,L,2699,-0.044152,-1.220886,-0.009157,-0.089344,0.089812,-0.117116,-0.993118,0,0,0.052978,0.000000,0.987933,-0.043244,-0.581879,-0.812125,-0.059870,0.812934,-0.579270,
M,L,2790,-0.070159,-1.441423,-0.026007,-0.220536,0.222064,-0.132252,-0.991216,0,0,0.059282,0.000000,2.442389,-0.043244,-0.581879,-0.812125,-0.059870,0.812934,-0.579270,
M,L,2881,-0.100176,-1.666396,-0.030017,-0.224974,0.226967,-0.147353,-0.989084,0,0,0.068787,0.000000,2.497274,-0.043244,-0.581879,-0.812125,-0.059870,0.812934,-0.579270,
M,L,2972,-0.131799,-1.878659,-0.031623,-0.212263,0.214605,-0.162426,-0.986721,0,0,0.078974,0.000000,2.360061,-0.043244,-0.581879,-0.812125,-0.059870,0.812934,-0.579270,
M,L,3063,-0.166641,-2.090318,-0.034842,-0.211660,0.214508,-0.177455,-0.984129,0,0,0.088900,0.000000,2.360061,-0.043244,-0.581879,-0.812125,-0.059870,0.812934,-0.579270,
M,L,3154,-0.204722,-2.301508,-0.038081,-0.211190,0.214596,-0.193886,-0.981024,0,0,0.102673,0.000000,2.360061,-0.045117,-0.581955,-0.811969,-0.059878,0.812910,-0.579303,
M,L,3245,-0.245342,-2.507039,-0.040620,-0.205530,0.209506,-0.225262,-0.974298,0,0,0.115052,0.000000,2.305176,-0.045908,-0.582478,-0.811549,-0.059904,0.812549,-0.579807,
M,L,3336,-0.288625,-2.694244,-0.043283,-0.187206,0.192144,-0.261374,-0.965238,0,0,0.125047,0.000000,2.113078,-0.045908,-0.582478,-0.811549,-0.059904,0.812549,-0.579807,
M,L,3427,-0.337518,-2.874804,-0.048893,-0.180560,0.187063,-0.297107,-0.954844,0,0,0.130748,0.000000,2.058193,-0.045908,-0.582478,-0.811549,-0.059904,0.812549,-0.579807,
M,L,3518,-0.390158,-3.043980,-0.052640,-0.169175,0.177176,-0.332446,-0.943122,0,0,0.132962,0.000000,1.948423,-0.045908,-0.582478,-0.811549,-0.059904,0.812549,-0.579807,
M,L,3609,-0.449025,-3.210979,-0.058866,-0.166999,0.177071,-0.367304,-0.930101,0,0,0.131502,0.000000,1.948423,-0.045908,-0.582478,-0.811549,-0.059904,0.812549,-0.579807,
M,L,3699,-0.514088,-3.375734,-0.065063,-0.164755,0.177137,-0.401666,-0.915786,0,0,0.126712,0.000000,1.948423,-0.045908,-0.582478,-0.811549,-0.059904,0.812549,-0.579807,
M,L,3790,-0.585244,-3.537968,-0.071156,-0.162234,0.177153,-0.434155,-0.900838,0,0,0.118238,0.000000,1.948423,-0.045908,-0.582478,-0.811549,-0.059904,0.812549,-0.579807,
M,L,3881,-0.662130,-3.697501,-0.076886,-0.159533,0.177094,-0.466078,-0.884743,0,0,0.106712,0.000000,1.948423,-0.045327,-0.581951,-0.811960,-0.059892,0.812916,-0.579293,
M,L,3972,-0.744701,-3.854243,-0.082571,-0.156741,0.177160,-0.490731,-0.871311,0,0,0.091751,0.000000,1.948423,-0.039349,-0.574579,-0.817502,-0.059929,0.818020,-0.572059,
M,L,4063,-0.831647,-4.008618,-0.086946,-0.154375,0.177176,-0.490731,-0.871311,0,0,0.075112,0.000000,1.948423,-0.028914,-0.564629,-0.824838,-0.057920,0.824743,-0.562533,
M,L,4154,-0.918544,-4.162907,-0.086897,-0.154289,0.177077,-0.490731,-0.871311,0,0,0.061367,0.000000,1.948423,-0.017848,-0.559189,-0.828848,-0.055737,0.828248,-0.557584,
M,L,4245,-1.005470,-4.317248,-0.086927,-0.154341,0.177137,-0.490731,-0.871311,0,0,0.050896,0.000000,1.948423,-0.007396,-0.553280,-0.832962,-0.054684,0.831962,-0.552131,
