time_stamp,trial_index,slot,mode,size_index,targetRadius,targetX,targetY,userX,userY,distance_from_center,elaspedTime,is_hit
1454,0,s0,J,2,L,0.000000,5.367015,-0.029211,5.359893,0.029996,1454,1
2727,1,s8,J,2,L,-0.291500,2.593578,-0.287115,2.623937,0.029973,1272,1
4181,2,s1,J,2,L,0.570260,5.245802,0.557073,5.197481,0.048699,1454,1
5454,3,s9,J,2,L,-0.824097,2.830705,-0.778625,2.888784,0.072159,1272,1
6818,4,s2,J,2,L,1.041917,4.903124,1.031513,4.873131,0.031022,1363,1
8090,5,s10,J,2,L,-1.214200,3.263959,-1.170582,3.282913,0.046430,1272,1
9454,6,s3,J,2,L,1.333417,4.398231,1.306739,4.315966,0.085672,1363,1
10727,7,s11,J,2,L,-1.394357,3.818425,-1.379923,3.852486,0.036793,1272,1
11909,8,s4,J,2,L,1.394357,3.818425,1.368650,3.786645,0.040539,1181,1
12999,9,s12,J,2,L,-1.333417,4.398231,-1.304706,4.356814,0.049667,1090,1
14181,10,s5,J,2,L,1.214200,3.263959,1.157508,3.274464,0.056131,1181,1
15545,11,s13,J,2,L,-1.041917,4.903124,-0.969683,4.881328,0.074079,1363,1
16727,12,s6,J,2,L,0.824097,2.830705,0.834934,2.862571,0.033404,1181,1
17909,13,s14,J,2,L,-0.570260,5.245802,-0.538262,5.241475,0.032133,1181,1
19090,14,s7,J,2,L,0.291500,2.593578,0.297986,2.620990,0.027591,1181,1
20181,15,s0,J,2,L,0.000000,5.367015,-0.008217,5.353941,0.015135,1090,1
21363,16,s8,J,2,L,-0.291500,2.593578,-0.259479,2.663898,0.075529,1181,1
22454,17,s1,J,2,L,0.570260,5.245802,0.519577,5.217659,0.056973,1090,1
23545,18,s9,J,2,L,-0.824097,2.830705,-0.876043,2.838585,0.052284,1090,1
24818,19,s2,J,2,L,1.041917,4.903124,0.982301,4.903511,0.058491,1272,1
25909,20,s10,J,2,L,-1.214200,3.263959,-1.339434,3.238270,0.124255,1090,1
27181,21,s3,J,2,L,1.333417,4.398231,1.289308,4.358524,0.058009,1272,1
28181,22,s11,J,2,L,-1.394357,3.818425,-1.443653,3.888440,0.085110,1000,1
29545,23,s4,J,2,L,1.394357,3.818425,1.357093,3.774808,0.056889,1363,1
31000,24,s12,J,2,L,-1.333417,4.398231,-1.294149,4.342210,0.067472,1454,1
32363,25,s5,J,2,L,1.214200,3.263959,1.205569,3.278537,0.016509,1363,1
33636,26,s13,J,2,L,-1.041917,4.903124,-1.010075,4.908905,0.032048,1272,1
34818,27,s6,J,2,L,0.824097,2.830705,0.765426,2.863942,0.065634,1181,1
36181,28,s14,J,2,L,-0.570260,5.245802,-0.486846,5.164813,0.114397,1363,1
37272,29,s7,J,2,L,0.291500,2.593578,0.240615,2.569305,0.056312,1090,1
38545,30,s0,J,2,L,0.000000,5.367015,-0.079682,5.272539,0.122106,1272,1
39545,31,s8,J,2,L,-0.291500,2.593578,-0.321277,2.568934,0.038014,999,1
40727,32,s1,J,2,L,0.570260,5.245802,0.521509,5.145120,0.109252,1181,1
41909,33,s9,J,2,L,-0.824097,2.830705,-0.816842,2.878793,0.047653,1181,1
42999,34,s2,J,2,L,1.041917,4.903124,0.993145,4.915001,0.049623,1090,1
44090,35,s10,J,2,L,-1.214200,3.263959,-1.169551,3.295412,0.053262,1090,1
45181,36,s3,J,2,L,1.333417,4.398231,1.304209,4.376800,0.035239,1090,1
46454,37,s11,J,2,L,-1.394357,3.818425,-1.339295,3.782128,0.065154,1272,1
47636,38,s4,J,2,L,1.394357,3.818425,1.337182,3.882077,0.084058,1181,1
48636,39,s12,J,2,L,-1.333417,4.398231,-1.399079,4.464356,0.091161,999,1
49818,40,s5,J,2,L,1.214200,3.263959,1.195126,3.343649,0.080778,1181,1
51090,41,s13,J,2,L,-1.041917,4.903124,-1.024315,4.820643,0.083379,1272,1
52181,42,s6,J,2,L,0.824097,2.830705,0.817426,2.841809,0.012511,1090,1
53454,43,s14,J,2,L,-0.570260,5.245802,-0.564997,5.197542,0.047568,1272,1
54454,44,s7,J,2,L,0.291500,2.593578,0.262356,2.610485,0.033130,1000,1
55545,45,s0,J,2,L,0.000000,5.367015,-0.040958,5.318705,0.062368,1090,1
56818,46,s8,J,2,L,-0.291500,2.593578,-0.293962,2.615559,0.021529,1272,1
57909,47,s1,J,2,L,0.570260,5.245802,0.485568,5.196734,0.096079,1090,1
58999,48,s9,J,2,L,-0.824097,2.830705,-0.866008,2.861073,0.051732,1090,1
59999,49,s2,J,2,L,1.041917,4.903124,0.982663,4.893709,0.058504,999,1
61090,50,s10,J,2,L,-1.214200,3.263959,-1.224666,3.280050,0.019192,1090,1
62181,51,s3,J,2,L,1.333417,4.398231,1.265164,4.367246,0.072699,1090,1
63272,52,s11,J,2,L,-1.394357,3.818425,-1.402047,3.759775,0.058973,1090,1
64454,53,s4,J,2,L,1.394357,3.818425,1.345389,3.839289,0.051509,1181,1
65545,54,s12,J,2,L,-1.333417,4.398231,-1.313715,4.360621,0.042079,1090,1
66818,55,s5,J,2,L,1.214200,3.263959,1.192954,3.300122,0.040859,1272,1
68000,56,s13,J,2,L,-1.041917,4.903124,-1.016891,4.902623,0.024678,1181,1
69272,57,s6,J,2,L,0.824097,2.830705,0.803702,2.824316,0.021274,1272,1
70545,58,s14,J,2,L,-0.570260,5.245802,-0.466583,5.214099,0.107702,1272,1
72000,59,s7,J,2,L,0.291500,2.593578,0.282531,2.694619,0.098497,1454,1
73181,60,s0,J,2,L,0.000000,5.367015,-0.012919,5.345333,0.024775,1181,1
74545,61,s8,J,2,L,-0.291500,2.593578,-0.347824,2.644266,0.075143,1363,1
75727,62,s1,J,2,L,0.570260,5.245802,0.512765,5.181713,0.084064,1181,1
76909,63,s9,J,2,L,-0.824097,2.830705,-0.895851,2.845365,0.072957,1181,1
77999,64,s2,J,2,L,1.041917,4.903124,0.974520,4.823735,0.101611,1090,1
79090,65,s10,J,2,L,-1.214200,3.263959,-1.226874,3.254092,0.015607,1090,1
80181,66,s3,J,2,L,1.333417,4.398231,1.277908,4.369206,0.060805,1090,1
81363,67,s11,J,2,L,-1.394357,3.818425,-1.359375,3.827581,0.035288,1181,1
82454,68,s4,J,2,L,1.394357,3.818425,1.364181,3.822476,0.029416,1090,1
83727,69,s12,J,2,L,-1.333417,4.398231,-1.269133,4.430400,0.070900,1272,1
84909,70,s5,J,2,L,1.214200,3.263959,1.139711,3.257389,0.073127,1181,1
87727,71,s13,J,2,L,-1.041917,4.903124,-1.034572,4.920715,0.019014,2818,1
89000,72,s6,J,2,L,0.824097,2.830705,0.714090,2.851269,0.110122,1272,1
90090,73,s14,J,2,L,-0.570260,5.245802,-0.522525,5.222000,0.052753,1090,1
91363,74,s7,J,2,L,0.291500,2.593578,0.283709,2.614518,0.021638,1272,1
1545,0,s0,J,1,M,0.000000,5.493598,0.001780,5.482620,0.010816,1545,1
3090,1,s8,J,1,M,-0.291500,2.720160,-0.323495,2.779701,0.066652,1545,1
4636,2,s1,J,1,M,0.570260,5.372385,0.505723,5.382940,0.065215,1545,1
5909,3,s9,J,1,M,-0.824097,2.957288,-0.793987,3.032419,0.079337,1272,1
7227,4,s2,J,1,M,1.041917,5.029706,1.052934,5.053202,0.025253,1318,1
8318,5,s10,J,1,M,-1.214200,3.390541,-1.140237,3.436160,0.084984,1090,1
9590,6,s3,J,1,M,1.333417,4.524813,1.313628,4.535207,0.021980,1272,1
10863,7,s11,J,1,M,-1.394357,3.945007,-1.334897,3.949489,0.058243,1272,1
12409,8,s4,J,1,M,1.394357,3.945007,1.387489,3.969993,0.025810,1545,1
13681,9,s12,J,1,M,-1.333417,4.524813,-1.297499,4.524010,0.035174,1272,1
14954,10,s5,J,1,M,1.214200,3.390541,1.204693,3.394588,0.009972,1272,1
16227,11,s13,J,1,M,-1.041917,5.029706,-0.989283,5.012668,0.054357,1272,1
17772,12,s6,J,1,M,0.824097,2.957288,0.811510,2.972978,0.019575,1545,1
19227,13,s14,J,1,M,-0.570260,5.372385,-0.621794,5.341973,0.059798,1454,1
20590,14,s7,J,1,M,0.291500,2.720160,0.271974,2.747221,0.032566,1363,1
21954,15,s0,J,1,M,0.000000,5.493598,-0.004686,5.399455,0.091898,1363,0
22500,15,s0,J,1,M,0.000000,5.493598,-0.012595,5.464194,0.031183,1909,1
23954,16,s8,J,1,M,-0.291500,2.720160,-0.284880,2.720150,0.006619,1454,1
25500,17,s1,J,1,M,0.570260,5.372385,0.523015,5.337524,0.057279,1545,1
26863,18,s9,J,1,M,-0.824097,2.957288,-0.852710,3.002325,0.053157,1363,1
28500,19,s2,J,1,M,1.041917,5.029706,1.008563,5.001105,0.042596,1636,1
29772,20,s10,J,1,M,-1.214200,3.390541,-1.207782,3.410169,0.020391,1272,1
31145,21,s3,J,1,M,1.333417,4.524813,1.375722,4.553749,0.049479,1372,1
33600,22,s11,J,1,M,-1.394357,3.945007,-1.327717,3.948145,0.065091,2454,1
35236,23,s4,J,1,M,1.394357,3.945007,1.328256,3.976449,0.071313,1636,1
36509,24,s12,J,1,M,-1.333417,4.524813,-1.274768,4.485675,0.069053,1272,1
37963,25,s5,J,1,M,1.214200,3.390541,1.169095,3.408113,0.046932,1454,1
39236,26,s13,J,1,M,-1.041917,5.029706,-1.028800,4.969340,0.060705,1272,1
40872,27,s6,J,1,M,0.824097,2.957288,0.837597,2.876326,0.080245,1636,1
42236,28,s14,J,1,M,-0.570260,5.372385,-0.515129,5.319754,0.074659,1363,1
43872,29,s7,J,1,M,0.291500,2.720160,0.283403,2.754069,0.034083,1636,1
