mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
J,L,427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.111490,-0.628042,-0.770151,-0.053945,0.770015,-0.635741,
J,L,518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.099890,-0.609228,-0.786679,-0.062869,0.785189,-0.616057,
J,L,609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.087278,-0.592548,-0.800793,-0.066461,0.798606,-0.598173,
J,L,700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.072100,-0.591430,-0.803126,-0.066682,0.800562,-0.595528,
J,L,790,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.055069,-0.588470,-0.806642,-0.076242,0.803030,-0.591041,
J,L,881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.038877,-0.600555,-0.798638,-0.091936,0.793702,-0.601319,
J,L,972,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.018417,-0.622138,-0.782691,-0.112899,0.776523,-0.619892,
J,L,1063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.000598,-0.645060,-0.764132,-0.129157,0.757782,-0.639598,
J,L,1154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.019193,-0.663918,-0.747559,-0.151516,0.740993,-0.654197,
J,L,1245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.042782,-0.690440,-0.722124,-0.180001,0.716285,-0.674193,
J,L,1336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.066687,-0.707819,-0.703240,-0.207488,0.699238,-0.684116,
J,L,1427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.088528,-0.722528,-0.685650,-0.232544,0.684323,-0.691104,
J,L,1518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.107608,-0.734486,-0.670038,-0.249102,0.672372,-0.697039,
J,L,1609,0.000000,-0.102289,0.000000,-0.102289,0.102289,-0.004268,-0.999991,0,0,0.003570,0.000000,1.125145,-0.123289,-0.744217,-0.656461,-0.260906,0.662544,-0.702113,
J,L,1699,-0.002236,-0.626101,-0.002236,-0.523812,0.523817,-0.008536,-0.999964,0,0,0.029230,0.000000,5.762940,-0.136610,-0.751640,-0.645271,-0.275970,0.654467,-0.703927,
J,L,1790,-0.007240,-1.212320,-0.005004,-0.586219,0.586240,-0.015367,-0.999882,0,0,0.088338,0.000000,6.449005,-0.148115,-0.753821,-0.640168,-0.287307,0.652189,-0.701502,
J,L,1881,-0.015715,-1.763765,-0.008475,-0.551444,0.551510,-0.022199,-0.999754,0,0,0.168873,0.000000,6.064808,-0.157006,-0.748532,-0.644243,-0.296980,0.657926,-0.692053,
J,L,1972,-0.027843,-2.309968,-0.012128,-0.546203,0.546338,-0.035982,-0.999352,0,0,0.276345,0.000000,6.009923,-0.162696,-0.746908,-0.644716,-0.303847,0.659595,-0.687468,
