time_stamp,trial_index,slot,mode,size_index,targetRadius,targetX,targetY,userX,userY,distance_from_center,elaspedTime,is_hit
909,0,s0,M,2,L,0.000000,5.359236,-0.066005,5.341012,0.068409,909,1
1909,1,s8,M,2,L,-0.291500,2.585799,-0.172461,2.890950,0.323807,1000,0
2363,1,s8,M,2,L,-0.291500,2.585799,-0.254445,2.588092,0.037056,1454,1
3454,2,s1,M,2,L,0.570260,5.238023,0.393456,5.353777,0.210605,1090,0
4000,2,s1,M,2,L,0.570260,5.238023,0.516163,5.320045,0.097302,1636,1
5000,3,s9,M,2,L,-0.824097,2.822926,-0.877462,2.837008,0.054985,1000,1
5909,4,s2,M,2,L,1.041917,4.895344,1.096859,4.933271,0.064634,909,1
6727,5,s10,M,2,L,-1.214200,3.256179,-1.229662,3.474599,0.218680,818,0
7272,5,s10,M,2,L,-1.214200,3.256179,-1.282249,3.282905,0.072316,1363,1
8090,6,s3,M,2,L,1.333417,4.390451,1.174364,4.563264,0.234385,818,0
8454,6,s3,M,2,L,1.333417,4.390451,1.308161,4.366656,0.033970,1181,1
9272,7,s11,M,2,L,-1.394357,3.810645,-1.442975,3.908699,0.108984,818,1
10090,8,s4,M,2,L,1.394357,3.810645,1.486050,3.920863,0.141612,818,0
10636,8,s4,M,2,L,1.394357,3.810645,1.396059,3.861387,0.050765,1363,1
11545,9,s12,M,2,L,-1.333417,4.390451,-1.272305,4.523687,0.146582,909,0
12545,9,s12,M,2,L,-1.333417,4.390451,-1.307776,4.476244,0.089537,1909,1
13363,10,s5,M,2,L,1.214200,3.256179,1.178074,3.345307,0.094774,818,1
14181,11,s13,M,2,L,-1.041917,4.895344,-1.051464,4.895765,0.009407,818,1
15000,12,s6,M,2,L,0.824097,2.822926,0.937223,2.701478,0.161000,818,0
15454,12,s6,M,2,L,0.824097,2.822926,0.576323,2.996361,0.298203,1272,0
15818,12,s6,M,2,L,0.824097,2.822926,0.842592,2.949067,0.126358,1636,1
16545,13,s14,M,2,L,-0.570260,5.238023,-0.619114,5.357337,0.124884,727,1
17272,14,s7,M,2,L,0.291500,2.585799,0.358872,2.586284,0.067254,727,1
17909,15,s0,M,2,L,0.000000,5.359236,0.081959,5.447363,0.118109,636,1
18545,16,s8,M,2,L,-0.291500,2.585799,-0.182280,1.909235,0.656928,636,0
19000,16,s8,M,2,L,-0.291500,2.585799,-0.279752,2.817872,0.229399,1090,0
19372,16,s8,M,2,L,-0.291500,2.585799,-0.313855,2.589705,0.022691,1463,1
19554,17,s1,M,2,L,0.570260,5.238023,-0.395790,2.514614,2.815447,181,0
20463,17,s1,M,2,L,0.570260,5.238023,0.596556,5.452304,0.208387,1090,0
21372,17,s1,M,2,L,0.570260,5.238023,0.520591,5.261219,0.054807,1999,1
22281,18,s9,M,2,L,-0.824097,2.822926,-0.870269,2.558447,0.261832,909,0
22736,18,s9,M,2,L,-0.824097,2.822926,-0.750892,2.870360,0.085802,1363,1
23554,19,s2,M,2,L,1.041917,4.895344,0.897744,5.060266,0.218801,818,0
24372,19,s2,M,2,L,1.041917,4.895344,0.940917,4.854763,0.106616,1636,1
25281,20,s10,M,2,L,-1.214200,3.256179,-1.311189,3.244035,0.095441,909,1
26200,21,s3,M,2,L,1.333417,4.390451,1.305374,4.642446,0.252668,918,0
26927,21,s3,M,2,L,1.333417,4.390451,1.218844,4.449974,0.127590,1645,1
27654,22,s11,M,2,L,-1.394357,3.810645,-1.375894,3.904450,0.095508,727,1
