time_stamp,trial_index,slot,mode,size_index,targetRadius,targetX,targetY,userX,userY,distance_from_center,elaspedTime,is_hit
1272,0,s0,J,2,L,0.000000,4.913444,-0.063834,4.936193,0.067475,1272,1
2818,1,s8,J,2,L,-0.291500,2.140007,-0.253564,2.136575,0.038083,1545,1
3909,2,s1,J,2,L,0.570260,4.792232,0.562189,4.890517,0.096451,1090,1
5090,3,s9,J,2,L,-0.824097,2.377134,-0.896101,2.305487,0.098604,1181,1
5999,4,s2,J,2,L,1.041917,4.449553,1.047195,4.608727,0.156822,909,0
6363,4,s2,J,2,L,1.041917,4.449553,1.139335,4.340048,0.146551,1272,0
6999,4,s2,J,2,L,1.041917,4.449553,1.080791,4.361975,0.095496,1909,1
8090,5,s10,J,2,L,-1.214200,2.810388,-1.451193,2.629563,0.286003,1090,0
8454,5,s10,J,2,L,-1.214200,2.810388,-1.248520,2.780965,0.044018,1454,1
9272,6,s3,J,2,L,1.333417,3.944660,1.342573,3.943046,0.009112,818,1
10090,7,s11,J,2,L,-1.394357,3.364854,-1.320002,3.419632,0.090569,818,1
10909,8,s4,J,2,L,1.394357,3.364854,1.486358,3.349906,0.090291,818,1
11636,9,s12,J,2,L,-1.333417,3.944660,-1.643620,4.241368,0.414798,727,0
11999,9,s12,J,2,L,-1.333417,3.944660,-1.168844,3.763698,0.242222,1090,0
12363,9,s12,J,2,L,-1.333417,3.944660,-1.304325,3.851046,0.097447,1454,1
13181,10,s5,J,2,L,1.214200,2.810388,1.423479,2.672249,0.239086,818,0
13636,10,s5,J,2,L,1.214200,2.810388,1.336327,2.910274,0.156316,1272,0
14181,10,s5,J,2,L,1.214200,2.810388,1.244425,2.918534,0.112159,1818,1
15090,11,s13,J,2,L,-1.041917,4.449553,-1.241514,4.565304,0.224451,909,0
15454,11,s13,J,2,L,-1.041917,4.449553,-1.105225,4.221170,0.236856,1272,0
15909,11,s13,J,2,L,-1.041917,4.449553,-1.007312,4.460279,0.036016,1727,1
16545,12,s6,J,2,L,0.824097,2.377134,0.820205,2.604699,0.223943,636,0
16909,12,s6,J,2,L,0.824097,2.377134,0.815358,2.223458,0.149968,1000,0
17454,12,s6,J,2,L,0.824097,2.377134,0.814637,2.502531,0.123354,1545,1
18363,13,s14,J,2,L,-0.570260,4.792232,-0.601893,4.802652,0.032966,909,1
19090,14,s7,J,2,L,0.291500,2.140007,0.347681,2.026805,0.122044,727,1
19818,15,s0,J,2,L,0.000000,4.913444,0.131383,5.220541,0.325772,727,0
20090,15,s0,J,2,L,0.000000,4.913444,-0.062719,4.674140,0.245189,1000,0
20454,15,s0,J,2,L,0.000000,4.913444,-0.056850,4.956062,0.070565,1363,1
21181,16,s8,J,2,L,-0.291500,2.140007,-0.320015,1.914228,0.217711,727,0
21636,16,s8,J,2,L,-0.291500,2.140007,-0.478504,2.519235,0.417853,1181,0
22000,16,s8,J,2,L,-0.291500,2.140007,-0.285611,2.163537,0.023483,1545,1
22818,17,s1,J,2,L,0.570260,4.792232,0.471166,4.987062,0.215773,818,0
23181,17,s1,J,2,L,0.570260,4.792232,0.525285,4.879404,0.097332,1181,1
23999,18,s9,J,2,L,-0.824097,2.377134,-0.803520,2.276197,0.100832,818,1
24727,19,s2,J,2,L,1.041917,4.449553,1.191071,4.706637,0.288577,727,0
24999,19,s2,J,2,L,1.041917,4.449553,1.021881,4.532723,0.085262,1000,1
25818,20,s10,J,2,L,-1.214200,2.810388,-1.360597,2.395128,0.423805,818,0
26272,20,s10,J,2,L,-1.214200,2.810388,-1.099663,2.926543,0.159478,1272,0
26727,20,s10,J,2,L,-1.214200,2.810388,-1.203520,2.911935,0.100936,1727,1
27000,21,s3,J,2,L,1.333417,3.944660,-1.246852,2.730365,2.763988,272,0
27636,21,s3,J,2,L,1.333417,3.944660,1.461044,3.994247,0.132395,909,1
28272,22,s11,J,2,L,-1.394357,3.364854,-1.303179,3.243985,0.151129,636,0
28727,22,s11,J,2,L,-1.394357,3.364854,-1.385582,3.476806,0.112072,1090,1
29454,23,s4,J,2,L,1.394357,3.364854,1.487087,3.403338,0.098293,727,1
30272,24,s12,J,2,L,-1.333417,3.944660,-1.407942,3.927541,0.074698,818,1
30909,25,s5,J,2,L,1.214200,2.810388,1.716034,2.734275,0.482643,636,0
31363,25,s5,J,2,L,1.214200,2.810388,1.166561,2.767124,0.064199,1090,1
32118,26,s13,J,2,L,-1.041917,4.449553,-1.116052,4.283946,0.180871,754,0
32754,26,s13,J,2,L,-1.041917,4.449553,-0.962178,4.476788,0.083955,1390,1
33572,27,s6,J,2,L,0.824097,2.377134,0.947243,2.027909,0.351302,818,0
34027,27,s6,J,2,L,0.824097,2.377134,0.674247,2.756868,0.396843,1272,0
34481,27,s6,J,2,L,0.824097,2.377134,0.622078,2.670206,0.343213,1727,0
34936,27,s6,J,2,L,0.824097,2.377134,0.790548,2.361174,0.037113,2181,1
36027,28,s14,J,2,L,-0.570260,4.792232,-0.708766,4.656824,0.193641,1090,0
37209,28,s14,J,2,L,-0.570260,4.792232,-0.562621,4.721437,0.069910,2272,1
37936,29,s7,J,2,L,0.291500,2.140007,0.347133,1.734633,0.388615,727,0
38390,29,s7,J,2,L,0.291500,2.140007,0.118920,2.029251,0.204550,1181,0
38845,29,s7,J,2,L,0.291500,2.140007,0.429097,2.333189,0.235576,1636,0
39390,29,s7,J,2,L,0.291500,2.140007,0.430696,2.301291,0.211397,2181,0
40118,29,s7,J,2,L,0.291500,2.140007,0.300863,2.186200,0.045826,2909,1
41027,30,s0,J,2,L,0.000000,4.913444,-0.105076,5.157176,0.259570,909,0
41481,30,s0,J,2,L,0.000000,4.913444,-0.036591,5.050946,0.139678,1363,0
41845,30,s0,J,2,L,0.000000,4.913444,-0.092597,4.733139,0.201179,1727,0
42300,30,s0,J,2,L,0.000000,4.913444,-0.019853,4.843705,0.071622,2181,1
43118,31,s8,J,2,L,-0.291500,2.140007,-0.302965,2.123865,0.019247,818,1
43936,32,s1,J,2,L,0.570260,4.792232,0.422510,5.155536,0.386145,818,0
44300,32,s1,J,2,L,0.570260,4.792232,0.452673,4.812468,0.119108,1181,1
44572,33,s9,J,2,L,-0.824097,2.377134,0.604485,4.502772,2.525834,272,0
45209,33,s9,J,2,L,-0.824097,2.377134,-0.774958,2.478682,0.109568,909,1
45936,34,s2,J,2,L,1.041917,4.449553,1.050138,4.526833,0.076679,727,1
46754,35,s10,J,2,L,-1.214200,2.810388,-1.134286,2.716808,0.123034,818,1
47481,36,s3,J,2,L,1.333417,3.944660,1.450847,3.946283,0.113768,727,1
48209,37,s11,J,2,L,-1.394357,3.364854,-1.441963,3.300376,0.078506,727,1
48936,38,s4,J,2,L,1.394357,3.364854,1.892918,3.374447,0.473329,727,0
49481,38,s4,J,2,L,1.394357,3.364854,1.242095,3.294271,0.165433,1272,0
49845,38,s4,J,2,L,1.394357,3.364854,1.412681,3.363758,0.017748,1636,1
50481,39,s12,J,2,L,-1.333417,3.944660,-0.999587,4.006409,0.335657,636,0
51300,39,s12,J,2,L,-1.333417,3.944660,-1.305502,3.782981,0.163906,1454,0
52209,39,s12,J,2,L,-1.333417,3.944660,-1.637245,3.976776,0.295457,2363,0
52663,39,s12,J,2,L,-1.333417,3.944660,-1.401330,3.908698,0.075729,2818,1
53481,40,s5,J,2,L,1.214200,2.810388,1.397388,2.904112,0.203187,818,0
53936,40,s5,J,2,L,1.214200,2.810388,1.164847,2.751980,0.076467,1272,1
54845,41,s13,J,2,L,-1.041917,4.449553,-1.467312,4.833968,0.549763,909,0
55300,41,s13,J,2,L,-1.041917,4.449553,-1.105343,4.451386,0.062490,1363,1
56027,42,s6,J,2,L,0.824097,2.377134,0.916597,2.313890,0.108014,727,1
56754,43,s14,J,2,L,-0.570260,4.792232,-0.678939,5.113060,0.330126,727,0
57209,43,s14,J,2,L,-0.570260,4.792232,-0.429108,4.704822,0.164475,1181,0
57663,43,s14,J,2,L,-0.570260,4.792232,-0.660543,4.696446,0.131538,1636,1
58481,44,s7,J,2,L,0.291500,2.140007,0.421374,1.571123,0.546352,818,0
59118,44,s7,J,2,L,0.291500,2.140007,0.267385,2.429868,0.284371,1454,0
59845,44,s7,J,2,L,0.291500,2.140007,0.252027,2.168112,0.047602,2181,1
60572,45,s0,J,2,L,0.000000,4.913444,-0.021603,5.148745,0.230460,727,0
61027,45,s0,J,2,L,0.000000,4.913444,0.000707,4.740600,0.170966,1181,0
61390,45,s0,J,2,L,0.000000,4.913444,-0.061755,5.022672,0.124202,1545,1
62118,46,s8,J,2,L,-0.291500,2.140007,-0.135176,1.619155,0.514875,727,0
62572,46,s8,J,2,L,-0.291500,2.140007,-0.309957,2.228991,0.088447,1181,1
