mode,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ,angle
N,590,-0.248883,-2.049652,-0.013235,-0.062267,0.063658,-0.238856,-0.971055,3.500000,-0.164546,0.187236,-0.968435,-0.011558,0.981385,0.191703,0.241187
N,609,-0.263197,-2.111631,-0.014313,-0.061979,0.063610,-0.245011,-0.969520,3.500000,-0.163220,0.189091,-0.968299,-0.013122,0.980958,0.193775,0.247531
N,627,-0.278570,-2.173289,-0.015373,-0.061659,0.063546,-0.251150,-0.967948,3.500000,-0.160491,0.191152,-0.968351,-0.015429,0.980463,0.196100,0.253869
N,645,-0.293975,-2.235077,-0.015405,-0.061787,0.063679,-0.257293,-0.966333,3.500000,-0.160491,0.191152,-0.968351,-0.015429,0.980463,0.196100,0.260220
N,663,-0.309375,-2.296840,-0.015399,-0.061764,0.063655,-0.263423,-0.964680,3.500000,-0.160491,0.191152,-0.968351,-0.015429,0.980463,0.196100,0.266569
N,681,-0.324769,-2.358584,-0.015394,-0.061743,0.063633,-0.269540,-0.962989,3.500000,-0.152557,0.189787,-0.969901,-0.020020,0.980593,0.195028,0.272915
N,700,-0.340189,-2.420407,-0.015420,-0.061823,0.063717,-0.275653,-0.961257,3.500000,-0.148815,0.187181,-0.970988,-0.022781,0.981012,0.192605,0.279269
N,718,-0.357692,-2.481444,-0.017502,-0.061037,0.063497,-0.281734,-0.959492,3.500000,-0.147276,0.185242,-0.971594,-0.024277,0.981333,0.190778,0.285601
N,736,-0.375240,-2.542643,-0.017548,-0.061198,0.063665,-0.287821,-0.957684,3.500000,-0.145982,0.180575,-0.972668,-0.026350,0.982142,0.186288,0.291951
N,754,-0.392811,-2.603919,-0.017571,-0.061276,0.063745,-0.293904,-0.955835,3.500000,-0.146025,0.177954,-0.973144,-0.026935,0.982608,0.183727,0.298309
N,772,-0.410328,-2.665010,-0.017518,-0.061091,0.063553,-0.299957,-0.953953,3.500000,-0.148844,0.170103,-0.974120,-0.026687,0.984044,0.175913,0.304648
N,790,-0.427878,-2.726212,-0.017549,-0.061202,0.063668,-0.306008,-0.952029,3.500000,-0.151090,0.167226,-0.974273,-0.026149,0.984566,0.173048,0.310998
N,809,-0.446492,-2.787081,-0.018614,-0.060869,0.063652,-0.312046,-0.950067,3.500000,-0.153021,0.165167,-0.974323,-0.025550,0.984943,0.170980,0.317346
N,827,-0.466122,-2.847497,-0.019630,-0.060416,0.063525,-0.318059,-0.948071,3.500000,-0.155658,0.161907,-0.974452,-0.023644,0.985583,0.167533,0.323681
N,845,-0.485822,-2.908126,-0.019700,-0.060629,0.063749,-0.324080,-0.946029,3.500000,-0.157357,0.158679,-0.974710,-0.020901,0.986250,0.163932,0.330040
N,863,-0.505480,-2.968629,-0.019658,-0.060503,0.063616,-0.330077,-0.943954,3.500000,-0.159367,0.152277,-0.975405,-0.016446,0.987485,0.156850,0.336385
N,881,-0.525134,-3.029118,-0.019654,-0.060489,0.063602,-0.336058,-0.941841,3.500000,-0.161136,0.146045,-0.976067,-0.014205,0.988545,0.150257,0.342728
N,900,-0.544827,-3.089708,-0.019693,-0.060591,0.063710,-0.342035,-0.939687,3.500000,-0.161903,0.143421,-0.976329,-0.014199,0.988941,0.147628,0.349082
N,918,-0.566585,-3.149488,-0.021758,-0.059780,0.063616,-0.347989,-0.937498,3.500000,-0.162389,0.141977,-0.976459,-0.014427,0.989147,0.146222,0.355426
N,936,-0.588340,-3.209260,-0.021756,-0.059773,0.063609,-0.353930,-0.935272,3.500000,-0.162733,0.140479,-0.976619,-0.013772,0.989393,0.144611,0.361769
N,954,-0.610053,-3.268915,-0.021712,-0.059654,0.063483,-0.359844,-0.933012,3.500000,-0.162708,0.139114,-0.976818,-0.013660,0.989598,0.143209,0.368101
N,972,-0.631880,-3.328885,-0.021827,-0.059970,0.063819,-0.365776,-0.930703,3.500000,-0.163034,0.137210,-0.977033,-0.013943,0.989863,0.141339,0.374466
N,990,-0.653588,-3.388526,-0.021708,-0.059641,0.063469,-0.371659,-0.928369,3.500000,-0.164854,0.131665,-0.977491,-0.015546,0.990580,0.136050,0.380796
N,1009,-0.676399,-3.447954,-0.022812,-0.059427,0.063655,-0.377545,-0.925991,3.500000,-0.166029,0.128613,-0.977698,-0.016299,0.990965,0.133127,0.387144
N,1027,-0.700232,-3.506941,-0.023832,-0.058987,0.063620,-0.383413,-0.923577,3.500000,-0.169437,0.122238,-0.977931,-0.015468,0.991826,0.126655,0.393489
N,1045,-0.724098,-3.566012,-0.023866,-0.059071,0.063710,-0.389275,-0.921122,3.500000,-0.173485,0.114744,-0.978129,-0.012438,0.992855,0.118678,0.399844
N,1063,-0.747942,-3.625028,-0.023844,-0.059016,0.063651,-0.395115,-0.918632,3.500000,-0.176140,0.109604,-0.978244,-0.011143,0.993496,0.113319,0.406193
N,1081,-0.771791,-3.684058,-0.023849,-0.059029,0.063665,-0.400940,-0.916104,3.500000,-0.178468,0.104922,-0.978335,-0.010751,0.994031,0.108567,0.412543
N,1100,-0.795612,-3.743012,-0.023821,-0.058954,0.063585,-0.406741,-0.913543,3.500000,-0.184514,0.094729,-0.978254,-0.011520,0.995067,0.098530,0.418884
N,1118,-0.821474,-3.801099,-0.025862,-0.058087,0.063585,-0.412526,-0.910946,3.500000,-0.191421,0.087833,-0.977570,-0.010981,0.995734,0.091615,0.425225
N,1136,-0.847405,-3.859340,-0.025930,-0.058241,0.063753,-0.418310,-0.908304,3.500000,-0.199298,0.084627,-0.976278,-0.011467,0.995995,0.088677,0.431583
N,1154,-0.873261,-3.917414,-0.025856,-0.058074,0.063570,-0.424060,-0.905634,3.500000,-0.204902,0.084107,-0.975162,-0.013241,0.995972,0.088685,0.437924
N,1172,-0.899177,-3.975623,-0.025916,-0.058208,0.063717,-0.429807,-0.902921,3.500000,-0.207813,0.083985,-0.974556,-0.014236,0.995942,0.088864,0.444279
N,1190,-0.925024,-4.033675,-0.025847,-0.058052,0.063546,-0.435521,-0.900179,3.500000,-0.216514,0.083624,-0.972691,-0.017626,0.995828,0.089537,0.450617
N,1209,-0.951921,-4.091353,-0.026898,-0.057678,0.063642,-0.441226,-0.897396,3.500000,-0.224455,0.083278,-0.970919,-0.020336,0.995725,0.090107,0.456964
N,1227,-0.979841,-4.148598,-0.027920,-0.057244,0.063690,-0.446917,-0.894576,3.500000,-0.228225,0.082371,-0.970118,-0.021250,0.995756,0.089547,0.463316
N,1245,-1.007672,-4.205659,-0.027831,-0.057061,0.063486,-0.452572,-0.891727,3.500000,-0.230761,0.080868,-0.969644,-0.021773,0.995862,0.088236,0.469648
N,1263,-1.035640,-4.263003,-0.027969,-0.057344,0.063801,-0.458238,-0.888830,3.500000,-0.235401,0.076329,-0.968897,-0.022468,0.996217,0.083940,0.476012
N,1281,-1.063447,-4.320014,-0.027806,-0.057011,0.063431,-0.463852,-0.885913,3.500000,-0.238300,0.070926,-0.968598,-0.021364,0.996706,0.078240,0.482338
N,1300,-1.091431,-4.377382,-0.027984,-0.057368,0.063829,-0.469482,-0.882942,3.500000,-0.240001,0.066566,-0.968488,-0.019472,0.997116,0.073359,0.488704
N,1318,-1.121305,-4.433567,-0.029874,-0.056185,0.063633,-0.475075,-0.879945,3.500000,-0.240347,0.064218,-0.968561,-0.018502,0.997325,0.070716,0.495049
N,1336,-1.151143,-4.489684,-0.029838,-0.056117,0.063557,-0.480643,-0.876916,3.500000,-0.240347,0.064218,-0.968561,-0.018502,0.997325,0.070716,0.501388
N,1354,-1.181057,-4.545943,-0.029914,-0.056259,0.063717,-0.486206,-0.873844,3.500000,-0.239927,0.058654,-0.969017,-0.014783,0.997837,0.064059,0.507743
N,1372,-1.210899,-4.602069,-0.029843,-0.056126,0.063567,-0.491737,-0.870744,3.500000,-0.237741,0.056046,-0.969710,-0.010709,0.998122,0.060313,0.514083
N,1390,-1.240760,-4.658229,-0.029861,-0.056160,0.063606,-0.497250,-0.867607,3.500000,-0.235791,0.055639,-0.970210,-0.008748,0.998198,0.059370,0.520426
N,1409,-1.271630,-4.713918,-0.030870,-0.055689,0.063673,-0.502750,-0.864432,3.500000,-0.233978,0.055673,-0.970647,-0.008144,0.998212,0.059217,0.526777
N,1427,-1.303414,-4.768969,-0.031784,-0.055051,0.063567,-0.508220,-0.861228,3.500000,-0.226476,0.058136,-0.972280,-0.007600,0.998081,0.061449,0.533116
N,1445,-1.335301,-4.824198,-0.031887,-0.055229,0.063773,-0.513688,-0.857977,3.500000,-0.222151,0.059728,-0.973181,-0.007259,0.997993,0.062908,0.539477
N,1463,-1.367088,-4.879255,-0.031787,-0.055057,0.063574,-0.519118,-0.854702,3.500000,-0.215969,0.060380,-0.974532,-0.006463,0.997976,0.063265,0.545818
N,1481,-1.398901,-4.934357,-0.031813,-0.055102,0.063627,-0.524531,-0.851391,3.500000,-0.212568,0.060446,-0.975275,-0.006626,0.997972,0.063297,0.552164
N,1500,-1.430769,-4.989545,-0.031868,-0.055188,0.063728,-0.529931,-0.848041,3.500000,-0.211025,0.060709,-0.975594,-0.007085,0.997948,0.063632,0.558520
N,1518,-1.464510,-5.043542,-0.033741,-0.053997,0.063672,-0.535305,-0.844659,3.500000,-0.207112,0.063275,-0.976269,-0.008979,0.997741,0.066572,0.564869
N,1536,-1.498203,-5.097461,-0.033693,-0.053919,0.063581,-0.540651,-0.841247,3.500000,-0.204514,0.067385,-0.976542,-0.010731,0.997414,0.071073,0.571210
N,1554,-1.531859,-5.151321,-0.033656,-0.053860,0.063511,-0.545968,-0.837806,3.500000,-0.204020,0.069610,-0.976489,-0.011579,0.997228,0.073507,0.577545
N,1572,-1.565559,-5.205253,-0.033700,-0.053932,0.063595,-0.551272,-0.834326,3.500000,-0.204009,0.071896,-0.976325,-0.013517,0.996998,0.076242,0.583887
N,1590,-1.599341,-5.259315,-0.033782,-0.054062,0.063749,-0.556565,-0.830804,3.500000,-0.203998,0.072457,-0.976286,-0.014607,0.996921,0.077041,0.590245
N,1609,-1.633973,-5.312641,-0.034632,-0.053326,0.063585,-0.561822,-0.827258,3.500000,-0.203989,0.075002,-0.976096,-0.016595,0.996653,0.080050,0.596586
N,1627,-1.669593,-5.365451,-0.035621,-0.052810,0.063700,-0.567066,-0.823672,3.500000,-0.203974,0.079123,-0.975774,-0.016922,0.996294,0.084324,0.602939
N,1645,-1.705159,-5.418180,-0.035566,-0.052729,0.063602,-0.572280,-0.820058,3.500000,-0.203959,0.081514,-0.975580,-0.016445,0.996102,0.086667,0.609283
N,1663,-1.740746,-5.470940,-0.035587,-0.052760,0.063640,-0.577474,-0.816409,3.500000,-0.203945,0.083573,-0.975409,-0.016034,0.995931,0.088684,0.615631
N,1681,-1.776314,-5.523671,-0.035568,-0.052732,0.063606,-0.582641,-0.812729,3.500000,-0.203925,0.087703,-0.975050,-0.015202,0.995575,0.092728,0.621975
N,1700,-1.811950,-5.576496,-0.035635,-0.052825,0.063721,-0.587794,-0.809011,3.500000,-0.204778,0.090515,-0.974614,-0.014630,0.995321,0.095512,0.628330
N,1718,-1.849289,-5.627889,-0.037339,-0.051393,0.063525,-0.592908,-0.805271,3.500000,-0.205718,0.091014,-0.974370,-0.014528,0.995272,0.096034,0.634665
N,1736,-1.886710,-5.679395,-0.037421,-0.051506,0.063665,-0.598009,-0.801489,3.500000,-0.207986,0.090938,-0.973895,-0.014550,0.995271,0.096041,0.641015
N,1754,-1.924101,-5.730859,-0.037391,-0.051464,0.063613,-0.603082,-0.797679,3.500000,-0.209086,0.090900,-0.973663,-0.014559,0.995271,0.096044,0.647360
N,1772,-1.961530,-5.782376,-0.037430,-0.051517,0.063679,-0.608137,-0.793832,3.500000,-0.211641,0.090811,-0.973119,-0.014581,0.995270,0.096050,0.653711
N,1790,-1.998978,-5.833919,-0.037448,-0.051543,0.063710,-0.613169,-0.789952,3.500000,-0.214143,0.089825,-0.972664,-0.014791,0.995350,0.095176,0.660065
N,1809,-2.037202,-5.884641,-0.038224,-0.050722,0.063512,-0.618160,-0.786052,3.500000,-0.215308,0.089027,-0.972480,-0.014960,0.995418,0.094439,0.666400
N,1827,-2.076433,-5.934854,-0.039231,-0.050213,0.063721,-0.623142,-0.782108,3.500000,-0.215308,0.089027,-0.972480,-0.014960,0.995418,0.094439,0.672754
N,1845,-2.115586,-5.984967,-0.039153,-0.050113,0.063595,-0.628090,-0.778141,3.500000,-0.217678,0.086393,-0.972190,-0.015525,0.995642,0.091953,0.679097
N,1863,-2.154739,-6.035080,-0.039153,-0.050114,0.063595,-0.633013,-0.774141,3.500000,-0.218905,0.084789,-0.972055,-0.016813,0.995742,0.090641,0.685440
N,1881,-2.193916,-6.085225,-0.039177,-0.050144,0.063634,-0.637913,-0.770108,3.500000,-0.219230,0.084442,-0.972012,-0.017703,0.995739,0.090496,0.691786
N,1900,-2.233124,-6.135406,-0.039208,-0.050181,0.063682,-0.642791,-0.766042,3.500000,-0.219190,0.084444,-0.972021,-0.019812,0.995657,0.090965,0.698136
N,1918,-2.273993,-6.184112,-0.040869,-0.048706,0.063581,-0.647635,-0.761950,3.500000,-0.219170,0.084446,-0.972026,-0.020913,0.995612,0.091211,0.704477
N,1936,-2.314993,-6.232973,-0.041000,-0.048862,0.063784,-0.652469,-0.757815,3.500000,-0.219388,0.085377,-0.971895,-0.023210,0.995425,0.092684,0.710839
N,1954,-2.355909,-6.281735,-0.040916,-0.048762,0.063654,-0.657268,-0.753657,3.500000,-0.220564,0.086784,-0.971504,-0.024808,0.995213,0.094534,0.717188
N,1972,-2.396729,-6.330382,-0.040819,-0.048647,0.063504,-0.662028,-0.749479,3.500000,-0.221284,0.087108,-0.971311,-0.025423,0.995149,0.095038,0.723522
N,1990,-2.437623,-6.379117,-0.040894,-0.048736,0.063620,-0.666770,-0.745263,3.500000,-0.221922,0.087076,-0.971168,-0.025662,0.995138,0.095089,0.729867
N,2009,-2.479352,-6.427121,-0.041729,-0.048004,0.063606,-0.671485,-0.741018,3.500000,-0.223330,0.087005,-0.970852,-0.025671,0.995138,0.095086,0.736211
N,2027,-2.521940,-6.474421,-0.042589,-0.047299,0.063648,-0.676175,-0.736742,3.500000,-0.224312,0.086524,-0.970669,-0.025774,0.995175,0.094665,0.742558
N,2045,-2.564590,-6.521787,-0.042649,-0.047367,0.063738,-0.680844,-0.732428,3.500000,-0.225958,0.084176,-0.970493,-0.025152,0.995423,0.092195,0.748915
N,2063,-2.607085,-6.568983,-0.042495,-0.047196,0.063508,-0.685470,-0.728101,3.500000,-0.226506,0.082752,-0.970488,-0.024469,0.995586,0.090603,0.755249
N,2081,-2.649765,-6.616384,-0.042680,-0.047400,0.063784,-0.690088,-0.723726,3.500000,-0.226911,0.081601,-0.970491,-0.023808,0.995721,0.089288,0.761610
N,2100,-2.692320,-6.663642,-0.042555,-0.047258,0.063595,-0.694664,-0.719335,3.500000,-0.227087,0.078614,-0.970696,-0.021857,0.996074,0.085782,0.767952
N,2118,-2.736526,-6.709418,-0.044206,-0.045776,0.063637,-0.699215,-0.714912,3.500000,-0.226951,0.075680,-0.970961,-0.019526,0.996422,0.082228,0.774298
N,2136,-2.780766,-6.755230,-0.044240,-0.045812,0.063686,-0.703742,-0.710456,3.500000,-0.226905,0.074358,-0.971074,-0.018426,0.996575,0.080616,0.780651
N,2154,-2.824959,-6.800994,-0.044194,-0.045764,0.063619,-0.708236,-0.705976,3.500000,-0.226871,0.072661,-0.971210,-0.017064,0.996763,0.078559,0.786996
N,2172,-2.869146,-6.846751,-0.044186,-0.045756,0.063609,-0.712701,-0.701468,3.500000,-0.226866,0.072388,-0.971232,-0.016389,0.996809,0.078122,0.793341
N,2190,-2.913320,-6.892495,-0.044174,-0.045744,0.063592,-0.717136,-0.696934,3.500000,-0.226853,0.072391,-0.971235,-0.014520,0.996871,0.077693,0.799684
N,2209,-2.958335,-6.937507,-0.045015,-0.045012,0.063659,-0.721546,-0.692367,3.500000,-0.226812,0.072402,-0.971244,-0.012149,0.996945,0.077155,0.806033
N,2227,-3.004112,-6.981713,-0.045776,-0.044206,0.063636,-0.725926,-0.687773,3.500000,-0.226812,0.072402,-0.971244,-0.010925,0.996981,0.076872,0.812379
N,2245,-3.049878,-7.025909,-0.045767,-0.044196,0.063623,-0.730275,-0.683153,3.500000,-0.226809,0.072142,-0.971264,-0.010189,0.997023,0.076434,0.818725
N,2263,-3.095617,-7.070078,-0.045739,-0.044169,0.063584,-0.734593,-0.678508,3.500000,-0.228057,0.069565,-0.971160,-0.008360,0.997268,0.073398,0.825067
N,2281,-3.141482,-7.114369,-0.045865,-0.044291,0.063760,-0.738893,-0.673822,3.500000,-0.228930,0.067770,-0.971081,-0.007591,0.997419,0.071398,0.831426
N,2299,-3.187150,-7.158471,-0.045668,-0.044101,0.063486,-0.743144,-0.669131,3.500000,-0.229901,0.065904,-0.970980,-0.006998,0.997567,0.069366,0.837757
N,2318,-3.234545,-7.201146,-0.047395,-0.042675,0.063777,-0.747385,-0.664392,3.500000,-0.231933,0.062166,-0.970743,-0.005822,0.997849,0.065293,0.844117
N,2336,-3.281842,-7.243732,-0.047297,-0.042586,0.063644,-0.751587,-0.659634,3.500000,-0.231933,0.062166,-0.970743,-0.005822,0.997849,0.065293,0.850465
N,2354,-3.329134,-7.286314,-0.047292,-0.042582,0.063637,-0.755759,-0.654850,3.500000,-0.234420,0.057102,-0.970457,-0.004835,0.998192,0.059902,0.856812
N,2372,-3.376321,-7.328802,-0.047188,-0.042488,0.063497,-0.759891,-0.650051,3.500000,-0.236477,0.053095,-0.970185,-0.004316,0.998438,0.055694,0.863145
N,2390,-3.423714,-7.371474,-0.047393,-0.042673,0.063773,-0.764010,-0.645205,3.500000,-0.237438,0.050711,-0.970078,-0.003944,0.998578,0.053166,0.869505
N,2409,-3.471680,-7.413167,-0.047966,-0.041692,0.063553,-0.768084,-0.640350,3.500000,-0.238081,0.048878,-0.970015,-0.003612,0.998682,0.051209,0.875843
N,2427,-3.520389,-7.454038,-0.048709,-0.040872,0.063585,-0.772129,-0.635466,3.500000,-0.238081,0.048878,-0.970015,-0.003612,0.998682,0.051209,0.882184
N,2445,-3.569168,-7.494968,-0.048779,-0.040930,0.063676,-0.776149,-0.630550,3.500000,-0.239219,0.040757,-0.970110,-0.002043,0.999095,0.042479,0.888535
N,2463,-3.617919,-7.535875,-0.048751,-0.040907,0.063640,-0.780136,-0.625610,3.500000,-0.239157,0.038335,-0.970224,-0.001576,0.999204,0.039869,0.894883
N,2481,-3.666711,-7.576817,-0.048792,-0.040941,0.063693,-0.784094,-0.620642,3.500000,-0.239091,0.035307,-0.970355,-0.000979,0.999330,0.036603,0.901235
N,2500,-3.715473,-7.617727,-0.048762,-0.040911,0.063651,-0.788017,-0.615653,3.500000,-0.239049,0.033115,-0.970443,-0.000779,0.999412,0.034296,0.907582
N,2518,-3.765601,-7.656891,-0.050128,-0.039164,0.063613,-0.791907,-0.610642,3.500000,-0.238465,0.031619,-0.970636,-0.001142,0.999460,0.032838,0.913926
N,2536,-3.815742,-7.696066,-0.050141,-0.039175,0.063630,-0.795766,-0.605603,3.500000,-0.236998,0.029814,-0.971052,-0.001573,0.999516,0.031072,0.920272
N,2554,-3.865880,-7.735238,-0.050138,-0.039172,0.063626,-0.799594,-0.600541,3.500000,-0.235840,0.029056,-0.971357,-0.001755,0.999538,0.030325,0.926618
N,2572,-3.916026,-7.774417,-0.050146,-0.039179,0.063637,-0.803389,-0.595454,3.500000,-0.234938,0.028820,-0.971583,-0.001813,0.999546,0.030088,0.932966
N,2590,-3.966146,-7.813574,-0.050119,-0.039157,0.063602,-0.807150,-0.590346,3.500000,-0.232411,0.028853,-0.972189,-0.001814,0.999545,0.030098,0.939309
N,2609,-4.017035,-7.851919,-0.050890,-0.038344,0.063719,-0.810885,-0.585205,3.500000,-0.229430,0.028890,-0.972896,-0.001816,0.999545,0.030110,0.945664
N,2627,-4.068375,-7.889219,-0.051339,-0.037300,0.063459,-0.814573,-0.580061,3.500000,-0.227658,0.028914,-0.973312,-0.001817,0.999545,0.030118,0.951993
N,2645,-4.119971,-7.926706,-0.051596,-0.037487,0.063776,-0.818246,-0.574868,3.500000,-0.226172,0.028934,-0.973658,-0.001818,0.999545,0.030126,0.958354
N,2663,-4.171378,-7.964056,-0.051407,-0.037350,0.063543,-0.821873,-0.569670,3.500000,-0.226172,0.028934,-0.973658,-0.001818,0.999545,0.030126,0.964692
N,2681,-4.222940,-8.001517,-0.051562,-0.037462,0.063734,-0.825478,-0.564435,3.500000,-0.226172,0.028934,-0.973658,-0.001818,0.999545,0.030126,0.971048
N,2700,-4.274365,-8.038878,-0.051425,-0.037361,0.063564,-0.829039,-0.559191,3.500000,-0.216461,0.031496,-0.975783,-0.001310,0.999469,0.032551,0.977387
N,2718,-4.327117,-8.074460,-0.052752,-0.035582,0.063630,-0.832571,-0.553918,3.500000,-0.214881,0.032266,-0.976107,-0.001154,0.999445,0.033292,0.983733
N,2736,-4.379915,-8.110073,-0.052798,-0.035613,0.063686,-0.836073,-0.548618,3.500000,-0.213540,0.032597,-0.976390,-0.001092,0.999434,0.033606,0.990086
N,2754,-4.432719,-8.145690,-0.052804,-0.035617,0.063693,-0.839542,-0.543295,3.500000,-0.210705,0.032649,-0.977004,-0.001100,0.999434,0.033636,0.996439
N,2772,-4.485427,-8.181242,-0.052708,-0.035552,0.063577,-0.842970,-0.537960,3.500000,-0.208131,0.032699,-0.977554,-0.001104,0.999433,0.033665,1.002782
N,2790,-4.538089,-8.216763,-0.052662,-0.035521,0.063522,-0.846362,-0.532608,3.500000,-0.205855,0.032729,-0.978035,-0.001094,0.999432,0.033675,1.009117
N,2809,-4.591584,-8.251501,-0.053494,-0.034739,0.063784,-0.849733,-0.527213,3.500000,-0.204768,0.032744,-0.978263,-0.001089,0.999432,0.033680,1.015479
N,2827,-4.645510,-8.285197,-0.053926,-0.033696,0.063588,-0.853059,-0.521814,3.500000,-0.203429,0.032764,-0.978541,-0.001557,0.999428,0.033787,1.021820
N,2845,-4.699539,-8.318958,-0.054029,-0.033761,0.063710,-0.856357,-0.516384,3.500000,-0.202657,0.032776,-0.978701,-0.002277,0.999421,0.033942,1.028173
N,2863,-4.753471,-8.352658,-0.053932,-0.033700,0.063595,-0.859615,-0.510942,3.500000,-0.202346,0.032782,-0.978765,-0.003153,0.999413,0.034125,1.034516
N,2881,-4.807418,-8.386368,-0.053947,-0.033710,0.063613,-0.862839,-0.505479,3.500000,-0.202346,0.032782,-0.978765,-0.003691,0.999407,0.034236,1.040859
N,2900,-4.861356,-8.420071,-0.053938,-0.033703,0.063602,-0.866027,-0.499997,3.500000,-0.202346,0.032782,-0.978765,-0.004050,0.999403,0.034310,1.047201
N,2918,-4.916459,-8.451883,-0.055102,-0.031813,0.063626,-0.869182,-0.494492,3.500000,-0.202346,0.032782,-0.978765,-0.004645,0.999396,0.034433,1.053546
N,2936,-4.971549,-8.483690,-0.055090,-0.031807,0.063613,-0.872302,-0.488967,3.500000,-0.202346,0.032782,-0.978765,-0.005996,0.999379,0.034712,1.059891
N,2954,-5.026776,-8.515575,-0.055227,-0.031885,0.063770,-0.875395,-0.483409,3.500000,-0.203105,0.032764,-0.978609,-0.006003,0.999380,0.034706,1.066252
N,2972,-5.081769,-8.547325,-0.054993,-0.031750,0.063500,-0.878439,-0.477855,3.500000,-0.203775,0.032749,-0.978470,-0.006010,0.999380,0.034701,1.072585
N,2990,-5.136877,-8.579143,-0.055109,-0.031817,0.063634,-0.881454,-0.472270,3.500000,-0.204374,0.032475,-0.978354,-0.006069,0.999388,0.034440,1.078932
N,3009,-5.192483,-8.609966,-0.055606,-0.030824,0.063578,-0.884431,-0.466671,3.500000,-0.205703,0.030958,-0.978125,-0.006386,0.999436,0.032975,1.085273
N,3027,-5.248780,-8.639900,-0.056296,-0.029934,0.063760,-0.887380,-0.461038,3.500000,-0.207090,0.029331,-0.977882,-0.006728,0.999484,0.031403,1.091632
N,3045,-5.304996,-8.669790,-0.056216,-0.029890,0.063669,-0.890290,-0.455394,3.500000,-0.207988,0.028474,-0.977717,-0.006909,0.999508,0.030579,1.097982
N,3063,-5.361147,-8.699646,-0.056151,-0.029856,0.063595,-0.893161,-0.449738,3.500000,-0.209697,0.027149,-0.977389,-0.007206,0.999545,0.029311,1.104325
N,3081,-5.417264,-8.729485,-0.056118,-0.029839,0.063557,-0.895994,-0.444067,3.500000,-0.210508,0.026873,-0.977223,-0.007277,0.999551,0.029055,1.110664
N,3100,-5.473553,-8.759410,-0.056289,-0.029925,0.063749,-0.898798,-0.438362,3.500000,-0.212451,0.026836,-0.976803,-0.007320,0.999551,0.029053,1.117021
N,3118,-5.530766,-8.787314,-0.057213,-0.027905,0.063655,-0.901563,-0.432648,3.500000,-0.214595,0.026794,-0.976336,-0.007371,0.999551,0.029051,1.123369
N,3136,-5.587900,-8.815180,-0.057134,-0.027865,0.063567,-0.904288,-0.426923,3.500000,-0.215817,0.026772,-0.976067,-0.007406,0.999550,0.029053,1.129709
N,3154,-5.645185,-8.843120,-0.057285,-0.027940,0.063735,-0.906984,-0.421165,3.500000,-0.217761,0.026733,-0.975636,-0.007460,0.999550,0.029054,1.136066
N,3172,-5.702309,-8.870981,-0.057124,-0.027862,0.063557,-0.909636,-0.415407,3.500000,-0.219177,0.026704,-0.975320,-0.007496,0.999550,0.029052,1.142406
N,3190,-5.759320,-8.898787,-0.057011,-0.027806,0.063431,-0.912245,-0.409645,3.500000,-0.221270,0.026660,-0.974848,-0.007549,0.999549,0.029050,1.148732
