mode,path_radius,time_stamp,x,z,dx,dz,distance_traveled,fvec_x,fvec_z,is_stopped,colliding,distance_from_line,distance_outside,user_speed,hdirX,hdirY,hdirZ,hupX,hupY,hupZ
N,L,309,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.070764,-0.000269,-0.997493,-0.028942,0.999579,0.001783,
N,L,363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.054321,-0.050155,-0.997263,-0.024008,0.998515,-0.048910,
N,L,390,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.045853,-0.076508,-0.996014,-0.023791,0.996863,-0.075478,
N,L,409,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.037331,-0.103976,-0.993879,-0.023818,0.994382,-0.103134,
N,L,427,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.028586,-0.132770,-0.990735,-0.023815,0.990949,-0.132111,
N,L,445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.023602,-0.149734,-0.988445,-0.023785,0.988524,-0.149178,
N,L,463,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.014974,-0.179324,-0.983676,-0.023539,0.983577,-0.178948,
N,L,481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.011446,-0.191879,-0.981352,-0.023344,0.981200,-0.191577,
N,L,499,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.003819,-0.219592,-0.975584,-0.022802,0.975357,-0.219451,
N,L,518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.003054,-0.243671,-0.969853,-0.022127,0.969604,-0.243678,
N,L,536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.006614,-0.254963,-0.966928,-0.021680,0.966685,-0.255048,
N,L,554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.009040,-0.262266,-0.964953,-0.021330,0.964723,-0.262403,
N,L,572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.014847,-0.279838,-0.959932,-0.019795,0.959768,-0.280096,
N,L,590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.015435,-0.286138,-0.958064,-0.019482,0.957911,-0.286406,
N,L,609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.014245,-0.294919,-0.955416,-0.019039,0.955260,-0.295155,
N,L,627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.011778,-0.300407,-0.953738,-0.018768,0.953570,-0.300586,
N,L,645,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.010173,-0.303165,-0.952884,-0.018634,0.952710,-0.303309,
N,L,663,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,0.004332,-0.311590,-0.950207,-0.018217,0.950033,-0.311617,
N,L,681,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.002633,-0.320622,-0.947204,-0.018900,0.947053,-0.320519,
N,L,699,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.006846,-0.325981,-0.945351,-0.019752,0.945233,-0.325797,
N,L,718,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.010024,-0.329912,-0.943959,-0.020554,0.943874,-0.329664,
N,L,736,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.017519,-0.338865,-0.940672,-0.022543,0.940711,-0.338460,
N,L,754,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.025133,-0.346905,-0.937564,-0.024785,0.937788,-0.346324,
N,L,772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,1,0,0.000000,0.000000,0.000000,-0.032869,-0.354693,-0.934405,-0.027250,0.934880,-0.353915,
